D2 D6 0 -4 109 94 343 234
E S -1 1 172 156 141 -31
S T 1 -3 156 109 608 452
T Space -3 1 109 94 187 78
Space U 3 -3 94 125 796 702
U N -2 1 125 156 187 62
N I 2 -2 156 141 421 265
I V -2 4 141 156 187 46
V E 2 1 156 188 156 0
E R 0 -1 188 78 219 31
R S -1 2 78 110 249 171
S I 1 -6 110 93 141 31
I T 0 3 93 93 2574 2481
T I 0 -3 93 78 140 47
I E 0 5 78 218 94 16
E S -1 1 218 125 187 -31
S Space -2 -2 125 78 172 47
Space I 3 -4 78 156 1076 998
I N -2 2 156 156 109 -47
N Space -1 2 156 94 187 31
Space T 3 -1 94 109 141 47
T H -1 -1 109 110 93 -16
H E 1 3 110 109 110 0
E Space -3 -1 109 109 140 31
Space W 3 2 109 125 468 359
W O 0 -7 125 109 78 -47
O R 0 5 109 109 328 219
R L -1 -5 109 312 265 156
L K 0 1 312 141 249 -63
K Back 2 -5 141 109 687 546
Back D -2 10 109 62 156 47
D OemPeriod -1 -6 62 109 218 156
OemPeriod Space -1 5 109 125 827 718
Space LShiftKey 1 4 125 265 328 203
LShiftKey I 2 -8 265 78 187 -78
I Space -3 4 78 109 156 78
Space N 1 -2 109 109 156 47
N E 2 3 109 109 78 -31
E V -2 -1 109 125 234 125
V E 2 1 125 218 78 -47
E R 0 -1 218 156 203 -15
R Space -3 0 156 109 218 62
Space G 2 -1 109 109 265 156
G R 1 1 109 109 219 110
R A -1 3 109 141 249 140
A D 0 -2 141 93 250 109
D U 1 -4 93 109 140 47
U A -1 6 109 125 172 63
A T 1 -4 125 172 187 62
T E 0 2 172 109 125 -47
E D -1 0 109 124 203 94
D Space -2 -1 124 94 202 78
Space F 2 0 94 172 874 780
F R 1 0 172 172 156 -16
R O 0 -5 172 171 203 31
O M -2 2 171 188 93 -78
M Space -1 3 188 125 219 31
Space C 1 1 125 140 187 62
C O 2 -6 140 94 109 -31
O L -1 0 94 62 203 109
L L 0 0 62 110 140 78
L E 1 6 110 125 78 -32
E G -1 -2 125 171 188 63
G E 1 2 171 125 124 -47
E OemPeriod -2 -6 125 62 172 47
OemPeriod Space -1 5 62 63 187 125
Space LShiftKey 1 4 63 936 437 374
LShiftKey T 2 -5 936 125 764 -172
T R 0 1 125 93 469 344
R U 0 -3 93 125 530 437
U T 0 2 125 124 328 203
T H -1 -1 124 125 265 141
H Space -2 2 125 109 1139 1014
Space B 1 -1 109 124 234 125
B E 2 2 124 125 109 -15
E Space -3 -1 125 94 140 15
Space T 3 -1 94 110 187 93
T O 0 -4 110 110 78 -32
O L -1 0 110 125 219 109
L D 0 6 125 93 156 31
D Space -2 -1 93 94 187 94
Space Back 4 -9 94 110 374 280
Back Oemcomma -3 5 110 93 375 265
Oemcomma Space -1 4 93 78 187 94
Space T 3 -1 78 93 172 94
T H -1 -1 93 124 78 -15
H I 1 -2 124 125 93 -31
I S -1 6 125 109 125 0
S Space -2 -2 109 93 125 16
Space I 3 -4 93 94 577 484
I S -1 6 94 141 109 15
S Space -2 -2 141 78 109 -32
Space T 3 -1 78 109 125 47
T H -1 -1 109 94 78 -31
H E 1 3 94 110 109 15
E Space -3 -1 110 47 156 46
Space C 1 1 47 109 203 156
C L 1 -6 109 78 203 94
L O 1 0 78 109 156 78
O S -1 7 109 156 187 78
S E 1 -1 156 156 125 -31
E S -1 1 156 156 312 156
S T 1 -3 156 110 3104 2948
T Space -3 1 110 125 1529 1419
Space I 3 -4 125 141 265 140
I Back 1 -5 141 125 1092 951
Oem7 V -1 7 78 156 358 280
V E 2 1 156 140 94 -62
E Space -3 -1 140 109 250 110
Space B 1 -1 109 93 312 203
B E 2 2 93 94 124 31
E E 0 0 94 94 156 62
E N -2 -3 94 94 156 62
N Back 3 -7 94 94 1139 1045
Back Back 0 0 94 78 203 109
Back Back 0 0 78 94 187 109
Back Back 0 0 94 109 297 203
Back E -1 10 109 109 234 125
E V -2 -1 109 125 187 78
V E 2 1 125 234 109 -16
E R 0 -1 234 125 187 -47
R Space -3 0 125 109 328 203
Space G 2 -1 109 93 624 515
G O 1 -4 93 109 140 47
O T 0 4 109 31 390 281
T T 0 0 31 109 156 125
T E 0 2 109 109 125 16
E N -2 -3 109 141 296 187
N Space -1 2 141 109 328 187
Space T 3 -1 109 93 172 63
T O 0 -4 93 109 109 16
O Space -3 5 109 109 218 109
Space A 2 3 109 110 187 78
A Space -2 -3 110 109 141 31
Space C 1 1 109 93 281 172
C O 2 -6 93 62 0 -93
O V -2 5 62 47 15 -47
V Back 3 -9 47 109 796 749
Back L -2 4 109 94 561 452
L L 0 0 94 125 203 109
L E 1 6 125 125 234 109
E G -1 -2 125 172 234 109
G E 1 2 172 141 109 -63
E Space -3 -1 141 93 219 78
Space G 2 -1 93 109 3260 3167
G R 1 1 109 171 328 219
R A -1 3 171 187 156 -15
A D 0 -2 187 78 265 78
D U 1 -4 78 125 125 47
U A -1 6 125 171 203 78
A T 1 -4 171 140 234 63
T I 0 -3 140 187 140 0
I O 0 -1 187 156 125 -62
O N -2 3 156 125 218 62
N OemPeriod 0 -3 125 140 531 406
OemPeriod Space -1 5 140 109 327 187
Space LShiftKey 1 4 109 514 921 812
LShiftKey T 2 -5 514 125 374 -140
T O 0 -4 125 109 172 47
O D -1 6 109 156 156 47
D A 0 2 156 110 124 -32
A Y 1 -5 110 109 94 -16
Y Space -3 2 109 125 234 125
Space LShiftKey 1 4 125 234 109 -16
LShiftKey I 2 -8 234 109 141 -93
I Space -3 4 109 93 187 78
Space W 3 2 93 156 93 0
W A -1 1 156 156 78 -78
A N -1 -5 156 109 188 32
N T 2 1 109 125 124 15
T Space -3 1 125 94 234 109
Space T 3 -1 94 109 219 125
T O 0 -4 109 94 140 31
O Space -3 5 94 110 187 93
Space T 3 -1 110 125 172 62
T E 0 2 125 93 203 78
E L -1 -6 93 78 203 110
L L 0 0 78 78 171 93
L Space -2 5 78 109 203 125
Space Y 3 -2 109 78 281 172
Y O 0 -3 78 171 156 78
O U 0 2 171 94 93 -78
U Space -3 3 94 109 219 125
Space T 3 -1 109 124 203 94
T H -1 -1 124 15 187 63
H R 1 2 15 218 187 172
R E 0 1 218 109 187 -31
E E 0 0 109 109 234 125
E Space -3 -1 109 93 687 578
Space S 2 2 93 125 218 125
S T 1 -3 125 109 234 109
T O 0 -4 109 109 156 47
O R 0 5 109 125 281 172
R I 0 -4 125 93 156 31
I E 0 5 93 156 109 16
E S -1 1 156 140 94 -62
S Space -2 -2 140 109 140 0
Space F 2 0 109 109 1014 905
F R 1 0 109 109 312 203
R O 0 -5 109 219 62 -47
O M -2 2 219 203 125 -94
M Space -1 3 203 109 234 31
Space M 1 -3 109 141 187 78
M Y 2 1 141 141 125 -16
Y Space -3 2 141 110 187 46
Space L 2 -5 110 156 250 140
L I 1 1 156 140 172 16
I F -1 4 140 156 140 0
F E 1 1 156 125 109 -47
E OemPeriod -2 -6 125 78 156 31
OemPeriod Space -1 5 78 78 187 109
Space LShiftKey 1 4 78 936 203 125
LShiftKey T 2 -5 936 125 827 -109
T H -1 -1 125 63 187 62
H A 0 5 63 156 172 109
A T 1 -4 156 125 171 15
T Oem7 -1 -6 125 141 749 624
Oem7 Back 2 -2 141 141 780 639
Back Oem7 -2 2 141 78 1045 904
Oem7 S 0 9 78 125 141 63
S Space -2 -2 125 78 218 93
Space I 3 -4 78 94 749 671
I T 0 3 94 109 109 15
T Space -3 1 109 62 172 63
Space Back 4 -9 62 109 1513 1451
Back OemPeriod -3 4 109 78 562 453
OemPeriod Space -1 5 78 78 187 109
Space LShiftKey 1 4 78 218 125 47
LShiftKey N 0 -6 218 110 124 -94
N O 2 -3 110 125 141 31
O Space -3 5 125 94 187 62
Space B 1 -1 94 109 125 31
B I 2 -3 109 109 109 0
I G -1 3 109 125 421 312
G Space -2 1 125 93 172 47
Space D 2 1 93 109 187 94
D E 1 0 109 172 234 125
E A -1 2 172 140 156 -16
A L 0 -8 140 110 140 0
L OemPeriod -1 0 110 109 375 265
OemPeriod Space -1 5 109 109 452 343
Space LShiftKey 1 4 109 297 1045 936
LShiftKey J 1 -7 297 156 110 -187
J U 1 0 156 94 327 171
U S -1 5 94 156 172 78
S T 1 -3 156 63 171 15
T Space -3 1 63 125 141 78
Space T 3 -1 125 109 203 78
T H -1 -1 109 109 78 -31
H R 1 2 109 125 218 109
R E 0 1 125 109 94 -31
E E 0 0 109 93 187 78
E Space -3 -1 93 109 156 63
Space S 2 2 109 109 203 94
S T 1 -3 109 156 140 31
T O 0 -4 156 109 172 16
O R 0 5 109 109 218 109
R I 0 -4 109 125 140 31
I E 0 5 125 187 110 -15
E S -1 1 187 156 109 -78
S OemPeriod -1 -7 156 125 1232 1076
OemPeriod Return 1 -3 125 93 375 250
Return Return 0 0 93 94 171 78
Return LShiftKey -1 12 94 218 172 78
LShiftKey T 2 -5 218 109 109 -109
T H -1 -1 109 124 94 -15
H E 1 3 124 78 187 63
E Space -3 -1 78 78 140 62
Space Back 4 -9 78 78 468 390
Back Back 0 0 78 78 172 94
Back Back 0 0 78 62 187 109
Back H -2 7 62 94 296 234
H E 1 3 94 109 110 16
E Space -3 -1 109 109 156 47
Space F 2 0 109 109 296 187
F I 1 -4 109 78 218 109
I R 0 4 78 156 94 16
R S -1 2 156 187 125 -31
S T 1 -3 187 125 140 -47
T Space -3 1 125 94 156 31
Space S 2 2 94 156 905 811
S T 1 -3 156 125 390 234
T O 0 -4 125 94 140 15
O R 0 5 94 110 156 62
R Y 0 -2 110 78 188 78
Y Space -3 2 78 110 202 124
Space I 3 -4 110 78 172 62
I S -1 6 78 156 62 -16
S Space -2 -2 156 141 125 -31
Space A 2 3 141 171 219 78
A B -1 -4 171 140 218 47
B O 2 -4 140 156 125 -15
O U 0 2 156 125 93 -63
U T 0 2 125 140 188 63
T Space -3 1 140 109 187 47
Space C 1 1 109 125 873 764
C O 2 -6 125 125 125 0
O N -2 3 125 94 156 31
N N 0 0 94 93 172 78
N E 2 3 93 110 93 0
E C -2 0 110 156 172 62
C T 2 -2 156 125 265 109
T I 0 -3 125 125 125 0
I N -2 2 125 156 62 -63
N G 1 1 156 93 141 -15
G Space -2 1 93 78 156 63
Space T 3 -1 78 94 109 31
T H -1 -1 94 78 468 374
H E 1 3 78 94 140 62
E Space -3 -1 94 109 141 47
Space D 2 1 109 156 967 858
D O 1 -6 156 110 140 -16
O T 0 4 110 140 188 78
T S -1 3 140 156 109 -31
S OemPeriod -1 -7 156 62 234 78
OemPeriod Return 1 -3 62 94 1107 1045
Return Return 0 0 94 78 172 78
Return LShiftKey -1 12 78 780 234 156
LShiftKey I 2 -8 780 94 624 -156
I Space -3 4 94 93 250 156
Space D 2 1 93 94 171 78
D R 1 -1 94 109 484 390
R O 0 -5 109 141 218 109
O P 0 -1 141 62 250 109
P P 0 0 62 93 156 94
P E 0 7 93 109 109 16
E D -1 0 109 140 203 94
D Space -2 -1 140 93 234 94
Space O 3 -5 93 140 577 484
O U 0 2 140 125 109 -31
U T 0 2 125 125 187 62
T Space -3 1 125 94 203 78
Space O 3 -5 94 125 156 62
O F -1 5 125 109 125 0
F Space -2 0 109 93 172 63
Space LShiftKey 1 4 93 327 234 141
LShiftKey R 2 -4 327 141 202 -125
R E 0 1 141 109 281 140
E E 0 0 109 109 172 63
E D -1 0 109 94 218 109
D Space -2 -1 94 94 234 140
Space LShiftKey 1 4 94 218 125 31
LShiftKey O 2 -9 218 78 234 16
O Back 1 -4 78 93 515 437
Back LShiftKey -3 13 93 374 125 32
LShiftKey C 0 -3 374 125 202 -172
C O 2 -6 125 78 936 811
O L -1 0 78 78 188 110
L L 0 0 78 78 156 78
L E 1 6 78 125 93 15
E G -1 -2 125 156 203 78
G E 1 2 156 124 94 -62
E Space -3 -1 124 125 265 141
Space A 2 3 125 172 483 358
A F 0 -3 172 109 874 702
F T 1 -1 109 125 234 125
T E 0 2 125 187 125 0
E R 0 -1 187 140 125 -62
R Space -3 0 140 124 234 94
Space T 3 -1 124 124 546 422
T H -1 -1 124 125 93 -31
H E 1 3 125 109 125 0
E Space -3 -1 109 94 156 47
Space F 2 0 94 109 187 93
F I 1 -4 109 78 125 16
I R 0 4 78 125 125 47
R S -1 2 125 218 78 -47
S T 1 -3 218 141 171 -47
T Space -3 1 141 109 203 62
Space D6 4 -2 109 94 967 858
D6 Space -4 2 94 78 234 140
Space M 1 -3 78 141 203 125
M O 2 -2 141 141 109 -32
O N -2 3 141 47 281 140
N T 2 1 47 141 31 -16
T H -1 -1 141 109 125 -16
H S 0 4 109 125 156 47
S Oemcomma -1 -6 125 94 1373 1248
Oemcomma Space -1 4 94 109 203 109
Space B 1 -1 109 110 249 140
B U 2 -2 110 94 125 15
U T 0 2 94 109 125 31
T Space -3 1 109 110 140 31
Space T 3 -1 110 109 718 608
T H -1 -1 109 109 78 -31
H E 1 3 109 125 125 16
E N -2 -3 125 109 109 -16
N Space -1 2 109 109 187 78
Space S 2 2 109 125 109 0
S T 1 -3 125 187 172 47
T A -1 4 187 140 172 -15
A Y 1 -5 140 93 421 281
Y E 0 3 93 156 343 250
E D -1 0 156 156 343 187
D Space -2 -1 156 110 265 109
Space A 2 3 110 156 156 46
A R 1 -3 156 125 250 94
R O 0 -5 125 172 140 15
O U 0 2 172 140 110 -62
U N -2 1 140 125 265 125
N D 1 3 125 125 218 93
D Space -2 -1 125 125 281 156
Space A 2 3 125 281 936 811
A S 0 -1 281 171 203 -78
S Space -2 -2 171 110 249 78
Space A 2 3 110 156 219 109
A Space -2 -3 156 125 265 109
Space D 2 1 125 141 296 171
D E 1 0 141 109 359 218
E O 0 -6 109 203 203 94
O P 0 -1 203 124 172 -31
P OemMinus 1 -1 124 109 374 250
OemMinus I -1 3 109 140 468 359
I N -2 2 140 140 94 -46
N Space -1 2 140 94 405 265
Space Back 4 -9 94 93 406 312
Back Back 0 0 93 78 187 94
Back Back 0 0 78 78 172 94
Back Back 0 0 78 406 171 93
Back Back 0 0 406 94 499 93
Back Back 0 0 94 93 219 125
Back Back 0 0 93 109 203 110
Back R -1 9 109 109 1154 1045
R O 0 -5 109 203 140 31
O P 0 -1 203 125 125 -78
P OemMinus 1 -1 125 93 765 640
OemMinus N -3 5 93 125 374 281
N Back 3 -7 125 78 562 437
Back I -1 5 78 141 327 249
I N -2 2 141 140 94 -47
N Space -1 2 140 78 218 78
Space F 2 0 78 109 1155 1077
F O 1 -5 109 125 124 15
O R 0 5 125 141 125 0
R Space -3 0 141 109 172 31
Space A 2 3 109 171 125 16
A N -1 -5 171 140 140 -31
N O 2 -3 140 156 140 0
O T 0 4 156 125 203 47
T H -1 -1 125 94 156 31
H E 1 3 94 172 125 31
E R 0 -1 172 140 94 -78
R Space -3 0 140 109 234 94
Space D1 4 3 109 125 904 795
D1 D8 0 -7 125 93 188 63
D8 Space -4 4 93 109 187 94
Space M 1 -3 109 125 156 47
M O 2 -2 125 141 93 -32
O N -2 3 141 156 188 47
N T 2 1 156 125 187 31
T H -1 -1 125 109 125 0
H S 0 4 109 156 124 15
S Space -2 -2 156 109 593 437
Space O 3 -5 109 109 250 141
O R 0 5 109 156 218 109
R Space -3 0 156 94 312 156
Space S 2 2 94 140 125 31
S O 1 -7 140 94 140 0
O Space -3 5 94 124 188 94
Space B 1 -1 124 124 624 500
B E 2 2 124 140 109 -15
E F -1 -1 140 124 281 141
F R 1 0 124 156 405 281
R E 0 1 156 156 109 -47
E Space -3 -1 156 140 250 94
Space LShiftKey 1 4 140 172 374 234
LShiftKey Back 3 -13 172 93 422 250
Back Back 0 0 93 78 202 109
Back Back 0 0 78 109 203 125
Back O -1 4 109 94 1061 952
O R 0 5 94 156 156 62
R E 0 1 156 110 109 -47
E Space -3 -1 110 141 203 93
Space LShiftKey 1 4 141 749 406 265
LShiftKey I 2 -8 749 94 561 -188
I Space -3 4 94 109 250 156
Space R 3 0 109 140 156 47
R E 0 1 140 218 78 -62
E A -1 2 218 187 156 -62
A L 0 -8 187 110 296 109
L L 0 0 110 140 188 78
L Y 1 3 140 78 265 125
Y T 0 1 78 62 0 -78
T Back 1 -8 62 109 702 640
Back Space -4 9 109 109 343 234
Space Q 3 3 109 125 359 250
Q U 0 -6 125 171 203 78
U I 0 -1 171 125 109 -62
I T 0 3 125 94 171 46
T OemPeriod -2 -4 94 94 874 780
OemPeriod Space -1 5 94 125 234 140
Space LShiftKey 1 4 125 327 203 78
LShiftKey S 1 -2 327 109 203 -124
S O 1 -7 109 94 140 31
O Space -3 5 94 156 187 93
Space W 3 2 156 125 328 172
W H -1 -4 125 172 93 -32
H U 1 -1 172 110 156 -16
U Back 1 -6 110 94 1030 920
Back Y -1 7 94 109 250 156
Y Space -3 2 109 109 296 187
Space D 2 1 109 140 702 593
D I 1 -5 140 109 156 16
I D -1 5 109 109 125 16
D Space -2 -1 109 94 171 62
Space LShiftKey 1 4 94 250 203 109
LShiftKey I 2 -8 250 93 141 -109
I Space -3 4 93 125 187 94
Space D 2 1 125 156 171 46
D R 1 -1 156 125 515 359
R O 0 -5 125 218 203 78
O P 0 -1 218 140 156 -62
P Space -3 6 140 94 296 156
Space O 3 -5 94 218 219 125
O U 0 2 218 141 140 -78
U T 0 2 141 109 250 109
T RShiftKey -2 -6 109 328 327 218
RShiftKey OemQuestion 0 1 328 156 172 -156
OemQuestion Return 1 -2 156 125 1544 1388
Return Return 0 0 125 140 2403 2278
Return LShiftKey -1 12 140 608 499 359
LShiftKey I 2 -8 608 63 530 -78
I T 0 3 63 125 234 171
T Space -3 1 125 109 188 63
Space S 2 2 109 140 218 109
S T 1 -3 140 156 187 47
T A -1 4 156 250 125 -31
A R 1 -3 250 109 250 0
R T 0 -1 109 156 202 93
T E 0 2 156 94 125 -31
E D -1 0 94 141 187 93
D Space -2 -1 141 125 531 390
Space B 1 -1 125 124 437 312
B E 2 2 124 125 140 16
E F -1 -1 125 125 234 109
F O 1 -5 125 141 140 15
O R 0 5 141 156 203 62
R E 0 1 156 156 94 -62
E Space -3 -1 156 141 218 62
Space LShiftKey 1 4 141 250 390 249
LShiftKey I 2 -8 250 94 125 -125
I Space -3 4 94 125 187 93
Space W 3 2 125 156 141 16
W A -1 1 156 234 156 0
A S 0 -1 234 156 140 -94
S Space -2 -2 156 140 234 78
Space B 1 -1 140 202 1186 1046
B O 2 -4 202 94 171 -31
O R 0 5 94 109 250 156
R N -2 -2 109 109 265 156
N OemPeriod 0 -3 109 78 390 281
OemPeriod Oemcomma 0 1 78 46 16 -62
Oemcomma Back 3 -5 46 156 608 562
Back Space -4 9 156 125 468 312
Space LShiftKey 1 4 125 374 1014 889
LShiftKey M 0 -7 374 109 234 -140
M Y 2 1 109 94 936 827
Y Space -3 2 94 125 203 109
Space B 1 -1 125 94 296 171
B I 2 -3 94 156 156 62
I O 0 -1 156 141 109 -47
O L -1 0 141 109 297 156
L O 1 0 109 109 203 94
O G -1 4 109 125 358 249
G I 1 -3 125 94 156 31
I C -2 5 94 156 281 187
C A 1 2 156 156 94 -62
A L 0 -8 156 125 171 15
L Space -2 5 125 109 266 141
Space M 1 -3 109 156 1404 1295
M O 2 -2 156 140 109 -47
O T 0 4 140 125 171 31
T H -1 -1 125 125 94 -31
H E 1 3 125 203 125 0
E R 0 -1 203 124 125 -78
R Space -3 0 124 124 234 110
Space W 3 2 124 140 296 172
W A -1 1 140 203 156 16
A S 0 -1 203 141 109 -94
S Space -2 -2 141 109 203 62
Space A 2 3 109 94 156 47
A Space -2 -3 94 110 140 46
Space Y 3 -2 110 141 359 249
Y O 0 -3 141 187 203 62
O U 0 2 187 124 796 609
U N -2 1 124 125 374 250
N F 1 2 125 140 156 31
F Back 2 -9 140 172 780 640
Back G -2 8 172 125 187 15
G Space -2 1 125 125 265 140
Space Back 4 -9 125 141 1061 936
Back Oemcomma -3 5 141 94 359 218
Oemcomma Space -1 4 94 125 218 124
Space U 3 -3 125 125 312 187
U N -2 1 125 141 125 0
N W 2 4 141 202 297 156
W E 0 -1 202 156 93 -109
E D -1 0 156 141 265 109
D Space -2 -1 141 141 1373 1232
Space C 1 1 141 171 219 78
C O 2 -6 171 78 156 -15
O L -1 0 78 62 187 109
L L 0 0 62 94 140 78
L E 1 6 94 109 94 0
E G -1 -2 109 156 203 94
G E 1 2 156 156 78 -78
E Space -3 -1 156 109 218 62
Space G 2 -1 109 140 312 203
G R 1 1 140 172 530 390
R A -1 3 172 172 156 -16
A D 0 -2 172 109 297 125
D U 1 -4 109 93 125 16
U A -1 6 93 141 171 78
A T 1 -4 141 156 172 31
T E 0 2 156 124 125 -31
E Space -3 -1 124 125 592 468
Space S 2 2 125 172 156 31
S T 1 -3 172 125 250 78
T U 0 -2 125 93 172 47
U D -1 4 93 156 187 94
D E 1 0 156 141 93 -63
E N -2 -3 141 109 125 -16
N T 2 1 109 109 125 16
T Oemcomma -2 -3 109 93 1763 1654
Oemcomma Space -1 4 93 94 249 156
Space A 2 3 94 140 172 78
A N -1 -5 140 124 94 -46
N D 1 3 124 109 171 47
D Space -2 -1 109 124 141 32
Space S 2 2 124 140 546 422
S H 0 -4 140 94 140 0
H E 1 3 94 109 125 31
E Space -3 -1 109 94 171 62
Space D 2 1 94 93 188 94
D I 1 -5 93 47 187 94
I Back 1 -5 47 156 593 546
Back E -1 10 156 125 124 -32
E C -2 0 125 140 219 94
C I 2 -5 140 62 187 47
I D -1 5 62 125 577 515
D E 1 0 125 78 203 78
E D -1 0 78 109 172 94
D Space -2 -1 109 109 218 109
Space T 3 -1 109 140 1186 1077
T O 0 -4 140 109 140 0
O Space -3 5 109 110 218 109
Space P 3 -6 110 172 562 452
P I 0 2 172 156 125 -47
I T 0 3 156 125 327 171
T Space -3 1 125 125 250 125
Space Back 4 -9 125 125 811 686
Back Back 0 0 125 94 203 78
Back Back 0 0 94 78 546 452
Back U -1 6 78 93 484 406
U T 0 2 93 109 140 47
T Space -3 1 109 94 140 31
Space M 1 -3 94 141 125 31
M E 2 4 141 109 94 -47
E Space -3 -1 109 109 125 16
Space U 3 -3 109 172 1856 1747
U P 0 -3 172 187 187 15
P Space -3 6 187 156 718 531
Space F 2 0 156 110 327 171
F O 1 -5 110 124 110 0
O R 0 5 124 156 109 -15
R Space -3 0 156 109 156 0
Space A 2 3 109 156 109 0
A D 0 -2 156 125 343 187
D O 1 -6 125 125 468 343
O P 0 -1 125 156 250 125
P Y 0 4 156 109 1139 983
Y Back 1 -7 109 156 577 468
Back T -1 8 156 124 203 47
T I 0 -3 124 219 561 437
I O 0 -1 219 172 125 -94
O N -2 3 172 94 296 124
N OemPeriod 0 -3 94 125 1701 1607
OemPeriod Space -1 5 125 125 452 327
Space LShiftKey 1 4 125 327 94 -31
LShiftKey S 1 -2 327 156 156 -171
S H 0 -4 156 124 203 47
H E 1 3 124 125 124 0
E Space -3 -1 125 94 172 47
Space F 2 0 94 187 1108 1014
F E 1 1 187 125 218 31
E L -1 -6 125 125 140 15
L T 1 4 125 109 1077 952
T Space -3 1 109 125 218 109
Space V 1 0 125 140 203 78
V E 2 1 140 203 140 0
E R 0 -1 203 125 172 -31
R Y 0 -2 125 125 156 31
Y Space -3 2 125 94 234 109
Space S 2 2 94 140 125 31
S T 1 -3 140 140 203 63
T R 0 1 140 125 358 218
R O 0 -5 125 141 125 0
O N -2 3 141 141 78 -63
N G 1 1 141 109 141 0
G L 0 -4 109 140 2012 1903
L Y 1 3 140 125 218 78
Y Space -3 2 125 156 1077 952
Space T 3 -1 156 141 327 171
T H -1 -1 141 109 94 -47
H A 0 5 109 156 125 16
A T 1 -4 156 125 93 -63
T Space -3 1 125 124 188 63
Space LShiftKey 1 4 124 250 124 0
LShiftKey Space -1 -4 250 78 312 62
Space Back 4 -9 78 140 1311 1233
Back I -1 5 140 78 1170 1030
I LShiftKey -2 8 78 140 125 47
LShiftKey Back 3 -13 140 140 374 234
Back LShiftKey -3 13 140 390 296 156
LShiftKey I 2 -8 390 125 250 -140
I Space -3 4 125 141 218 93
Space S 2 2 141 141 234 93
S H 0 -4 141 141 203 62
H O 1 -3 141 171 141 0
O U 0 2 171 125 93 -78
U L -1 -2 125 125 172 47
L D 0 6 125 109 109 -16
D Space -2 -1 109 93 172 63
Space B 1 -1 93 141 1185 1092
B E 2 2 141 156 125 -16
E Space -3 -1 156 125 140 -16
Space A 2 3 125 172 172 47
A D 0 -2 172 109 312 140
D O 1 -6 109 156 234 125
O P 0 -1 156 156 172 16
P T 0 5 156 172 280 124
T E 0 2 172 109 125 -47
E D -1 0 109 125 203 94
D Space -2 -1 125 109 312 187
Space B 1 -1 109 141 608 499
B Y 2 -1 141 141 156 15
Y Space -3 2 141 109 531 390
Space C 1 1 109 141 171 62
C O 2 -6 141 93 141 0
O L -1 0 93 78 187 94
L L 0 0 78 93 172 94
L E 1 6 93 109 62 -31
E G -1 -2 109 156 172 63
G E 1 2 156 141 93 -63
E Space -3 -1 141 125 203 62
Space G 2 -1 125 171 1966 1841
G R 1 1 171 140 421 250
