D9 D6 0 3 172 156 640 468
S E 1 -1 218 125 296 78
E S -1 1 125 140 203 78
S T 1 -3 140 141 296 156
T Space -3 1 141 140 172 31
Space LShiftKey 1 4 140 250 2012 1872
LShiftKey I 2 -8 250 109 156 -94
I Oemcomma -2 0 109 141 468 359
Oemcomma V 0 4 141 125 593 452
V E 2 1 125 140 203 78
E Space -3 -1 140 203 187 47
Space E 3 1 203 141 842 639
E V -2 -1 141 156 234 93
V E 2 1 156 172 203 47
E R 0 -1 172 140 250 78
R Space -3 0 140 202 203 63
Space G 2 -1 202 140 577 375
G O 1 -4 140 125 249 109
O T 0 4 125 141 234 109
T T 0 0 141 124 188 47
T E 0 2 124 172 249 125
E N -2 -3 172 125 343 171
N Space -1 2 125 156 234 109
Space T 3 -1 156 141 78 -78
T O 0 -4 141 140 219 78
O Space -3 5 140 171 312 172
Space A 2 3 171 171 156 -15
A Space -2 -3 171 187 187 16
Space C 1 1 187 156 203 16
C O 2 -6 156 124 203 47
O L -1 0 124 78 234 110
L L 0 0 78 93 156 78
L E 1 6 93 140 78 -15
E G -1 -2 140 156 265 125
G E 1 2 156 250 249 93
E Space -3 -1 250 140 500 250
Space G 2 -1 140 156 1497 1357
G R 1 1 156 125 172 16
R A -1 3 125 140 312 187
A D 0 -2 140 124 281 141
D U 1 -4 124 156 93 -31
U A -1 6 156 141 156 0
A T 1 -4 141 172 359 218
T I 0 -3 172 109 234 62
I O 0 -1 109 125 187 78
O N -2 3 125 109 281 156
N OemPeriod 0 -3 109 156 515 406
OemPeriod Space -1 5 156 171 702 546
Space LShiftKey 1 4 171 265 156 -15
LShiftKey T 2 -5 265 187 390 125
T Back 1 -8 187 156 905 718
Back LShiftKey -3 13 156 764 187 31
LShiftKey T 2 -5 764 78 608 -156
T O 0 -4 78 110 343 265
O D -1 6 110 93 422 312
D A 0 2 93 140 156 63
A Y 1 -5 140 78 327 187
Y Space -3 2 78 156 250 172
Space LShiftKey 1 4 156 328 296 140
LShiftKey LShiftKey 0 0 328 218 1373 1045
LShiftKey I 2 -8 218 140 94 -124
I Space -3 4 140 187 343 203
Space W 3 2 187 140 125 -62
W A -1 1 140 140 218 78
A N -1 -5 140 203 140 0
N T 2 1 203 125 234 31
T Space -3 1 125 156 141 16
Space T 3 -1 156 125 93 -63
T O 0 -4 125 109 250 125
O Space -3 5 109 140 281 172
Space T 3 -1 140 140 109 -31
T E 0 2 140 141 343 203
E L -1 -6 141 93 250 109
L L 0 0 93 125 156 63
L Space -2 5 125 187 296 171
Space Y 3 -2 187 140 687 500
Y O 0 -3 140 156 343 203
O U 0 2 156 124 281 125
U Space -3 3 124 171 343 219
Space T 3 -1 171 125 3151 2980
T H -1 -1 125 109 156 31
H R 1 2 109 140 250 141
R E 0 1 140 140 296 156
E E 0 0 140 140 203 63
E Space -3 -1 140 219 218 78
Space S 2 2 219 156 453 234
S T 1 -3 156 156 312 156
T O 0 -4 156 125 296 140
O R 0 5 125 156 234 109
R I 0 -4 156 156 140 -16
I E 0 5 156 125 141 -15
E S -1 1 125 156 312 187
S Space -2 -2 156 172 171 15
Space O 3 -5 172 140 328 156
O F -1 5 140 140 328 188
F Space -2 0 140 141 171 31
Space M 1 -3 141 156 265 124
M Y 2 1 156 124 500 344
Y Space -3 2 124 140 218 94
Space L 2 -5 140 125 359 219
L I 1 1 125 94 265 140
I F -1 4 94 140 250 156
F E 1 1 140 125 249 109
E Right -3 -10 125 624 3417 3292
Right Right 0 0 624 140 780 156
Right Right 0 0 140 109 218 78
Right Right 0 0 109 109 203 94
Right Right 0 0 109 124 203 94
Right Right 0 0 124 141 202 78
Right Right 0 0 141 156 375 234
Right Back 4 0 156 94 655 499
Back Oem7 -2 2 94 140 1295 1201
Oem7 Back 2 -2 140 94 1388 1248
Back Oem7 -2 2 94 156 780 686
Oem7 Back 2 -2 156 156 1061 905
Back Oemcomma -3 5 156 172 4243 4087
Oemcomma Back 3 -5 172 203 1685 1513
Back Oem7 -2 2 203 187 1997 1794
Oem7 Back 2 -2 187 172 1357 1170
Back LShiftKey -3 13 172 998 1654 1482
LShiftKey Oem7 1 -11 998 187 764 -234
Oem7 Back 2 -2 187 156 1139 952
Back Oem7 -2 2 156 218 11123 10967
Oem7 Back 2 -2 218 140 1092 874
Back Right -4 0 140 655 11809 11669
Right Right 0 0 655 78 905 250
Right Left 0 2 78 608 2371 2293
Left Left 0 0 608 156 827 219
Left Left 0 0 156 140 203 47
Left Left 0 0 140 125 202 62
Left Back 4 -2 125 109 812 687
Back Back 0 0 109 109 218 109
Back F -2 9 109 125 234 125
F R 1 0 125 125 218 93
R O 0 -5 125 93 141 16
O M -2 2 93 140 265 172
M Right -1 -6 140 624 780 640
Right Right 0 0 624 109 874 250
Right Right 0 0 109 110 202 93
Right Right 0 0 110 124 188 78
Right OemPeriod 1 4 124 141 1341 1217
OemPeriod Space -1 5 141 156 328 187
Space LShiftKey 1 4 156 514 1061 905
LShiftKey T 2 -5 514 141 358 -156
T H -1 -1 141 110 624 483
H T 1 1 110 140 1857 1747
T Back 1 -8 140 140 858 718
Back A -2 12 140 141 140 0
A T 1 -4 141 156 468 327
T Oem7 -1 -6 156 172 780 624
Oem7 Back 2 -2 172 171 1311 1139
Back Oem7 -2 2 171 203 12932 12761
Oem7 Back 2 -2 203 156 1076 873
Back Oem7 -2 2 156 172 21294 21138
Oem7 Back 2 -2 172 125 2309 2137
Back Oem7 -2 2 125 125 3510 3385
Oem7 Oem7 0 0 125 172 7301 7176
Oem7 S 0 9 172 141 1934 1762
S Space -2 -2 141 203 2980 2839
Space I 3 -4 203 187 749 546
I T 0 3 187 172 171 -16
T OemPeriod -2 -4 172 94 1420 1248
OemPeriod Space -1 5 94 125 296 202
Space LShiftKey 1 4 125 218 141 16
LShiftKey N 0 -6 218 109 125 -93
N O 2 -3 109 78 312 203
O P 0 -1 78 63 15 -63
P Back 1 -3 63 140 1217 1154
Back Space -4 9 140 156 1638 1498
Space B 1 -1 156 140 1061 905
B I 2 -3 140 141 140 0
I G -1 3 141 125 312 171
G Space -2 1 125 172 125 0
Space D 2 1 172 140 390 218
D E 1 0 140 110 218 78
E A -1 2 110 171 219 109
A L 0 -8 171 172 187 16
L OemPeriod -1 0 172 109 1326 1154
OemPeriod Space -1 5 109 125 296 187
Space LShiftKey 1 4 125 249 141 16
LShiftKey J 1 -7 249 125 140 -109
J U 1 0 125 94 203 78
U S -1 5 94 125 218 124
S T 1 -3 125 93 188 63
T Space -3 1 93 125 249 156
Space T 3 -1 125 125 125 0
T H -1 -1 125 110 1856 1731
H R 1 2 110 156 203 93
R E 0 1 156 109 250 94
E E 0 0 109 125 187 78
E Space -3 -1 125 203 156 31
Space S 2 2 203 140 827 624
S T 1 -3 140 125 296 156
T O 0 -4 125 125 390 265
O R 0 5 125 141 312 187
R I 0 -4 141 140 562 421
I E 0 5 140 125 218 78
E S -1 1 125 156 203 78
S OemPeriod -1 -7 156 94 7238 7082
OemPeriod Return 1 -3 94 156 312 218
Return Return 0 0 156 156 3666 3510
Return LShiftKey -1 12 156 203 1810 1654
LShiftKey T 2 -5 203 109 109 -94
T H -1 -1 109 109 406 297
H E 1 3 109 171 125 16
E Space -3 -1 171 187 218 47
Space F 2 0 187 156 156 -31
F I 1 -4 156 187 390 234
I R 0 4 187 109 203 16
R S -1 2 109 249 359 250
S T 1 -3 249 109 249 0
T Space -3 1 109 156 250 141
Space S 2 2 156 156 405 249
S T 1 -3 156 234 359 203
T O 0 -4 234 140 281 47
O R 0 5 140 109 484 344
R Y 0 -2 109 94 140 31
Y Space -3 2 94 110 218 124
Space I 3 -4 110 156 312 202
I S -1 6 156 171 141 -15
S Space -2 -2 171 140 203 32
Space A 2 3 140 140 1076 936
A B -1 -4 140 156 328 188
B O 2 -4 156 202 468 312
O U 0 2 202 141 639 437
U T 0 2 141 156 297 156
T Space -3 1 156 265 249 93
Space C 1 1 265 140 1295 1030
C O 2 -6 140 125 187 47
O N -2 3 125 109 312 187
N N 0 0 109 109 172 63
N E 2 3 109 140 156 47
E C -2 0 140 156 234 94
C T 2 -2 156 156 265 109
T I 0 -3 156 125 187 31
I N -2 2 125 156 375 250
N G 1 1 156 125 140 -16
G Space -2 1 125 141 156 31
Space T 3 -1 141 125 94 -47
T H -1 -1 125 125 156 31
H E 1 3 125 218 125 0
E Space -3 -1 218 172 202 -16
Space D 2 1 172 124 500 328
D O 1 -6 124 125 171 47
O T 0 4 125 140 219 94
T S -1 3 140 156 2355 2215
S OemPeriod -1 -7 156 140 1030 874
OemPeriod Return 1 -3 140 141 452 312
Return Return 0 0 141 125 203 62
Return LShiftKey -1 12 125 546 546 421
LShiftKey I 2 -8 546 109 437 -109
I Space -3 4 109 156 296 187
Space D 2 1 156 172 156 0
D R 1 -1 172 140 250 78
R O 0 -5 140 94 249 109
O P 0 -1 94 140 219 125
P P 0 0 140 124 203 63
P E 0 7 124 109 109 -15
E D -1 0 109 125 218 109
D Space -2 -1 125 125 94 -31
Space O 3 -5 125 171 281 156
O U 0 2 171 140 312 141
U T 0 2 140 110 202 62
T Space -3 1 110 156 125 15
Space O 3 -5 156 156 312 156
O F -1 5 156 141 234 78
F Space -2 0 141 187 250 109
Space LShiftKey 1 4 187 546 1201 1014
LShiftKey R 2 -4 546 94 421 -125
R E 0 1 94 125 312 218
E E 0 0 125 125 172 47
E D -1 0 125 156 187 62
D Space -2 -1 156 203 140 -16
Space C 1 1 203 141 905 702
C O 2 -6 141 94 156 15
O L -1 0 94 78 203 109
L L 0 0 78 125 156 78
L E 1 6 125 124 94 -31
E G -1 -2 124 187 265 141
G E 1 2 187 140 234 47
E Space -3 -1 140 218 265 125
Space A 2 3 218 141 998 780
A F 0 -3 141 125 375 234
F T 1 -1 125 125 171 46
T E 0 2 125 140 94 -31
E R 0 -1 140 125 218 78
R Space -3 0 125 343 141 16
Space T 3 -1 343 141 2480 2137
T H -1 -1 141 156 125 -16
H E 1 3 156 140 468 312
E Space -3 -1 140 234 125 -15
Space F 2 0 234 141 1341 1107
F I 1 -4 141 156 406 265
I R 0 4 156 110 218 62
R S -1 2 110 188 312 202
S T 1 -3 188 172 234 46
T Space -3 1 172 375 359 187
Space D6 4 -2 375 94 655 280
D6 Space -4 2 94 172 234 140
Space M 1 -3 172 125 718 546
M O 2 -2 125 94 265 140
O N -2 3 94 141 265 171
N T 2 1 141 110 156 15
T H -1 -1 110 125 94 -16
H S 0 4 125 109 421 296
S Oemcomma -1 -6 109 93 1623 1514
Oemcomma Space -1 4 93 171 343 250
Space B 1 -1 171 140 2496 2325
B U 2 -2 140 140 125 -15
U T 0 2 140 140 156 16
T Space -3 1 140 203 202 62
Space T 3 -1 203 124 812 609
T H -1 -1 124 109 109 -15
H E 1 3 109 156 437 328
E N -2 -3 156 141 124 -32
N Space -1 2 141 156 281 140
Space S 2 2 156 171 172 16
S T 1 -3 171 172 218 47
T A -1 4 172 234 63 -109
A Y 1 -5 234 156 327 93
Y E 0 3 156 109 281 125
E D -1 0 109 140 203 94
D Space -2 -1 140 188 93 -47
Space A 2 3 188 156 156 -32
A R 1 -3 156 171 297 141
R O 0 -5 171 140 234 63
O U 0 2 140 125 265 125
U N -2 1 125 156 281 156
N D 1 3 156 124 281 125
D Space -2 -1 124 203 187 63
Space A 2 3 203 93 983 780
A S 0 -1 93 125 187 94
S Space -2 -2 125 187 125 0
Space A 2 3 187 140 140 -47
A Space -2 -3 140 171 172 32
Space D 2 1 171 109 530 359
D R 1 -1 109 125 234 125
R O 0 -5 125 125 343 218
O P 0 -1 125 125 250 125
P Oemplus 1 -2 125 125 296 171
Oemplus I -1 4 125 94 577 452
I N -2 2 94 188 390 296
N Space -1 2 188 218 500 312
Space F 2 0 218 125 405 187
F O 1 -5 125 141 343 218
O R 0 5 141 140 141 0
R Space -3 0 140 187 296 156
Space A 2 3 187 125 827 640
A N -1 -5 125 125 359 234
N O 2 -3 125 141 296 171
O T 0 4 141 125 234 93
T H -1 -1 125 187 141 16
H E 1 3 187 156 218 31
E R 0 -1 156 125 281 125
R Space -3 0 125 172 327 202
Space D1 4 3 172 125 1857 1685
D1 D8 0 -7 125 109 187 62
D8 Space -4 4 109 156 281 172
Space M 1 -3 156 141 249 93
M O 2 -2 141 94 250 109
O N -2 3 94 172 234 140
N T 2 1 172 109 172 0
T H -1 -1 109 156 93 -16
H S 0 4 156 219 312 156
S Space -2 -2 219 203 312 93
Space O 3 -5 203 141 2215 2012
O R 0 5 141 125 125 -16
R Space -3 0 125 250 234 109
Space S 2 2 250 156 1233 983
S O 1 -7 156 125 202 46
O Space -3 5 125 219 312 187
Space B 1 -1 219 156 1092 873
B E 2 2 156 156 609 453
E F -1 -1 156 156 281 125
F O 1 -5 156 141 327 171
O R 0 5 141 94 156 15
R E 0 1 94 109 1607 1513
E Space -3 -1 109 156 156 47
Space LShiftKey 1 4 156 250 343 187
LShiftKey I 2 -8 250 109 141 -109
I Space -3 4 109 203 280 171
Space R 3 0 203 141 156 -47
R E 0 1 141 140 219 78
E A -1 2 140 156 249 109
A L 0 -8 156 78 234 78
L L 0 0 78 141 156 78
L T 1 4 141 78 188 47
T Back 1 -8 78 172 452 374
Back Y -1 7 172 94 218 46
Y Space -3 2 94 203 297 203
Space Q 3 3 203 125 2496 2293
Q U 0 -6 125 94 218 93
U I 0 -1 94 125 187 93
I T 0 3 125 124 344 219
T OemPeriod -2 -4 124 140 1466 1342
OemPeriod Space -1 5 140 187 312 172
Space LShiftKey 1 4 187 406 109 -78
LShiftKey S 1 -2 406 187 203 -203
S O 1 -7 187 109 234 47
O Space -3 5 109 187 265 156
Space W 3 2 187 125 2075 1888
W H -1 -4 125 109 109 -16
H Y 1 0 109 78 219 110
Y Space -3 2 78 156 218 140
Space D 2 1 156 94 156 0
D I 1 -5 94 124 172 78
I D -1 5 124 124 78 -46
D Space -2 -1 124 172 202 78
Space LShiftKey 1 4 172 250 328 156
LShiftKey I 2 -8 250 93 203 -47
I Space -3 4 93 187 265 172
Space D 2 1 187 140 156 -31
D R 1 -1 140 125 265 125
R O 0 -5 125 125 265 140
O P 0 -1 125 109 203 78
P Space -3 6 109 140 297 188
Space O 3 -5 140 141 249 109
O U 0 2 141 140 437 296
U T 0 2 140 125 265 125
T RShiftKey -2 -6 125 468 406 281
RShiftKey OemMinus 3 0 468 187 234 -234
OemMinus Return -2 -1 187 249 1014 827
Return Back 2 -1 249 141 1934 1685
Back Back 0 0 141 93 562 421
Back OemPeriod -3 4 93 156 983 890
OemPeriod Right -1 -4 156 1139 3260 3104
Right Right 0 0 1139 78 1310 171
Right Left 0 2 78 156 328 250
Left Back 4 -2 156 141 686 530
Back Space -4 9 141 171 765 624
Space Left 0 -7 171 2246 1139 968
Left Left 0 0 2246 717 2449 203
Left Left 0 0 717 156 842 125
Left Left 0 0 156 172 203 47
Left Left 0 0 172 281 203 31
Left Left 0 0 281 140 390 109
Left Back 4 -2 140 140 671 531
Back LShiftKey -3 13 140 468 234 94
LShiftKey F 1 -4 468 46 312 -156
F C -1 1 46 156 0 -46
C Left -1 -8 156 234 1294 1138
Left Back 4 -2 234 93 765 531
Back Right -4 0 93 2137 920 827
Right Back 4 0 2137 109 4571 2434
Back RShiftKey -3 2 109 577 281 172
RShiftKey OemMinus 3 0 577 249 312 -265
OemMinus Return -2 -1 249 187 1061 812
Return Return 0 0 187 109 873 686
Return LShiftKey -1 12 109 343 1794 1685
LShiftKey LShiftKey 0 0 343 577 640 297
LShiftKey I 2 -8 577 124 437 -140
I T 0 3 124 93 421 297
T Space -3 1 93 156 265 172
Space S 2 2 156 78 156 0
S T 1 -3 78 156 1310 1232
T A -1 4 156 125 250 94
A R 1 -3 125 93 172 47
R T 0 -1 93 109 218 125
T E 0 2 109 109 156 47
E D -1 0 109 125 218 109
D Space -2 -1 125 234 156 31
Space B 1 -1 234 125 515 281
B E 2 2 125 124 141 16
E F -1 -1 124 156 249 125
F O 1 -5 156 156 281 125
O R 0 5 156 125 140 -16
R E 0 1 125 141 203 78
E Space -3 -1 141 188 187 46
Space LShiftKey 1 4 188 328 936 748
LShiftKey I 2 -8 328 109 219 -109
I Space -3 4 109 202 281 172
Space W 3 2 202 109 156 -46
W A -1 1 109 125 218 109
A S 0 -1 125 156 218 93
S Space -2 -2 156 187 188 32
Space B 1 -1 187 141 904 717
B O 2 -4 141 156 188 47
O R 0 5 156 141 202 46
R N -2 -2 141 172 234 93
N OemPeriod 0 -3 172 156 1716 1544
OemPeriod Space -1 5 156 156 1014 858
Space LShiftKey 1 4 156 250 156 0
LShiftKey M 0 -7 250 141 125 -125
M Y 2 1 141 109 422 281
Y Space -3 2 109 156 265 156
Space B 1 -1 156 218 359 203
B I 2 -3 218 141 483 265
I O 0 -1 141 93 250 109
O L -1 0 93 93 203 110
L O 1 0 93 125 202 109
O G -1 4 125 110 468 343
G T 1 0 110 32 0 -110
T I 0 -3 32 124 266 234
I C -2 5 124 125 296 172
C A 1 2 125 156 218 93
A L 0 -8 156 234 188 32
L Back 2 -4 234 109 1856 1622
Back Back 0 0 109 78 203 94
Back Back 0 0 78 110 171 93
Back Back 0 0 110 94 172 62
Back Back 0 0 94 109 281 187
Back I -1 5 109 125 889 780
I C -2 5 125 156 281 156
C A 1 2 156 140 234 78
A L 0 -8 140 110 93 -47
L Space -2 5 110 156 281 171
Space M 1 -3 156 125 250 94
M O 2 -2 125 125 296 171
O T 0 4 125 141 187 62
T H -1 -1 141 156 172 31
H E 1 3 156 156 140 -16
E R 0 -1 156 156 250 94
R Space -3 0 156 219 187 31
Space W 3 2 219 125 733 514
W A -1 1 125 125 203 78
A S 0 -1 125 140 219 94
S Space -2 -2 140 172 124 -16
Space A 2 3 172 109 125 -47
A Space -2 -3 109 187 125 16
Space Y 3 -2 187 156 686 499
Y O 0 -3 156 156 203 47
O U 0 2 156 125 328 172
U N -2 1 125 140 281 156
N G 1 1 140 156 265 125
G Oemcomma -1 -3 156 125 1419 1263
Oemcomma Space -1 4 125 141 281 156
Space U 3 -3 141 156 265 124
U N -2 1 156 141 312 156
N W 2 4 141 109 281 140
W E 0 -1 109 109 203 94
E D -1 0 109 140 905 796
D Space -2 -1 140 171 156 16
Space C 1 1 171 140 187 16
C O 2 -6 140 109 187 47
O L -1 0 109 63 234 125
L L 0 0 63 140 141 78
L E 1 6 140 140 109 -31
E G -1 -2 140 140 1373 1233
G E 1 2 140 140 218 78
E Space -3 -1 140 203 265 125
Space G 2 -1 203 156 437 234
G R 1 1 156 124 250 94
R A -1 3 124 140 312 188
A D 0 -2 140 171 234 94
D U 1 -4 171 140 702 531
U A -1 6 140 156 124 -16
A T 1 -4 156 156 500 344
T E 0 2 156 171 234 78
E Space -3 -1 171 203 265 94
Space S 2 2 203 125 530 327
S T 1 -3 125 156 297 172
T U 0 -2 156 110 280 124
U D -1 4 110 125 281 171
D E 1 0 125 125 203 78
E N -2 -3 125 187 312 187
N T 2 1 187 125 203 16
T Oemcomma -2 -3 125 140 1373 1248
Oemcomma Space -1 4 140 219 358 218
Space A 2 3 219 187 921 702
A N -1 -5 187 156 296 109
N D 1 3 156 140 125 -31
D Space -2 -1 140 218 156 16
Space S 2 2 218 125 156 -62
S H 0 -4 125 109 593 468
H E 1 3 109 156 140 31
E Space -3 -1 156 203 203 47
Space D 2 1 203 125 296 93
D E 1 0 125 109 219 94
E C -2 0 109 156 11138 11029
C I 2 -5 156 125 187 31
I D -1 5 125 141 203 78
D E 1 0 141 109 250 109
E D -1 0 109 125 218 109
D Space -2 -1 125 156 499 374
Space T 3 -1 156 125 437 281
T O 0 -4 125 109 141 16
O Space -3 5 109 140 312 203
Space M 1 -3 140 109 249 109
M E 2 4 109 125 359 250
E Space -3 -1 125 125 156 31
Space U 3 -3 125 109 577 452
U P 0 -3 109 172 281 172
P Space -3 6 172 156 390 218
Space F 2 0 156 141 920 764
F O 1 -5 141 125 94 -47
O R 0 5 125 125 140 15
R Space -3 0 125 218 172 47
Space A 2 3 218 124 250 32
A D 0 -2 124 141 249 125
D O 1 -6 141 110 265 124
O P 0 -1 110 125 203 93
P T 0 5 125 109 671 546
T I 0 -3 109 94 764 655
I O 0 -1 94 109 172 78
O N -2 3 109 171 328 219
N OemPeriod 0 -3 171 140 1950 1779
OemPeriod Space -1 5 140 140 702 562
Space LShiftKey 1 4 140 327 265 125
LShiftKey S 1 -2 327 156 218 -109
S H 0 -4 156 109 156 0
H E 1 3 109 140 141 32
E Space -3 -1 140 187 187 47
Space F 2 0 187 125 717 530
F E 1 1 125 125 219 94
E L -1 -6 125 125 187 62
L T 1 4 125 109 655 530
T Space -3 1 109 187 156 47
Space V 1 0 187 250 265 78
V E 2 1 250 156 297 47
E R 0 -1 156 125 234 78
R Y 0 -2 125 203 296 171
Y Space -3 2 203 203 390 187
Space S 2 2 203 124 531 328
S T 1 -3 124 124 312 188
T R 0 1 124 141 202 78
R O 0 -5 141 125 281 140
O N -2 3 125 188 265 140
N G 1 1 188 140 266 78
G L 0 -4 140 124 234 94
L Y 1 3 124 110 358 234
Y Space -3 2 110 156 266 156
Space T 3 -1 156 109 109 -47
T H -1 -1 109 109 156 47
H A 0 5 109 250 249 140
A T 1 -4 250 172 203 -47
