D9 D2 0 7 80 130 260 180
E R 0 -1 100 120 50 -50
R S -1 2 120 120 140 20
S I 1 -6 120 80 140 20
I T 0 3 80 120 100 20
T I 0 -3 120 90 250 130
I E 0 5 90 160 130 40
E S -1 1 160 130 140 -20
S Space -2 -2 130 112 570 440
Space I 3 -4 112 70 1672 1560
I N -2 2 70 70 180 110
N Space -1 2 70 130 110 40
Space T 3 -1 130 110 120 -10
T H -1 -1 110 80 120 10
H E 1 3 80 131 100 20
E Space -3 -1 131 110 91 -40
Space W 3 2 110 120 130 20
W O 0 -7 120 80 320 200
O R 0 5 80 110 160 80
R L -1 -5 110 92 120 10
L D 0 6 92 100 152 60
D OemPeriod -1 -6 100 70 2610 2510
OemPeriod Space -1 5 70 110 160 90
Space RShiftKey 1 -7 110 260 220 110
RShiftKey I 2 3 260 100 180 -80
I Space -3 4 100 120 140 40
Space N 1 -2 120 80 770 650
N E 2 3 80 60 120 40
E V -2 -1 60 70 120 60
V E 2 1 70 160 80 10
E R 0 -1 160 120 100 -60
R Space -3 0 120 120 100 -20
Space G 2 -1 120 100 140 20
G R 1 1 100 130 210 110
R A -1 3 130 90 160 30
A D 0 -2 90 130 170 80
D A 0 2 130 90 320 190
A Back 2 -12 90 100 350 260
Back U -1 6 100 70 810 710
U A -1 6 70 140 80 10
A T 1 -4 140 100 140 0
T E 0 2 100 100 170 70
E D -1 0 100 140 140 40
D Space -2 -1 140 120 110 -30
Space F 2 0 120 121 120 0
F R 1 0 121 112 100 -21
R O 0 -5 112 80 192 80
O M -2 2 80 60 250 170
M Space -1 3 60 130 110 50
Space C 1 1 130 150 180 50
C O 2 -6 150 80 160 10
O L -1 0 80 80 210 130
L L 0 0 80 90 490 410
L E 1 6 90 120 220 130
E G -1 -2 120 102 230 110
G E 1 2 102 140 162 60
E OemPeriod -2 -6 140 100 280 140
OemPeriod Space -1 5 100 130 170 70
Space RShiftKey 1 -7 130 320 330 200
RShiftKey T 2 6 320 120 220 -100
T R 0 1 120 110 180 60
R U 0 -3 110 80 260 150
U T 0 2 80 50 270 190
T H -1 -1 50 90 230 180
H Space -2 2 90 130 200 110
Space B 1 -1 130 70 230 100
B E 2 2 70 100 100 30
E Space -3 -1 100 90 120 20
Space T 3 -1 90 100 110 20
T O 0 -4 100 80 100 0
O L -1 0 80 80 180 100
L D 0 6 80 100 110 30
D Oemcomma -1 -5 100 80 180 80
Oemcomma Space -1 4 80 120 200 120
Space T 3 -1 120 70 740 620
T H -1 -1 70 70 130 60
H I 1 -2 70 72 180 110
I S -1 6 72 112 40 -32
S Space -2 -2 112 100 152 40
Space I 3 -4 100 80 120 20
I S -1 6 80 150 50 -30
S Space -2 -2 150 142 130 -20
Space T 3 -1 142 120 432 290
T H -1 -1 120 90 140 20
H E 1 3 90 130 130 40
E Space -3 -1 130 110 80 -50
Space C 1 1 110 140 120 10
C L 1 -6 140 100 120 -20
L O 1 0 100 60 190 90
O S -1 7 60 150 90 30
S E 1 -1 150 150 120 -30
E S -1 1 150 130 130 -20
S T 1 -3 130 110 350 220
T Space -3 1 110 100 130 20
Space RShiftKey 1 -7 100 400 540 440
RShiftKey I 2 3 400 90 320 -80
I Oem7 -1 -3 90 60 900 810
Oem7 V -1 7 60 100 180 120
V E 2 1 100 132 180 80
E Space -3 -1 132 110 122 -10
Space E 3 1 110 120 390 280
E V -2 -1 120 100 200 80
V E 2 1 100 141 180 80
E R 0 -1 141 131 90 -51
R Space -3 0 131 120 111 -20
Space G 2 -1 120 100 140 20
G O 1 -4 100 70 170 70
O T 0 4 70 100 90 20
T T 0 0 100 120 170 70
T E 0 2 120 120 180 60
E N -2 -3 120 90 240 120
N Space -1 2 90 120 160 70
Space T 3 -1 120 110 110 -10
T O 0 -4 110 60 160 50
O Space -3 5 60 140 2970 2910
Space C 1 1 140 140 210 70
C O 2 -6 140 80 230 90
O L -1 0 80 100 160 80
L L 0 0 100 100 150 50
L E 1 6 100 120 80 -20
E G -1 -2 120 100 140 20
G E 1 2 100 130 150 50
E Space -3 -1 130 90 160 30
Space G 2 -1 90 140 340 250
G R 1 1 140 130 210 70
R D -1 1 130 160 250 120
D Back 2 -10 160 120 430 270
Back A -2 12 120 110 160 40
A D 0 -2 110 140 150 40
D U 1 -4 140 90 200 60
U T 0 2 90 90 130 40
T A -1 4 90 130 400 310
A Back 2 -12 130 90 220 90
Back Back 0 0 90 120 150 60
Back A -2 12 120 120 130 10
A T 1 -4 120 120 70 -50
T I 0 -3 120 90 130 10
I O 0 -1 90 80 180 90
O N -2 3 80 81 660 580
N OemPeriod 0 -3 81 60 591 510
OemPeriod Space -1 5 60 109 140 80
Space RShiftKey 1 -7 109 140 152 43
RShiftKey RShiftKey 0 0 140 170 510 370
RShiftKey T 2 6 170 80 110 -60
T O 0 -4 80 80 200 120
O D -1 6 80 110 150 70
D A 0 2 110 120 90 -20
A Y 1 -5 120 60 780 660
Y Back 1 -7 60 150 1460 1400
Back Y -1 7 150 80 860 710
Y Space -3 2 80 120 100 20
Space RShiftKey 1 -7 120 400 290 170
RShiftKey I 2 3 400 100 320 -80
I Space -3 4 100 110 100 0
Space W 3 2 110 100 110 0
W A -1 1 100 120 40 -60
A N -1 -5 120 90 140 20
N T 2 1 90 120 80 -10
T Space -3 1 120 130 110 -10
Space T 3 -1 130 140 100 -30
T O 0 -4 140 90 200 60
O Space -3 5 90 150 50 -40
Space T 3 -1 150 122 290 140
T E 0 2 122 140 162 40
E L -1 -6 140 70 160 20
L L 0 0 70 110 130 60
L Space -2 5 110 132 90 -20
Space O 3 -5 132 110 862 730
O Back 1 -4 110 70 510 400
Back Y -1 7 70 122 110 40
Y O 0 -3 122 100 142 20
O U 0 2 100 80 220 120
U Space -3 3 80 130 80 0
Space T 3 -1 130 120 120 -10
T H -1 -1 120 80 160 40
H R 1 2 80 130 130 50
R E 0 1 130 120 180 50
E E 0 0 120 110 180 60
E Space -3 -1 110 130 100 -10
Space T 3 -1 130 100 110 -20
T Back 1 -8 100 130 450 350
Back S -2 11 130 110 130 0
S T 1 -3 110 130 90 -20
T O 0 -4 130 10 180 50
O R 0 5 10 120 480 470
R E 0 1 120 90 160 40
E I 0 -5 90 82 210 120
I Back 1 -5 82 90 272 190
Back Back 0 0 90 100 140 50
Back I -1 5 100 82 140 40
I E 0 5 82 172 40 -42
E S -1 1 172 180 92 -80
S Space -2 -2 180 120 140 -40
Space F 2 0 120 150 80 -40
F R 1 0 150 130 130 -20
R O 0 -5 130 80 150 20
O M -2 2 80 80 180 100
M Space -1 3 80 120 60 -20
Space M 1 -3 120 80 180 60
M Y 2 1 80 130 80 0
Y Space -3 2 130 110 110 -20
Space L 2 -5 110 80 230 120
L I 1 1 80 80 200 120
I F -1 4 80 100 60 -20
F E 1 1 100 150 110 10
E OemPeriod -2 -6 150 80 140 -10
OemPeriod Space -1 5 80 120 140 60
Space RShiftKey 1 -7 120 250 200 80
RShiftKey T 2 6 250 110 120 -130
T H -1 -1 110 150 270 160
H A 0 5 150 110 280 130
A T 1 -4 110 110 170 60
T Oem7 -1 -6 110 70 430 320
Oem7 S 0 9 70 110 112 42
S Space -2 -2 110 140 140 30
Space I 3 -4 140 132 310 170
I T 0 3 132 120 182 50
T OemPeriod -2 -4 120 80 250 130
OemPeriod Space -1 5 80 120 150 70
Space RShiftKey 1 -7 120 200 240 120
RShiftKey N 0 5 200 80 130 -70
N O 2 -3 80 90 780 700
O Space -3 5 90 120 90 0
Space B 1 -1 120 90 330 210
B I 2 -3 90 70 200 110
I G -1 3 70 110 90 20
G Space -2 1 110 110 100 -10
Space D 2 1 110 130 150 40
D E 1 0 130 130 150 20
E A -1 2 130 130 80 -50
A L 0 -8 130 72 220 90
L OemPeriod -1 0 72 80 202 130
OemPeriod Space -1 5 80 140 150 70
Space RShiftKey 1 -7 140 700 190 50
RShiftKey J 1 4 700 110 620 -80
J U 1 0 110 70 240 130
U S -1 5 70 112 110 40
S T 1 -3 112 130 112 0
T Space -3 1 130 130 110 -20
Space T 3 -1 130 110 120 -10
T H -1 -1 110 70 120 10
H R 1 2 70 172 90 20
R E 0 1 172 120 152 -20
E E 0 0 120 120 190 70
E Space -3 -1 120 132 140 20
Space S 2 2 132 140 112 -20
S T 1 -3 140 110 200 60
T O 0 -4 110 80 180 70
O R 0 5 80 130 110 30
R I 0 -4 130 100 160 30
I E 0 5 100 140 80 -20
E S -1 1 140 130 80 -60
S OemPeriod -1 -7 130 70 190 60
OemPeriod Return 1 -3 70 70 1350 1280
Return Return 0 0 70 80 190 120
Return RShiftKey -1 1 80 210 600 520
RShiftKey T 2 6 210 110 130 -80
T H -1 -1 110 70 710 600
H E 1 3 70 140 60 -10
E Space -3 -1 140 140 90 -50
Space F 2 0 140 130 210 70
F I 1 -4 130 80 170 40
I R 0 4 80 160 60 -20
R S -1 2 160 170 140 -20
S T 1 -3 170 120 120 -50
T Space -3 1 120 140 100 -20
Space S 2 2 140 20 150 10
S S 0 0 20 112 30 10
S T 1 -3 112 130 92 -20
T O 0 -4 130 80 190 60
O Back 1 -4 80 90 380 300
Back Back 0 0 90 90 150 60
Back Back 0 0 90 90 160 70
Back T -1 8 90 120 440 350
T O 0 -4 120 80 170 50
O R 0 5 80 120 90 10
R Y 0 -2 120 80 320 200
Y Space -3 2 80 140 130 50
Space I 3 -4 140 90 220 80
I S -1 6 90 120 130 40
S Space -2 -2 120 130 80 -40
Space A 2 3 130 130 310 180
A B -1 -4 130 80 250 120
B O 2 -4 80 110 210 130
O U 0 2 110 80 230 120
U T 0 2 80 130 120 40
T Space -3 1 130 150 90 -40
Space C 1 1 150 150 190 40
C O 2 -6 150 80 160 10
O N -2 3 80 80 232 152
N N 0 0 80 100 140 60
N E 2 3 100 90 50 -50
E C -2 0 90 120 160 70
C T 2 -2 120 90 230 110
T I 0 -3 90 80 100 10
I N -2 2 80 90 180 100
N G 1 1 90 100 70 -20
G Space -2 1 100 130 80 -20
Space T 3 -1 130 100 110 -20
T H -1 -1 100 80 80 -20
H E 1 3 80 120 60 -20
E Space -3 -1 120 140 80 -40
Space D 2 1 140 100 130 -10
D O 1 -6 100 90 200 100
O T 0 4 90 120 140 50
T S -1 3 120 120 150 30
S OemPeriod -1 -7 120 70 250 130
OemPeriod Return 1 -3 70 50 420 350
Return Return 0 0 50 102 260 210
Return RShiftKey -1 1 102 830 372 270
RShiftKey I 2 3 830 60 750 -80
I Space -3 4 60 120 100 40
Space D 2 1 120 110 130 10
D R 1 -1 110 110 200 90
R O 0 -5 110 80 740 630
O P 0 -1 80 70 170 90
P P 0 0 70 90 130 60
P E 0 7 90 100 60 -30
E D -1 0 100 120 130 30
D Space -2 -1 120 130 110 -10
Space O 3 -5 130 80 190 60
O U 0 2 80 90 200 120
U T 0 2 90 120 100 10
T Space -3 1 120 160 80 -40
Space O 3 -5 160 82 140 -20
O F -1 5 82 120 102 20
F Space -2 0 120 130 100 -20
Space C 1 1 130 130 300 170
C Back 3 -10 130 100 360 230
Back RShiftKey -3 2 100 140 670 570
RShiftKey R 2 7 140 130 70 -70
R E 0 1 130 70 230 100
E E 0 0 70 100 160 90
E D -1 0 100 150 130 30
D Space -2 -1 150 130 120 -30
Space RShiftKey 1 -7 130 140 120 -10
RShiftKey C 0 8 140 120 80 -60
C O 2 -6 120 60 230 110
O L -1 0 60 80 210 150
L L 0 0 80 100 140 60
L E 1 6 100 132 80 -20
E G -1 -2 132 120 112 -20
G E 1 2 120 150 160 40
E Space -3 -1 150 152 140 -10
Space A 2 3 152 140 412 260
A F 0 -3 140 110 200 60
F T 1 -1 110 120 210 100
T E 0 2 120 150 190 70
E R 0 -1 150 92 140 -10
R Space -3 0 92 140 322 230
Space T 3 -1 140 120 140 0
T H -1 -1 120 80 140 20
H E 1 3 80 120 80 0
E Space -3 -1 120 130 100 -20
Space F 2 0 130 110 90 -40
F I 1 -4 110 80 130 20
I R 0 4 80 142 70 -10
R S -1 2 142 150 112 -30
S T 1 -3 150 170 130 -20
T Space -3 1 170 170 120 -50
Space D6 4 -2 170 80 780 610
D6 Space -4 2 80 120 100 20
Space M 1 -3 120 50 170 50
M O 2 -2 50 110 230 180
O N -2 3 110 80 240 130
N T 2 1 80 120 120 40
T H -1 -1 120 80 150 30
H S 0 4 80 170 130 50
S Oemcomma -1 -6 170 70 150 -20
Oemcomma Space -1 4 70 130 120 50
Space B 1 -1 130 80 170 40
B U 2 -2 80 90 170 90
U T 0 2 90 120 150 60
T Space -3 1 120 132 100 -20
Space T 3 -1 132 140 92 -40
T H -1 -1 140 100 120 -20
H E 1 3 100 111 120 20
E N -2 -3 111 70 121 10
N Space -1 2 70 150 80 10
Space S 2 2 150 130 140 -10
S T 1 -3 130 80 110 -20
T A -1 4 80 140 100 20
A Y 1 -5 140 50 160 20
Y E 0 3 50 110 180 130
E D -1 0 110 130 130 20
D Space -2 -1 130 130 120 -10
Space A 2 3 130 130 100 -30
A R 1 -3 130 110 110 -20
R O 0 -5 110 40 120 10
O U 0 2 40 122 240 200
U N -2 1 122 80 232 110
N D 1 3 80 120 100 20
D Space -2 -1 120 140 120 0
Space A 2 3 140 160 160 20
A S 0 -1 160 140 170 10
S Space -2 -2 140 140 130 -10
Space A 2 3 140 120 130 -10
A Space -2 -3 120 120 110 -10
Space D 2 1 120 130 170 50
D R 1 -1 130 130 220 90
R O 0 -5 130 70 230 100
O P 0 -1 70 50 210 140
P OemMinus 1 -1 50 80 260 210
OemMinus I -1 3 80 90 280 200
I N -2 2 90 80 200 110
N Space -1 2 80 130 150 70
Space F 2 0 130 100 200 70
F O 1 -5 100 90 250 150
O R 0 5 90 120 150 60
R Space -3 0 120 120 90 -30
Space A 2 3 120 142 110 -10
A N -1 -5 142 80 182 40
N O 2 -3 80 80 190 110
O T 0 4 80 130 100 20
T H -1 -1 130 90 150 20
H E 1 3 90 150 80 -10
E R 0 -1 150 110 100 -50
R Space -3 0 110 130 70 -40
Space D1 4 3 130 120 520 390
D1 D8 0 -7 120 82 180 60
D8 M -3 1 82 40 233 151
M Back 3 -6 40 110 370 330
Back Space -4 9 110 120 150 40
Space M 1 -3 120 80 140 20
M O 2 -2 80 90 180 100
O N -2 3 90 90 190 100
N T 2 1 90 120 70 -20
T H -1 -1 120 80 120 0
H S 0 4 80 92 120 40
S Space -2 -2 92 120 112 20
Space O 3 -5 120 90 110 -10
O R 0 5 90 130 100 10
R Space -3 0 130 130 90 -40
Space S 2 2 130 132 110 -20
S O 1 -7 132 90 182 50
O Space -3 5 90 130 120 30
Space B 1 -1 130 80 280 150
B E 2 2 80 100 120 40
E F -1 -1 100 130 130 30
F O 1 -5 130 72 190 60
O R 0 5 72 150 82 10
R E 0 1 150 130 110 -40
E Space -3 -1 130 130 100 -30
Space RShiftKey 1 -7 130 210 300 170
RShiftKey I 2 3 210 90 140 -70
I Space -3 4 90 140 70 -20
Space R 3 0 140 170 40 -100
R E 0 1 170 160 110 -60
E A -1 2 160 160 120 -40
A L 0 -8 160 60 200 40
L L 0 0 60 80 150 90
L Y 1 3 80 130 60 -20
Y Space -3 2 130 120 110 -20
Space Q 3 3 120 102 500 380
Q U 0 -6 102 80 182 80
U I 0 -1 80 80 250 170
I T 0 3 80 120 140 60
T OemPeriod -2 -4 120 70 130 10
OemPeriod Space -1 5 70 120 190 120
Space RShiftKey 1 -7 120 964 293 173
RShiftKey S 1 9 964 40 881 -83
S O 1 -7 40 70 412 372
O Space -3 5 70 120 120 50
Space W 3 2 120 160 110 -10
W H -1 -4 160 80 140 -20
H Y 1 0 80 70 180 100
Y Space -3 2 70 140 100 30
Space D 2 1 140 120 820 680
D I 1 -5 120 80 200 80
I D -1 5 80 132 70 -10
D Space -2 -1 132 130 122 -10
Space RShiftKey 1 -7 130 620 190 60
RShiftKey RShiftKey 0 0 620 250 14480 13860
RShiftKey RShiftKey 0 0 250 520 570 320
RShiftKey I 2 3 520 90 440 -80
I Space -3 4 90 122 110 20
Space D 2 1 122 130 112 -10
D O 1 -6 130 80 170 40
O P 0 -1 80 80 200 120
P Space -3 6 80 120 150 70
Space Back 4 -9 120 90 320 200
Back Back 0 0 90 92 150 60
Back Back 0 0 92 140 152 60
Back R -1 9 140 120 150 10
R O 0 -5 120 70 140 20
O P 0 -1 70 90 170 100
P Space -3 6 90 120 120 30
Space O 3 -5 120 80 240 120
O U 0 2 80 80 200 120
U T 0 2 80 100 140 60
T RShiftKey -2 -6 100 260 290 190
RShiftKey OemQuestion 0 1 260 90 190 -70
OemQuestion Return 1 -2 90 50 970 880
Return Return 0 0 50 70 220 170
Return RShiftKey -1 1 70 432 310 240
RShiftKey I 2 3 432 92 360 -72
I T 0 3 92 120 172 80
T Space -3 1 120 130 90 -30
Space S 2 2 130 110 330 200
S T 1 -3 110 90 240 130
T A -1 4 90 130 70 -20
A R 1 -3 130 62 140 10
R T 0 -1 62 100 152 90
T E 0 2 100 120 80 -20
E D -1 0 120 100 190 70
D Space -2 -1 100 140 80 -20
Space W 3 2 140 130 280 140
W B -2 -3 130 60 460 330
B Back 3 -8 60 80 200 140
Back Back 0 0 80 112 140 60
Back B -3 8 112 60 302 190
B E 2 2 60 150 140 80
E I 0 -5 150 70 240 90
I Oemplus 1 -4 70 100 330 260
Oemplus F -2 8 100 90 130 30
F I 1 -4 90 60 150 60
I R 0 4 60 150 70 10
R Back 1 -9 150 110 240 90
Back Back 0 0 110 100 170 60
Back Back 0 0 100 100 160 60
Back Back 0 0 100 80 180 80
Back Back 0 0 80 120 160 80
Back F -2 9 120 110 100 -20
F O 1 -5 110 80 430 320
O R 0 5 80 130 100 20
R E 0 1 130 130 80 -50
E Space -3 -1 130 132 90 -40
Space RShiftKey 1 -7 132 200 152 20
RShiftKey I 2 3 200 80 120 -80
I Space -3 4 80 140 60 -20
Space W 3 2 140 120 120 -20
W A -1 1 120 190 70 -50
A S 0 -1 190 110 150 -40
S Space -2 -2 110 140 90 -20
Space B 1 -1 140 70 230 90
B R 2 1 70 90 310 240
R Back 1 -9 90 100 250 160
Back O -1 4 100 90 200 100
O R 0 5 90 100 140 50
R N -2 -2 100 70 140 40
N OemPeriod 0 -3 70 60 220 150
OemPeriod Space -1 5 60 130 130 70
Space RShiftKey 1 -7 130 300 150 20
RShiftKey M 0 4 300 80 240 -60
M Y 2 1 80 100 110 30
Y Space -3 2 100 120 80 -20
Space B 1 -1 120 80 310 190
B I 2 -3 80 80 220 140
I O 0 -1 80 82 190 110
O L -1 0 82 80 152 70
L O 1 0 80 90 160 80
O G -1 4 90 90 110 20
G I 1 -3 90 80 140 50
I C -2 5 80 140 140 60
C A 1 2 140 110 410 270
A L 0 -8 110 80 180 70
L Space -2 5 80 140 100 20
Space M 1 -3 140 90 190 50
M O 2 -2 90 70 210 120
O T 0 4 70 110 100 30
T H -1 -1 110 72 170 60
H E 1 3 72 180 122 50
E R 0 -1 180 120 150 -30
R Space -3 0 120 120 100 -20
Space W 3 2 120 120 150 30
W A -1 1 120 180 80 -40
A S 0 -1 180 120 150 -30
S Space -2 -2 120 130 100 -20
Space A 2 3 130 150 80 -50
A Space -2 -3 150 92 140 -10
Space Y 3 -2 92 140 202 110
Y O 0 -3 140 80 150 10
O U 0 2 80 80 220 140
U N -2 1 80 81 190 110
N G 1 1 81 110 111 30
G Oemcomma -1 -3 110 71 160 50
Oemcomma Space -1 4 71 140 142 71
Space U 3 -3 140 90 310 170
U N -2 1 90 80 190 100
N W 2 4 80 140 150 70
W E 0 -1 140 120 120 -20
E D -1 0 120 140 230 110
D Space -2 -1 140 120 130 -10
Space C 1 1 120 130 150 30
C O 2 -6 130 70 150 20
O L -1 0 70 70 180 110
L L 0 0 70 70 150 80
L E 1 6 70 110 600 530
E G -1 -2 110 90 760 650
G E 1 2 90 120 160 70
E Space -3 -1 120 140 80 -40
Space G 2 -1 140 80 2862 2722
G R 1 1 80 120 90 10
R A -1 3 120 140 100 -20
A D 0 -2 140 130 320 180
D A 0 2 130 120 240 110
A Back 2 -12 120 110 310 190
Back U -1 6 110 80 430 320
U A -1 6 80 150 90 10
A T 1 -4 150 110 130 -20
T E 0 2 110 130 180 70
E Space -3 -1 130 140 100 -30
Space S 2 2 140 120 180 40
S T 1 -3 120 100 150 30
T U 0 -2 100 90 140 40
U D -1 4 90 130 110 20
D E 1 0 130 130 90 -40
E N -2 -3 130 60 180 50
N T 2 1 60 140 90 30
T Space -3 1 140 130 80 -60
Space Oemcomma 1 -4 130 60 780 650
Oemcomma Space -1 4 60 140 110 50
Space A 2 3 140 110 120 -20
A N -1 -5 110 80 150 40
N D 1 3 80 120 130 50
D Space -2 -1 120 150 80 -40
Space S 2 2 150 130 140 -10
S H 0 -4 130 90 210 80
H E 1 3 90 120 170 80
E Space -3 -1 120 142 80 -40
Space D 2 1 142 120 342 200
D E 1 0 120 80 200 80
E C -2 0 80 120 200 120
C I 2 -5 120 110 200 80
I D -1 5 110 130 130 20
D E 1 0 130 160 120 -10
E D -1 0 160 110 150 -10
D Space -2 -1 110 140 90 -20
Space T 3 -1 140 140 310 170
T O 0 -4 140 100 160 20
O Space -3 5 100 130 120 20
Space P 3 -6 130 90 480 350
P U 0 3 90 40 230 140
U Y 0 1 40 50 10 -30
Y T 0 1 50 110 90 40
T Space -3 1 110 150 100 -10
Space M 1 -3 150 72 170 20
M Back 3 -6 72 60 282 210
Back Back 0 0 60 100 110 50
Back Back 0 0 100 102 170 70
Back Back 0 0 102 100 182 80
Back T -1 8 100 120 160 60
T Space -3 1 120 150 520 400
Space M 1 -3 150 60 200 50
M E 2 4 60 110 90 30
E Space -3 -1 110 120 80 -30
Space U 3 -3 120 50 140 20
U P 0 -3 50 102 180 130
P Space -3 6 102 120 122 20
Space T 3 -1 120 80 380 260
T Back 1 -8 80 120 230 150
Back F -2 9 120 130 100 -20
F O 1 -5 130 100 130 0
O R 0 5 100 132 80 -20
R Space -3 0 132 130 82 -50
Space A 2 3 130 150 150 20
A D 0 -2 150 130 170 20
D O 1 -6 130 120 210 80
O O 0 0 120 40 320 200
O P 0 -1 40 112 120 80
P Back 1 -3 112 110 312 200
Back Back 0 0 110 110 160 50
Back P -1 3 110 80 150 40
P T 0 5 80 110 120 40
T I 0 -3 110 70 130 20
I O 0 -1 70 72 160 90
O N -2 3 72 70 222 150
N Oemcomma 0 -2 70 40 370 300
Oemcomma Back 3 -5 40 110 870 830
Back OemPeriod -3 4 110 60 310 200
OemPeriod Space -1 5 60 130 170 110
Space RShiftKey 1 -7 130 430 300 170
RShiftKey S 1 9 430 140 370 -60
S H 0 -4 140 70 250 110
H E 1 3 70 90 90 20
E Space -3 -1 90 130 70 -20
Space F 2 0 130 110 90 -40
F E 1 1 110 110 140 30
E L -1 -6 110 80 180 70
L T 1 4 80 120 100 20
T Space -3 1 120 110 150 30
Space V 1 0 110 90 280 170
V E 2 1 90 130 150 60
E R 0 -1 130 120 60 -70
R Y 0 -2 120 60 150 30
Y Back 1 -7 60 30 2802 2742
Back Space -4 9 30 150 2020 1990
Space S 2 2 150 130 180 30
S T 1 -3 130 140 160 30
T R 0 1 140 130 150 10
R O 0 -5 130 100 160 30
O N -2 3 100 90 260 160
N G 1 1 90 100 190 100
G L 0 -4 100 110 150 50
L Y 1 3 110 140 170 60
Y Space -3 2 140 130 160 20
Space T 3 -1 130 140 150 20
T H -1 -1 140 80 150 10
H A 0 5 80 100 120 40
A T 1 -4 100 130 40 -60
T Space -3 1 130 80 240 110
Space RShiftKey 1 -7 80 200 810 730
RShiftKey I 2 3 200 100 130 -70
I Space -3 4 100 130 100 0
Space S 2 2 130 120 120 -10
S H 0 -4 120 90 100 -20
H O 1 -3 90 92 210 120
O U 0 2 92 60 202 110
U L -1 -2 60 90 190 130
L D 0 6 90 120 100 10
D Space -2 -1 120 132 70 -50
Space B 1 -1 132 90 172 40
B E 2 2 90 110 110 20
E Space -3 -1 110 140 140 30
Space A 2 3 140 140 380 240
A D 0 -2 140 120 270 130
D O 1 -6 120 40 140 20
O P 0 -1 40 150 420 380
P T 0 5 150 110 130 -20
T E 0 2 110 90 180 70
E D -1 0 90 120 200 110
D Space -2 -1 120 140 90 -30
Space B 1 -1 140 70 240 100
B Y 2 -1 70 80 200 130
Y Space -3 2 80 130 60 -20
Space C 1 1 130 140 100 -30
C O 2 -6 140 80 200 60
O L -1 0 80 80 200 120
L L 0 0 80 90 160 80
L E 1 6 90 100 120 30
E G -1 -2 100 120 170 70
G E 1 2 120 130 140 20
