D9 D0 0 -1 93 125 156 63
Space Y 3 -2 124 109 156 32
Y O 0 -3 109 125 93 -16
O U 0 2 125 109 219 94
U Space -3 3 109 110 124 15
Space T 3 -1 110 109 141 31
T O 0 -4 109 125 156 47
O D -1 6 125 171 234 109
D A 0 2 171 141 140 -31
A Y 1 -5 141 93 172 31
Y Space -3 2 93 141 1731 1638
Space A 2 3 141 94 172 31
A T 1 -4 94 94 140 46
T Space -3 1 94 125 141 47
Space Y 3 -2 125 110 405 280
Y O 0 -3 110 93 266 156
O U 0 2 93 78 218 125
U R 0 3 78 109 328 250
R Space -3 0 109 109 249 140
Space C 1 1 109 125 858 749
C O 2 -6 125 94 187 62
O M -2 2 94 78 234 140
M M 0 0 78 109 141 63
M E 2 4 109 124 125 16
E N -2 -3 124 78 140 16
N C 0 3 78 94 218 140
C E 2 0 94 94 156 62
E M -2 -4 94 140 1623 1529
M E 2 4 140 94 171 31
E N -2 -3 94 109 110 16
N T 2 1 109 78 187 78
T Space -3 1 78 109 281 203
Space F 2 0 109 109 1326 1217
F R 1 0 109 78 187 78
R O 0 -5 78 109 109 31
O M -2 2 109 94 234 125
M Space -1 3 94 94 468 374
Space O 3 -5 94 93 406 312
O N -2 3 93 94 218 125
N E 2 3 94 93 203 109
E Space -3 -1 93 124 281 188
Space O 3 -5 124 94 1060 936
O F -1 5 94 109 172 78
F Space -2 0 109 125 140 31
Space T 3 -1 125 78 141 16
T H -1 -1 78 94 140 62
H E 1 3 94 78 125 31
E Space -3 -1 78 94 140 62
Space F 2 0 94 93 141 47
F I 1 -4 93 78 218 125
I N -2 2 78 125 156 78
N E 2 3 125 78 141 16
E S -1 1 78 78 187 109
S T 1 -3 78 94 296 218
T Space -3 1 94 124 219 125
Space U 3 -3 124 78 920 796
U N -2 1 78 93 172 94
N I 2 -2 93 93 187 94
I V -2 4 93 78 265 172
V E 2 1 78 125 109 31
E R 0 -1 125 78 203 78
R S -1 2 78 78 234 156
S I 1 -6 78 93 406 328
I T 0 3 93 109 234 141
T I 0 -3 109 109 1357 1248
I T 0 3 109 110 171 62
T Back 1 -8 110 156 484 374
Back E -1 10 156 78 140 -16
E S -1 1 78 93 188 110
S Space -2 -2 93 140 2636 2543
Space I 3 -4 140 125 203 63
I N -2 2 125 109 203 78
N Space -1 2 109 141 93 -16
Space T 3 -1 141 94 265 124
T H -1 -1 94 124 188 94
H E 1 3 124 110 124 0
E Space -3 -1 110 156 110 0
Space W 3 2 156 125 405 249
W O 0 -7 125 109 141 16
O R 0 5 109 109 171 62
R L -1 -5 109 124 141 32
L D 0 6 124 94 280 156
D OemPeriod -1 -6 94 141 1763 1669
OemPeriod Space -1 5 141 109 156 15
Space LShiftKey 1 4 109 234 203 94
LShiftKey I 2 -8 234 109 109 -125
I Space -3 4 109 124 219 110
Space N 1 -2 124 124 234 110
N E 2 3 124 125 202 78
E V -2 -1 125 94 359 234
V E 2 1 94 110 187 93
E R 0 -1 110 94 203 93
R Space -3 0 94 140 1654 1560
Space G 2 -1 140 94 327 187
G R 1 1 94 94 203 109
R A -1 3 94 94 109 15
A D 0 -2 94 94 94 0
D U 1 -4 94 125 265 171
U A -1 6 125 125 156 31
A T 1 -4 125 93 141 16
T E 0 2 93 110 124 31
E D -1 0 110 93 188 78
D Space -2 -1 93 109 171 78
Space F 2 0 109 125 156 47
F R 1 0 125 109 312 187
R O 0 -5 109 78 141 32
O M -2 2 78 125 171 93
M Space -1 3 125 124 141 16
Space C 1 1 124 93 343 219
C O 2 -6 93 78 125 32
O L -1 0 78 62 187 109
L L 0 0 62 78 140 78
L E 1 6 78 109 172 94
E G -1 -2 109 93 125 16
G E 1 2 93 109 171 78
E OemPeriod -2 -6 109 141 1248 1139
OemPeriod Space -1 5 141 109 172 31
Space LShiftKey 1 4 109 265 218 109
LShiftKey T 2 -5 265 109 172 -93
T R 0 1 109 94 405 296
R U 0 -3 94 140 172 78
U T 0 2 140 93 281 141
T H -1 -1 93 109 156 63
H Space -2 2 109 125 140 31
Space B 1 -1 125 109 328 203
B E 2 2 109 109 156 47
E Space -3 -1 109 93 125 16
Space T 3 -1 93 93 156 63
T O 0 -4 93 78 171 78
O L -1 0 78 124 141 63
L D 0 6 124 93 156 32
D Oemcomma -1 -5 93 125 1887 1794
Oemcomma Space -1 4 125 109 141 16
Space T 3 -1 109 78 265 156
T H -1 -1 78 93 156 78
H I 1 -2 93 93 203 110
I S -1 6 93 124 156 63
S Space -2 -2 124 93 187 63
Space I 3 -4 93 94 140 47
I S -1 6 94 78 172 78
S Space -2 -2 78 94 93 15
Space T 3 -1 94 78 219 125
T H -1 -1 78 109 156 78
H E 1 3 109 94 109 0
E Space -3 -1 94 78 156 62
Space C 1 1 78 125 140 62
C L 1 -6 125 109 141 16
L O 1 0 109 62 187 78
O S -1 7 62 125 47 -15
S E 1 -1 125 78 234 109
E S -1 1 78 94 171 93
S T 1 -3 94 109 266 172
T Space -3 1 109 125 249 140
Space LShiftKey 1 4 125 265 905 780
LShiftKey I 2 -8 265 109 172 -93
I Oem7 -1 -3 109 110 358 249
Oem7 V -1 7 110 109 375 265
V E 2 1 109 94 171 62
E Space -3 -1 94 94 156 62
Space E 3 1 94 125 1155 1061
E V -2 -1 125 110 171 46
V E 2 1 110 109 94 -16
E R 0 -1 109 109 203 94
R Space -3 0 109 125 218 109
Space G 2 -1 125 94 515 390
G O 1 -4 94 62 156 62
O T 0 4 62 78 250 188
T T 0 0 78 94 140 62
T E 0 2 94 78 156 62
E N -2 -3 78 156 140 62
N Space -1 2 156 125 141 -15
Space T 3 -1 125 78 187 62
T O 0 -4 78 109 125 47
O Space -3 5 109 109 140 31
Space A 2 3 109 93 172 63
A Space -2 -3 93 125 187 94
Space C 1 1 125 109 172 47
C O 2 -6 109 93 312 203
O L -1 0 93 63 202 109
L L 0 0 63 94 125 62
L E 1 6 94 94 156 62
E G -1 -2 94 78 141 47
G E 1 2 78 125 124 46
E Space -3 -1 125 125 2496 2371
Space G 2 -1 125 93 375 250
G R 1 1 93 125 187 94
R A -1 3 125 109 78 -47
A D 0 -2 109 110 218 109
D U 1 -4 110 109 219 109
U A -1 6 109 140 125 16
A T 1 -4 140 109 171 31
T I 0 -3 109 78 312 203
I O 0 -1 78 93 172 94
O N -2 3 93 93 203 110
N OemPeriod 0 -3 93 141 639 546
OemPeriod Space -1 5 141 156 2496 2355
Space LShiftKey 1 4 156 187 250 94
LShiftKey T 2 -5 187 94 109 -78
T O 0 -4 94 124 250 156
O D -1 6 124 94 140 16
D A 0 2 94 172 374 280
A Y 1 -5 172 78 156 -16
Y Space -3 2 78 125 1482 1404
Space LShiftKey 1 4 125 187 375 250
LShiftKey I 2 -8 187 94 140 -47
I Space -3 4 94 93 219 125
Space W 3 2 93 78 140 47
W A -1 1 78 63 187 109
A N -1 -5 63 94 78 15
N T 2 1 94 94 265 171
T Space -3 1 94 140 141 47
Space T 3 -1 140 94 1887 1747
T O 0 -4 94 218 172 78
O Space -3 5 218 125 374 156
Space T 3 -1 125 125 250 125
T E 0 2 125 125 109 -16
E L -1 -6 125 78 172 47
L L 0 0 78 109 140 62
L Space -2 5 109 109 156 47
Space Y 3 -2 109 109 125 16
Y O 0 -3 109 78 125 16
O U 0 2 78 109 218 140
U Space -3 3 109 125 187 78
Space T 3 -1 125 110 1092 967
T H -1 -1 110 124 188 78
H R 1 2 124 140 109 -15
R E 0 1 140 93 125 -15
E E 0 0 93 109 187 94
E Space -3 -1 109 141 171 62
Space S 2 2 141 125 359 218
S T 1 -3 125 125 156 31
T O 0 -4 125 124 297 172
O R 0 5 124 125 124 0
R I 0 -4 125 125 172 47
I E 0 5 125 93 203 78
E S -1 1 93 109 187 94
S Space -2 -2 109 141 187 78
Space F 2 0 141 110 967 826
F R 1 0 110 109 172 62
R O 0 -5 109 78 94 -15
O M -2 2 78 125 171 93
M Space -1 3 125 124 141 16
Space M 1 -3 124 156 171 47
M Y 2 1 156 109 281 125
Y Space -3 2 109 141 140 31
Space L 2 -5 141 141 234 93
L I 1 1 141 125 219 78
I F -1 4 125 187 203 78
F E 1 1 187 124 156 -31
E OemPeriod -2 -6 124 125 1232 1108
OemPeriod Space -1 5 125 78 203 78
Space LShiftKey 1 4 78 171 156 78
LShiftKey T 2 -5 171 109 78 -93
T H -1 -1 109 141 171 62
H A 0 5 141 78 94 -47
A T 1 -4 78 109 156 78
T Oem7 -1 -6 109 109 390 281
Oem7 S 0 9 109 109 156 47
S Space -2 -2 109 93 172 63
Space I 3 -4 93 93 156 63
I T 0 3 93 125 218 125
T Space -3 1 125 141 140 15
Space LShiftKey 1 4 141 327 1124 983
LShiftKey M 0 -7 327 124 156 -171
M Back 3 -6 124 125 592 468
Back Back 0 0 125 78 188 63
Back Back 0 0 78 63 171 93
Back T -1 8 63 109 1248 1185
T OemPeriod -2 -4 109 109 172 63
OemPeriod Space -1 5 109 110 249 140
Space LShiftKey 1 4 110 312 188 78
LShiftKey N 0 -6 312 156 171 -141
N O 2 -3 156 109 515 359
O Space -3 5 109 141 374 265
Space B 1 -1 141 141 1217 1076
B I 2 -3 141 93 328 187
I G -1 3 93 94 296 203
G Space -2 1 94 140 172 78
Space D 2 1 140 93 359 219
D E 1 0 93 187 218 125
E A -1 2 187 156 218 31
A L 0 -8 156 109 172 16
L OemPeriod -1 0 109 156 1279 1170
OemPeriod Space -1 5 156 125 265 109
Space LShiftKey 1 4 125 156 141 16
LShiftKey J 1 -7 156 110 93 -63
J U 1 0 110 93 188 78
U S -1 5 93 109 156 63
S T 1 -3 109 110 124 15
T Space -3 1 110 125 125 15
Space T 3 -1 125 109 1186 1061
T H -1 -1 109 109 203 94
H R 1 2 109 78 249 140
R E 0 1 78 78 141 63
E E 0 0 78 94 140 62
E Space -3 -1 94 125 2106 2012
Space S 2 2 125 125 250 125
S T 1 -3 125 94 140 15
T O 0 -4 94 109 297 203
O R 0 5 109 109 171 62
R I 0 -4 109 109 125 16
I E 0 5 109 109 125 16
E S -1 1 109 78 187 78
S OemPeriod -1 -7 78 141 2293 2215
OemPeriod Return 1 -3 141 125 156 15
Return LShiftKey -1 12 125 203 2777 2652
LShiftKey T 2 -5 203 109 109 -94
T H -1 -1 109 110 187 78
H E 1 3 110 140 968 858
E Space -3 -1 140 141 171 31
Space F 2 0 141 109 827 686
F I 1 -4 109 110 218 109
I R 0 4 110 125 94 -16
R S -1 2 125 94 234 109
S T 1 -3 94 125 125 31
T Space -3 1 125 124 203 78
Space S 2 2 124 94 639 515
S T 1 -3 94 109 375 281
T O 0 -4 109 124 156 47
O R 0 5 124 94 140 16
R Y 0 -2 94 93 203 109
Y Space -3 2 93 93 702 609
Space I 3 -4 93 110 171 78
I S -1 6 110 94 156 46
S Space -2 -2 94 140 172 78
Space A 2 3 140 94 140 0
A B -1 -4 94 93 141 47
B O 2 -4 93 94 265 172
O U 0 2 94 110 218 124
U T 0 2 110 125 125 15
T Space -3 1 125 124 141 16
Space C 1 1 124 78 1310 1186
C O 2 -6 78 109 125 47
O N -2 3 109 78 234 125
N N 0 0 78 93 156 78
N E 2 3 93 62 125 32
E C -2 0 62 110 124 62
C T 2 -2 110 94 203 93
T I 0 -3 94 93 141 47
I N -2 2 93 125 171 78
N G 1 1 125 78 109 -16
G Space -2 1 78 93 141 63
Space T 3 -1 93 93 125 32
T H -1 -1 93 94 171 78
H E 1 3 94 94 109 15
E Space -3 -1 94 125 141 47
Space D 2 1 125 109 109 -16
D O 1 -6 109 125 125 16
O T 0 4 125 125 265 140
T S -1 3 125 140 156 31
S OemPeriod -1 -7 140 63 1669 1529
OemPeriod Return 1 -3 63 140 2122 2059
Return LShiftKey -1 12 140 234 983 843
LShiftKey I 2 -8 234 109 156 -78
I Space -3 4 109 109 187 78
Space D 2 1 109 109 187 78
D R 1 -1 109 93 203 94
R O 0 -5 93 94 140 47
O P 0 -1 94 78 203 109
P P 0 0 78 109 125 47
P E 0 7 109 46 125 16
E D -1 0 46 78 156 110
D Space -2 -1 78 141 592 514
Space O 3 -5 141 125 203 62
O U 0 2 125 94 234 109
U T 0 2 94 109 406 312
T Space -3 1 109 124 983 874
Space O 3 -5 124 125 171 47
O F -1 5 125 94 203 78
F Space -2 0 94 109 125 31
Space LShiftKey 1 4 109 140 187 78
LShiftKey R 2 -4 140 93 94 -46
R E 0 1 93 63 202 109
E E 0 0 63 93 110 47
E D -1 0 93 94 140 47
D Space -2 -1 94 140 8518 8424
Space LShiftKey 1 4 140 608 920 780
LShiftKey C 0 -3 608 110 530 -78
C O 2 -6 110 93 219 109
O L -1 0 93 63 218 125
L L 0 0 63 78 94 31
L E 1 6 78 109 156 78
E G -1 -2 109 62 156 47
G E 1 2 62 110 93 31
E Space -3 -1 110 140 3339 3229
Space A 2 3 140 125 156 16
A F 0 -3 125 78 171 46
F T 1 -1 78 94 172 94
T E 0 2 94 125 78 -16
E R 0 -1 125 78 203 78
R Space -3 0 78 141 608 530
Space T 3 -1 141 93 297 156
T H -1 -1 93 125 171 78
H E 1 3 125 78 141 16
E Space -3 -1 78 109 156 78
Space F 2 0 109 125 140 31
F I 1 -4 125 109 234 109
I R 0 4 109 78 172 63
R S -1 2 78 109 156 78
S T 1 -3 109 125 140 31
T Space -3 1 125 125 156 31
Space D6 4 -2 125 141 655 530
D6 Space -4 2 141 125 203 62
Space M 1 -3 125 125 187 62
M O 2 -2 125 94 234 109
O N -2 3 94 109 219 125
N T 2 1 109 109 140 31
T H -1 -1 109 94 140 31
H S 0 4 94 109 203 109
S Oemcomma -1 -6 109 125 1279 1170
Oemcomma Space -1 4 125 109 172 47
Space B 1 -1 109 125 218 109
B U 2 -2 125 78 250 125
U T 0 2 78 93 172 94
T Space -3 1 93 78 124 31
Space T 3 -1 78 109 94 16
T H -1 -1 109 140 156 47
H E 1 3 140 93 203 63
E N -2 -3 93 109 140 47
N Space -1 2 109 109 156 47
Space S 2 2 109 125 156 47
S T 1 -3 125 109 63 -62
T A -1 4 109 125 218 109
A Y 1 -5 125 94 62 -63
Y E 0 3 94 94 203 109
E D -1 0 94 124 141 47
D Space -2 -1 124 140 733 609
Space A 2 3 140 110 171 31
A R 1 -3 110 125 250 140
R O 0 -5 125 94 187 62
O U 0 2 94 94 203 109
U N -2 1 94 156 172 78
N D 1 3 156 94 140 -16
D Space -2 -1 94 125 1076 982
Space A 2 3 125 93 188 63
A S 0 -1 93 124 156 63
S Space -2 -2 124 124 156 32
Space A 2 3 124 140 140 16
A Space -2 -3 140 141 187 47
Space D 2 1 141 140 999 858
D R 1 -1 140 109 234 94
R O 0 -5 109 109 93 -16
O P 0 -1 109 125 187 78
P OemMinus 1 -1 125 94 359 234
OemMinus I -1 3 94 78 312 218
I N -2 2 78 93 172 94
N Space -1 2 93 140 1248 1155
Space F 2 0 140 140 359 219
F O 1 -5 140 140 156 16
O R 0 5 140 94 202 62
R Space -3 0 94 125 156 62
Space A 2 3 125 109 94 -31
A N -1 -5 109 94 140 31
N O 2 -3 94 125 219 125
O T 0 4 125 110 171 46
T H -1 -1 110 109 125 15
H E 1 3 109 109 141 32
E R 0 -1 109 110 202 93
R Space -3 0 110 125 936 826
Space D1 4 3 125 124 266 141
D1 D8 0 -7 124 94 202 78
D8 Space -4 4 94 125 125 31
Space M 1 -3 125 125 187 62
M O 2 -2 125 93 219 94
O N -2 3 93 125 187 94
N T 2 1 125 93 250 125
T H -1 -1 93 109 171 78
H S 0 4 109 140 172 63
S Space -2 -2 140 124 1139 999
Space O 3 -5 124 94 280 156
O R 0 5 94 109 125 31
R Space -3 0 109 109 172 63
Space S 2 2 109 63 249 140
S O 1 -7 63 94 156 93
O Space -3 5 94 156 328 234
Space B 1 -1 156 141 1669 1513
B E 2 2 141 94 156 15
E F -1 -1 94 93 172 78
F O 1 -5 93 93 125 32
O R 0 5 93 94 140 47
R E 0 1 94 78 172 78
E Space -3 -1 78 109 171 93
Space LShiftKey 1 4 109 125 125 16
LShiftKey I 2 -8 125 109 109 -16
I Space -3 4 109 124 141 32
Space R 3 0 124 109 312 188
R E 0 1 109 156 171 62
E A -1 2 156 124 141 -15
A L 0 -8 124 78 171 47
L L 0 0 78 109 141 63
L Y 1 3 109 109 249 140
Y Space -3 2 109 109 141 32
Space Q 3 3 109 110 202 93
Q U 0 -6 110 94 156 46
U I 0 -1 94 94 156 62
I T 0 3 94 93 219 125
T OemPeriod -2 -4 93 109 2465 2372
OemPeriod Space -1 5 109 124 390 281
Space LShiftKey 1 4 124 328 140 16
LShiftKey S 1 -2 328 187 78 -250
S O 1 -7 187 109 655 468
O Space -3 5 109 109 203 94
Space W 3 2 109 94 390 281
W H -1 -4 94 94 140 46
H Y 1 0 94 109 172 78
Y Space -3 2 109 125 140 31
Space D 2 1 125 93 219 94
D I 1 -5 93 94 93 0
I D -1 5 94 93 141 47
D Space -2 -1 93 125 140 47
Space LShiftKey 1 4 125 187 172 47
LShiftKey I 2 -8 187 93 125 -62
I Space -3 4 93 109 156 63
Space D 2 1 109 125 530 421
D R 1 -1 125 94 218 93
R O 0 -5 94 78 125 31
O P 0 -1 78 109 156 78
P Space -3 6 109 109 125 16
Space O 3 -5 109 125 312 203
O U 0 2 125 109 250 125
U T 0 2 109 110 124 15
T RShiftKey -2 -6 110 406 1404 1294
RShiftKey OemQuestion 0 1 406 187 203 -203
OemQuestion Return 1 -2 187 141 577 390
Return LShiftKey -1 12 141 219 702 561
LShiftKey I 2 -8 219 94 156 -63
I T 0 3 94 124 266 172
T Space -3 1 124 109 171 47
Space S 2 2 109 140 1077 968
S T 1 -3 140 93 156 16
T A -1 4 93 94 140 47
A R 1 -3 94 78 140 46
R T 0 -1 78 141 203 125
T E 0 2 141 78 125 -16
E D -1 0 78 109 172 94
D Space -2 -1 109 140 2449 2340
Space B 1 -1 140 109 499 359
B E 2 2 109 109 156 47
E F -1 -1 109 94 187 78
F O 1 -5 94 93 172 78
O R 0 5 93 109 125 32
R E 0 1 109 47 202 93
E Space -3 -1 47 109 640 593
Space LShiftKey 1 4 109 265 156 47
LShiftKey I 2 -8 265 125 125 -140
I Space -3 4 125 124 437 312
Space W 3 2 124 156 499 375
W A -1 1 156 172 140 -16
A S 0 -1 172 156 125 -47
S Space -2 -2 156 140 234 78
Space B 1 -1 140 110 296 156
B O 2 -4 110 109 141 31
O R 0 5 109 109 218 109
R N -2 -2 109 125 203 94
N OemPeriod 0 -3 125 125 1279 1154
OemPeriod Space -1 5 125 140 141 16
Space LShiftKey 1 4 140 374 109 -31
LShiftKey M 0 -7 374 124 203 -171
M Y 2 1 124 93 390 266
Y Space -3 2 93 124 156 63
Space B 1 -1 124 124 546 422
B I 2 -3 124 109 156 32
I O 0 -1 109 94 171 62
O L -1 0 94 94 187 93
L O 1 0 94 94 172 78
O G -1 4 94 109 718 624
G I 1 -3 109 93 156 47
I C -2 5 93 125 296 203
C A 1 2 125 125 156 31
A L 0 -8 125 109 156 31
L Space -2 5 109 94 296 187
Space M 1 -3 94 125 125 31
M O 2 -2 125 94 234 109
O T 0 4 94 78 265 171
T H -1 -1 78 125 141 63
H E 1 3 125 109 140 15
E R 0 -1 109 110 187 78
R Space -3 0 110 141 593 483
Space W 3 2 141 156 265 124
W A -1 1 156 140 172 16
A S 0 -1 140 124 94 -46
S Space -2 -2 124 109 234 110
Space A 2 3 109 78 140 31
A Space -2 -3 78 94 218 140
Space Y 3 -2 94 94 1794 1700
Y O 0 -3 94 93 141 47
O U 0 2 93 78 203 110
U N -2 1 78 125 171 93
N G 1 1 125 124 453 328
G Oemcomma -1 -3 124 109 1248 1124
Oemcomma Space -1 4 109 141 202 93
Space U 3 -3 141 78 344 203
U N -2 1 78 125 171 93
N W 2 4 125 109 234 109
W E 0 -1 109 94 203 94
E D -1 0 94 109 203 109
D Space -2 -1 109 109 1607 1498
Space C 1 1 109 94 202 93
C O 2 -6 94 94 172 78
O L -1 0 94 62 234 140
L L 0 0 62 94 140 78
L E 1 6 94 93 141 47
E G -1 -2 93 109 140 47
G E 1 2 109 109 141 32
E Space -3 -1 109 156 374 265
Space G 2 -1 156 110 374 218
G R 1 1 110 93 188 78
R A -1 3 93 125 93 0
A D 0 -2 125 141 156 31
D U 1 -4 141 93 297 156
U A -1 6 93 125 109 16
A T 1 -4 125 94 171 46
T E 0 2 94 124 110 16
E Space -3 -1 124 140 1154 1030
Space S 2 2 140 109 359 219
S T 1 -3 109 125 156 47
T U 0 -2 125 94 249 124
U D -1 4 94 125 328 234
D E 1 0 125 93 250 125
E N -2 -3 93 125 109 16
N T 2 1 125 109 281 156
T Oemcomma -2 -3 109 156 3494 3385
Oemcomma Space -1 4 156 109 172 16
Space A 2 3 109 124 125 16
A N -1 -5 124 109 187 63
N D 1 3 109 93 234 125
D Space -2 -1 93 94 109 16
Space S 2 2 94 141 2605 2511
S H 0 -4 141 140 406 265
H E 1 3 140 124 203 63
E Space -3 -1 124 109 187 63
Space D 2 1 109 125 140 31
D E 1 0 125 62 219 94
E C -2 0 62 78 171 109
C I 2 -5 78 110 265 187
I D -1 5 110 110 156 46
D E 1 0 110 78 219 109
E D -1 0 78 93 156 78
D Space -2 -1 93 171 624 531
Space T 3 -1 171 109 452 281
T O 0 -4 109 156 172 63
O Space -3 5 156 110 171 15
Space P 3 -6 110 94 312 202
P U 0 3 94 94 281 187
U T 0 2 94 109 780 686
T Space -3 1 109 109 172 63
Space M 1 -3 109 125 249 140
M E 2 4 125 110 234 109
E Space -3 -1 110 156 188 78
Space U 3 -3 156 94 358 202
U P 0 -3 94 141 234 140
P Space -3 6 141 125 203 62
Space F 2 0 125 140 250 125
F O 1 -5 140 94 187 47
O R 0 5 94 93 203 109
R Space -3 0 93 109 187 94
Space A 2 3 109 140 328 219
A D 0 -2 140 109 249 109
D O 1 -6 109 94 156 47
O P 0 -1 94 109 219 125
P T 0 5 109 109 343 234
T I 0 -3 109 78 156 47
I O 0 -1 78 94 140 62
O N -2 3 94 78 219 125
N OemPeriod 0 -3 78 109 1092 1014
OemPeriod Space -1 5 109 78 187 78
Space LShiftKey 1 4 78 344 93 15
LShiftKey S 1 -2 344 141 234 -110
S H 0 -4 141 110 156 15
H E 1 3 110 109 172 62
E Space -3 -1 109 109 203 94
Space F 2 0 109 109 156 47
F E 1 1 109 109 203 94
E L -1 -6 109 94 140 31
L T 1 4 94 125 312 218
T Space -3 1 125 140 936 811
Space V 1 0 140 94 608 468
V E 2 1 94 93 141 47
E R 0 -1 93 78 171 78
R Y 0 -2 78 125 94 16
Y Space -3 2 125 125 156 31
Space S 2 2 125 109 187 62
S T 1 -3 109 93 141 32
T R 0 1 93 109 140 47
R O 0 -5 109 109 203 94
O N -2 3 109 78 234 125
N G 1 1 78 109 156 78
G L 0 -4 109 109 125 16
L Y 1 3 109 78 296 187
Y Space -3 2 78 141 764 686
Space T 3 -1 141 94 203 62
T H -1 -1 94 156 172 78
H A 0 5 156 94 171 15
A T 1 -4 94 110 156 62
T Space -3 1 110 110 156 46
Space LShiftKey 1 4 110 234 125 15
LShiftKey I 2 -8 234 109 94 -140
I Space -3 4 109 140 343 234
Space S 2 2 140 109 1045 905
S H 0 -4 109 93 141 32
H O 1 -3 93 109 265 172
O U 0 2 109 94 218 109
U L -1 -2 94 110 187 93
L D 0 6 110 93 141 31
D Space -2 -1 93 109 109 16
Space B 1 -1 109 93 203 94
B E 2 2 93 109 140 47
E Space -3 -1 109 93 141 32
Space A 2 3 93 125 1123 1030
A D 0 -2 125 109 203 78
D O 1 -6 109 78 171 62
O P 0 -1 78 110 187 109
P T 0 5 110 124 344 234
T E 0 2 124 93 156 32
E D -1 0 93 124 156 63
D Space -2 -1 124 125 249 125
Space B 1 -1 125 93 2013 1888
B Y 2 -1 93 125 249 156
Y Space -3 2 125 109 141 16
Space C 1 1 109 124 234 125
C O 2 -6 124 93 187 63
O L -1 0 93 63 218 125
L L 0 0 63 109 125 62
L E 1 6 109 109 156 47
E G -1 -2 109 94 156 47
G E 1 2 94 93 125 31
E Space -3 -1 93 125 234 141
Space G 2 -1 125 109 234 109
G R 1 1 109 94 218 109
R A -1 3 94 94 109 15
A D 0 -2 94 125 156 62
D U 1 -4 125 93 219 94
U A -1 6 93 125 109 16
A T 1 -4 125 109 172 47
T E 0 2 109 94 280 171
E S -1 1 94 140 172 78
S Oemcomma -1 -6 140 125 3978 3838
Oemcomma Space -1 4 125 110 218 93
Space S 2 2 110 110 234 124
S O 1 -7 110 78 156 46
O Space -3 5 78 110 156 78
