D9 D2 0 7 109 125 296 187
N I 2 -2 203 140 172 -31
I V -2 4 140 109 172 32
V E 2 1 109 203 124 15
E R 0 -1 203 93 110 -93
R S -1 2 93 156 156 63
S I 1 -6 156 93 156 0
I T 0 3 93 94 124 31
T I 0 -3 94 94 125 31
I E 0 5 94 124 141 47
E S -1 1 124 125 218 94
S Space -2 -2 125 78 515 390
Space I 3 -4 78 171 203 125
I N -2 2 171 141 93 -78
N Space -1 2 141 94 109 -32
Space T 3 -1 94 93 188 94
T H -1 -1 93 125 171 78
H E 1 3 125 93 141 16
E Space -3 -1 93 140 140 47
Space W 3 2 140 109 343 203
W O 0 -7 109 109 94 -15
O R 0 5 109 94 218 109
R Oem1 -1 -6 94 78 125 31
Oem1 Back 2 -3 78 109 671 593
Back L -2 4 109 93 437 328
L D 0 6 93 124 78 -15
D OemPeriod -1 -6 124 94 1372 1248
OemPeriod Space -1 5 94 62 172 78
Space LShiftKey 1 4 62 172 234 172
LShiftKey I 2 -8 172 78 78 -94
I Space -3 4 78 109 187 109
Space N 1 -2 109 78 203 94
N E 2 3 78 140 47 -31
E W 0 1 140 109 78 -62
W V -2 -2 109 63 140 31
V E 2 1 63 187 78 15
E R 0 -1 187 94 125 -62
R Back 1 -9 94 62 359 265
Back Back 0 0 62 62 125 63
Back Back 0 0 62 63 124 62
Back Back 0 0 63 63 156 93
Back V -3 9 63 109 874 811
V E 2 1 109 124 94 -15
E R 0 -1 124 172 15 -109
R Space -3 0 172 125 156 -16
Space G 2 -1 125 94 468 343
G R 1 1 94 94 187 93
R A -1 3 94 109 125 31
A D 0 -2 109 94 203 94
D U 1 -4 94 109 78 -16
U A -1 6 109 110 140 31
A T 1 -4 110 94 94 -16
T E 0 2 94 218 94 0
E D -1 0 218 172 140 -78
D Space -2 -1 172 172 187 15
Space F 2 0 172 125 811 639
F R 1 0 125 93 63 -62
R O 0 -5 93 171 78 -15
O M -2 2 171 172 109 -62
M Space -1 3 172 110 140 -32
Space C 1 1 110 110 234 124
C O 2 -6 110 78 125 15
O L -1 0 78 78 172 94
L L 0 0 78 47 109 31
L E 1 6 47 93 1997 1950
E G -1 -2 93 94 109 16
G E 1 2 94 94 109 15
E OemPeriod -2 -6 94 78 453 359
OemPeriod Space -1 5 78 94 1778 1700
Space LShiftKey 1 4 94 187 203 109
LShiftKey T 2 -5 187 140 47 -140
T Back 1 -8 140 94 1060 920
Back R -1 9 94 94 234 140
R U 0 -3 94 94 78 -16
U T 0 2 94 109 125 31
T H -1 -1 109 78 78 -31
H Back 2 -7 78 62 359 281
Back Back 0 0 62 62 125 63
Back Back 0 0 62 78 125 63
Back Back 0 0 78 78 218 140
Back T -1 8 78 109 187 109
T U 0 -2 109 62 250 141
U Back 1 -6 62 78 421 359
Back R -1 9 78 93 94 16
R U 0 -3 93 109 140 47
U T 0 2 109 93 125 16
T H -1 -1 93 78 93 0
H Back 2 -7 78 46 500 422
Back Back 0 0 46 62 109 63
Back Back 0 0 62 47 156 94
Back Back 0 0 47 62 109 62
Back Back 0 0 62 94 187 125
Back LShiftKey -3 13 94 234 297 203
LShiftKey T 2 -5 234 63 171 -63
T R 0 1 63 109 281 218
R U 0 -3 109 94 187 78
U T 0 2 94 94 156 62
T H -1 -1 94 78 78 -16
H Space -2 2 78 93 250 172
Space N 1 -2 93 78 1529 1436
N Back 3 -7 78 63 405 327
Back B -3 8 63 202 141 78
B E 2 2 202 109 93 -109
E Space -3 -1 109 94 109 0
Space T 3 -1 94 110 156 62
T O 0 -4 110 62 110 0
O D -1 6 62 78 218 156
D Back 2 -10 78 78 1264 1186
Back L -2 4 78 94 514 436
L D 0 6 94 78 110 16
D Oemcomma -1 -5 78 93 624 546
Oemcomma Space -1 4 93 63 1185 1092
Space T 3 -1 63 78 187 124
T H -1 -1 78 171 63 -15
H I 1 -2 171 125 109 -62
I S -1 6 125 140 94 -31
S Space -2 -2 140 94 124 -16
Space I 3 -4 94 124 110 16
I S -1 6 124 125 140 16
S Space -2 -2 125 109 94 -31
Space T 3 -1 109 109 171 62
T H -1 -1 109 141 78 -31
H E 1 3 141 156 187 46
E Space -3 -1 156 124 734 578
Space C 1 1 124 78 218 94
C L 1 -6 78 94 218 140
L O 1 0 94 94 156 62
O S -1 7 94 109 141 47
S E 1 -1 109 94 374 265
E S -1 1 94 124 141 47
S T 1 -3 124 110 202 78
T Space -3 1 110 109 203 93
Space I 3 -4 109 62 1545 1436
I Back 1 -5 62 62 421 359
Back LShiftKey -3 13 62 187 203 141
LShiftKey I 2 -8 187 78 62 -125
I Oem7 -1 -3 78 78 250 172
Oem7 V -1 7 78 94 483 405
V E 2 1 94 94 109 15
E Space -3 -1 94 78 63 -31
Space B 1 -1 78 93 156 78
B E 2 2 93 94 452 359
E E 0 0 94 94 156 62
E Back 1 -10 94 63 546 452
Back Back 0 0 63 78 141 78
Back Back 0 0 78 78 156 78
Back E -1 10 78 62 390 312
E V -2 -1 62 78 140 78
V E 2 1 78 234 109 31
E R 0 -1 234 125 172 -62
R Space -3 0 125 125 156 31
Space G 2 -1 125 78 1622 1497
G O 1 -4 78 78 109 31
O T 0 4 78 47 141 63
T T 0 0 47 94 109 62
T E 0 2 94 109 156 62
E Space -3 -1 109 109 780 671
Space T 3 -1 109 93 125 16
T O 0 -4 93 140 109 16
O Space -3 5 140 78 125 -15
Space Back 4 -9 78 78 296 218
Back Back 0 0 78 62 141 63
Back Back 0 0 62 93 109 47
Back Back 0 0 93 94 265 172
Back N -3 7 94 78 359 265
N Space -1 2 78 78 109 31
Space T 3 -1 78 94 187 109
T O 0 -4 94 78 390 296
O Space -3 5 78 78 141 63
Space A 2 3 78 110 202 124
A Space -2 -3 110 109 125 15
Space C 1 1 109 94 437 328
C O 2 -6 94 94 78 -16
O L -1 0 94 78 172 78
L L 0 0 78 78 124 46
L E 1 6 78 109 94 16
E G -1 -2 109 93 172 63
G E 1 2 93 94 124 31
E Space -3 -1 94 141 1451 1357
Space G 2 -1 141 125 499 358
G R 1 1 125 109 250 125
R A -1 3 109 109 109 0
A D 0 -2 109 109 172 63
D U 1 -4 109 78 93 -16
U A -1 6 78 109 94 16
A T 1 -4 109 78 125 16
T I 0 -3 78 172 218 140
I P 0 -2 172 93 141 -31
P O 0 1 93 172 46 -47
O N -2 3 172 141 172 0
N OemPeriod 0 -3 141 94 749 608
OemPeriod Space -1 5 94 78 140 46
Space LShiftKey 1 4 78 171 188 110
LShiftKey T 2 -5 171 93 78 -93
T P 0 -5 93 78 249 156
P D -1 7 78 187 125 47
D Back 2 -10 187 109 796 609
Back Back 0 0 109 94 218 109
Back O -1 4 94 78 250 156
O D -1 6 78 109 93 15
D A 0 2 109 109 47 -62
A Y 1 -5 109 78 125 16
Y Space -3 2 78 125 109 31
Space Left 0 -7 125 905 608 483
Left Right 0 -2 905 93 1077 172
Right Right 0 0 93 62 156 63
Right Right 0 0 62 47 140 78
Right Right 0 0 47 62 141 94
Right Back 4 0 62 78 577 515
Back Right -4 0 78 873 359 281
Right LShiftKey 1 13 873 172 2542 1669
LShiftKey I 2 -8 172 62 63 -109
I Space -3 4 62 110 171 109
Space W 3 2 110 156 125 15
W A -1 1 156 109 94 -62
A N -1 -5 109 125 156 47
N T 2 1 125 125 109 -16
T Space -3 1 125 109 172 47
Space T 3 -1 109 94 124 15
T O 0 -4 94 93 609 515
O Space -3 5 93 94 109 16
Space T 3 -1 94 109 281 187
T E 0 2 109 93 125 16
E L -1 -6 93 78 717 624
L L 0 0 78 62 125 47
L Space -2 5 62 78 94 32
Space Y 3 -2 78 125 202 124
Y O 0 -3 125 187 110 -15
O U 0 2 187 93 655 468
U Space -3 3 93 109 109 16
Space T 3 -1 109 125 593 484
T H -1 -1 125 94 62 -63
H R 1 2 94 140 453 359
R E 0 1 140 109 265 125
E E 0 0 109 47 234 125
E Space -3 -1 47 109 62 15
Space S 2 2 109 94 234 125
S T 1 -3 94 125 281 187
T O 0 -4 125 109 109 -16
O R 0 5 109 78 437 328
R I 0 -4 78 78 94 16
I E 0 5 78 93 109 31
E S -1 1 93 110 483 390
S Space -2 -2 110 109 94 -16
Space F 2 0 109 125 203 94
F R 1 0 125 93 78 -47
R O 0 -5 93 172 109 16
O M -2 2 172 94 140 -32
M Space -1 3 94 78 78 -16
Space M 1 -3 78 109 110 32
M Y 2 1 109 94 218 109
Y Space -3 2 94 93 125 31
Space L 2 -5 93 125 140 47
L I 1 1 125 93 219 94
I F -1 4 93 109 78 -15
F E 1 1 109 109 62 -47
E OemPeriod -2 -6 109 78 2543 2434
OemPeriod Space -1 5 78 109 218 140
Space LShiftKey 1 4 109 141 265 156
LShiftKey LShiftKey 0 0 141 93 188 47
LShiftKey T 2 -5 93 94 15 -78
T H -1 -1 94 78 312 218
H A 0 5 78 94 109 31
A T 1 -4 94 109 765 671
T Oem7 -1 -6 109 109 920 811
Oem7 S 0 9 109 93 94 -15
S Space -2 -2 93 125 156 63
Space I 3 -4 125 78 312 187
I T 0 3 78 94 109 31
T OemPeriod -2 -4 94 109 312 218
OemPeriod Space -1 5 109 78 421 312
Space LShiftKey 1 4 78 141 343 265
LShiftKey LShiftKey 0 0 141 140 874 733
LShiftKey N 0 -6 140 78 78 -62
N O 2 -3 78 109 203 125
O Space -3 5 109 109 187 78
Space B 1 -1 109 140 1061 952
B I 2 -3 140 125 31 -109
I G -1 3 125 93 94 -31
G Space -2 1 93 125 124 31
Space D 2 1 125 125 359 234
D E 1 0 125 140 172 47
E A -1 2 140 172 218 78
A L 0 -8 172 47 749 577
L OemQuestion -1 -1 47 78 998 951
OemQuestion Back 3 -3 78 62 422 344
Back OemPeriod -3 4 62 110 202 140
OemPeriod Space -1 5 110 63 671 561
Space LShiftKey 1 4 63 156 203 140
LShiftKey J 1 -7 156 78 109 -47
J U 1 0 78 109 172 94
U S -1 5 109 93 125 16
S T 1 -3 93 110 124 31
T Space -3 1 110 109 141 31
Space T 3 -1 109 109 156 47
T H -1 -1 109 109 234 125
H R 1 2 109 156 203 94
R E 0 1 156 125 171 15
E E 0 0 125 109 172 47
E Space -3 -1 109 109 203 94
Space S 2 2 109 109 858 749
S T 1 -3 109 156 171 62
T O 0 -4 156 140 281 125
O R 0 5 140 0 296 156
R I 0 -4 0 32 0 0
I E 0 5 32 109 63 31
E S -1 1 109 94 483 374
S OemPeriod -1 -7 94 78 1763 1669
OemPeriod Return 1 -3 78 110 265 187
Return LShiftKey -1 12 110 110 1482 1372
LShiftKey T 2 -5 110 93 32 -78
T H -1 -1 93 62 187 94
H E 1 3 62 93 78 16
E Space -3 -1 93 78 125 32
Space F 2 0 78 94 1107 1029
F I 1 -4 94 94 109 15
I R 0 4 94 109 110 16
R S -1 2 109 78 124 15
S T 1 -3 78 109 203 125
T Space -3 1 109 109 203 94
Space S 2 2 109 62 640 531
S T 1 -3 62 93 312 250
T O 0 -4 93 93 78 -15
O R 0 5 93 78 140 47
R Y 0 -2 78 78 125 47
Y Space -3 2 78 78 140 62
Space I 3 -4 78 78 1747 1669
I S -1 6 78 109 94 16
S Space -2 -2 109 125 125 16
Space A 2 3 125 78 125 0
A B -1 -4 78 140 109 31
B O 2 -4 140 203 156 16
O U 0 2 203 78 156 -47
U T 0 2 78 94 93 15
T Space -3 1 94 125 172 78
Space C 1 1 125 93 952 827
C O 2 -6 93 93 156 63
O M -2 2 93 47 218 125
M N 0 1 47 62 156 109
N Back 3 -7 62 62 328 266
Back Back 0 0 62 78 109 47
Back N -3 7 78 78 281 203
N N 0 0 78 94 124 46
N E 2 3 94 156 78 -16
E C -2 0 156 109 110 -46
C T 2 -2 109 156 218 109
T I 0 -3 156 156 109 -47
I N -2 2 156 125 94 -62
N G 1 1 125 93 125 0
G Space -2 1 93 125 140 47
Space T 3 -1 125 109 671 546
T H -1 -1 109 94 93 -16
H E 1 3 94 93 141 47
E Space -3 -1 93 125 93 0
Space D 2 1 125 94 156 31
D O 1 -6 94 109 110 16
O T 0 4 109 78 202 93
T S -1 3 78 125 94 16
S OemPeriod -1 -7 125 78 718 593
OemPeriod Return 1 -3 78 63 171 93
Return LShiftKey -1 12 63 141 1513 1450
LShiftKey I 2 -8 141 62 63 -78
I Space -3 4 62 94 187 125
Space D 2 1 94 78 125 31
D R 1 -1 78 78 203 125
R O 0 -5 78 94 93 15
O P 0 -1 94 93 141 47
P P 0 0 93 78 140 47
P E 0 7 78 187 94 16
E D -1 0 187 125 109 -78
D Space -2 -1 125 109 109 -16
Space O 3 -5 109 203 515 406
O U 0 2 203 94 140 -63
U T 0 2 94 94 109 15
T Space -3 1 94 93 110 16
Space O 3 -5 93 109 187 94
O D -1 6 109 78 156 47
D Back 2 -10 78 93 468 390
Back F -2 9 93 93 156 63
F Space -2 0 93 141 140 47
Space LShiftKey 1 4 141 124 1389 1248
LShiftKey R 2 -4 124 78 15 -109
R E 0 1 78 94 187 109
E E 0 0 94 171 843 749
E D -1 0 171 125 109 -62
D Space -2 -1 125 125 156 31
Space LShiftKey 1 4 125 203 499 374
LShiftKey LShiftKey 0 0 203 187 780 577
LShiftKey C 0 -3 187 125 94 -93
C P 2 -7 125 94 187 62
P L -1 1 94 78 374 280
L L 0 0 78 63 125 47
L E 1 6 63 78 94 31
E G -1 -2 78 63 140 62
G E 1 2 63 62 47 -16
E Space -3 -1 62 94 140 78
Space A 2 3 94 93 110 16
A F 0 -3 93 125 124 31
F T 1 -1 125 78 110 -15
T E 0 2 78 203 109 31
E R 0 -1 203 124 125 -78
R Space -3 0 124 109 156 32
Space T 3 -1 109 109 140 31
T H -1 -1 109 93 125 16
H E 1 3 93 93 156 63
E Space -3 -1 93 94 109 16
Space F 2 0 94 94 499 405
F I 1 -4 94 94 78 -16
I R 0 4 94 109 78 -16
R S -1 2 109 124 141 32
S T 1 -3 124 93 109 -15
T Space -3 1 93 109 125 32
Space D6 4 -2 109 94 1544 1435
D6 Space -4 2 94 109 250 156
Space M 1 -3 109 94 514 405
M O 2 -2 94 156 141 47
O N -2 3 156 156 62 -94
N Y 2 0 156 124 141 -15
Y J -1 -1 124 125 140 16
J D 0 4 125 93 484 359
D Back 2 -10 93 62 624 531
Back Back 0 0 62 94 124 62
Back Back 0 0 94 78 188 94
Back T -1 8 78 109 171 93
T H -1 -1 109 94 125 16
H S 0 4 94 125 125 31
S Oemcomma -1 -6 125 93 1451 1326
Oemcomma Space -1 4 93 94 405 312
Space B 1 -1 94 172 125 31
B U 2 -2 172 109 109 -63
U T 0 2 109 94 125 16
T Space -3 1 94 109 109 15
Space T 3 -1 109 93 1264 1155
T H -1 -1 93 93 47 -46
H E 1 3 93 94 124 31
E N -2 -3 94 78 110 16
N Space -1 2 78 109 156 78
Space S 2 2 109 109 780 671
S T 1 -3 109 62 62 -47
T A -1 4 62 78 109 47
A Y 1 -5 78 93 63 -15
Y E 0 3 93 94 171 78
E S -1 1 94 125 187 93
S Back 2 -11 125 109 1763 1638
Back D -2 10 109 94 78 -31
D Left -2 -8 94 93 2668 2574
Left Left 0 0 93 78 140 47
Left Back 4 -2 78 94 1123 1045
Back O -1 4 94 78 234 140
O Space -3 5 78 78 4836 4758
Space A 2 3 78 94 281 203
A R 1 -3 94 94 265 171
R O 0 -5 94 156 110 16
O U 0 2 156 109 468 312
U N -2 1 109 93 468 359
N F 1 2 93 78 78 -15
F Space -2 0 78 94 93 15
Space A 2 3 94 187 125 31
A S 0 -1 187 156 94 -93
S Space -2 -2 156 109 78 -78
Space Space 0 0 109 94 202 93
Space A 2 3 94 93 110 16
A Space -2 -3 93 63 639 546
Space D 2 1 63 125 406 343
D R 1 -1 125 93 203 78
R O 0 -5 93 140 109 16
O P 0 -1 140 125 78 -62
P OemMinus 1 -1 125 93 234 109
OemMinus I -1 3 93 109 1123 1030
I N -2 2 109 93 437 328
N Space -1 2 93 109 62 -31
Space F 2 0 109 78 203 94
F O 1 -5 78 94 62 -16
O R 0 5 94 93 141 47
R Space -3 0 93 140 109 16
Space A 2 3 140 93 484 344
A N -1 -5 93 109 78 -15
N O 2 -3 109 125 124 15
O T 0 4 125 109 203 78
T H -1 -1 109 125 187 78
H E 1 3 125 156 94 -31
E R 0 -1 156 109 78 -78
R Space -3 0 109 94 452 343
Space D1 4 3 94 93 656 562
D1 D8 0 -7 93 94 46 -47
D8 Space -4 4 94 109 219 125
Space M 1 -3 109 94 218 109
M O 2 -2 94 187 172 78
O N -2 3 187 140 125 -62
N T 2 1 140 78 109 -31
T H -1 -1 78 109 156 78
H S 0 4 109 124 125 16
S Space -2 -2 124 125 343 219
Space O 3 -5 125 93 468 343
O R 0 5 93 93 47 -46
R Space -3 0 93 125 140 47
Space S 2 2 125 78 140 15
S O 1 -7 78 94 125 47
O Space -3 5 94 94 499 405
Space B 1 -1 94 109 359 265
B E 2 2 109 94 78 -31
E D -1 0 94 63 156 62
D Back 2 -10 63 109 453 390
Back F -2 9 109 78 156 47
F O 1 -5 78 78 109 31
O R 0 5 78 172 62 -16
R E 0 1 172 125 125 -47
E Space -3 -1 125 125 1326 1201
Space LShiftKey 1 4 125 94 452 327
LShiftKey I 2 -8 94 63 47 -47
I Space -3 4 63 109 219 156
Space R 3 0 109 187 140 31
R W 0 2 187 125 125 -62
W Back 1 -11 125 78 546 421
Back E -1 10 78 140 265 187
E A -1 2 140 156 125 -15
A L 0 -8 156 63 140 -16
L L 0 0 63 94 109 46
L Y 1 3 94 94 827 733
Y Space -3 2 94 109 78 -16
Space Q 3 3 109 78 1498 1389
Q U 0 -6 78 125 93 15
U I 0 -1 125 125 63 -62
I T 0 3 125 141 140 15
T OemPeriod -2 -4 141 93 796 655
OemPeriod Space -1 5 93 78 234 141
Space LShiftKey 1 4 78 187 218 140
LShiftKey S 1 -2 187 110 109 -78
S O 1 -7 110 93 219 109
O Space -3 5 93 93 125 32
Space W 3 2 93 94 296 203
W H -1 -4 94 171 94 0
H U 1 -1 171 125 109 -62
U Space -3 3 125 125 171 46
Space Back 4 -9 125 93 344 219
Back Back 0 0 93 109 140 47
Back Y -1 7 109 78 484 375
Y Space -3 2 78 125 514 436
Space D 2 1 125 94 546 421
D I 1 -5 94 94 78 -16
I D -1 5 94 156 110 16
D Space -2 -1 156 125 109 -47
Space LShiftKey 1 4 125 156 593 468
LShiftKey I 2 -8 156 78 93 -63
I Space -3 4 78 125 234 156
Space D 2 1 125 93 297 172
D R 1 -1 93 78 187 94
R O 0 -5 78 156 62 -16
O P 0 -1 156 125 94 -62
P Space -3 6 125 78 109 -16
Space O 3 -5 78 172 187 109
O U 0 2 172 78 125 -47
U T 0 2 78 63 62 -16
T RShiftKey -2 -6 63 187 266 203
RShiftKey OemPeriod 0 2 187 78 93 -94
OemPeriod Back 3 -4 78 109 983 905
Back RShiftKey -3 2 109 188 608 499
RShiftKey OemQuestion 0 1 188 94 78 -110
OemQuestion Back 3 -3 94 78 4665 4571
Back D -2 10 78 110 62 -16
D Right -2 -10 110 93 297 187
Right Right 0 0 93 94 140 47
Right Right 0 0 94 62 250 156
Right Right 0 0 62 109 218 156
Right Back 4 0 109 78 796 687
Back Return -2 1 78 94 2246 2168
Return LShiftKey -1 12 94 109 484 390
LShiftKey I 2 -8 109 31 62 -47
I T 0 3 31 94 234 203
T Space -3 1 94 110 109 15
Space S 2 2 110 125 172 62
S T 1 -3 125 78 140 15
T A -1 4 78 93 63 -15
A R 1 -3 93 94 109 16
R E 0 1 94 188 140 46
E D -1 0 188 125 125 -63
D Back 2 -10 125 62 749 624
Back Back 0 0 62 93 125 63
Back T -1 8 93 109 515 422
T E 0 2 109 172 62 -47
E D -1 0 172 140 94 -78
D Space -2 -1 140 124 234 94
Space B 1 -1 124 93 1638 1514
B E 2 2 93 110 46 -47
E F -1 -1 110 141 156 46
F O 1 -5 141 93 141 0
O R 0 5 93 156 78 -15
R E 0 1 156 140 78 -78
E Space -3 -1 140 109 156 16
Space LShiftKey 1 4 109 110 1341 1232
LShiftKey I 2 -8 110 93 63 -47
I Space -3 4 93 124 203 110
Space W 3 2 124 125 109 -15
W A -1 1 125 188 93 -32
A S 0 -1 188 140 141 -47
S Space -2 -2 140 109 109 -31
Space B 1 -1 109 94 499 390
B R 2 1 94 94 109 15
R O 0 -5 94 125 63 -31
O N -2 3 125 109 109 -16
N Space -1 2 109 94 234 125
Space Back 4 -9 94 78 484 390
Back Back 0 0 78 78 124 46
Back Back 0 0 78 62 141 63
Back Back 0 0 62 62 187 125
Back O -1 4 62 125 218 156
O R 0 5 125 78 172 47
R N -2 -2 78 109 94 16
N OemPeriod 0 -3 109 93 1950 1841
OemPeriod Space -1 5 93 78 218 125
Space LShiftKey 1 4 78 156 172 94
LShiftKey M 0 -7 156 78 62 -94
M Y 2 1 78 78 281 203
Y Space -3 2 78 109 218 140
Space B 1 -1 109 109 905 796
B I 2 -3 109 140 125 16
I O 0 -1 140 109 203 63
O L -1 0 109 63 202 93
L O 1 0 63 109 110 47
O G -1 4 109 156 374 265
G I 1 -3 156 109 109 -47
I C -2 5 109 156 874 765
C A 1 2 156 125 78 -78
A L 0 -8 125 94 62 -63
L Space -2 5 94 125 156 62
Space M 1 -3 125 109 328 203
M O 2 -2 109 125 140 31
O T 0 4 125 93 219 94
T H -1 -1 93 109 171 78
H E 1 3 109 172 78 -31
E R 0 -1 172 124 63 -109
R Space -3 0 124 125 140 16
Space W 3 2 125 156 374 249
W A -1 1 156 219 125 -31
A S 0 -1 219 124 141 -78
S Space -2 -2 124 94 93 -31
Space Y 3 -2 94 109 375 281
Y O 0 -3 109 266 46 -63
O U 0 2 266 109 188 -78
U N -2 1 109 93 702 593
N G 1 1 93 78 46 -47
G Left -2 -6 78 94 2668 2590
Left Left 0 0 94 78 140 46
Left Left 0 0 78 62 141 63
Left Left 0 0 62 62 109 47
Left Left 0 0 62 94 109 47
Left Left 0 0 94 62 141 47
Left A 2 10 62 94 124 62
A Back 2 -12 94 124 734 640
Back Space -4 9 124 109 265 141
Space A 2 3 109 125 171 62
A Right -2 -12 125 109 172 47
Right Right 0 0 109 78 125 16
Right Right 0 0 78 78 125 47
Right Right 0 0 78 63 124 46
Right Right 0 0 63 62 110 47
Right Right 0 0 62 62 109 47
Right Oemcomma 1 5 62 94 795 733
Oemcomma Space -1 4 94 78 515 421
Space U 3 -3 78 156 453 375
U N -2 1 156 125 124 -32
N W 2 4 125 156 968 843
W E 0 -1 156 140 62 -94
E D -1 0 140 156 312 172
D Space -2 -1 156 156 172 16
Space C 1 1 156 94 436 280
C O 2 -6 94 78 94 0
O L -1 0 78 78 156 78
L L 0 0 78 78 125 47
L E 1 6 78 94 93 15
E G -1 -2 94 109 110 16
G E 1 2 109 78 124 15
E Space -3 -1 78 125 125 47
Space S 2 2 125 125 94 -31
S Back 2 -11 125 94 686 561
Back G -2 8 94 110 655 561
G R 1 1 110 93 219 109
A T 1 -4 31 78 46 15
T E 0 2 78 109 125 47
E Space -3 -1 109 110 187 78
Space S 2 2 110 109 219 109
S T 1 -3 109 156 125 16
T U 0 -2 156 141 93 -63
U F -1 3 141 47 203 62
F Back 2 -9 47 94 390 343
Back D -2 10 94 140 78 -16
D E 1 0 140 94 78 -62
E N -2 -3 94 125 109 15
N T 2 1 125 78 109 -16
T Oemcomma -2 -3 78 78 1092 1014
Oemcomma Space -1 4 78 62 219 141
Space A 2 3 62 125 187 125
A N -1 -5 125 140 125 0
N D 1 3 140 140 125 -15
D Space -2 -1 140 125 717 577
Space S 2 2 125 125 203 78
S H 0 -4 125 78 140 15
H E 1 3 78 109 266 188
E Space -3 -1 109 109 171 62
Space D 2 1 109 109 141 32
D I 1 -5 109 63 171 62
I Back 1 -5 63 63 421 358
Back E -1 10 63 109 188 125
E C -2 0 109 125 202 93
C I 2 -5 125 78 141 16
I D -1 5 78 125 140 62
D E 1 0 125 187 78 -47
E D -1 0 187 62 172 -15
D Space -2 -1 62 124 593 531
Space T 3 -1 124 94 405 281
T O 0 -4 94 109 78 -16
O Space -3 5 109 94 234 125
Space P 3 -6 94 203 125 31
P U 0 3 203 78 172 -31
U T 0 2 78 110 124 46
T Space -3 1 110 125 156 46
Space M 1 -3 125 234 188 63
M E 2 4 234 109 218 -16
E Space -3 -1 109 109 31 -78
Space U 3 -3 109 140 796 687
U P 0 -3 140 141 62 -78
P Space -3 6 141 109 47 -94
Space F 2 0 109 94 218 109
F O 1 -5 94 141 125 31
O R 0 5 141 109 141 0
R Space -3 0 109 156 171 62
Space A 2 3 156 93 687 531
A D 0 -2 93 94 218 125
D O 1 -6 94 125 359 265
O P 0 -1 125 109 78 -47
P T 0 5 109 78 421 312
T I 0 -3 78 78 109 31
