D8 D4 0 4 47 125 484 437
LShiftKey Oem7 1 -11 858 109 343 -515
Oem7 I 1 3 109 78 421 312
I F -1 4 78 109 359 281
F Space -2 0 109 140 94 -15
Space Y 3 -2 140 94 296 156
Y O 0 -3 94 109 125 31
O U 0 2 109 140 312 203
U Space -3 3 140 141 140 0
Space L 2 -5 141 94 749 608
L I 1 1 94 93 219 125
I V -2 4 93 172 374 281
V E 2 1 172 141 109 -63
E Space -3 -1 141 125 109 -32
Space E 3 1 125 109 219 94
E A -1 2 109 203 234 125
A C -1 -2 203 125 187 -16
C H 1 -3 125 125 530 405
H Space -2 2 125 78 110 -15
Space D 2 1 78 156 343 265
D A 0 2 156 125 93 -63
A Y 1 -5 125 125 125 0
Y Space -3 2 125 93 94 -31
Space A 2 3 93 187 546 453
A S 0 -1 187 109 109 -78
S Space -2 -2 109 125 125 16
Space I 3 -4 125 94 405 280
I F -1 4 94 125 141 47
F Space -2 0 125 78 140 15
Space I 3 -4 78 78 156 78
I T 0 3 78 93 141 63
T Space -3 1 93 94 124 31
Space W 3 2 94 171 141 47
W E 0 -1 171 125 109 -62
E R 0 -1 125 140 312 187
R E 0 1 140 124 94 -46
E Space -3 -1 124 94 202 78
Space Back 4 -9 94 78 1186 1092
Back Back 0 0 78 47 187 109
Back Back 0 0 47 62 141 94
Back Back 0 0 62 78 296 234
Back A -2 12 78 156 156 78
A S 0 -1 156 110 296 140
S Space -2 -2 110 110 156 46
Space Y 3 -2 110 109 671 561
Y O 0 -3 109 109 156 47
O U 0 2 109 125 265 156
U R 0 3 125 94 172 47
R Space -3 0 94 109 125 31
Space L 2 -5 109 125 873 764
L A 0 8 125 202 110 -15
A S 0 -1 202 78 234 32
S T 1 -3 78 109 327 249
T Oemcomma -2 -3 109 141 858 749
Oemcomma Space -1 4 141 93 250 109
Space S 2 2 93 125 1201 1108
S O 1 -7 125 109 281 156
O M -2 2 109 109 234 125
M E 2 4 109 78 109 0
E D -1 0 78 172 234 156
D A 0 2 172 156 140 -32
A Y 1 -5 156 78 141 -15
Y Space -3 2 78 109 2028 1950
Space Y 3 -2 109 141 327 218
Y O 0 -3 141 93 375 234
O U 0 2 93 94 218 125
U Oem7 -1 -4 94 93 484 390
Oem7 L 0 2 93 94 374 281
L L 0 0 94 94 156 62
L Space -2 5 94 78 125 31
Space M 1 -3 78 94 2293 2215
M O 2 -2 94 140 219 125
O S -1 7 140 172 124 -16
S T 1 -3 172 110 156 -16
T Space -3 1 110 78 94 -16
Space C 1 1 78 156 218 140
C E 2 0 156 125 125 -31
E R 0 -1 125 125 187 62
R T 0 -1 125 78 234 109
T A -1 4 78 125 125 47
A I 1 -7 125 78 125 0
I N -2 2 78 78 234 156
N L 1 -3 78 63 218 140
L Y 1 3 63 93 266 203
Y Space -3 2 93 78 1201 1108
Space B 1 -1 78 109 1544 1466
B E 2 2 109 109 156 47
E Space -3 -1 109 109 94 -15
Space R 3 0 109 125 234 125
R I 0 -4 125 125 109 -16
I G -1 3 125 141 218 93
G H 0 -1 141 78 125 -16
H T 1 1 78 94 109 31
T OemPeriod -2 -4 94 78 1295 1201
OemPeriod LShiftKey 0 9 78 1061 187 109
LShiftKey Oem7 1 -11 1061 78 812 -249
Oem7 Space -2 7 78 109 873 795
Space LShiftKey 1 4 109 577 125 16
LShiftKey U 2 -7 577 62 234 -343
U LShiftKey -2 7 62 187 390 328
LShiftKey Back 3 -13 187 124 16 -171
Back LShiftKey -3 13 124 203 358 234
LShiftKey I 2 -8 203 109 94 -109
I Space -3 4 109 62 156 47
Space Back 4 -9 62 109 390 328
Back T -1 8 109 94 156 47
T Space -3 1 94 93 94 0
Space M 1 -3 93 63 249 156
M A 1 6 63 172 78 15
A D 0 -2 172 125 468 296
D E 1 0 125 94 203 78
E Space -3 -1 94 62 78 -16
Space A 2 3 62 93 1529 1467
A N -1 -5 93 140 203 110
N Space -1 2 140 78 124 -16
Space I 3 -4 78 94 203 125
I M -2 1 94 62 250 156
M P 2 -3 62 109 234 172
P R 0 6 109 188 171 62
R E 0 1 188 125 172 -16
E S -1 1 125 78 250 125
S S 0 0 78 63 171 93
S I 1 -6 63 109 78 15
I O 0 -1 109 94 187 78
O N -2 3 94 110 234 140
N Space -1 2 110 110 78 -32
Space O 3 -5 110 93 1358 1248
O N -2 3 93 125 249 156
N Space -1 2 125 78 109 -16
Space M 1 -3 78 78 156 78
M E 2 4 78 78 110 32
E Oemcomma -2 -5 78 125 1341 1263
Oemcomma Space -1 4 125 109 94 -31
Space A 2 3 109 109 265 156
A N -1 -5 109 94 218 109
N D 1 3 94 93 219 125
D Space -2 -1 93 78 156 63
Space S 2 2 78 140 187 109
S U 1 -5 140 78 187 47
U N -2 1 78 63 265 187
N C 0 3 63 124 110 47
C E 2 0 124 62 234 110
E Space -3 -1 62 93 187 125
Space T 3 -1 93 125 218 125
T E 0 2 125 78 187 62
E Back 1 -10 78 78 843 765
Back Back 0 0 78 78 156 78
Back Back 0 0 78 93 156 78
Back Back 0 0 93 78 171 78
Back Back 0 0 78 78 172 94
Back Back 0 0 78 62 156 78
Back Back 0 0 62 78 156 94
Back I -1 5 78 78 655 577
I N -2 2 78 78 234 156
N C 0 3 78 125 125 47
C E 2 0 125 109 94 -31
E Space -3 -1 109 94 93 -16
Space T 3 -1 94 94 187 93
T H -1 -1 94 63 78 -16
H E 1 3 63 109 32 -31
E N -2 -3 109 78 202 93
N Oemcomma 0 -2 78 109 1436 1358
Oemcomma Space -1 4 109 124 78 -31
Space F 2 0 124 94 171 47
F R 1 0 94 110 187 93
R I 0 -4 110 32 0 -110
I Back 1 -5 32 62 1732 1700
Back Back 0 0 62 62 156 94
Back O -1 4 62 94 733 671
O T 0 4 94 94 156 62
T Space -3 1 94 93 94 0
Space T 3 -1 93 94 140 47
T H -1 -1 94 94 78 -16
H E 1 3 94 78 109 15
E Space -3 -1 78 93 110 32
Space O 3 -5 93 109 187 94
O A -1 8 109 140 125 16
A Back 2 -12 140 94 374 234
Back Back 0 0 94 78 172 78
Back O -1 4 78 63 249 171
O A -1 8 63 219 343 280
A S 0 -1 219 78 125 -94
S Back 2 -11 78 78 328 250
Back Back 0 0 78 63 171 93
Back Back 0 0 63 109 141 78
Back Back 0 0 109 78 795 686
Back Back 0 0 78 78 156 78
Back Back 0 0 78 62 172 94
Back Back 0 0 62 78 140 78
Back Back 0 0 78 78 172 94
Back Back 0 0 78 62 312 234
Back R -1 9 62 124 562 500
R Space -3 0 124 110 124 0
Space T 3 -1 110 109 188 78
T H -1 -1 109 78 93 -16
H E 1 3 78 125 47 -31
E Space -3 -1 125 109 125 0
Space P 3 -6 109 109 296 187
P A -1 9 109 171 94 -15
A S 0 -1 171 172 62 -109
S T 1 -3 172 93 1389 1217
T Space -3 1 93 62 296 203
Space D3 4 1 62 93 1295 1233
D3 D3 0 0 93 125 140 47
D3 Space -4 -1 125 125 172 47
Space Y 3 -2 125 109 312 187
Y E 0 3 109 203 187 78
E A -1 2 203 141 187 -16
A R 1 -3 141 125 281 140
R S -1 2 125 94 234 109
S Space -2 -2 94 78 328 234
Space Back 4 -9 78 93 1014 936
Back LShiftKey -3 13 93 249 624 531
LShiftKey Oemcomma 0 -8 249 125 124 -125
Oemcomma Space -1 4 125 110 78 -47
Space I 3 -4 110 125 219 109
I Space -3 4 125 94 93 -32
Space H 2 -2 94 94 1373 1279
H A 0 5 94 156 47 -47
A V -1 -3 156 140 203 47
V E 2 1 140 94 109 -31
E Space -3 -1 94 78 78 -16
Space Back 4 -9 78 47 390 312
Back Back 0 0 47 63 686 639
Back Back 0 0 63 63 156 93
Back Back 0 0 63 63 156 93
Back Back 0 0 63 78 141 78
Back Back 0 0 78 78 156 78
Back Back 0 0 78 93 156 78
Back Back 0 0 93 141 171 78
Back Back 0 0 141 78 390 249
Back Oemcomma -3 5 78 109 671 593
Oemcomma Space -1 4 109 140 63 -46
Space LShiftKey 1 4 140 234 109 -31
LShiftKey I 2 -8 234 78 140 -94
I Space -3 4 78 109 328 250
Space H 2 -2 109 78 187 78
H A 0 5 78 109 78 0
A V -1 -3 109 109 125 16
V E 2 1 109 109 156 47
E Space -3 -1 109 93 78 -31
Space L 2 -5 93 78 203 110
L O 1 0 78 110 202 124
O O 0 0 110 94 172 62
O K -1 1 94 109 203 109
K E 1 5 109 109 109 0
E D -1 0 109 78 187 78
D Space -2 -1 78 47 109 31
Space I 3 -4 47 93 1904 1857
I N -2 2 93 125 218 125
N Space -1 2 125 93 94 -31
Space T 3 -1 93 125 124 31
T H -1 -1 125 62 94 -31
H E 1 3 62 94 78 16
E Space -3 -1 94 109 109 15
Space M 1 -3 109 93 172 63
M I 2 -1 93 93 203 110
I R 0 4 93 62 109 16
R R 0 0 62 94 140 78
R O 0 -5 94 47 125 31
O R 0 5 47 47 203 156
R Space -3 0 47 125 1045 998
Space E 3 1 125 125 125 0
E V -2 -1 125 124 203 78
V E 2 1 124 125 109 -15
E R 0 -1 125 141 171 46
R Y 0 -2 141 140 172 31
Y Space -3 2 140 94 218 78
Space M 1 -3 94 94 312 218
M O 2 -2 94 109 219 125
O R 0 5 109 110 93 -16
R N -2 -2 110 93 188 78
N I 2 -2 93 78 202 109
I N -2 2 78 93 219 141
N G 1 1 93 63 93 0
G Space -2 1 63 94 1482 1419
Space A 2 3 94 109 328 234
A N -1 -5 109 125 140 31
N D 1 3 125 94 125 0
D Space -2 -1 94 94 109 15
Space A 2 3 94 203 172 78
A S 0 -1 203 125 109 -94
S K 0 -6 125 109 172 47
K E 1 5 109 109 125 16
E D -1 0 109 94 202 93
D Space -2 -1 94 124 110 16
Space M 1 -3 124 93 156 32
M Y 2 1 93 140 218 125
Y D -1 3 140 125 265 125
D Back 2 -10 125 78 468 343
Back S -2 11 78 125 47 -31
S E 1 -1 125 109 577 452
E L -1 -6 109 94 203 94
L F 0 5 94 109 156 62
F LShiftKey -1 4 109 500 1700 1591
LShiftKey Oem1 1 -10 500 62 328 -172
Oem1 Space -2 6 62 125 421 359
Space LShiftKey 1 4 125 406 234 109
LShiftKey Oem7 1 -11 406 109 78 -328
Oem7 LShiftKey -1 11 109 344 811 702
LShiftKey I 2 -8 344 78 312 -32
I F -1 4 78 109 219 141
F Space -2 0 109 109 125 16
Space T 3 -1 109 109 171 62
T O 0 -4 109 125 94 -15
O D -1 6 125 171 203 78
D A 0 2 171 125 124 -47
A Y 1 -5 125 93 110 -15
Y Space -3 2 93 109 920 827
Space W 3 2 109 172 156 47
W E 0 -1 172 187 78 -94
E R 0 -1 187 156 328 141
R E 0 1 156 125 109 -47
E Space -3 -1 125 109 156 31
Space T 3 -1 109 109 125 16
T G -1 0 109 93 109 0
G E 1 2 93 78 109 16
E Space -3 -1 78 109 109 31
Space K 2 -4 109 109 281 172
K A 0 7 109 141 140 31
A S 0 -1 141 141 47 -94
S Oemplus 2 -10 141 78 390 249
Oemplus Back 0 -1 78 94 343 265
Back Back 0 0 94 62 172 78
Back Back 0 0 62 62 156 94
Back Back 0 0 62 47 156 94
Back Back 0 0 47 63 140 93
Back Back 0 0 63 63 156 93
Back Back 0 0 63 78 172 109
Back H -2 7 78 78 577 499
H E 1 3 78 125 125 47
E Space -3 -1 125 78 140 15
Space L 2 -5 78 125 219 141
L A 0 8 125 125 109 -16
A S 0 -1 125 140 47 -78
S T 1 -3 140 109 218 78
T Space -3 1 109 125 156 47
Space D 2 1 125 188 187 62
D A 0 2 188 125 125 -63
A Y 1 -5 125 63 187 62
Y Space -3 2 63 156 2902 2839
Space O 3 -5 156 109 515 359
O F -1 5 109 156 187 78
F Space -2 0 156 172 140 -16
Space M 1 -3 172 109 188 16
M Y 2 1 109 125 265 156
Y Space -3 2 125 110 93 -32
Space L 2 -5 110 94 250 140
L I 1 1 94 109 203 109
I F -1 4 109 140 234 125
F E 1 1 140 109 78 -62
E Oemcomma -2 -5 109 156 1061 952
Oemcomma Space -1 4 156 125 187 31
Space W 3 2 125 109 1123 998
W O 0 -7 109 141 156 47
O U 0 2 141 94 281 140
U L -1 -2 94 94 234 140
L D 0 6 94 109 109 15
D Space -2 -1 109 109 125 16
Space LShiftKey 1 4 109 187 172 63
LShiftKey I 2 -8 187 125 62 -125
I Space -3 4 125 93 94 -31
Space W 3 2 93 124 156 63
W A -1 1 124 125 62 -62
A N -1 -5 125 94 109 -16
N T 2 1 94 94 187 93
T Space -3 1 94 93 188 94
Space T 3 -1 93 109 608 515
T O 0 -4 109 141 577 468
O Space -3 5 141 125 109 -32
Space D 2 1 125 125 172 47
D O 1 -6 125 156 125 0
O Space -3 5 156 124 125 -31
Space W 3 2 124 141 826 702
W H -1 -4 141 124 188 47
H A 0 5 124 141 436 312
A T 1 -4 141 94 203 62
T Back 1 -8 94 109 437 343
Back Back 0 0 109 62 234 125
Back A -2 12 62 125 437 375
A T 1 -4 125 109 156 31
T Space -3 1 109 109 187 78
Space LShiftKey 1 4 109 608 1560 1451
LShiftKey I 2 -8 608 141 499 -109
I Space -3 4 141 94 109 -32
Space A 2 3 94 93 188 94
A M -1 -6 93 78 140 47
M Space -1 3 78 78 94 16
Space A 2 3 78 125 639 561
A B -1 -4 125 109 219 94
B O 2 -4 109 109 296 187
O U 0 2 109 78 250 141
U T 0 2 78 109 265 187
T Space -3 1 109 140 156 47
Space T 3 -1 140 109 109 -31
T O 0 -4 109 141 140 31
O Space -3 5 141 94 125 -16
Space D 2 1 94 47 390 296
D O 1 -6 47 140 203 156
O Space -3 5 140 140 125 -15
Space T 3 -1 140 124 281 141
T O 0 -4 124 125 109 -15
O D -1 6 125 171 203 78
D A 0 2 171 156 140 -31
A Y 1 -5 156 125 156 0
Y LShiftKey -2 6 125 1825 624 499
LShiftKey OemQuestion 0 -10 1825 110 920 -905
OemQuestion Oem7 1 -1 110 93 453 343
Oem7 Space -2 7 93 93 749 656
Space LShiftKey 1 4 93 249 78 -15
LShiftKey A 1 -1 249 171 156 -93
A N -1 -5 171 125 421 250
N D 1 3 125 78 109 -16
D Space -2 -1 78 94 109 31
Space E 3 1 94 140 375 281
E Back 1 -10 140 125 842 702
Back W -1 11 125 156 203 78
W H -1 -4 156 109 187 31
H E 1 3 109 125 125 16
E N -2 -3 125 125 967 842
N E 2 3 125 125 156 31
E V -2 -1 125 125 281 156
V E 2 1 125 141 93 -32
E R 0 -1 141 109 484 343
R Space -3 0 109 109 1264 1155
Space T 3 -1 109 109 468 359
T H -1 -1 109 109 93 -16
H E 1 3 109 109 94 -15
E Space -3 -1 109 110 171 62
Space A 2 3 110 141 234 124
A N -1 -5 141 110 156 15
N S 1 4 110 125 125 15
S W 1 0 125 125 593 468
W E 0 -1 125 124 328 203
E R 0 -1 124 125 218 94
R Space -3 0 125 125 218 93
Space H 2 -2 125 124 344 219
H A 0 5 124 156 140 16
A S 0 -1 156 187 16 -140
S Space -2 -2 187 94 202 15
Space B 1 -1 94 125 156 62
B E 2 2 125 93 110 -15
E E 0 0 93 78 187 94
E N -2 -3 78 141 93 15
N Space -1 2 141 140 110 -31
Space LShiftKey 1 4 140 780 592 452
LShiftKey Oem7 1 -11 780 94 125 -655
Oem7 N -1 5 94 78 343 249
N O 2 -3 78 109 843 765
O LShiftKey -2 9 109 375 608 499
LShiftKey Oem7 1 -11 375 94 203 -172
Oem7 Space -2 7 94 125 296 202
Space F 2 0 125 109 125 0
F O 1 -5 109 109 125 16
O R 0 5 109 109 78 -31
R Space -3 0 109 125 109 0
Space T 3 -1 125 78 499 374
T O 0 -4 78 109 94 16
O O 0 0 109 109 187 78
O Space -3 5 109 109 78 -31
Space M 1 -3 109 94 281 172
M A 1 6 94 109 78 -16
A N -1 -5 109 109 250 141
N Y 2 0 109 125 296 187
Y Space -3 2 125 125 140 15
Space D 2 1 125 187 250 125
D A 0 2 187 94 156 -31
A Y 1 -5 94 140 94 0
Y Space -3 2 140 110 202 62
Space Back 4 -9 110 93 422 312
Back S -2 11 93 94 140 47
S Space -2 -2 94 140 156 62
Space I 3 -4 140 78 889 749
I N -2 2 78 125 281 203
N Space -1 2 125 109 125 0
Space A 2 3 109 78 218 109
A Space -2 -3 78 110 109 31
Space R 3 0 110 140 640 530
R O 0 -5 140 125 78 -62
O W 0 7 125 78 156 31
W Oemcomma -2 -6 78 125 593 515
Oemcomma Space -1 4 125 125 62 -63
Space LShiftKey 1 4 125 219 156 31
LShiftKey I 2 -8 219 125 109 -110
I Space -3 4 125 109 94 -31
Space K 2 -4 109 109 359 250
K N -1 2 109 78 265 156
N O 2 -3 78 93 281 203
O W 0 7 93 93 281 188
W Space -3 -2 93 124 234 141
Space LShiftKey 1 4 124 234 265 141
LShiftKey I 2 -8 234 125 156 -78
I Space -3 4 125 125 140 15
Space N 1 -2 125 125 250 125
N E 2 3 125 78 203 78
E E 0 0 78 94 140 62
E D -1 0 94 141 187 93
D Space -2 -1 141 125 94 -47
Space T 3 -1 125 141 218 93
T O 0 -4 141 125 156 15
O Space -3 5 125 109 78 -47
Space C 1 1 109 140 219 110
C H 1 -3 140 94 124 -16
H A 0 5 94 109 94 0
A N -1 -5 109 110 140 31
N G 1 1 110 109 141 31
G E 1 2 109 93 78 -31
E Space -3 -1 93 110 171 78
Space S 2 2 110 109 219 109
S O 1 -7 109 93 156 47
O M -2 2 93 110 249 156
M E 2 4 110 124 110 0
E T 0 -2 124 94 218 94
T H -1 -1 94 109 94 0
H I 1 -2 109 94 202 93
I N -2 2 94 78 219 125
N G 1 1 78 78 93 15
G OemPeriod -1 -4 78 94 234 156
OemPeriod Return 1 -3 94 78 1139 1045
Return LShiftKey -1 12 78 546 437 359
LShiftKey R 2 -4 546 125 452 -94
R E 0 1 125 140 219 94
E M -2 -4 140 125 140 0
M E 2 4 125 110 109 -16
E M -2 -4 110 109 344 234
M B 0 2 109 78 296 187
B E 2 2 78 140 94 16
E R 0 -1 140 125 93 -47
R I 0 -4 125 109 453 328
I N -2 2 109 110 826 717
N G 1 1 110 109 110 0
G Space -2 1 109 93 156 47
Space T 3 -1 93 93 343 250
T H -1 -1 93 94 140 47
H A 0 5 94 125 109 15
A T 1 -4 125 110 78 -47
T Space -3 1 110 94 718 608
Space LShiftKey 1 4 94 218 156 62
LShiftKey I 2 -8 218 93 94 -124
I Oem7 -1 -3 93 125 405 312
Oem7 L 0 2 125 78 312 187
L L 0 0 78 109 141 63
L Space -2 5 109 109 78 -31
Space B 1 -1 109 94 296 187
B E 2 2 94 93 125 31
E Space -3 -1 93 125 109 16
Space D 2 1 125 156 140 15
D E 1 0 156 110 234 78
E A -1 2 110 172 172 62
A D 0 -2 172 125 109 -63
D Space -2 -1 125 125 187 62
Space S 2 2 125 109 609 484
S O 1 -7 109 125 140 31
O O 0 0 125 78 187 62
O N -2 3 78 109 266 188
N Space -1 2 109 109 78 -31
Space I 3 -4 109 125 249 140
I N -2 2 125 125 281 156
N Space -1 2 125 109 94 -31
Space T 3 -1 109 93 156 47
T Back 1 -8 93 125 530 437
Back Back 0 0 125 78 187 62
Back Back 0 0 78 62 172 94
Back S -2 11 62 140 156 94
S Space -2 -2 140 109 109 -31
Space T 3 -1 109 109 187 78
T H -1 -1 109 94 47 -62
H E 1 3 94 110 140 46
E Space -3 -1 110 109 110 0
Space M 1 -3 109 94 171 62
M O 2 -2 94 109 234 140
O S -1 7 109 140 94 -15
S T 1 -3 140 78 125 -15
T Space -3 1 78 109 93 15
Space I 3 -4 109 109 125 16
I N -2 2 109 78 296 187
N Back 3 -7 78 140 375 297
Back M -3 6 140 94 327 187
M P 2 -3 94 78 234 140
P O 0 1 78 63 203 125
O R 0 5 63 63 156 93
R T 0 -1 63 109 156 93
T A -1 4 109 140 141 32
A N -1 -5 140 63 124 -16
N T 2 1 63 78 110 47
T Space -3 1 78 94 140 62
Space T 3 -1 94 110 374 280
T O 0 -4 110 93 110 0
O O 0 0 93 93 156 63
O L -1 0 93 109 296 203
L Space -2 5 109 62 125 16
Space LShiftKey 1 4 62 280 1607 1545
LShiftKey I 2 -8 280 78 171 -109
I Oem7 -1 -3 78 110 343 265
Oem7 V -1 7 110 141 125 15
V E 2 1 141 156 78 -63
E Space -3 -1 156 109 125 -31
Space E 3 1 109 109 265 156
E V -2 -1 109 109 250 141
V E 2 1 109 156 62 -47
E R 0 -1 156 125 172 16
R Space -3 0 125 94 171 46
Space U 3 -3 94 124 266 172
U S -1 5 124 140 140 16
S E 1 -1 140 109 125 -15
E D -1 0 109 94 343 234
D Space -2 -1 94 47 234 140
Space Back 4 -9 47 109 1326 1279
Back Back 0 0 109 31 281 172
Back Back 0 0 31 110 639 608
Back Back 0 0 110 93 188 78
Back Back 0 0 93 93 187 94
Back E -1 10 93 78 2137 2044
E N -2 -3 78 125 140 62
N C 0 3 125 125 437 312
C O 2 -6 125 110 109 -16
O U 0 2 110 78 203 93
U N -2 1 78 125 187 109
N T 2 1 125 125 172 47
T E 0 2 125 156 94 -31
E R 0 -1 156 140 109 -47
R E 0 1 140 109 125 -15
E D -1 0 109 63 249 140
D Space -2 -1 63 125 1217 1154
Space T 3 -1 125 109 172 47
T O 0 -4 109 125 124 15
O Space -3 5 125 93 110 -15
Space H 2 -2 93 125 218 125
H E 1 3 125 78 94 -31
E L -1 -6 78 62 234 156
L P 1 -1 62 125 187 125
P Space -3 6 125 94 109 -16
Space M 1 -3 94 78 203 109
M E 2 4 78 78 93 15
E Space -3 -1 78 78 110 32
Space M 1 -3 78 62 156 78
M A 1 6 62 78 78 16
A K 0 -7 78 78 156 78
K E 1 5 78 63 93 15
E Space -3 -1 63 110 1513 1450
Space T 3 -1 110 94 390 280
T H -1 -1 94 93 63 -31
H E 1 3 93 109 125 32
E Space -3 -1 109 78 93 -16
Space B 1 -1 78 94 187 109
B I 2 -3 94 94 234 140
I G -1 3 94 93 141 47
G Space -2 1 93 109 109 16
Space C 1 1 109 109 172 63
C H 1 -3 109 78 93 -16
H O 1 -3 78 93 219 141
O I 0 1 93 109 171 78
I C -2 5 109 234 94 -15
C E 2 0 234 63 218 -16
E S -1 1 63 93 250 187
S Space -2 -2 93 140 468 375
Space I 3 -4 140 94 218 78
I N -2 2 94 156 219 125
N Space -1 2 156 125 109 -47
Space L 2 -5 125 94 218 93
L I 1 1 94 109 203 109
I F -1 4 109 188 218 109
F E 1 1 188 124 110 -78
E OemPeriod -2 -6 124 63 280 156
OemPeriod Space -1 5 63 78 671 608
Space LShiftKey 1 4 78 219 109 31
LShiftKey B 0 -5 219 109 125 -94
B E 2 2 109 93 141 32
E C -2 0 93 140 265 172
C A 1 2 140 140 109 -31
A U 1 -6 140 110 218 78
U S -1 5 110 109 515 405
S E 1 -1 109 140 94 -15
E Space -3 -1 140 109 998 858
Space A 2 3 109 109 250 141
A L 0 -8 109 47 187 78
L M -1 2 47 94 1076 1029
M O 2 -2 94 109 219 125
O S -1 7 109 188 93 -16
S T 1 -3 188 78 172 -16
