D9 D2 0 7 10 110 110 100
Left Left 0 0 50 40 130 80
Left Left 0 0 40 30 120 80
Left Left 0 0 30 50 130 100
Left Left 0 0 50 60 130 80
Left Left 0 0 60 70 140 80
Left Left 0 0 70 50 130 60
Left Back 4 -2 50 60 1380 1330
Back E -1 10 60 59 770 710
E Right -3 -10 59 60 2942 2883
Right Right 0 0 60 2580 2940 2880
Right Back 4 0 2580 70 5970 3390
Back Space -4 9 70 80 422 352
Space L 2 -5 80 60 2680 2600
L A 0 8 60 80 150 90
A S 0 -1 80 100 230 150
S T 1 -3 100 60 350 250
T Oemcomma -2 -3 60 80 960 900
Oemcomma Space -1 4 80 80 400 320
Space S 2 2 80 100 420 340
S O 1 -7 100 90 190 90
O M -2 2 90 150 190 100
M E 2 4 150 70 160 10
E D -1 0 70 100 540 470
D A 0 2 100 80 360 260
A Y 1 -5 80 60 200 120
Y Space -3 2 60 130 160 100
Space Y 3 -2 130 40 1250 1120
Y O 0 -3 40 60 330 290
O U 0 2 60 70 160 100
U Oem7 -1 -4 70 50 650 580
Oem7 L 0 2 50 50 340 290
L L 0 0 50 60 120 70
L Space -2 5 60 90 650 590
Space M 1 -3 90 60 580 490
M O 2 -2 60 72 150 90
O S -1 7 72 100 222 150
S T 1 -3 100 90 290 190
T Space -3 1 90 100 140 50
Space C 1 1 100 70 260 160
C E 2 0 70 100 140 70
E R 0 -1 100 80 180 80
R T 0 -1 80 70 470 390
T A -1 4 70 80 200 130
A I 1 -7 80 60 200 120
I N -2 2 60 70 200 140
N L 1 -3 70 90 410 340
L Y 1 3 90 90 250 160
Y Space -3 2 90 140 220 130
Space B 1 -1 140 60 1740 1600
B E 2 2 60 100 250 190
E Space -3 -1 100 80 160 60
Space R 3 0 80 100 240 160
R I 0 -4 100 70 190 90
I G -1 3 70 90 220 150
G H 0 -1 90 90 200 110
H T 1 1 90 102 130 40
T OemPeriod -2 -4 102 90 2162 2060
OemPeriod RShiftKey 0 -2 90 420 290 200
RShiftKey Oem7 1 0 420 120 310 -110
Oem7 Space -2 7 120 82 920 800
Space RShiftKey 1 -7 82 610 252 170
RShiftKey I 2 3 610 120 460 -150
I T 0 3 120 90 550 430
T Space -3 1 90 100 150 60
Space M 1 -3 100 120 200 100
M A 1 6 120 90 240 120
A D 0 -2 90 200 240 150
D E 1 0 200 130 120 -80
E Space -3 -1 130 100 250 120
Space A 2 3 100 190 1100 1000
A N -1 -5 190 110 340 150
N Space -1 2 110 100 180 70
Space I 3 -4 100 60 160 60
I M -2 1 60 90 170 110
M P 2 -3 90 60 530 440
P R 0 6 60 120 250 190
R E 0 1 120 120 100 -20
E S -1 1 120 50 260 140
S S 0 0 50 102 140 90
S I 1 -6 102 120 232 130
I O 0 -1 120 100 180 60
O N -2 3 100 90 220 120
N Space -1 2 90 110 170 80
Space O 3 -5 110 50 1210 1100
O N -2 3 50 110 200 150
N Space -1 2 110 80 160 50
Space M 1 -3 80 70 190 110
M E 2 4 70 90 270 200
E Space -3 -1 90 80 1590 1500
Space Back 4 -9 80 50 680 600
Back Oemcomma -3 5 50 130 330 280
Oemcomma Space -1 4 130 60 320 190
Space A 2 3 60 70 150 90
A N -1 -5 70 60 190 120
N D 1 3 60 80 170 110
D Space -2 -1 80 80 160 80
Space S 2 2 80 100 300 220
S I 1 -6 100 110 180 80
I N -2 2 110 100 210 100
N C 0 3 100 210 310 210
C E 2 0 210 140 250 40
E Space -3 -1 140 110 250 110
Space T 3 -1 110 80 450 340
T H -1 -1 80 70 140 60
H E 1 3 70 100 300 230
E N -2 -3 100 60 150 50
N Oemcomma 0 -2 60 70 320 260
Oemcomma Space -1 4 70 100 1640 1570
Space F 2 0 100 60 580 480
F O 1 -5 60 70 410 350
O R 0 5 70 100 220 150
R Space -3 0 100 120 170 70
Space T 3 -1 120 140 170 50
T H -1 -1 140 80 200 60
H E 1 3 80 120 560 480
E Space -3 -1 120 80 170 50
Space P 3 -6 80 80 370 290
P A -1 9 80 100 160 80
A S 0 -1 100 70 380 280
S T 1 -3 70 90 210 140
T Space -3 1 90 110 180 90
Space D3 4 1 110 240 780 670
D3 D3 0 0 240 40 1630 1390
D3 Space -4 -1 40 90 360 320
Space Y 3 -2 90 100 800 710
Y E 0 3 100 90 140 40
E A -1 2 90 170 250 160
A R 1 -3 170 100 200 30
R S -1 2 100 80 180 80
S Oemcomma -1 -6 80 50 1060 980
Oemcomma Space -1 4 50 110 230 180
Space LShiftKey 1 4 110 300 500 390
LShiftKey I 2 -8 300 60 190 -110
I Space -3 4 60 100 190 130
Space H 2 -2 100 90 220 120
H A 0 5 90 120 170 80
A V -1 -3 120 100 160 40
V E 2 1 100 110 190 90
E Space -3 -1 110 90 120 10
Space L 2 -5 90 50 300 210
L O 1 0 50 50 250 200
O O 0 0 50 50 160 110
O K -1 1 50 70 650 600
K E 1 5 70 100 140 70
E S -1 1 100 130 250 150
S Back 2 -11 130 60 1530 1400
Back D -2 10 60 70 150 90
D Space -2 -1 70 100 250 180
Space I 3 -4 100 90 170 70
I N -2 2 90 50 180 90
N Space -1 2 50 120 130 80
Space T 3 -1 120 100 320 200
T H -1 -1 100 100 130 30
H E 1 3 100 120 850 750
E Space -3 -1 120 100 180 60
Space M 1 -3 100 90 310 210
M O 2 -2 90 30 160 70
O I 0 1 30 112 160 130
I I 0 0 112 160 172 60
I Back 1 -5 160 40 1210 1050
Back Back 0 0 40 100 390 350
Back Back 0 0 100 100 582 482
Back I -1 5 100 80 340 240
I R 0 4 80 60 190 110
R R 0 0 60 70 1232 1172
R O 0 -5 70 70 230 160
O R 0 5 70 90 562 492
R E 0 1 90 60 7824 7734
E V -2 -1 60 80 130 70
V E 2 1 80 120 130 50
E R 0 -1 120 90 300 180
R Y 0 -2 90 90 350 260
Y Space -3 2 90 110 120 30
Space M 1 -3 110 70 400 290
M I 2 -1 70 72 100 30
I O 0 -1 72 142 20 -52
O R 0 5 142 90 252 110
R Left -3 -7 90 740 1750 1660
Left Left 0 0 740 70 950 210
Left Space 0 7 70 142 620 550
Space Right 0 -9 142 720 342 200
Right Right 0 0 720 60 940 220
Right Right 0 0 60 30 180 120
Right Back 4 0 30 60 770 740
Back Back 0 0 60 40 170 110
Back Back 0 0 40 60 240 200
Back O -1 4 60 90 1100 1040
O R 0 5 90 100 160 70
R N -2 -2 100 90 190 90
N I 2 -2 90 210 60 -30
I N -2 2 210 100 230 20
N G 1 1 100 90 110 10
G Space -2 1 90 90 310 220
Space A 2 3 90 100 2580 2490
A N -1 -5 100 80 170 70
N D 1 3 80 110 150 70
D Space -2 -1 110 90 160 50
Space A 2 3 90 150 280 190
A S 0 -1 150 130 120 -30
S K 0 -6 130 102 250 120
K E 1 5 102 80 152 50
E D -1 0 80 100 190 110
D Space -2 -1 100 80 90 -10
Space M 1 -3 80 90 230 150
M Y 2 1 90 80 570 480
Y S -1 4 80 70 200 120
S E 1 -1 70 90 170 100
E L -1 -6 90 90 160 70
L F 0 5 90 70 250 160
F RShiftKey -1 -7 70 350 650 580
RShiftKey Oem1 1 1 350 60 280 -70
Oem1 Space -2 6 60 132 160 100
Space RShiftKey 1 -7 132 420 162 30
RShiftKey Oem1 1 1 420 120 200 -220
Oem1 Back 2 -3 120 90 480 360
Back RShiftKey -3 2 90 250 320 230
RShiftKey Oem7 1 0 250 110 190 -60
Oem7 RShiftKey -1 0 110 420 420 310
RShiftKey I 2 3 420 130 330 -90
I F -1 4 130 100 410 280
F Space -2 0 100 120 190 90
Space T 3 -1 120 90 1050 930
T O 0 -4 90 70 150 60
O D -1 6 70 150 340 270
D A 0 2 150 150 160 10
A Y 1 -5 150 110 160 10
Y Space -3 2 110 92 160 50
Space W 3 2 92 120 452 360
W E 0 -1 120 100 250 130
E R 0 -1 100 160 230 130
R E 0 1 160 120 190 30
E Space -3 -1 120 90 180 60
Space M 1 -3 90 70 400 310
M T 2 2 70 100 150 80
T Back 1 -8 100 80 2850 2750
Back Back 0 0 80 40 200 120
Back T -1 8 40 80 1800 1760
T H -1 -1 80 102 130 50
H Space -2 2 102 100 302 200
Space Back 4 -9 100 80 870 770
Back E -1 10 80 100 580 500
E Space -3 -1 100 100 130 30
Space L 2 -5 100 60 330 230
L A 0 8 60 150 100 40
A S 0 -1 150 100 140 -10
S T 1 -3 100 110 250 150
T Space -3 1 110 110 150 40
Space D 2 1 110 170 230 120
D A 0 2 170 190 200 30
A Y 1 -5 190 70 200 10
Y Space -3 2 70 120 80 10
Space O 3 -5 120 60 890 770
O F -1 5 60 90 210 150
F Space -2 0 90 90 110 20
Space M 1 -3 90 80 230 140
M Y 2 1 80 80 330 250
Y Space -3 2 80 90 130 50
Space L 2 -5 90 50 270 180
L I 1 1 50 90 190 140
I F -1 4 90 150 230 140
F E 1 1 150 142 160 10
E Oemcomma -2 -5 142 50 452 310
Oemcomma Space -1 4 50 100 770 720
Space W 3 2 100 80 852 752
W O 0 -7 80 60 140 60
O U 0 2 60 80 510 450
U L -1 -2 80 50 390 310
L D 0 6 50 90 170 120
D Space -2 -1 90 90 150 60
Space LShiftKey 1 4 90 230 960 870
LShiftKey I 2 -8 230 60 180 -50
I Space -3 4 60 112 160 100
Space H 2 -2 112 60 312 200
H A 0 5 60 110 130 70
A B -1 -4 110 90 720 610
B E 2 2 90 80 160 70
E Back 1 -10 80 50 3120 3040
Back Back 0 0 50 50 160 110
Back Back 0 0 50 60 150 100
Back Back 0 0 60 90 110 50
Back Back 0 0 90 50 250 160
Back Space -4 9 50 100 690 640
Space W 3 2 100 70 190 90
W A -1 1 70 70 230 160
A N -1 -5 70 70 120 50
N T 2 1 70 80 310 240
T Space -3 1 80 160 200 120
Space T 3 -1 160 70 180 20
T O 0 -4 70 100 690 620
O Space -3 5 100 122 150 50
Space D 2 1 122 120 482 360
D O 1 -6 120 130 160 40
O Space -3 5 130 110 200 70
Space W 3 2 110 100 330 220
W H -1 -4 100 90 170 70
H A 0 5 90 120 190 100
A T 1 -4 120 90 800 680
T Space -3 1 90 100 190 100
Space Capital 2 4 100 320 800 700
Capital I 1 -8 320 60 210 -110
I Space -3 4 60 100 200 140
Space A 2 3 100 50 650 550
A M -1 -6 50 120 150 100
M Back 3 -6 120 40 1000 880
Back Back 0 0 40 30 160 120
Back Capital -2 13 30 60 730 700
Capital A 0 -1 60 50 500 440
A M -1 -6 50 90 160 110
M Space -1 3 90 100 240 150
Space A 2 3 100 130 6250 6150
A B -1 -4 130 60 270 140
B O 2 -4 60 40 410 350
O U 0 2 40 90 180 140
U T 0 2 90 70 240 150
T Space -3 1 70 100 120 50
Space T 3 -1 100 100 150 50
T O 0 -4 100 90 150 50
O Space -3 5 90 100 160 70
Space D 2 1 100 150 500 400
D O 1 -6 150 70 220 70
O Space -3 5 70 110 120 50
Space T 3 -1 110 100 230 120
T O 0 -4 100 90 130 30
O D -1 6 90 170 350 260
D A 0 2 170 200 180 10
A Y 1 -5 200 90 160 -40
Y RShiftKey -2 -5 90 440 1270 1180
RShiftKey OemQuestion 0 1 440 130 290 -150
OemQuestion RShiftKey 0 -1 130 338 320 190
RShiftKey Oem7 1 0 338 120 230 -108
Oem7 Space -2 7 120 100 902 782
Space LShiftKey 1 4 100 350 850 750
LShiftKey A 1 -1 350 60 280 -70
A N -1 -5 60 50 460 400
N D 1 3 50 60 310 260
D Space -2 -1 60 80 150 90
Space W 3 2 80 100 260 180
W H -1 -4 100 70 180 80
H E 1 3 70 80 160 90
E N -2 -3 80 60 180 100
N E 2 3 60 70 300 240
E V -2 -1 70 130 220 150
V E 2 1 130 150 260 130
E R 0 -1 150 100 140 -10
R Space -3 0 100 90 490 390
Space T 3 -1 90 60 660 570
T H -1 -1 60 70 130 70
H E 1 3 70 100 200 130
E Space -3 -1 100 90 160 60
Space A 2 3 90 140 300 210
A N -1 -5 140 50 170 30
N S 1 4 50 80 220 170
S W 1 0 80 140 260 180
W E 0 -1 140 112 120 -20
E R 0 -1 112 100 242 130
R Space -3 0 100 70 1300 1200
Space H 2 -2 70 90 550 480
H A 0 5 90 170 290 200
A S 0 -1 170 100 130 -40
S Space -2 -2 100 80 550 450
Space B 1 -1 80 60 440 360
B E 2 2 60 60 100 40
E E 0 0 60 80 160 100
E N -2 -3 80 90 1390 1310
N Space -1 2 90 130 610 520
Space LShiftKey 1 4 130 632 580 450
LShiftKey Oem7 1 -11 632 30 540 -92
Oem7 N -1 5 30 60 462 432
N Back 3 -7 60 50 780 720
Back LShiftKey -3 13 50 482 190 140
LShiftKey N 0 -6 482 66 190 -292
N O 2 -3 66 50 202 136
O LShiftKey -2 9 50 270 290 240
LShiftKey Oem7 1 -11 270 40 220 -50
Oem7 Space -2 7 40 70 590 550
Space F 2 0 70 80 520 450
F O 1 -5 80 70 160 80
O R 0 5 70 82 160 90
R Space -3 0 82 110 132 50
Space T 3 -1 110 80 560 450
T O 0 -4 80 70 482 402
O O 0 0 70 50 170 100
O Space -3 5 50 60 500 450
Space M 1 -3 60 70 340 280
M A 1 6 70 130 160 90
A N -1 -5 130 120 160 30
N Y 2 0 120 100 250 130
Y Space -3 2 100 80 220 120
Space D 2 1 80 150 4230 4150
D A 0 2 150 170 150 0
A Y 1 -5 170 90 230 60
Y S -1 4 90 110 150 60
S Space -2 -2 110 100 140 30
Space I 3 -4 100 80 230 130
I N -2 2 80 100 280 200
N Space -1 2 100 100 160 60
Space A 2 3 100 150 110 10
A Space -2 -3 150 80 170 20
Space R 3 0 80 70 360 280
R O 0 -5 70 60 140 70
O W 0 7 60 70 1050 990
W Oemcomma -2 -6 70 100 580 510
Oemcomma Space -1 4 100 100 230 130
Space LShiftKey 1 4 100 310 310 210
LShiftKey I 2 -8 310 60 190 -120
I Space -3 4 60 110 200 140
Space K 2 -4 110 120 220 110
K N -1 2 120 80 150 30
N O 2 -3 80 80 220 140
O W 0 7 80 50 170 90
W Space -3 -2 50 100 160 110
Space LShiftKey 1 4 100 372 1120 1020
LShiftKey I 2 -8 372 72 220 -152
I Space -3 4 72 80 192 120
Space N 1 -2 80 80 200 120
N E 2 3 80 70 180 100
E E 0 0 70 60 170 100
E D -1 0 60 100 180 120
D Space -2 -1 100 110 220 120
Space T 3 -1 110 80 770 660
T O 0 -4 80 70 130 50
O Space -3 5 70 100 130 60
Space C 1 1 100 120 420 320
C H 1 -3 120 80 130 10
H A 0 5 80 180 180 100
A N -1 -5 180 110 150 -30
N G 1 1 110 80 240 130
G E 1 2 80 50 120 40
E Space -3 -1 50 90 140 90
Space S 2 2 90 80 560 470
S O 1 -7 80 55 157 77
O M -2 2 55 100 155 100
M E 2 4 100 120 110 10
E T 0 -2 120 40 400 280
T H -1 -1 40 80 120 80
H I 1 -2 80 150 170 90
I G -1 3 150 110 200 50
G Back 2 -8 110 40 1512 1402
Back Back 0 0 40 50 290 250
Back I -1 5 50 70 852 802
I N -2 2 70 100 160 90
N G 1 1 100 80 140 40
G Space -2 1 80 80 160 80
Space Back 4 -9 80 100 510 430
Back OemPeriod -3 4 100 50 650 550
OemPeriod Return 1 -3 50 70 530 480
Return LShiftKey -1 12 70 310 702 632
LShiftKey R 2 -4 310 80 220 -90
R E 0 1 80 50 260 180
E M -2 -4 50 60 522 472
M E 2 4 60 110 180 120
E M -2 -4 110 70 190 80
M B 0 2 70 70 790 720
B E 2 2 70 192 110 40
E R 0 -1 192 140 172 -20
R I 0 -4 140 102 360 220
I N -2 2 102 70 282 180
N G 1 1 70 60 100 30
G Space -2 1 60 90 1060 1000
Space T 3 -1 90 70 160 70
T H -1 -1 70 80 210 140
H A 0 5 80 110 220 140
A T 1 -4 110 100 140 30
T Space -3 1 100 120 120 20
Space LShiftKey 1 4 120 600 200 80
LShiftKey I 2 -8 600 70 510 -90
I LShiftKey -2 8 70 530 240 170
LShiftKey Oem7 1 -11 530 50 710 180
Oem7 L 0 2 50 50 420 370
L L 0 0 50 60 150 100
L Space -2 5 60 60 340 280
Space D 2 1 60 140 2040 1980
D E 1 0 140 130 90 -50
E Space -3 -1 130 90 190 60
Space D 2 1 90 150 320 230
D E 1 0 150 150 120 -30
E A -1 2 150 110 300 150
A D 0 -2 110 110 400 290
D Space -2 -1 110 90 170 60
Space S 2 2 90 110 250 160
S O 1 -7 110 82 190 80
O O 0 0 82 70 162 80
O N -2 3 70 110 240 170
N Space -1 2 110 120 190 80
Space I 3 -4 120 50 2230 2110
I S -1 6 50 110 90 40
S Space -2 -2 110 110 150 40
Space T 3 -1 110 100 250 140
T H -1 -1 100 130 120 20
H Space -2 2 130 100 230 100
Space E 3 1 100 180 120 20
E M -2 -4 180 90 280 100
M O 2 -2 90 102 110 20
O S -1 7 102 80 242 140
S T 1 -3 80 130 330 250
T Space -3 1 130 90 230 100
Space I 3 -4 90 60 1160 1070
I M -2 1 60 90 160 100
M P 2 -3 90 150 270 180
P O 0 1 150 120 130 -20
O R 0 5 120 70 520 400
R T 0 -1 70 80 280 210
T A -1 4 80 120 180 100
A N -1 -5 120 102 170 50
N T 2 1 102 90 482 380
T Space -3 1 90 121 1080 990
Space T 3 -1 121 60 842 721
T O 0 -4 60 50 200 140
O O 0 0 50 50 140 90
O L -1 0 50 70 200 150
L Space -2 5 70 130 120 50
Space I 3 -4 130 60 200 70
I Oem7 -1 -3 60 40 520 460
Oem7 Back 2 -2 40 50 970 930
Back Back 0 0 50 50 160 110
Back LShiftKey -3 13 50 340 1040 990
LShiftKey I 2 -8 340 50 220 -120
I Oem7 -1 -3 50 20 532 482
Oem7 V -1 7 20 60 652 632
V E 2 1 60 70 130 70
E Space -3 -1 70 80 190 120
Space E 3 1 80 100 600 520
E V -2 -1 100 95 160 60
V E 2 1 95 150 152 57
E R 0 -1 150 100 130 -20
R Space -3 0 100 70 130 30
Space E 3 1 70 90 300 230
E N -2 -3 90 60 390 300
N C 0 3 60 110 240 180
C O 2 -6 110 100 390 280
O U 0 2 100 60 220 120
U N -2 1 60 80 250 190
N T 2 1 80 70 260 180
T E 0 2 70 180 150 80
E R 0 -1 180 100 150 -30
R E 0 1 100 170 200 100
E D -1 0 170 110 190 20
D Space -2 -1 110 90 1340 1230
Space T 3 -1 90 110 490 400
T O 0 -4 110 192 300 190
O Space -3 5 192 140 222 30
Space H 2 -2 140 59 270 130
H E 1 3 59 110 192 133
E P 0 -7 110 70 1000 890
P Space -3 6 70 80 240 170
Space M 1 -3 80 100 260 180
M E 2 4 100 110 110 10
E Space -3 -1 110 80 130 20
Space M 1 -3 80 100 130 50
M A 1 6 100 130 450 350
A K 0 -7 130 60 340 210
K E 1 5 60 120 140 80
E Space -3 -1 120 90 900 780
Space T 3 -1 90 90 570 480
T H -1 -1 90 100 130 40
H E 1 3 100 60 250 150
E Space -3 -1 60 90 110 50
Space B 1 -1 90 60 390 300
B I 2 -3 60 130 160 100
I G -1 3 130 100 250 120
G Space -2 1 100 90 210 110
Space C 1 1 90 140 390 300
C H 1 -3 140 80 170 30
H O 1 -3 80 200 170 90
O I 0 1 200 130 160 -40
I C -2 5 130 140 340 210
C E 2 0 140 122 100 -40
E S -1 1 122 100 252 130
S OemPeriod -1 -7 100 60 360 260
OemPeriod Back 3 -4 60 100 1310 1250
Back Space -4 9 100 100 190 90
Space Space 0 0 100 100 210 110
Space I 3 -4 100 70 280 180
I N -2 2 70 110 190 120
N Space -1 2 110 100 180 70
Space L 2 -5 100 80 240 140
L I 1 1 80 130 230 150
I F -1 4 130 160 720 590
F E 1 1 160 120 130 -30
E OemPeriod -2 -6 120 60 300 180
OemPeriod Space -1 5 60 70 1010 950
Space LShiftKey 1 4 70 310 450 380
LShiftKey B 0 -5 310 70 250 -60
B E 2 2 70 90 360 290
E C -2 0 90 90 360 270
C A 1 2 90 200 150 60
A U 1 -6 200 60 340 140
U S -1 5 60 60 140 80
S E 1 -1 60 90 150 90
E Space -3 -1 90 80 190 100
Space A 2 3 80 150 200 120
A L 0 -8 150 50 170 20
L M -1 2 50 90 600 550
M O 2 -2 90 140 150 60
O S -1 7 140 120 180 40
S T 1 -3 120 80 330 210
T Space -3 1 80 120 200 120
Space E 3 1 120 80 1500 1380
E V -2 -1 80 100 130 50
V E 2 1 100 122 600 500
E R 0 -1 122 80 152 30
R Y 0 -2 80 80 670 590
Y T 0 1 80 90 200 120
T H -1 -1 90 50 190 100
H I 1 -2 50 130 60 10
I N -2 2 130 100 210 80
N G 1 1 100 122 80 -20
G Space -2 1 122 80 482 360
Space Back 4 -9 80 50 3670 3590
Back Left -4 2 50 50 3180 3130
Left Back 4 -2 50 80 870 820
Back Right -4 0 80 60 1110 1030
Right Space 0 9 60 112 670 610
Space OemMinus 4 -7 112 0 11486 11374
OemMinus Space -4 7 0 60 620 620
Space A 2 3 60 130 720 660
A L 0 -8 130 70 200 70
L L 0 0 70 90 140 70
L Space -2 5 90 120 160 70
Space E 3 1 120 100 280 160
E X -2 1 100 100 440 340
X T 2 -3 100 100 200 100
T E 0 2 100 180 120 20
E R 0 -1 180 110 150 -30
R N -2 -2 110 90 190 80
N A 1 5 90 120 190 100
A L 0 -8 120 60 422 302
L Space -2 5 60 90 160 100
Space E 3 1 90 100 890 800
E X -2 1 100 70 240 140
X P 2 -8 70 65 210 140
P E 0 7 65 100 172 107
E C -2 0 100 80 280 180
C T 2 -2 80 60 300 220
T A -1 4 60 90 110 50
A T 1 -4 90 70 150 60
T I 0 -3 70 90 362 292
I O 0 -1 90 100 160 70
O N -2 3 100 80 250 150
N S 1 4 80 80 1700 1620
S Oemcomma -1 -6 80 70 460 380
Oemcomma Space -1 4 70 100 180 110
Space A 2 3 100 90 210 110
A L 0 -8 90 50 150 60
L L 0 0 50 50 150 100
L Space -2 5 50 110 130 80
Space P 3 -6 110 80 180 70
P E 0 7 80 90 200 120
E Back 1 -10 90 80 440 350
Back R -1 9 80 100 160 80
R I 0 -4 100 120 230 130
I D -1 5 120 160 310 190
D E 1 0 160 100 140 -20
E Oemcomma -2 -5 100 30 390 290
Oemcomma A 1 7 30 100 1750 1720
A L 0 -8 100 70 210 110
L L 0 0 70 50 160 90
L Space -2 5 50 110 150 100
Space Back 4 -9 110 50 1630 1520
Back Back 0 0 50 70 130 80
Back Back 0 0 70 50 140 70
Back Back 0 0 50 70 303 253
