D9 D2 0 7 0 78 717 717
E R 0 -1 94 124 16 -78
R Space -3 0 124 78 561 437
Space Left 0 -7 78 1248 13011 12933
Left Left 0 0 1248 188 1528 280
Left Left 0 0 188 78 328 140
Left Left 0 0 78 78 218 140
Left Right 0 -2 78 624 484 406
Right Left 0 2 624 873 6053 5429
Left Left 0 0 873 63 1107 234
Left Left 0 0 63 78 156 93
Left Left 0 0 78 234 156 78
Left Left 0 0 234 109 297 63
Left Left 0 0 109 47 234 125
Left Left 0 0 47 62 187 140
Left Right 0 -2 62 109 250 188
Right Back 4 0 109 93 889 780
Back Back 0 0 93 78 203 110
Back Back 0 0 78 63 202 124
Back Back 0 0 63 78 188 125
Back Back 0 0 78 78 218 140
Back Back 0 0 78 47 296 218
Back Space -4 9 47 125 999 952
Space Right 0 -9 125 827 546 421
Right Left 0 2 827 93 2964 2137
Left Left 0 0 93 94 218 125
Left Right 0 -2 94 671 265 171
Right Right 0 0 671 78 890 219
Right Right 0 0 78 78 187 109
Right Space 0 9 78 62 702 624
Space W 3 2 62 93 858 796
W H -1 -4 93 93 125 32
H A 0 5 93 109 156 63
A T 1 -4 109 62 62 -47
T Space -3 1 62 47 218 156
Space LShiftKey 1 4 47 218 297 250
LShiftKey I 2 -8 218 62 109 -109
I Space -3 4 62 63 218 156
Space A 2 3 63 156 234 171
A M -1 -6 156 63 125 -31
M Space -1 3 63 125 156 93
Space A 2 3 125 94 156 31
A B -1 -4 94 47 312 218
B O 2 -4 47 31 250 203
O U 0 2 31 78 1778 1747
U T 0 2 78 78 141 63
T Space -3 1 78 78 93 15
Space T 3 -1 78 94 109 31
T O 0 -4 94 78 156 62
O Space -3 5 78 109 1935 1857
Space D 2 1 109 109 218 109
D O 1 -6 109 63 421 312
O Right -3 -4 63 16 1186 1123
Right Right 0 0 16 62 156 140
Right Right 0 0 62 93 172 110
Right Right 0 0 93 93 187 94
Right Right 0 0 93 1108 187 94
Right T 3 8 1108 94 2652 1544
T H -1 -1 94 93 47 -47
H E 1 3 93 140 156 63
E Space -3 -1 140 109 125 -15
Space A 2 3 109 109 218 109
A N -1 -5 109 47 125 16
N S 1 4 47 125 78 31
S W 1 0 125 140 234 109
W E 0 -1 140 109 62 -78
E R 0 -1 109 94 203 94
R Space -3 0 94 62 125 31
Space H 2 -2 62 78 156 94
H A 0 5 78 94 62 -16
A S 0 -1 94 78 390 296
S Space -2 -2 78 124 141 63
Space B 1 -1 124 78 109 -15
B E 2 2 78 93 78 0
E E 0 0 93 110 171 78
E N -2 -3 110 78 94 -16
N Space -1 2 78 94 140 62
Space LShiftKey 1 4 94 983 250 156
LShiftKey Oem7 1 -11 983 78 406 -577
Oem7 N -1 5 78 46 390 312
N O 2 -3 46 62 312 266
O LShiftKey -2 9 62 375 249 187
LShiftKey Oem7 1 -11 375 63 265 -110
Oem7 Space -2 7 63 46 266 203
Space F 2 0 46 110 358 312
F O 1 -5 110 62 141 31
O R 0 5 62 125 93 31
R Space -3 0 125 62 141 16
Space T 3 -1 62 93 78 16
T O 0 -4 93 62 203 110
O O 0 0 62 62 156 94
O Space -3 5 62 62 187 125
Space L 2 -5 62 47 655 593
L O 1 0 47 62 172 125
O N -2 3 62 62 203 141
N G 1 1 62 93 109 47
G Back 2 -8 93 47 1778 1685
Back Back 0 0 47 78 172 125
Back Back 0 0 78 125 1029 951
Back Back 0 0 125 140 453 328
Back M -3 6 140 78 343 203
M A 1 6 78 110 140 62
A N -1 -5 110 109 484 374
N Y 2 0 109 94 187 78
Y Space -3 2 94 125 1638 1544
Space D 2 1 125 109 250 125
D A 0 2 109 109 203 94
A Y 1 -5 109 78 62 -47
Y S -1 4 78 125 125 47
S Space -2 -2 125 94 93 -32
Space I 3 -4 94 93 219 125
I N -2 2 93 62 187 94
N Space -1 2 62 78 172 110
Space A 2 3 78 109 93 15
A Space -2 -3 109 78 109 0
Space R 3 0 78 94 125 47
R O 0 -5 94 78 203 109
O W 0 7 78 109 187 109
W Oemcomma -2 -6 109 62 250 141
Oemcomma Space -1 4 62 93 203 141
Space LShiftKey 1 4 93 281 686 593
LShiftKey I 2 -8 281 63 187 -94
I Space -3 4 63 62 219 156
Space K 2 -4 62 62 390 328
K N -1 2 62 31 171 109
N O 2 -3 31 78 187 156
O W 0 7 78 109 125 47
W Space -3 -2 109 78 125 16
Space LShiftKey 1 4 78 156 203 125
LShiftKey I 2 -8 156 47 78 -78
I Space -3 4 47 110 171 124
Space N 1 -2 110 62 141 31
N E 2 3 62 78 47 -15
E E 0 0 78 109 156 78
E D -1 0 109 125 202 93
D Space -2 -1 125 110 156 31
Space T 3 -1 110 63 671 561
T O 0 -4 63 63 109 46
O Space -3 5 63 109 203 140
Space C 1 1 109 125 156 47
C H 1 -3 125 78 125 0
H A 0 5 78 110 140 62
A N -1 -5 110 94 78 -32
N G 1 1 94 78 203 109
G E 1 2 78 109 156 78
E Space -3 -1 109 62 141 32
Space S 2 2 62 141 124 62
S O 1 -7 141 62 94 -47
O M -2 2 62 125 187 125
M E 2 4 125 93 94 -31
E T 0 -2 93 125 218 125
T H -1 -1 125 124 63 -62
H I 1 -2 124 78 62 -62
I N -2 2 78 94 156 78
N G 1 1 94 78 156 62
G OemPeriod -1 -4 78 63 265 187
OemPeriod Return 1 -3 63 62 1061 998
Return LShiftKey -1 12 62 1669 2964 2902
LShiftKey R 2 -4 1669 124 1576 -93
R E 0 1 124 125 249 125
E M -2 -4 125 93 219 94
M E 2 4 93 125 109 16
E M -2 -4 125 78 109 -16
M B 0 2 78 78 234 156
B E 2 2 78 124 94 16
E R 0 -1 124 125 46 -78
R I 0 -4 125 47 437 312
I U 0 1 47 63 0 -47
U N -2 1 63 78 265 202
N Back 3 -7 78 62 1732 1654
Back Back 0 0 62 78 140 78
Back N -3 7 78 62 453 375
N G 1 1 62 78 109 47
G Space -2 1 78 109 94 16
Space T 3 -1 109 125 109 0
T H -1 -1 125 93 78 -47
H A 0 5 93 94 218 125
A T 1 -4 94 109 219 125
T Space -3 1 109 63 124 15
Space LShiftKey 1 4 63 265 359 296
LShiftKey I 2 -8 265 47 172 -93
I Oem7 -1 -3 47 78 499 452
Oem7 L 0 2 78 31 250 172
L L 0 0 31 62 140 109
L Space -2 5 62 94 187 125
Space B 1 -1 94 94 156 62
B E 2 2 94 78 109 15
E Space -3 -1 78 109 125 47
Space D 2 1 109 109 94 -15
D E 1 0 109 78 187 78
E A -1 2 78 94 218 140
A D 0 -2 94 125 156 62
D Space -2 -1 125 62 3448 3323
Space S 2 2 62 78 187 125
S O 1 -7 78 62 125 47
O O 0 0 62 63 140 78
O N -2 3 63 46 188 125
N Space -1 2 46 63 171 125
Space I 3 -4 63 78 187 124
I S -1 6 78 93 110 32
S Space -2 -2 93 78 109 16
Space T 3 -1 78 78 109 31
T H -1 -1 78 63 62 -16
H E 1 3 63 124 110 47
E Space -3 -1 124 94 46 -78
Space M 1 -3 94 62 250 156
M O 2 -2 62 62 203 141
O S -1 7 62 94 109 47
S T 1 -3 94 78 218 124
T Space -3 1 78 62 94 16
Space I 3 -4 62 171 203 141
I M -2 1 171 125 78 -93
M P 2 -3 125 78 296 171
P O 0 1 78 94 187 109
O R 0 5 94 78 110 16
R T 0 -1 78 93 156 78
T A -1 4 93 78 234 141
A N -1 -5 78 47 140 62
N T 2 1 47 94 78 31
T Space -3 1 94 78 109 15
Space T 3 -1 78 94 109 31
T O 0 -4 94 63 156 62
O O 0 0 63 47 141 78
O L -1 0 47 78 171 124
L Space -2 5 78 62 4088 4010
Space LShiftKey 1 4 62 281 280 218
LShiftKey I 2 -8 281 63 156 -125
I Oem7 -1 -3 63 78 515 452
Oem7 V -1 7 78 109 172 94
V E 2 1 109 125 218 109
E Space -3 -1 125 94 109 -16
Space E 3 1 94 109 188 94
E V -2 -1 109 110 280 171
V E 2 1 110 203 203 93
E R 0 -1 203 78 141 -62
R Space -3 0 78 62 187 109
Space E 3 1 62 125 187 125
E N -2 -3 125 78 983 858
N C 0 3 78 140 234 156
C O 2 -6 140 15 156 16
O U 0 2 15 218 312 297
U N -2 1 218 109 109 -109
N T 2 1 109 125 62 -47
T E 0 2 125 156 234 109
E R 0 -1 156 110 78 -78
R Space -3 0 110 109 219 109
Space Back 4 -9 109 93 2418 2309
Back E -1 10 93 94 374 281
E D -1 0 94 93 219 125
D Space -2 -1 93 47 171 78
Space T 3 -1 47 125 593 546
T O 0 -4 125 94 187 62
O Space -3 5 94 109 936 842
Space H 2 -2 109 62 453 344
H E 1 3 62 109 140 78
E L -1 -6 109 140 203 94
L P 1 -1 140 94 93 -47
P Space -3 6 94 124 266 172
Space M 1 -3 124 94 93 -31
M E 2 4 94 94 156 62
E Space -3 -1 94 93 1108 1014
Space M 1 -3 93 93 203 110
M A 1 6 93 109 78 -15
A K 0 -7 109 94 296 187
K E 1 5 94 109 125 31
E Space -3 -1 109 94 187 78
Space T 3 -1 94 125 780 686
T H -1 -1 125 78 94 -31
H E 1 3 78 109 140 62
E Space -3 -1 109 94 62 -47
Space B 1 -1 94 110 312 218
B I 2 -3 110 94 172 62
I G -1 3 94 78 203 109
G Space -2 1 78 110 93 15
Space C 1 1 110 140 172 62
C H 1 -3 140 62 156 16
H O 1 -3 62 78 218 156
O I 0 1 78 109 188 110
I C -2 5 109 141 124 15
C E 2 0 141 140 110 -31
E S -1 1 140 125 265 125
S Space -2 -2 125 93 437 312
Space I 3 -4 93 78 280 187
I N -2 2 78 62 172 94
N Space -1 2 62 94 140 78
Space L 2 -5 94 78 219 125
L I 1 1 78 78 187 109
I F -1 4 78 63 140 62
F E 1 1 63 125 156 93
E OemPeriod -2 -6 125 93 188 63
