D9 D6 0 3 172 141 749 577
Space RShiftKey 1 -7 125 1154 780 655
RShiftKey Oem7 1 0 1154 171 905 -249
Oem7 LShiftKey -1 11 171 250 405 234
LShiftKey I 2 -8 250 94 203 -47
I F -1 4 94 109 281 187
F Space -2 0 109 109 265 156
Space Y 3 -2 109 78 843 734
Y O 0 -3 78 94 62 -16
O U 0 2 94 78 281 187
U Space -3 3 78 78 234 156
Space L 2 -5 78 78 218 140
L I 1 1 78 93 219 141
I V -2 4 93 94 93 0
V E 2 1 94 109 172 78
E Space -3 -1 109 109 125 16
Space E 3 1 109 78 124 15
E A -1 2 78 109 250 172
A C -1 -2 109 109 265 156
C H 1 -3 109 93 94 -15
H Space -2 2 93 141 218 125
Space D 2 1 141 63 156 15
D A 0 2 63 110 187 124
A Y 1 -5 110 78 94 -16
Y Space -3 2 78 109 655 577
Space A 2 3 109 109 484 375
A S 0 -1 109 93 234 125
S Space -2 -2 93 110 93 0
Space I 3 -4 110 63 468 358
I F -1 4 63 109 125 62
F Space -2 0 109 78 203 94
Space I 3 -4 78 78 1388 1310
I T 0 3 78 78 250 172
T Space -3 1 78 140 156 78
Space W 3 2 140 78 296 156
W A -1 1 78 109 219 141
A S 0 -1 109 78 218 109
S Space -2 -2 78 110 78 0
Space Y 3 -2 110 78 406 296
Y O 0 -3 78 110 140 62
O U 0 2 110 78 297 187
U R 0 3 78 109 125 47
R Space -3 0 109 109 187 78
Space L 2 -5 109 94 405 296
L Oem1 0 -1 94 62 16 -78
Oem1 A 0 9 62 78 109 47
A Back 2 -12 78 78 484 406
Back Back 0 0 78 78 452 374
Back A -2 12 78 94 546 468
A S 0 -1 94 109 203 109
S T 1 -3 109 94 78 -31
T Space -3 1 94 125 265 171
Space D 2 1 125 62 172 47
D A 0 2 62 93 203 141
A Y 1 -5 93 94 93 0
Y Back 1 -7 94 78 1295 1201
Back Back 0 0 78 78 234 156
Back Back 0 0 78 94 499 421
Back Back 0 0 94 94 265 171
Back Oemcomma -3 5 94 93 1046 952
Oemcomma Space -1 4 93 109 234 141
Space S 2 2 109 78 858 749
S O 1 -7 78 93 187 109
O M -2 2 93 203 265 172
M E 2 4 203 110 140 -63
E D -1 0 110 94 281 171
D A 0 2 94 94 265 171
A Y 1 -5 94 78 78 -16
Y Space -3 2 78 109 250 172
Space Y 3 -2 109 109 328 219
Y O 0 -3 109 94 171 62
O U 0 2 94 63 265 171
U Oemcomma -2 -1 63 78 983 920
Oemcomma L 1 -1 78 109 468 390
L L 0 0 109 109 203 94
L Space -2 5 109 110 686 577
Space M 1 -3 110 94 562 452
M O 2 -2 94 94 234 140
O S -1 7 94 94 234 140
S T 1 -3 94 109 125 31
T Space -3 1 109 125 249 140
Space C 1 1 125 109 125 0
C E 2 0 109 93 219 110
E R 0 -1 93 94 249 156
R T 0 -1 94 78 219 125
T A -1 4 78 125 109 31
A I 1 -7 125 94 327 202
I N -2 2 94 94 234 140
N L 1 -3 94 94 250 156
L Y 1 3 94 78 109 15
Y Space -3 2 78 109 172 94
Space B 1 -1 109 109 1123 1014
B E 2 2 109 109 187 78
E Space -3 -1 109 109 125 16
Space R 3 0 109 94 140 31
R I 0 -4 94 94 234 140
I G -1 3 94 94 203 109
G H 0 -1 94 94 109 15
H T 1 1 94 78 141 47
T OemPeriod -2 -4 78 93 1607 1529
OemPeriod RShiftKey 0 -2 93 624 249 156
RShiftKey Oem7 1 0 624 172 421 -203
Oem7 Space -2 7 172 94 1794 1622
Space LShiftKey 1 4 94 156 578 484
LShiftKey I 2 -8 156 125 124 -32
I T 0 3 125 93 375 250
T Space -3 1 93 110 327 234
Space M 1 -3 110 94 234 124
M A 1 6 94 94 125 31
A D 0 -2 94 78 297 203
D E 1 0 78 93 187 109
E Space -3 -1 93 140 109 16
Space A 2 3 140 141 187 47
A N -1 -5 141 78 156 15
N Space -1 2 78 125 250 172
Space I 3 -4 125 94 3759 3634
I M -2 1 94 124 266 172
M P 2 -3 124 156 358 234
P R 0 6 156 109 172 16
R E 0 1 109 110 218 109
E S -1 1 110 110 234 124
S S 0 0 110 124 188 78
S I 1 -6 124 93 109 -15
I O 0 -1 93 109 187 94
O N -2 3 109 93 281 172
N Space -1 2 93 109 187 94
Space O 3 -5 109 78 250 141
O N -2 3 78 78 234 156
N Space -1 2 78 94 202 124
Space M 1 -3 94 109 188 94
M E 2 4 109 94 124 15
E Oemcomma -2 -5 94 109 1529 1435
Oemcomma Space -1 4 109 156 219 110
Space A 2 3 156 109 156 0
A N -1 -5 109 109 171 62
N D 1 3 109 109 141 32
D Space -2 -1 109 124 156 47
Space S 2 2 124 125 140 16
S I 1 -6 125 125 156 31
I N -2 2 125 140 250 125
N C 0 3 140 93 109 -31
C E 2 0 93 78 187 94
E Space -3 -1 78 141 62 -16
Space T 3 -1 141 109 219 78
T H -1 -1 109 125 93 -16
H E 1 3 125 124 188 63
E N -2 -3 124 124 156 32
N Space -1 2 124 140 312 188
Space Back 4 -9 140 78 1248 1108
Back Oemcomma -3 5 78 78 390 312
Oemcomma Space -1 4 78 125 187 109
Space F 2 0 125 93 203 78
F O 1 -5 93 109 140 47
O R 0 5 109 93 94 -15
R Space -3 0 93 109 187 94
Space T 3 -1 109 94 93 -16
T H -1 -1 94 93 188 94
H E 1 3 93 124 78 -15
E Space -3 -1 124 109 187 63
Space P 3 -6 109 125 546 437
P A -1 9 125 94 140 15
A S 0 -1 94 93 219 125
S T 1 -3 93 109 156 63
T Space -3 1 109 109 530 421
Space D3 4 1 109 78 1217 1108
D3 D3 0 0 78 94 171 93
D3 Space -4 -1 94 124 110 16
Space Y 3 -2 124 94 327 203
Y E 0 3 94 94 109 15
E A -1 2 94 109 250 156
A R 1 -3 109 93 125 16
R S -1 2 93 110 171 78
S Space -2 -2 110 125 234 124
Space Back 4 -9 125 78 1342 1217
Back Oemcomma -3 5 78 78 359 281
Oemcomma Space -1 4 78 93 203 125
Space LShiftKey 1 4 93 172 249 156
LShiftKey I 2 -8 172 78 109 -63
I Space -3 4 78 94 234 156
Space H 2 -2 94 94 234 140
H A 0 5 94 78 141 47
A V -1 -3 78 93 125 47
V E 2 1 93 78 171 78
E Space -3 -1 78 125 125 47
Space L 2 -5 125 94 530 405
L O 1 0 94 78 234 140
O O 0 0 78 94 172 94
O K -1 1 94 109 234 140
K E 1 5 109 110 140 31
E D -1 0 110 78 250 140
D Space -2 -1 78 125 47 -31
Space I 3 -4 125 78 281 156
I N -2 2 78 94 218 140
N Space -1 2 94 203 187 93
Space T 3 -1 203 78 219 16
T H -1 -1 78 78 171 93
H E 1 3 78 156 78 0
E Space -3 -1 156 94 203 47
Space M 1 -3 94 47 265 171
M Left -1 -4 47 140 3089 3042
Left Left 0 0 140 858 312 172
Left Left 0 0 858 640 998 140
Left Left 0 0 640 94 749 109
Left Right 0 -2 94 156 328 234
Right Back 4 0 156 93 780 624
Back Oem7 -2 2 93 78 858 765
Oem7 Right -2 -2 78 1170 1997 1919
Right I 3 5 1170 110 2230 1060
I R 0 4 110 109 188 78
R R 0 0 109 125 202 93
R O 0 -5 125 125 141 16
O R 0 5 125 109 2761 2636
R Space -3 0 109 172 156 47
Space E 3 1 172 156 312 140
E V -2 -1 156 78 172 16
V E 2 1 78 94 93 15
E R 0 -1 94 94 203 109
R Y 0 -2 94 78 140 46
Y Space -3 2 78 110 234 156
Space M 1 -3 110 93 453 343
M O 2 -2 93 93 234 141
O R 0 5 93 93 125 32
R N -2 -2 93 94 140 47
N I 2 -2 94 78 203 109
I N -2 2 78 78 203 125
N G 1 1 78 78 93 15
G Space -2 1 78 94 109 31
Space A 2 3 94 47 156 62
A N -1 -5 47 78 94 47
N D 1 3 78 93 203 125
D Space -2 -1 93 218 31 -62
Space A 2 3 218 93 250 32
A S 0 -1 93 94 218 125
S K 0 -6 94 94 78 -16
K E 1 5 94 47 187 93
E D -1 0 47 94 156 109
D Space -2 -1 94 94 125 31
Space M 1 -3 94 94 187 93
M Y 2 1 94 63 234 140
Y S -1 4 63 110 109 46
S E 1 -1 110 78 266 156
E L -1 -6 78 124 156 78
L F 0 5 124 78 171 47
F Space -2 0 78 78 234 156
Space Back 4 -9 78 78 1061 983
Back RShiftKey -3 2 78 717 328 250
RShiftKey Oem1 1 1 717 109 546 -171
Oem1 RShiftKey -1 -1 109 499 1201 1092
RShiftKey Oem7 1 0 499 140 312 -187
Oem7 LShiftKey -1 11 140 234 717 577
LShiftKey I 2 -8 234 78 219 -15
I F -1 4 78 94 452 374
F Space -2 0 94 124 141 47
Space T 3 -1 124 78 171 47
T O 0 -4 78 93 141 63
O D -1 6 93 78 327 234
D A 0 2 78 156 219 141
A Y 1 -5 156 78 140 -16
Y Space -3 2 78 78 281 203
Space I 3 -4 78 78 327 249
I S -1 6 78 109 141 63
S Space -2 -2 109 109 281 172
Space Back 4 -9 109 78 1170 1061
Back Back 0 0 78 93 234 156
Back Back 0 0 93 109 530 437
Back Left -4 2 109 842 1264 1155
Left Right 0 -2 842 156 1107 265
Right Right 0 0 156 203 234 78
Right Space 0 9 203 125 484 281
Space Right 0 -9 125 640 655 530
Right Left 0 2 640 343 780 140
Left Left 0 0 343 125 780 437
Left Left 0 0 125 141 218 93
Left Left 0 0 141 187 2247 2106
Left Left 0 0 187 156 265 78
Left Back 4 -2 156 78 1794 1638
Back RShiftKey -3 2 78 952 374 296
RShiftKey Oem7 1 0 952 172 671 -281
Oem7 Right -2 -2 172 702 1201 1029
Right Right 0 0 702 78 890 188
Right W 3 11 78 78 1918 1840
W E 0 -1 78 93 219 141
E R 0 -1 93 94 187 94
R E 0 1 94 94 140 46
E Space -3 -1 94 110 156 62
Space T 3 -1 110 78 203 93
T H -1 -1 78 93 141 63
H E 1 3 93 78 109 16
E Space -3 -1 78 125 140 62
Space L 2 -5 125 93 328 203
L A 0 8 93 78 171 78
A S 0 -1 78 109 219 141
S T 1 -3 109 78 62 -47
T Space -3 1 78 93 250 172
Space D 2 1 93 62 109 16
D A 0 2 62 94 187 125
A Y 1 -5 94 109 47 -47
Y Space -3 2 109 110 296 187
Space O 3 -5 110 94 1342 1232
O F -1 5 94 93 125 31
F Space -2 0 93 93 125 32
Space M 1 -3 93 78 187 94
M Y 2 1 78 62 265 187
Y Space -3 2 62 94 234 172
Space L 2 -5 94 62 250 156
L I 1 1 62 78 218 156
I F -1 4 78 78 109 31
F E 1 1 78 78 187 109
E Space -3 -1 78 109 203 125
Space Back 4 -9 109 109 640 531
Back Oemcomma -3 5 109 78 421 312
Oemcomma Space -1 4 78 93 203 125
Space W 3 2 93 93 156 63
W O 0 -7 93 109 125 32
O U 0 2 109 78 4258 4149
U L -1 -2 78 109 281 203
L D 0 6 109 109 141 32
D Space -2 -1 109 93 156 47
Space I 3 -4 93 109 296 203
I Back 1 -5 109 93 406 297
Back LShiftKey -3 13 93 218 312 219
LShiftKey I 2 -8 218 47 140 -78
I Space -3 4 47 125 577 530
Space W 3 2 125 78 250 125
W A -1 1 78 78 203 125
A N -1 -5 78 109 93 15
N T 2 1 109 109 250 141
T Space -3 1 109 110 93 -16
Space T 3 -1 110 78 141 31
T O 0 -4 78 109 140 62
O Space -3 5 109 125 359 250
Space D 2 1 125 78 530 405
D O 1 -6 78 125 125 47
O Space -3 5 125 109 297 172
Space W 3 2 109 93 109 0
W H -1 -4 93 94 140 47
H A 0 5 94 94 125 31
A T 1 -4 94 109 125 31
T Space -3 1 109 109 265 156
Space LShiftKey 1 4 109 983 296 187
LShiftKey O 2 -9 983 31 422 -561
O Back 1 -4 31 94 967 936
Back LShiftKey -3 13 94 390 281 187
LShiftKey I 2 -8 390 62 343 -47
I Space -3 4 62 93 281 219
Space A 2 3 93 93 125 32
A Oemcomma -1 -7 93 109 109 16
Oemcomma Space -1 4 109 109 234 125
Space A 2 3 109 78 1123 1014
A N -1 -5 78 63 109 31
N Back 3 -7 63 93 531 468
Back B -3 8 93 140 218 125
B O 2 -4 140 93 203 63
O U 0 2 93 78 281 188
U T 0 2 78 94 124 46
T Space -3 1 94 94 156 62
Space T 3 -1 94 78 94 0
T O 0 -4 78 78 172 94
O Space -3 5 78 94 296 218
Space Left 0 -7 94 780 2356 2262
Left Left 0 0 780 94 1154 374
Left Right 0 -2 94 140 328 234
Right Back 4 0 140 78 624 484
Back M -3 6 78 94 436 358
M Right -1 -6 94 874 671 577
Right D 2 10 874 94 1950 1076
D O 1 -6 94 78 94 0
O Space -3 5 78 78 249 171
Space T 3 -1 78 109 110 32
T O 0 -4 109 78 156 47
O D -1 6 78 78 343 265
D A 0 2 78 125 234 156
A Y 1 -5 125 78 140 15
Y RShiftKey -2 -5 78 436 1935 1857
RShiftKey OemQuestion 0 1 436 140 265 -171
OemQuestion RShiftKey 0 -1 140 499 281 141
RShiftKey Oem7 1 0 499 141 327 -172
Oem7 Space -2 7 141 234 1030 889
Space LShiftKey 1 4 234 312 281 47
LShiftKey A 1 -1 312 125 187 -125
A N -1 -5 125 63 249 124
N D 1 3 63 78 141 78
D Space -2 -1 78 110 171 93
Space W 3 2 110 109 1514 1404
W H -1 -4 109 94 124 15
H E 1 3 94 109 125 31
E N -2 -3 109 140 125 16
N E 2 3 140 109 125 -15
E V -2 -1 109 78 452 343
V E 2 1 78 94 125 47
E R 0 -1 94 78 234 140
R Space -3 0 78 125 78 0
Space T 3 -1 125 109 281 156
T H -1 -1 109 93 125 16
H E 1 3 93 140 140 47
E Space -3 -1 140 109 156 16
Space A 2 3 109 109 468 359
A N -1 -5 109 78 125 16
N S 1 4 78 94 140 62
S W 1 0 94 78 203 109
W E 0 -1 78 63 187 109
E R 0 -1 63 94 265 202
R Space -3 0 94 124 266 172
Space H 2 -2 124 94 296 172
H G 0 1 94 47 31 -63
G A 0 4 47 94 109 62
A S 0 -1 94 78 266 172
S Back 2 -11 78 78 374 296
Back Back 0 0 78 94 187 109
Back Back 0 0 94 78 187 93
Back A -2 12 78 94 172 94
A S 0 -1 94 110 218 124
S Space -2 -2 110 156 312 202
Space B 1 -1 156 94 640 484
B E 2 2 94 109 109 15
E E 0 0 109 94 203 94
E N -2 -3 94 78 187 93
N Space -1 2 78 156 4945 4867
Space RShiftKey 1 -7 156 889 188 32
RShiftKey Oem7 1 0 889 124 312 -577
Oem7 LShiftKey -1 11 124 328 998 874
LShiftKey N 0 -6 328 94 187 -141
N O 2 -3 94 78 1545 1451
O RShiftKey -2 -2 78 405 546 468
RShiftKey Oem7 1 0 405 156 234 -171
Oem7 Space -2 7 156 140 1279 1123
Space F 2 0 140 94 561 421
F O 1 -5 94 93 110 16
O R 0 5 93 78 171 78
R Space -3 0 78 110 265 187
Space T 3 -1 110 109 188 78
T O 0 -4 109 62 187 78
O O 0 0 62 93 156 94
O Space -3 5 93 124 281 188
Space M 1 -3 124 78 780 656
M A 1 6 78 94 124 46
A N -1 -5 94 94 125 31
N D 1 3 94 125 203 109
D Back 2 -10 125 93 593 468
Back Y -1 7 93 78 421 328
Y Space -3 2 78 93 250 172
Space D 2 1 93 109 109 16
D A 0 2 109 94 265 156
A Y 1 -5 94 109 78 -16
Y S -1 4 109 110 218 109
S Space -2 -2 110 109 203 93
Space I 3 -4 109 93 2715 2606
I N -2 2 93 78 296 203
N Space -1 2 78 124 172 94
Space A 2 3 124 109 140 16
A Space -2 -3 109 110 140 31
Space R 3 0 110 94 234 124
R O 0 -5 94 110 156 62
O W 0 7 110 78 609 499
W Oemcomma -2 -6 78 109 1139 1061
Oemcomma Space -1 4 109 140 265 156
Space LShiftKey 1 4 140 266 249 109
LShiftKey I 2 -8 266 78 188 -78
I Space -3 4 78 78 327 249
Space K 2 -4 78 93 219 141
K N -1 2 93 93 234 141
N O 2 -3 93 78 218 125
O W 0 7 78 78 172 94
W Space -3 -2 78 93 156 78
Space LShiftKey 1 4 93 296 1170 1077
LShiftKey I 2 -8 296 62 218 -78
I Space -3 4 62 93 250 188
Space N 1 -2 93 78 249 156
N E 2 3 78 93 94 16
E E 0 0 93 94 171 78
E D -1 0 94 93 219 125
D Space -2 -1 93 125 156 63
Space T 3 -1 125 78 421 296
T O 0 -4 78 93 172 94
O Space -3 5 93 125 265 172
Space C 1 1 125 78 140 15
C H 1 -3 78 78 141 63
H A 0 5 78 109 109 31
A N -1 -5 109 93 125 16
N G 1 1 93 125 218 125
G E 1 2 125 78 109 -16
E Space -3 -1 78 110 187 109
Space S 2 2 110 109 125 15
S O 1 -7 109 78 156 47
O M -2 2 78 93 250 172
M E 2 4 93 125 62 -31
E T 0 -2 125 78 297 172
T H -1 -1 78 93 78 0
H I 1 -2 93 93 265 172
I N -2 2 93 109 265 172
N G 1 1 109 109 94 -15
G OemPeriod -1 -4 109 78 826 717
OemPeriod Return 1 -3 78 94 312 234
Return LShiftKey -1 12 94 453 1451 1357
LShiftKey R 2 -4 453 78 343 -110
R E 0 1 78 93 297 219
E M -2 -4 93 78 327 234
M E 2 4 78 78 110 32
E M -2 -4 78 78 93 15
M E 2 4 78 94 125 47
E B -2 -2 94 93 172 78
B E 2 2 93 93 78 -15
E R 0 -1 93 94 218 125
R I 0 -4 94 93 125 31
I N -2 2 93 94 265 172
N G 1 1 94 78 125 31
G Space -2 1 78 125 171 93
Space T 3 -1 125 94 858 733
T H -1 -1 94 93 110 16
H A 0 5 93 125 327 234
A T 1 -4 125 78 109 -16
T Space -3 1 78 125 297 219
Space LShiftKey 1 4 125 484 327 202
LShiftKey I 2 -8 484 78 406 -78
I Oem7 -1 -3 78 78 2246 2168
Oem7 Left -2 0 78 952 1794 1716
Left Right 0 -2 952 187 1280 328
Right Back 4 0 187 78 655 468
Back Right -4 0 78 655 671 593
Right Right 0 0 655 624 889 234
Right Right 0 0 624 156 842 218
Right Right 0 0 156 171 219 63
Right L 2 4 171 78 12090 11919
L L 0 0 78 94 140 62
L Space -2 5 94 78 234 140
Space B 1 -1 78 78 218 140
B E 2 2 78 93 141 63
E Space -3 -1 93 125 109 16
Space D 2 1 125 63 187 62
D E 1 0 63 94 203 140
E A -1 2 94 125 234 140
A D 0 -2 125 93 250 125
D Space -2 -1 93 62 140 47
Space S 2 2 62 125 109 47
S O 1 -7 125 109 156 31
O O 0 0 109 109 172 63
O N -2 3 109 78 920 811
N Space -1 2 78 94 187 109
Space I 3 -4 94 78 219 125
I S -1 6 78 109 125 47
S Space -2 -2 109 94 124 15
Space T 3 -1 94 109 188 94
T H -1 -1 109 78 93 -16
H E 1 3 78 125 156 78
E Space -3 -1 125 93 141 16
Space M 1 -3 93 78 218 125
M O 2 -2 78 78 203 125
O S -1 7 78 78 109 31
S T 1 -3 78 78 203 125
T Space -3 1 78 109 234 156
Space I 3 -4 109 78 249 140
I M -2 1 78 78 203 125
M P 2 -3 78 78 219 141
P O 0 1 78 78 202 124
O R 0 5 78 124 110 32
R T 0 -1 124 94 280 156
T A -1 4 94 171 110 16
A N -1 -5 171 93 187 16
N T 2 1 93 78 265 172
T Space -3 1 78 109 265 187
Space T 3 -1 109 110 1045 936
T O 0 -4 110 78 234 124
O O 0 0 78 94 172 94
O Space -3 5 94 109 281 187
Space Back 4 -9 109 63 452 343
Back L -2 4 63 62 297 234
L Space -2 5 62 109 218 156
Space LShiftKey 1 4 109 202 328 219
LShiftKey I 2 -8 202 78 140 -62
I Oem7 -1 -3 78 94 468 390
Oem7 V -1 7 94 78 3276 3182
V E 2 1 78 125 140 62
E Space -3 -1 125 110 156 31
Space E 3 1 110 124 266 156
E V -2 -1 124 78 171 47
V E 2 1 78 78 63 -15
E R 0 -1 78 78 202 124
R Space -3 0 78 140 94 16
Space E 3 1 140 125 281 141
E Right -3 -10 125 156 1279 1154
Right Back 4 0 156 62 796 640
Back V -3 9 62 94 358 296
V E 2 1 94 93 110 16
E R 0 -1 93 78 202 109
R Space -3 0 78 109 94 16
Space E 3 1 109 140 671 562
E N -2 -3 140 78 249 109
N C 0 3 78 109 125 47
C O 2 -6 109 93 219 110
O U 0 2 93 94 358 265
U N -2 1 94 78 234 140
N T 2 1 78 78 250 172
T E 0 2 78 124 94 16
E R 0 -1 124 94 249 125
R E 0 1 94 78 203 109
E D -1 0 78 110 218 140
D Space -2 -1 110 93 1358 1248
Space T 3 -1 93 63 639 546
T O 0 -4 63 93 141 78
O Space -3 5 93 78 234 141
Space H 2 -2 78 78 234 156
H E 1 3 78 109 140 62
E L -1 -6 109 78 156 47
L P 1 -1 78 78 203 125
P Space -3 6 78 140 234 156
Space M 1 -3 140 93 234 94
M E 2 4 93 93 203 110
E Space -3 -1 93 125 124 31
Space M 1 -3 125 78 1732 1607
M A 1 6 78 94 109 31
A K 0 -7 94 94 125 31
K E 1 5 94 93 172 78
E Space -3 -1 93 78 140 47
Space T 3 -1 78 78 172 94
T H -1 -1 78 94 62 -16
H E 1 3 94 109 156 62
E Space -3 -1 109 94 78 -31
Space B 1 -1 94 78 172 78
B I 2 -3 78 78 218 140
I G -1 3 78 94 109 31
G Space -2 1 94 110 312 218
Space C 1 1 110 125 328 218
C H 1 -3 125 93 125 0
H O 1 -3 93 78 249 156
O I 0 1 78 94 203 125
I C -2 5 94 110 109 15
C E 2 0 110 94 156 46
E S -1 1 94 94 250 156
S Space -2 -2 94 110 140 46
Space I 3 -4 110 78 250 140
I N -2 2 78 109 250 172
N Space -1 2 109 124 234 125
Space L 2 -5 124 93 2683 2559
L I 1 1 93 78 249 156
I F -1 4 78 94 203 125
F E 1 1 94 93 219 125
E Back 1 -10 93 93 3853 3760
Back OemPeriod -3 4 93 93 936 843
OemPeriod Space -1 5 93 94 296 203
Space LShiftKey 1 4 94 203 172 78
LShiftKey B 0 -5 203 93 156 -47
B E 2 2 93 109 468 375
E C -2 0 109 124 203 94
C U 2 -4 124 93 234 110
U A -1 6 93 78 109 16
A S 0 -1 78 78 437 359
S E 1 -1 78 78 202 124
E Space -3 -1 78 94 156 78
Space Back 4 -9 94 515 999 905
Back Back 0 0 515 94 639 124
Back Back 0 0 94 109 188 94
Back Back 0 0 109 109 234 125
Back Back 0 0 109 78 686 577
Back Back 0 0 78 94 156 78
Back Back 0 0 94 93 172 78
Back Back 0 0 93 94 171 78
Back Back 0 0 94 78 187 93
Back E -1 10 78 94 858 780
E OemPeriod -2 -6 94 93 921 827
OemPeriod Space -1 5 93 93 234 141
Space LShiftKey 1 4 93 234 109 16
LShiftKey B 0 -5 234 93 203 -31
B E 2 2 93 109 234 141
E C -2 0 109 125 312 203
C U 2 -4 125 62 203 78
U A -1 6 62 109 93 31
A S 0 -1 109 94 390 281
S E 1 -1 94 62 219 125
E Space -3 -1 62 109 156 94
Space Left 0 -7 109 546 1076 967
Left Left 0 0 546 125 983 437
Left Back 4 -2 125 109 468 343
Back Right -4 0 109 172 639 530
Right U 3 6 172 94 780 608
U Right -3 -6 94 109 952 858
Right Right 0 0 109 94 218 109
Right Space 0 9 94 125 359 265
Space A 2 3 125 125 2449 2324
A L 0 -8 125 78 110 -15
L M -1 2 78 78 234 156
M O 2 -2 78 93 187 109
O S -1 7 93 94 140 47
S T 1 -3 94 94 187 93
T Space -3 1 94 124 266 172
Space E 3 1 124 125 124 0
E V -2 -1 125 78 172 47
V E 2 1 78 110 62 -16
E R 0 -1 110 78 219 109
R Y 0 -2 78 94 140 62
Y T 0 1 94 94 187 93
T H -1 -1 94 93 141 47
H I 1 -2 93 94 218 125
I N -2 2 94 78 250 156
N G 1 1 78 124 125 47
G Space -2 1 124 93 889 765
Space OemMinus 4 -7 93 78 452 359
OemMinus Space -4 7 78 124 219 141
Space A 2 3 124 109 140 16
A L 0 -8 109 78 156 47
L L 0 0 78 93 172 94
L Space -2 5 93 109 249 156
Space E 3 1 109 125 562 453
E X -2 1 125 156 234 109
X T 2 -3 156 78 140 -16
T E 0 2 78 94 109 31
E R 0 -1 94 93 219 125
R N -2 -2 93 94 171 78
N A 1 5 94 110 156 62
A L 0 -8 110 93 141 31
L Space -2 5 93 110 249 156
Space E 3 1 110 94 94 -16
E X -2 1 94 109 281 187
X P 2 -8 109 93 78 -31
P E 0 7 93 78 171 78
E C -2 0 78 125 203 125
C T 2 -2 125 94 156 31
T A -1 4 94 78 109 15
A T 1 -4 78 78 125 47
T I 0 -3 78 109 312 234
I O 0 -1 109 78 234 125
O N -2 3 78 124 219 141
N S 1 4 124 47 171 47
S Oemcomma -1 -6 47 78 1264 1217
Oemcomma Space -1 4 78 78 499 421
Space A 2 3 78 94 140 62
A L 0 -8 94 78 141 47
L L 0 0 78 78 156 78
L Space -2 5 78 78 265 187
Space P 3 -6 78 78 234 156
P R 0 6 78 94 156 78
R O 0 -5 94 156 172 78
O D -1 6 156 109 171 15
D E 1 0 109 78 234 125
E Oemcomma -2 -5 78 78 1186 1108
Oemcomma Space -1 4 78 109 187 109
Space A 2 3 109 94 140 31
A L 0 -8 94 78 141 47
L L 0 0 78 78 187 109
L Space -2 5 78 109 234 156
Space F 2 0 109 93 203 94
F E 1 1 93 78 218 125
E A -1 2 78 109 250 172
A R 1 -3 109 94 140 31
R Space -3 0 94 141 312 218
Space O 3 -5 141 78 874 733
O F -1 5 78 109 140 62
F Space -2 0 109 125 187 78
Space E 3 1 125 78 1030 905
E M -2 -4 78 94 140 62
M B 0 2 94 94 328 234
B A 1 4 94 109 125 31
A R 1 -3 109 94 218 109
R A -1 3 94 93 406 312
A S 0 -1 93 78 281 188
S S 0 0 78 94 171 93
S M -1 -5 94 109 203 109
M E 2 4 109 94 140 31
E N -2 -3 94 110 156 62
N T 2 1 110 156 250 140
T Space -3 1 156 109 952 796
Space O 3 -5 109 94 483 374
O R 0 5 94 109 172 78
R Space -3 0 109 109 156 47
