D5 D0 0 -5 125 78 234 109
RShiftKey Oem7 1 0 405 156 280 -125
Oem7 Space -2 7 156 78 453 297
Space LShiftKey 1 4 78 234 249 171
LShiftKey I 2 -8 234 94 125 -109
I T 0 3 94 78 265 171
T Space -3 1 78 78 219 141
Space M 1 -3 78 78 249 171
M A 1 6 78 109 110 32
A D 0 -2 109 94 218 109
D E 1 0 94 110 140 46
E Space -3 -1 110 94 234 124
Space A 2 3 94 94 172 78
A N -1 -5 94 93 203 109
N Space -1 2 93 94 187 94
Space I 3 -4 94 94 218 124
I M -2 1 94 93 188 94
M P 2 -3 93 78 202 109
P R 0 6 78 78 344 266
R E 0 1 78 93 187 109
E S -1 1 93 78 203 110
S S 0 0 78 94 140 62
S I 1 -6 94 94 374 280
I O 0 -1 94 109 172 78
O N -2 3 109 62 250 141
N Space -1 2 62 78 483 421
Space O 3 -5 78 78 889 811
O N -2 3 78 78 250 172
N Space -1 2 78 93 172 94
Space M 1 -3 93 109 265 172
M E 2 4 109 78 140 31
E Oemcomma -2 -5 78 78 3495 3417
Oemcomma Space -1 4 78 78 218 140
Space N 1 -2 78 156 406 328
N D 1 3 156 94 249 93
D Back 2 -10 94 78 796 702
Back Back 0 0 78 94 171 93
Back Back 0 0 94 62 188 94
Back A -2 12 62 62 452 390
A Back 2 -12 62 125 858 796
Back Space -4 9 125 94 421 296
Space A 2 3 94 109 172 78
A N -1 -5 109 93 125 16
N D 1 3 93 78 171 78
D Space -2 -1 78 94 109 31
Space S 2 2 94 63 156 62
S I 1 -6 63 78 110 47
I N -2 2 78 78 202 124
N C 0 3 78 94 234 156
C E 2 0 94 78 141 47
E Space -3 -1 78 78 62 -16
Space T 3 -1 78 78 234 156
T H -1 -1 78 110 187 109
H E 1 3 110 63 125 15
E N -2 -3 63 93 765 702
N Oemcomma 0 -2 93 78 452 359
Oemcomma Space -1 4 78 78 203 125
Space F 2 0 78 78 156 78
F O 1 -5 78 93 203 125
O R 0 5 93 93 109 16
R Space -3 0 93 78 171 78
Space T 3 -1 78 78 250 172
T H -1 -1 78 93 203 125
H E 1 3 93 78 93 0
E Space -3 -1 78 78 172 94
Space P 3 -6 78 47 608 530
P A -1 9 47 93 141 94
A S 0 -1 93 78 218 125
S T 1 -3 78 93 141 63
T Space -3 1 93 78 234 141
Space D3 4 1 78 78 171 93
D3 D3 0 0 78 93 172 94
D3 Space -4 -1 93 62 515 422
Space Y 3 -2 62 78 546 484
Y E 0 3 78 78 124 46
E A -1 2 78 172 390 312
A R 1 -3 172 94 203 31
R S -1 2 94 78 1545 1451
S Oemcomma -1 -6 78 63 280 202
Oemcomma Space -1 4 63 78 188 125
Space LShiftKey 1 4 78 203 140 62
LShiftKey I 2 -8 203 78 125 -78
I Space -3 4 78 78 218 140
Space H 2 -2 78 110 187 109
H A 0 5 110 109 125 15
A V -1 -3 109 109 125 16
V E 2 1 109 78 156 47
E Space -3 -1 78 78 390 312
Space L 2 -5 78 78 811 733
L O 1 0 78 94 187 109
O O 0 0 94 109 141 47
O K -1 1 109 109 203 94
K E 1 5 109 109 140 31
E D -1 0 109 47 265 156
D Space -2 -1 47 94 203 156
Space I 3 -4 94 94 312 218
I N -2 2 94 78 203 109
N Space -1 2 78 109 156 78
Space T 3 -1 109 78 218 109
T H -1 -1 78 110 187 109
H E 1 3 110 63 156 46
E Space -3 -1 63 78 125 62
Space M 1 -3 78 78 187 109
M I 2 -1 78 78 203 125
I R 0 4 78 78 156 78
R R 0 0 78 47 187 109
R O 0 -5 47 93 141 94
O R 0 5 93 78 156 63
R Space -3 0 78 78 624 546
Space E 3 1 78 93 437 359
E V -2 -1 93 94 140 47
V E 2 1 94 63 109 15
E R 0 -1 63 78 125 62
R Y 0 -2 78 94 187 109
Y Space -3 2 94 78 219 125
Space M 1 -3 78 94 202 124
M O 2 -2 94 94 203 109
O R 0 5 94 78 125 31
R N -2 -2 78 78 140 62
N I 2 -2 78 93 188 110
I N -2 2 93 109 218 125
N G 1 1 109 78 172 63
G Space -2 1 78 94 218 140
Space A 2 3 94 141 608 514
A N -1 -5 141 94 156 15
N D 1 3 94 93 141 47
D Space -2 -1 93 93 125 32
Space A 2 3 93 110 124 31
A S 0 -1 110 93 219 109
S K 0 -6 93 94 109 16
K E 1 5 94 93 125 31
E D -1 0 93 93 203 110
D Space -2 -1 93 94 140 47
Space M 1 -3 94 109 187 93
M Y 2 1 109 93 250 141
Y S -1 4 93 109 265 172
S E 1 -1 109 93 250 141
E L -1 -6 93 109 265 172
L F 0 5 109 78 156 47
F RShiftKey -1 -7 78 343 1607 1529
RShiftKey Oem1 1 1 343 140 218 -125
Oem1 Space -2 6 140 109 343 203
Space RShiftKey 1 -7 109 437 172 63
RShiftKey Oem7 1 0 437 140 312 -125
Oem7 LShiftKey -1 11 140 421 530 390
LShiftKey I 2 -8 421 94 312 -109
I F -1 4 94 78 297 203
F Space -2 0 78 78 202 124
Space T 3 -1 78 78 234 156
T O 0 -4 78 93 297 219
O D -1 6 93 78 156 63
D A 0 2 78 93 234 156
A Y 1 -5 93 47 156 63
Y T 0 1 47 47 15 -32
T Back 1 -8 47 78 1420 1373
Back Space -4 9 78 78 328 250
Space W 3 2 78 125 109 31
W E 0 -1 125 93 234 109
E R 0 -1 93 94 218 125
R E 0 1 94 110 187 93
E Space -3 -1 110 78 219 109
Space T 3 -1 78 78 1107 1029
T H -1 -1 78 109 188 110
H E 1 3 109 63 93 -16
E Space -3 -1 63 78 125 62
Space L 2 -5 78 93 250 172
L A 0 8 93 110 124 31
A S 0 -1 110 78 203 93
S T 1 -3 78 94 125 47
T Space -3 1 94 94 234 140
Space D 2 1 94 63 109 15
D A 0 2 63 93 219 156
A Y 1 -5 93 94 140 47
Y Space -3 2 94 78 296 202
Space O 3 -5 78 94 281 203
O F -1 5 94 62 172 78
F Space -2 0 62 93 125 63
Space M 1 -3 93 94 202 109
M Y 2 1 94 78 219 125
Y Space -3 2 78 78 234 156
Space L 2 -5 78 78 249 171
L I 1 1 78 93 219 141
I F -1 4 93 94 327 234
F E 1 1 94 78 110 16
E Oemcomma -2 -5 78 78 764 686
Oemcomma Space -1 4 78 78 484 406
Space W 3 2 78 47 686 608
W O 0 -7 47 94 187 140
O U 0 2 94 94 187 93
U L -1 -2 94 94 250 156
L D 0 6 94 78 94 0
D Space -2 -1 78 93 156 78
Space LShiftKey 1 4 93 265 234 141
LShiftKey I 2 -8 265 93 156 -109
I Space -3 4 93 93 234 141
Space W 3 2 93 78 109 16
W A -1 1 78 140 187 109
A N -1 -5 140 78 125 -15
N T 2 1 78 78 234 156
T Space -3 1 78 62 312 234
Space T 3 -1 62 78 686 624
T O 0 -4 78 78 390 312
O Space -3 5 78 78 265 187
Space D 2 1 78 78 141 63
D O 1 -6 78 94 140 62
O Space -3 5 94 94 281 187
Space W 3 2 94 78 593 499
W H -1 -4 78 94 187 109
H A 0 5 94 125 140 46
A T 1 -4 125 78 110 -15
T Space -3 1 78 94 249 171
Space LShiftKey 1 4 94 484 515 421
LShiftKey I 2 -8 484 94 343 -141
I Space -3 4 94 94 343 249
Space A 2 3 94 94 172 78
A M -1 -6 94 62 156 62
M Space -1 3 62 47 234 172
Space A 2 3 47 78 234 187
A B -1 -4 78 78 406 328
B O 2 -4 78 109 296 218
O U 0 2 109 93 203 94
U T 0 2 93 78 234 141
T Space -3 1 78 78 515 437
Space T 3 -1 78 94 358 280
T O 0 -4 94 78 359 265
O Space -3 5 78 78 250 172
Space D 2 1 78 78 125 47
D O 1 -6 78 93 156 78
O Space -3 5 93 78 218 125
Space T 3 -1 78 78 265 187
T O 0 -4 78 78 328 250
O D -1 6 78 94 140 62
D A 0 2 94 140 250 156
A Y 1 -5 140 78 156 16
Y RShiftKey -2 -5 78 578 795 717
RShiftKey OemQuestion 0 1 578 312 328 -250
OemQuestion RShiftKey 0 -1 312 343 780 468
RShiftKey Oem7 1 0 343 109 250 -93
Oem7 S 0 9 109 156 2184 2075
S LShiftKey -1 2 156 390 764 608
LShiftKey A 1 -1 390 187 281 -109
A N -1 -5 187 109 125 -62
N D 1 3 109 78 202 93
D Back 2 -10 78 78 2387 2309
Back Back 0 0 78 94 156 78
Back Back 0 0 94 78 187 93
Back Space -4 9 78 78 671 593
Space LShiftKey 1 4 78 280 219 141
LShiftKey A 1 -1 280 203 171 -109
A N -1 -5 203 94 187 -16
N D 1 3 94 94 156 62
D Space -2 -1 94 109 172 78
Space W 3 2 109 109 125 16
W H -1 -4 109 78 546 437
H E 1 3 78 78 249 171
E N -2 -3 78 47 624 546
N E 2 3 47 94 125 78
E V -2 -1 94 63 265 171
V E 2 1 63 78 78 15
E R 0 -1 78 78 172 94
R Space -3 0 78 78 328 250
Space T 3 -1 78 94 483 405
T H -1 -1 94 78 187 93
H E 1 3 78 78 63 -15
E Space -3 -1 78 78 187 109
Space A 2 3 78 125 125 47
A N -1 -5 125 94 187 62
N S 1 4 94 125 109 15
S W 1 0 125 110 265 140
W E 0 -1 110 78 219 109
E R 0 -1 78 93 203 125
R Space -3 0 93 94 249 156
Space H 2 -2 94 110 733 639
H A 0 5 110 94 125 15
A S 0 -1 94 78 219 125
S Space -2 -2 78 94 140 62
Space B 1 -1 94 78 203 109
B E 2 2 78 78 93 15
E E 0 0 78 78 188 110
E E 0 0 78 78 187 109
E N -2 -3 78 94 171 93
N Back 3 -7 94 63 1451 1357
Back Back 0 0 63 78 156 93
Back N -3 7 78 78 749 671
N Space -1 2 78 62 203 125
Space RShiftKey 1 -7 62 312 327 265
RShiftKey Oem7 1 0 312 141 234 -78
Oem7 LShiftKey -1 11 141 483 266 125
LShiftKey N 0 -6 483 78 202 -281
N O 2 -3 78 125 297 219
O RShiftKey -2 -2 125 374 749 624
RShiftKey Oem7 1 0 374 125 265 -109
Oem7 Space -2 7 125 62 733 608
Space F 2 0 62 78 281 219
F O 1 -5 78 109 187 109
O R 0 5 109 78 125 16
R Space -3 0 78 62 187 109
Space T 3 -1 62 62 250 188
T O 0 -4 62 109 374 312
O O 0 0 109 110 140 31
O Space -3 5 110 94 468 358
Space M 1 -3 94 93 344 250
M A 1 6 93 109 140 47
A N -1 -5 109 93 125 16
N Y 2 0 93 78 218 125
Y Space -3 2 78 78 250 172
Space D 2 1 78 94 93 15
D A 0 2 94 125 250 156
A Y 1 -5 125 78 109 -16
Y S -1 4 78 78 141 63
S Space -2 -2 78 78 156 78
Space I 3 -4 78 109 218 140
I N -2 2 109 93 203 94
N Space -1 2 93 78 203 110
Space A 2 3 78 125 93 15
A Space -2 -3 125 78 172 47
Space R 3 0 78 125 187 109
R O 0 -5 125 93 203 78
O W 0 7 93 78 109 16
W Oemcomma -2 -6 78 94 1248 1170
Oemcomma Space -1 4 94 78 203 109
Space LShiftKey 1 4 78 234 125 47
LShiftKey I 2 -8 234 78 140 -94
I Space -3 4 78 62 250 172
Space K 2 -4 62 93 187 125
K N -1 2 93 78 203 110
N O 2 -3 78 78 218 140
O W 0 7 78 63 140 62
W Space -3 -2 63 62 422 359
Space LShiftKey 1 4 62 250 296 234
LShiftKey I 2 -8 250 78 125 -125
I Space -3 4 78 78 249 171
Space N 1 -2 78 62 219 141
N E 2 3 62 78 109 47
E E 0 0 78 109 156 78
E D -1 0 109 94 187 78
D Space -2 -1 94 93 172 78
Space T 3 -1 93 94 374 281
T O 0 -4 94 93 141 47
O Space -3 5 93 78 249 156
Space C 1 1 78 109 172 94
C H 1 -3 109 93 125 16
H A 0 5 93 156 202 109
A N -1 -5 156 94 172 16
N G 1 1 94 94 234 140
G E 1 2 94 78 125 31
E Space -3 -1 78 78 234 156
Space S 2 2 78 140 234 156
S O 1 -7 140 109 156 16
O M -2 2 109 93 234 125
M E 2 4 93 94 15 -78
E T 0 -2 94 62 266 172
T H -1 -1 62 78 187 125
H I 1 -2 78 78 218 140
I N -2 2 78 109 234 156
N G 1 1 109 63 546 437
G OemPeriod -1 -4 63 93 874 811
OemPeriod Return 1 -3 93 109 296 203
Return LShiftKey -1 12 109 250 1404 1295
LShiftKey R 2 -4 250 124 141 -109
R E 0 1 124 62 265 141
E M -2 -4 62 78 203 141
M E 2 4 78 63 140 62
E M -2 -4 63 78 125 62
M B 0 2 78 78 250 172
B E 2 2 78 78 202 124
E R 0 -1 78 63 156 78
R I 0 -4 63 78 702 639
I N -2 2 78 94 234 156
N G 1 1 94 94 203 109
G Space -2 1 94 78 250 156
Space T 3 -1 78 94 405 327
T H -1 -1 94 109 203 109
H A 0 5 109 93 94 -15
A T 1 -4 93 78 140 47
T Space -3 1 78 93 219 141
Space LShiftKey 1 4 93 296 156 63
LShiftKey I 2 -8 296 94 171 -125
I Oem7 -1 -3 94 78 546 452
Oem7 L 0 2 78 63 421 343
L L 0 0 63 93 141 78
L Space -2 5 93 78 951 858
Space B 1 -1 78 78 531 453
B E 2 2 78 93 156 78
E Space -3 -1 93 78 156 63
Space D 2 1 78 78 249 171
D E 1 0 78 94 172 94
E A -1 2 94 93 125 31
A D 0 -2 93 78 140 47
D Space -2 -1 78 93 219 141
Space S 2 2 93 78 140 47
S O 1 -7 78 93 203 125
O O 0 0 93 109 125 32
O N -2 3 109 93 265 156
N Space -1 2 93 78 530 437
Space I 3 -4 78 78 297 219
I S -1 6 78 78 156 78
S Space -2 -2 78 62 140 62
Space T 3 -1 62 78 218 156
T H -1 -1 78 94 203 125
H E 1 3 94 62 125 31
E Space -3 -1 62 78 125 63
Space M 1 -3 78 94 187 109
M O 2 -2 94 93 203 109
O S -1 7 93 94 140 47
S T 1 -3 94 94 156 62
T Space -3 1 94 62 406 312
Space I 3 -4 62 78 405 343
I M -2 1 78 94 203 125
M P 2 -3 94 109 250 156
P O 0 1 109 78 203 94
O R 0 5 78 63 327 249
R T 0 -1 63 93 172 109
T A -1 4 93 78 125 32
A N -1 -5 78 94 218 140
N T 2 1 94 93 250 156
T Space -3 1 93 78 499 406
Space T 3 -1 78 78 359 281
T O 0 -4 78 93 421 343
O O 0 0 93 109 125 32
O L -1 0 109 110 202 93
L Space -2 5 110 78 297 187
Space LShiftKey 1 4 78 203 234 156
LShiftKey I 2 -8 203 93 125 -78
I Oem7 -1 -3 93 78 514 421
Oem7 V -1 7 78 78 437 359
V E 2 1 78 78 125 47
E Space -3 -1 78 109 125 47
Space E 3 1 109 78 171 62
E V -2 -1 78 94 468 390
V E 2 1 94 93 609 515
E R 0 -1 93 78 234 141
R Space -3 0 78 78 390 312
Space E 3 1 78 78 421 343
E N -2 -3 78 94 187 109
N C 0 3 94 94 203 109
C O 2 -6 94 94 296 202
O U 0 2 94 94 203 109
U N -2 1 94 94 187 93
N T 2 1 94 78 250 156
T E 0 2 78 94 156 78
E R 0 -1 94 93 125 31
R E 0 1 93 78 125 32
E D -1 0 78 250 327 249
D Space -2 -1 250 63 2059 1809
Space T 3 -1 63 94 156 93
T O 0 -4 94 63 156 62
O Space -3 5 63 62 250 187
Space H 2 -2 62 78 203 141
H E 1 3 78 78 156 78
E L -1 -6 78 94 171 93
L P 1 -1 94 94 203 109
P Space -3 6 94 62 453 359
Space M 1 -3 62 94 296 234
M E 2 4 94 78 156 62
E Space -3 -1 78 94 140 62
Space M 1 -3 94 78 281 187
M A 1 6 78 125 187 109
A K 0 -7 125 94 47 -78
K E 1 5 94 78 234 140
E Space -3 -1 78 62 905 827
Space T 3 -1 62 109 250 188
T H -1 -1 109 94 218 109
H E 1 3 94 47 125 31
E Space -3 -1 47 94 140 93
Space B 1 -1 94 94 203 109
B I 2 -3 94 94 218 124
I G -1 3 94 78 250 156
G Space -2 1 78 94 218 140
Space C 1 1 94 78 234 140
C H 1 -3 78 94 234 156
H O 1 -3 94 78 281 187
O I 0 1 78 78 187 109
I C -2 5 78 94 250 172
C E 2 0 94 63 140 46
E S -1 1 63 94 203 140
S Space -2 -2 94 46 1311 1217
Space I 3 -4 46 78 296 250
I N -2 2 78 78 203 125
N Space -1 2 78 78 156 78
Space L 2 -5 78 78 234 156
L I 1 1 78 94 187 109
I F -1 4 94 78 281 187
F E 1 1 78 78 140 62
E OemPeriod -2 -6 78 78 702 624
OemPeriod Space -1 5 78 94 281 203
Space LShiftKey 1 4 94 234 250 156
LShiftKey B 0 -5 234 62 156 -78
B E 2 2 62 125 296 234
E C -2 0 125 94 1170 1045
C A 1 2 94 140 234 140
A U 1 -6 140 93 250 110
U S -1 5 93 93 234 141
S E 1 -1 93 62 234 141
E Space -3 -1 62 94 717 655
Space A 2 3 94 94 187 93
A L 0 -8 94 78 188 94
L M -1 2 78 78 218 140
M O 2 -2 78 78 203 125
O S -1 7 78 93 125 47
S T 1 -3 93 109 171 78
T Space -3 1 109 94 312 203
Space E 3 1 94 47 156 62
E V -2 -1 47 78 141 94
V E 2 1 78 78 78 0
E R 0 -1 78 78 156 78
R Y 0 -2 78 94 202 124
Y T 0 1 94 78 203 109
T H -1 -1 78 109 172 94
H I 1 -2 109 94 187 78
I N -2 2 94 110 218 124
N G 1 1 110 94 203 93
G OemMinus 2 -6 94 78 827 733
OemMinus Space -4 7 78 78 281 203
Space A 2 3 78 109 156 78
A L 0 -8 109 94 140 31
L L 0 0 94 124 141 47
L Space -2 5 124 47 358 234
Space E 3 1 47 110 468 421
E X -2 1 110 78 281 171
X T 2 -3 78 78 172 94
T T 0 0 78 125 156 78
T E 0 2 125 141 249 124
E Back 1 -10 141 78 952 811
Back Back 0 0 78 78 156 78
Back E -1 10 78 93 515 437
E R 0 -1 93 78 203 110
R N -2 -2 78 94 140 62
N A 1 5 94 109 187 93
A L 0 -8 109 94 125 16
L Space -2 5 94 78 234 140
Space E 3 1 78 94 62 -16
E X -2 1 94 109 250 156
X P 2 -8 109 78 156 47
P E 0 7 78 78 156 78
E C -2 0 78 109 187 109
C T 2 -2 109 78 219 110
T A -1 4 78 94 124 46
A T 1 -4 94 78 110 16
T I 0 -3 78 109 249 171
I O 0 -1 109 109 172 63
O N -2 3 109 109 218 109
N S 1 4 109 109 141 32
S Space -2 -2 109 94 171 62
Space Back 4 -9 94 140 515 421
Back Oemcomma -3 5 140 78 1030 890
Oemcomma Space -1 4 78 78 218 140
Space A 2 3 78 109 203 125
A L 0 -8 109 93 156 47
L L 0 0 93 94 140 47
L Space -2 5 94 78 250 156
Space P 3 -6 78 109 265 187
P R 0 6 109 140 156 47
R I 0 -4 140 78 312 172
I D -1 5 78 78 172 94
D E 1 0 78 78 218 140
E Oemcomma -2 -5 78 78 749 671
Oemcomma Space -1 4 78 78 203 125
Space A 2 3 78 125 109 31
A L 0 -8 125 62 156 31
L L 0 0 62 94 140 78
L Space -2 5 94 63 265 171
Space F 2 0 63 109 219 156
F E 1 1 109 94 218 109
E A -1 2 94 125 156 62
A R 1 -3 125 78 141 16
R Space -3 0 78 93 421 343
Space O 3 -5 93 109 312 219
O F -1 5 109 78 187 78
F Space -2 0 78 78 686 608
Space E 3 1 78 62 328 250
E M -2 -4 62 78 218 156
M B 0 2 78 78 234 156
B A 1 4 78 109 219 141
A R 1 -3 109 78 780 671
R R 0 0 78 125 156 78
R A -1 3 125 125 218 93
A S 0 -1 125 78 297 172
S S 0 0 78 109 187 109
S M -1 -5 109 78 733 624
M E 2 4 78 94 140 62
E N -2 -3 94 78 125 31
N T 2 1 78 94 203 125
T Space -3 1 94 93 281 187
Space O 3 -5 93 93 780 687
O F -1 5 93 78 156 63
F Space -2 0 78 94 171 93
Space F 2 0 94 94 250 156
F A 0 3 94 78 140 46
A I 1 -7 78 93 219 141
I L -1 -1 93 109 203 110
L U 1 2 109 109 234 125
U R 0 3 109 93 187 78
R E 0 1 93 93 203 110
E OemMinus 1 -8 93 78 1185 1092
OemMinus Space -4 7 78 63 390 312
Space T 3 -1 63 94 265 202
T H -1 -1 94 124 188 94
H E 1 3 124 93 109 -15
E S -1 1 93 94 218 125
S E 1 -1 94 78 234 140
E Space -3 -1 78 78 281 203
Space T 3 -1 78 78 328 250
T H -1 -1 78 78 171 93
H I 1 -2 78 94 203 125
I N -2 2 94 109 203 109
N G 1 1 109 78 203 94
G S 0 3 78 78 140 62
S Space -2 -2 78 78 484 406
Space J 2 -3 78 93 421 343
J U 1 0 93 94 187 94
U S -1 5 94 78 140 46
S T 1 -3 78 94 94 16
T Space -3 1 94 78 234 140
Space F 2 0 78 94 187 109
F A 0 3 94 78 141 47
A L 0 -8 78 78 280 202
L L 0 0 78 94 125 47
L Space -2 5 94 78 250 156
Space A 2 3 78 125 93 15
A W 1 -1 125 78 234 109
W A -1 1 78 124 188 110
A Y 1 -5 124 94 140 16
Y Space -3 2 94 78 827 733
Space I 3 -4 78 94 296 218
I N -2 2 94 93 219 125
N Space -1 2 93 94 171 78
Space T 3 -1 94 94 234 140
T H -1 -1 94 94 203 109
H E 1 3 94 78 125 31
E Space -3 -1 78 93 125 47
Space F 2 0 93 94 202 109
F A 0 3 94 94 125 31
A C -1 -2 94 110 109 15
C E 2 0 110 78 141 31
E Space -3 -1 78 94 93 15
Space O 3 -5 94 93 297 203
O F -1 5 93 78 218 125
F Space -2 0 78 94 203 125
Space D 2 1 94 78 250 156
D E 1 0 78 93 187 109
E A -1 2 93 63 140 47
A T 1 -4 63 78 156 93
T H -1 -1 78 110 187 109
H Oemcomma -1 -2 110 63 905 795
Oemcomma Space -1 4 63 78 203 140
Space L 2 -5 78 63 218 140
L E 1 6 63 47 125 62
E A -1 2 47 156 203 156
A V -1 -3 156 63 140 -16
V U 2 -3 63 78 219 156
U N -2 1 78 93 203 125
N G 1 1 93 78 202 109
G Space -2 1 78 78 219 141
Space O 3 -5 78 94 483 405
O N -2 3 94 78 234 140
N L 1 -3 78 94 203 125
L Y 1 3 94 93 219 125
Y Space -3 2 93 93 234 141
Space W 3 2 93 93 156 63
W H -1 -4 93 78 156 63
H A 0 5 78 94 124 46
A R 1 -3 94 94 125 31
R Space -3 0 94 78 390 296
Space I 3 -4 78 94 265 187
I S -1 6 94 93 141 47
S Space -2 -2 93 78 140 47
Space T 3 -1 78 93 219 141
T R 0 1 93 78 140 47
R U 0 -3 78 78 203 125
U L -1 -2 78 62 421 343
L Y 1 3 62 94 265 203
Y Space -3 2 94 78 421 327
Space I 3 -4 78 94 546 468
I M -2 1 94 78 203 109
M P 2 -3 78 93 219 141
P O 0 1 93 94 202 109
O R 0 5 94 78 312 218
R T 0 -1 78 93 188 110
T A -1 4 93 110 124 31
A N -1 -5 110 94 203 93
N T 2 1 94 93 219 125
