D9 D2 0 7 0 125 297 297
T Oemcomma -2 -3 109 62 1357 1248
Oemcomma Space -1 4 62 125 78 16
Space S 2 2 125 140 94 -31
S O 1 -7 140 63 93 -47
O M -2 2 63 94 187 124
M E 2 4 94 110 78 -16
E D -1 0 110 125 172 62
D A 0 2 125 110 140 15
A Y 1 -5 110 78 125 15
Y Space -3 2 78 109 219 141
Space Y 3 -2 109 140 421 312
Y O 0 -3 140 78 156 16
O U 0 2 78 62 203 125
U Oem7 -1 -4 62 62 686 624
Oem7 L 0 2 62 63 187 125
L L 0 0 63 62 125 62
L Space -2 5 62 93 125 63
Space M 1 -3 93 78 140 47
M O 2 -2 78 78 187 109
O S -1 7 78 109 94 16
S T 1 -3 109 109 78 -31
T Space -3 1 109 94 140 31
Space C 1 1 94 125 172 78
C E 2 0 125 172 156 31
E R 0 -1 172 109 125 -47
R T 0 -1 109 125 171 62
T A -1 4 125 156 110 -15
A I 1 -7 156 78 171 15
I N -2 2 78 63 546 468
N L 1 -3 63 62 250 187
L Y 1 3 62 93 125 63
Y Space -3 2 93 47 109 16
Space B 1 -1 47 63 140 93
B E 2 2 63 109 141 78
E Space -3 -1 109 94 93 -16
Space R 3 0 94 125 359 265
R I 0 -4 125 62 156 31
I G -1 3 62 125 125 63
G H 0 -1 125 78 109 -16
H T 1 1 78 94 109 31
T OemPeriod -2 -4 94 78 359 265
OemPeriod RShiftKey 0 -2 78 219 1513 1435
RShiftKey Oem7 1 0 219 94 109 -110
Oem7 Space -2 7 94 94 1950 1856
Space RShiftKey 1 -7 94 343 640 546
RShiftKey I 2 3 343 78 250 -93
I T 0 3 78 94 124 46
T Space -3 1 94 124 188 94
Space M 1 -3 124 93 156 32
M A 1 6 93 140 109 16
A D 0 -2 140 156 234 94
D E 1 0 156 156 125 -31
E Space -3 -1 156 141 124 -32
Space A 2 3 141 141 125 -16
A N -1 -5 141 78 203 62
N Space -1 2 78 110 140 62
Space I 3 -4 110 93 110 0
I M -2 1 93 62 187 94
M P 2 -3 62 94 187 125
P R 0 6 94 156 78 -16
R E 0 1 156 109 172 16
E S -1 1 109 78 140 31
S S 0 0 78 124 172 94
S I 1 -6 124 78 171 47
I O 0 -1 78 62 172 94
O N -2 3 62 63 171 109
N Space -1 2 63 62 110 47
Space O 3 -5 62 78 93 31
O N -2 3 78 63 187 109
N Space -1 2 63 94 125 62
Space M 1 -3 94 78 78 -16
M E 2 4 78 93 141 63
E Oemcomma -2 -5 93 78 156 63
Oemcomma Space -1 4 78 109 109 31
Space A 2 3 109 140 265 156
A S 0 -1 140 62 172 32
S N -1 -4 62 62 78 16
N Back 3 -7 62 94 249 187
Back Back 0 0 94 78 141 47
Back N -3 7 78 63 249 171
N D 1 3 63 125 78 15
D Space -2 -1 125 125 78 -47
Space S 2 2 125 124 141 16
S I 1 -6 124 78 78 -46
I N -2 2 78 62 187 109
N C 0 3 62 141 93 31
C E 2 0 141 125 125 -16
E Space -3 -1 125 156 109 -16
Space T 3 -1 156 63 125 -31
T H -1 -1 63 78 31 -32
H E 1 3 78 125 125 47
E N -2 -3 125 78 172 47
N Oemcomma 0 -2 78 78 265 187
Oemcomma Space -1 4 78 109 203 125
Space F 2 0 109 141 483 374
F O 1 -5 141 47 125 -16
O R 0 5 47 109 78 31
R Space -3 0 109 156 156 47
Space T 3 -1 156 94 125 -31
T H -1 -1 94 78 78 -16
H E 1 3 78 78 109 31
E Space -3 -1 78 124 63 -15
Space P 3 -6 124 78 717 593
P A -1 9 78 125 78 0
A S 0 -1 125 125 78 -47
S T 1 -3 125 125 172 47
T Space -3 1 125 63 140 15
Space Back 4 -9 63 94 624 561
Back D3 0 10 94 110 109 15
D3 Back 0 -10 110 78 515 405
Back Space -4 9 78 78 109 31
Space D3 4 1 78 141 47 -31
D3 D3 0 0 141 110 187 46
D3 Space -4 -1 110 110 203 93
Space Y 3 -2 110 78 203 93
Y E 0 3 78 172 125 47
E A -1 2 172 172 140 -32
A R 1 -3 172 109 141 -31
R S -1 2 109 109 218 109
S M -1 -5 109 62 562 453
M Space -1 3 62 109 140 78
Space RShiftKey 1 -7 109 249 375 266
RShiftKey I 2 3 249 78 187 -62
I Space -3 4 78 93 125 47
Space H 2 -2 93 47 140 47
H A 0 5 47 140 78 31
A V -1 -3 140 47 125 -15
V E 2 1 47 109 78 31
E Space -3 -1 109 125 93 -16
Space K 2 -4 125 15 141 16
K Back 2 -5 15 702 452 437
Back Back 0 0 702 78 843 141
Back Back 0 0 78 62 187 109
Back Back 0 0 62 47 171 109
Back Back 0 0 47 78 203 156
Back Oemcomma -3 5 78 62 952 874
Oemcomma Space -1 4 62 109 140 78
Space RShiftKey 1 -7 109 218 94 -15
RShiftKey I 2 3 218 78 156 -62
I Space -3 4 78 94 140 62
Space H 2 -2 94 63 109 15
H A 0 5 63 109 110 47
A V -1 -3 109 63 93 -16
V E 2 1 63 125 109 46
E Space -3 -1 125 78 172 47
Space L 2 -5 78 62 125 47
L O 1 0 62 78 234 172
O O 0 0 78 78 140 62
O K -1 1 78 78 187 109
K E 1 5 78 110 78 0
E D -1 0 110 141 156 46
D Space -2 -1 141 94 156 15
Space I 3 -4 94 46 188 94
I Space -3 4 46 156 312 266
Space Back 4 -9 156 78 327 171
Back N -3 7 78 93 297 219
N Space -1 2 93 125 171 78
Space T 3 -1 125 110 499 374
T H -1 -1 110 63 156 46
H E 1 3 63 125 63 0
E Space -3 -1 125 93 156 31
Space N 1 -2 93 78 171 78
N U 2 -1 78 78 203 125
U R 0 3 78 62 94 16
R R 0 0 62 125 156 94
R Back 1 -9 125 63 249 124
Back Back 0 0 63 94 125 62
Back Back 0 0 94 62 172 78
Back Back 0 0 62 78 156 94
Back M -3 6 78 63 483 405
M I 2 -1 63 62 188 125
I R 0 4 62 94 93 31
R R 0 0 94 140 172 78
R O 0 -5 140 62 156 16
O R 0 5 62 141 140 78
R Space -3 0 141 110 187 46
Space A 2 3 110 93 375 265
A Back 2 -12 93 78 499 406
Back E -1 10 78 62 125 47
E V -2 -1 62 109 156 94
V E 2 1 109 171 156 47
E R 0 -1 171 124 125 -46
R Y 0 -2 124 93 109 -15
Y Space -3 2 93 109 187 94
Space M 1 -3 109 47 920 811
M R 2 3 47 94 281 234
R N -2 -2 94 46 219 125
N Back 3 -7 46 94 327 281
Back Back 0 0 94 94 125 31
Back O -1 4 94 94 421 327
O R 0 5 94 93 172 78
R N -2 -2 93 94 140 47
N I 2 -2 94 78 250 156
I N -2 2 78 62 187 109
N G 1 1 62 94 187 125
G Space -2 1 94 110 265 171
Space A 2 3 110 93 219 109
A N -1 -5 93 62 156 63
N D 1 3 62 109 109 47
D Space -2 -1 109 124 94 -15
Space A 2 3 124 171 109 -15
A S 0 -1 171 78 156 -15
S K 0 -6 78 78 62 -16
K E 1 5 78 125 156 78
E D -1 0 125 109 203 78
D Space -2 -1 109 94 109 0
Space M 1 -3 94 78 156 62
M Y 2 1 78 62 281 203
Y S -1 4 62 125 125 63
S E 1 -1 125 109 78 -47
E L -1 -6 109 78 125 16
L F 0 5 78 78 140 62
F Oemcomma -1 -4 78 31 156 78
Oemcomma Back 3 -5 31 94 421 390
Back RShiftKey -3 2 94 437 655 561
RShiftKey Oem1 1 1 437 62 344 -93
Oem1 RShiftKey -1 -1 62 281 218 156
RShiftKey Oem7 1 0 281 125 125 -156
Oem7 Back 2 -2 125 94 577 452
Back RShiftKey -3 2 94 468 250 156
RShiftKey Space -1 7 468 93 156 -312
Space Oem7 2 -7 93 109 156 63
Oem7 RShiftKey -1 0 109 468 312 203
RShiftKey I 2 3 468 78 374 -94
I F -1 4 78 109 187 109
F Space -2 0 109 156 156 47
Space T 3 -1 156 109 125 -31
T O 0 -4 109 62 94 -15
O D -1 6 62 109 171 109
D A 0 2 109 125 94 -15
A Y 1 -5 125 78 171 46
Y Space -3 2 78 110 156 78
Space W 3 2 110 140 141 31
W A -1 1 140 140 343 203
A Back 2 -12 140 93 437 297
Back E -1 10 93 171 203 110
E R 0 -1 171 140 156 -15
R E 0 1 140 94 124 -16
E Space -3 -1 94 109 110 16
Space T 3 -1 109 124 78 -31
T H -1 -1 124 78 140 16
H E 1 3 78 109 94 16
E Space -3 -1 109 109 78 -31
Space L 2 -5 109 78 156 47
L A 0 8 78 125 124 46
A S 0 -1 125 140 63 -62
S T 1 -3 140 93 156 16
T Space -3 1 93 109 125 32
Space D 2 1 109 172 93 -16
D A 0 2 172 140 125 -47
A Y 1 -5 140 47 140 0
Y Space -3 2 47 78 188 141
Space O 3 -5 78 62 187 109
O F -1 5 62 93 234 172
F Space -2 0 93 125 140 47
Space Y 3 -2 125 94 312 187
Y Space -3 2 94 109 156 62
Space L 2 -5 109 63 156 47
L Back 2 -4 63 62 375 312
Back Back 0 0 62 78 124 62
Back Back 0 0 78 94 172 94
Back M -3 6 94 78 421 327
M Y 2 1 78 109 125 47
Y Space -3 2 109 93 203 94
Space L 2 -5 93 78 109 16
L I 1 1 78 63 218 140
I F -1 4 63 78 125 62
F E 1 1 78 109 78 0
E Oemcomma -2 -5 109 78 312 203
Oemcomma Space -1 4 78 94 234 156
Space W 3 2 94 109 172 78
W H -1 -4 109 46 125 16
H Back 2 -7 46 94 296 250
Back I -1 5 94 31 733 639
I Back 1 -5 31 63 468 437
Back O -1 4 63 93 250 187
O U 0 2 93 78 218 125
U L -1 -2 78 78 203 125
L D 0 6 78 140 125 47
D Space -2 -1 140 93 156 16
Space RShiftKey 1 -7 93 250 109 16
RShiftKey I 2 3 250 78 187 -63
I Space -3 4 78 140 328 250
Space W 3 2 140 156 125 -15
W A -1 1 156 125 93 -63
A N -1 -5 125 63 156 31
N T 2 1 63 94 109 46
T Space -3 1 94 140 188 94
Space T 3 -1 140 140 78 -62
T O 0 -4 140 94 249 109
O Space -3 5 94 125 172 78
Space D 2 1 125 125 187 62
D O 1 -6 125 63 140 15
O Space -3 5 63 109 110 47
Space W 3 2 109 63 171 62
W H -1 -4 63 78 156 93
H A 0 5 78 140 94 16
A T 1 -4 140 125 93 -47
T Space -3 1 125 140 250 125
Space RShiftKey 1 -7 140 218 156 16
RShiftKey I 2 3 218 47 156 -62
I Space -3 4 47 125 78 31
Space A 2 3 125 125 125 0
A M -1 -6 125 0 187 62
M Space -1 3 0 109 94 94
Space A 2 3 109 109 468 359
A B -1 -4 109 63 171 62
B O 2 -4 63 47 250 187
O U 0 2 47 62 203 156
U T 0 2 62 124 312 250
T Space -3 1 124 156 171 47
Space T 3 -1 156 93 141 -15
T O 0 -4 93 94 140 47
O Space -3 5 94 109 125 31
Space D 2 1 109 140 125 16
D O 1 -6 140 63 124 -16
O Space -3 5 63 125 125 62
Space T 3 -1 125 110 109 -16
T O 0 -4 110 63 125 15
O D -1 6 63 125 94 31
D A 0 2 125 125 109 -16
A Y 1 -5 125 63 62 -63
Y RShiftKey -2 -5 63 281 390 327
RShiftKey OemQuestion 0 1 281 93 219 -62
OemQuestion RShiftKey 0 -1 93 500 327 234
RShiftKey Oem1 1 1 500 78 328 -172
Oem1 Space -2 6 78 140 281 203
Space RShiftKey 1 -7 140 203 312 172
RShiftKey A 1 10 203 109 140 -63
A N -1 -5 109 78 390 281
N D 1 3 78 125 172 94
D Back 2 -10 125 63 218 93
Back Back 0 0 63 78 125 62
Back Back 0 0 78 78 172 94
Back Back 0 0 78 78 171 93
Back Back 0 0 78 62 172 94
Back RShiftKey -3 2 62 328 343 281
RShiftKey RShiftKey 0 0 328 281 452 124
RShiftKey Oem7 1 0 281 109 188 -93
Oem7 RShiftKey -1 0 109 296 312 203
RShiftKey Space -1 7 296 125 46 -250
Space RShiftKey 1 -7 125 250 780 655
RShiftKey A 1 10 250 156 156 -94
A N -1 -5 156 125 531 375
N D 1 3 125 140 109 -16
D Space -2 -1 140 124 94 -46
Space W 3 2 124 124 312 188
W H -1 -4 124 78 296 172
H E 1 3 78 62 94 16
E N -2 -3 62 93 109 47
N E 2 3 93 125 78 -15
E V -2 -1 125 47 140 15
V E 2 1 47 125 125 78
E R 0 -1 125 109 94 -31
R Space -3 0 109 125 124 15
Space T 3 -1 125 93 531 406
T H -1 -1 93 78 109 16
H E 1 3 78 109 94 16
E Space -3 -1 109 109 78 -31
Space A 2 3 109 156 93 -16
A N -1 -5 156 78 172 16
N S 1 4 78 110 93 15
S W 1 0 110 140 250 140
W E 0 -1 140 125 218 78
E R 0 -1 125 124 110 -15
R Space -3 0 124 109 156 32
Space H 2 -2 109 78 187 78
H A 0 5 78 78 109 31
A S 0 -1 78 109 78 0
S Space -2 -2 109 125 109 0
Space B 1 -1 125 78 187 62
B E 2 2 78 93 110 32
E E 0 0 93 125 171 78
E N -2 -3 125 63 156 31
N Space -1 2 63 78 141 78
Space RShiftKey 1 -7 78 234 390 312
RShiftKey Oem7 1 0 234 78 156 -78
Oem7 RShiftKey -1 0 78 203 202 124
RShiftKey N 0 5 203 109 125 -78
N O 2 -3 109 62 219 110
O RShiftKey -2 -2 62 281 296 234
RShiftKey Space -1 7 281 125 515 234
Space F 2 0 125 109 218 93
F O 1 -5 109 109 203 94
O R 0 5 109 140 125 16
R Space -3 0 140 109 156 16
Space T 3 -1 109 109 187 78
T O 0 -4 109 94 156 47
O O 0 0 94 78 187 93
O Space -3 5 78 109 375 297
Space K 2 -4 109 109 343 234
K A 0 7 109 109 156 47
A Back 2 -12 109 62 515 406
Back Back 0 0 62 78 561 499
Back M -3 6 78 78 671 593
M A 1 6 78 93 94 16
A N -1 -5 93 47 109 16
N Y 2 0 47 62 187 140
Y Space -3 2 62 109 78 16
Space D 2 1 109 125 78 -31
D A 0 2 125 125 109 -16
A Y 1 -5 125 62 125 0
Y S -1 4 62 109 125 63
S Space -2 -2 109 94 265 156
Space I 3 -4 94 63 109 15
I N -2 2 63 78 187 124
N Space -1 2 78 125 78 0
Space A 2 3 125 124 110 -15
A Space -2 -3 124 125 93 -31
Space R 3 0 125 109 172 47
R Back 1 -9 109 78 733 624
Back R -1 9 78 109 499 421
R O 0 -5 109 93 141 32
O W 0 7 93 93 109 16
W Oemcomma -2 -6 93 47 187 94
Oemcomma Space -1 4 47 109 172 125
Space RShiftKey 1 -7 109 281 265 156
RShiftKey I 2 3 281 31 218 -63
I Space -3 4 31 125 125 94
Space K 2 -4 125 78 203 78
K N -1 2 78 62 187 109
N O 2 -3 62 94 187 125
O W 0 7 94 109 94 0
W Space -3 -2 109 93 125 16
Space RShiftKey 1 -7 93 249 109 16
RShiftKey I 2 3 249 94 171 -78
I Space -3 4 94 94 156 62
Space N 1 -2 94 63 156 62
N E 2 3 63 110 78 15
E E 0 0 110 109 172 62
E D -1 0 109 124 94 -15
D Space -2 -1 124 125 140 16
Space T 3 -1 125 93 172 47
T O 0 -4 93 94 46 -47
O Space -3 5 94 140 141 47
Space C 1 1 140 140 125 -15
C H 1 -3 140 78 78 -62
H A 0 5 78 125 109 31
A N -1 -5 125 62 156 31
N G 1 1 62 94 31 -31
G E 1 2 94 125 156 62
E Space -3 -1 125 140 94 -31
Space S 2 2 140 187 171 31
S O 1 -7 187 62 125 -62
O M -2 2 62 78 187 125
M E 2 4 78 124 63 -15
E T 0 -2 124 78 124 0
T H -1 -1 78 62 63 -15
H I 1 -2 62 78 156 94
I N -2 2 78 78 156 78
N G 1 1 78 94 62 -16
G OemPeriod -1 -4 94 47 172 78
OemPeriod Return 1 -3 47 47 2137 2090
Return Return 0 0 47 47 140 93
Return RShiftKey -1 1 47 437 375 328
RShiftKey Back 3 -2 437 94 608 171
Back RShiftKey -3 2 94 156 484 390
RShiftKey R 2 7 156 125 93 -63
R E 0 1 125 109 172 47
E M -2 -4 109 62 546 437
M E 2 4 62 94 62 0
E M -2 -4 94 63 125 31
M B 0 2 63 78 187 124
B E 2 2 78 156 16 -62
E R 0 -1 156 125 78 -78
R U 0 -3 125 62 250 125
U I 0 -1 62 15 31 -31
I N -2 2 15 62 156 141
N G 1 1 62 125 624 562
G Space -2 1 125 172 140 15
Space Back 4 -9 172 63 468 296
Back Back 0 0 63 78 172 109
Back Back 0 0 78 78 156 78
Back Back 0 0 78 125 156 78
Back Back 0 0 125 109 234 109
Back I -1 5 109 47 717 608
I N -2 2 47 94 156 109
N G 1 1 94 110 78 -16
G Space -2 1 110 125 94 -16
Space T 3 -1 125 124 94 -31
T H -1 -1 124 94 93 -31
H A 0 5 94 156 109 15
A T 1 -4 156 141 78 -78
T Space -3 1 141 110 156 15
Space RShiftKey 1 -7 110 203 765 655
RShiftKey I 2 3 203 78 125 -78
I Oem7 -1 -3 78 46 312 234
Oem7 L 0 2 46 62 218 172
L L 0 0 62 62 125 63
L Space -2 5 62 94 93 31
Space B 1 -1 94 78 141 47
B E 2 2 78 109 78 0
E Space -3 -1 109 156 62 -47
Space D 2 1 156 140 141 -15
D E 1 0 140 110 124 -16
E A -1 2 110 172 94 -16
A D 0 -2 172 141 109 -63
D Space -2 -1 141 109 203 62
Space S 2 2 109 140 406 297
S O 1 -7 140 78 156 16
O O 0 0 78 62 156 78
O N -2 3 62 78 218 156
N Space -1 2 78 110 140 62
Space I 3 -4 110 94 172 62
I S -1 6 94 140 94 0
S Space -2 -2 140 140 140 0
Space T 3 -1 140 110 62 -78
T H -1 -1 110 63 125 15
H E 1 3 63 109 78 15
E Space -3 -1 109 78 94 -15
Space M 1 -3 78 78 359 281
M O 2 -2 78 47 187 109
O S -1 7 47 140 78 31
S T 1 -3 140 125 140 0
T Space -3 1 125 94 156 31
Space I 3 -4 94 62 219 125
I M -2 1 62 62 187 125
M O 2 -2 62 62 437 375
O R 0 5 62 62 0 -62
R Back 1 -9 62 63 249 187
Back Back 0 0 63 78 156 93
Back P -1 3 78 78 141 63
P O 0 1 78 93 187 109
O R 0 5 93 172 62 -31
R T 0 -1 172 125 109 -63
T A -1 4 125 140 141 16
A N -1 -5 140 78 156 16
N T 2 1 78 140 109 31
T Space -3 1 140 125 203 63
Space T 3 -1 125 109 218 93
T O 0 -4 109 63 156 47
O O 0 0 63 78 156 93
O L -1 0 78 94 187 109
L Space -2 5 94 109 125 31
Space I 3 -4 109 94 156 47
I Back 1 -5 94 93 640 546
Back RShiftKey -3 2 93 312 249 156
RShiftKey I 2 3 312 47 250 -62
I V -2 4 47 109 515 468
V E 2 1 109 141 171 62
E Space -3 -1 141 140 110 -31
Space Back 4 -9 140 93 390 250
Back Back 0 0 93 94 171 78
Back Back 0 0 94 78 156 62
Back Oem7 -2 2 78 63 187 109
Oem7 V -1 7 63 78 110 47
V E 2 1 78 156 140 62
E Space -3 -1 156 124 172 16
Space E 3 1 124 156 1310 1186
E V -2 -1 156 78 312 156
V E 2 1 78 141 62 -16
E R 0 -1 141 109 94 -47
R Space -3 0 109 110 140 31
Space E 3 1 110 140 141 31
E N -2 -3 140 78 156 16
N C 0 3 78 156 125 47
C O 2 -6 156 62 187 31
O U 0 2 62 78 187 125
U N -2 1 78 62 203 125
N T 2 1 62 78 47 -15
T E 0 2 78 125 140 62
E R 0 -1 125 140 94 -31
R E 0 1 140 140 109 -31
E D -1 0 140 94 405 265
D Space -2 -1 94 125 359 265
Space T 3 -1 125 125 328 203
T O 0 -4 125 78 109 -16
O Space -3 5 78 125 109 31
Space H 2 -2 125 93 141 16
H E 1 3 93 94 140 47
E L -1 -6 94 47 125 31
L P 1 -1 47 78 218 171
P Space -3 6 78 110 187 109
Space E 3 1 110 125 250 140
E Back 1 -10 125 31 312 187
Back M -3 6 31 62 234 203
M E 2 4 62 109 78 16
E Space -3 -1 109 141 62 -47
Space M 1 -3 141 78 125 -16
M A 1 6 78 125 172 94
A K 0 -7 125 94 171 46
K E 1 5 94 94 156 62
E Space -3 -1 94 109 203 109
Space T 3 -1 109 109 796 687
T H -1 -1 109 78 125 16
H E 1 3 78 94 93 15
E Space -3 -1 94 63 109 15
Space B 1 -1 63 47 78 15
B I 2 -3 47 78 188 141
I G -1 3 78 109 78 0
G Space -2 1 109 125 109 0
Space C 1 1 125 141 140 15
C H 1 -3 141 78 94 -47
H O 1 -3 78 78 203 125
O C -2 6 78 94 280 202
C Back 3 -10 94 109 359 265
Back I -1 5 109 94 265 156
I C -2 5 94 110 78 -16
C E 2 0 110 140 141 31
E S -1 1 140 110 93 -47
S Space -2 -2 110 125 156 46
Space I 3 -4 125 78 94 -31
I N -2 2 78 78 187 109
N Space -1 2 78 78 109 31
Space L 2 -5 78 93 141 63
L I 1 1 93 62 234 141
I F -1 4 62 93 156 94
F E 1 1 93 109 125 32
E OemPeriod -2 -6 109 78 156 47
OemPeriod Space -1 5 78 78 249 171
Space RShiftKey 1 -7 78 374 203 125
RShiftKey B 0 6 374 62 312 -62
B E 2 2 62 109 172 110
E C -2 0 109 125 140 31
C A 1 2 125 125 125 0
A U 1 -6 125 62 156 31
U S -1 5 62 94 93 31
S E 1 -1 94 140 16 -78
E Space -3 -1 140 141 109 -31
Space A 2 3 141 125 125 -16
A L 0 -8 125 78 109 -16
L M -1 2 78 63 187 109
M O 2 -2 63 78 172 109
O S -1 7 78 109 47 -31
S T 1 -3 109 93 78 -31
T Space -3 1 93 109 125 32
Space E 3 1 109 110 124 15
E V -2 -1 110 109 188 78
V E 2 1 109 156 140 31
E R 0 -1 156 125 109 -47
R Y 0 -2 125 78 109 -16
Y T 0 1 78 109 125 47
T H -1 -1 109 62 94 -15
H I 1 -2 62 78 171 109
I N -2 2 78 62 172 94
N G 1 1 62 93 94 32
G Space -2 1 93 78 1357 1264
Space OemMinus 4 -7 78 63 93 15
OemMinus Space -4 7 63 94 125 62
Space A 2 3 94 140 94 0
A L 0 -8 140 47 733 593
L L 0 0 47 47 140 93
L Space -2 5 47 94 156 109
Space E 3 1 94 47 531 437
E X -2 1 47 140 437 390
X T 2 -3 140 93 967 827
T E 0 2 93 141 140 47
E R 0 -1 141 125 94 -47
R N -2 -2 125 78 140 15
N A 1 5 78 125 125 47
A L 0 -8 125 78 187 62
L Space -2 5 78 140 125 47
Space A 2 3 140 156 187 47
A Back 2 -12 156 63 624 468
Back E -1 10 63 93 219 156
E X -2 1 93 94 202 109
X P 2 -8 94 109 110 16
P E 0 7 109 109 140 31
E C -2 0 109 125 218 109
C T 2 -2 125 94 281 156
T A -1 4 94 156 141 47
A T 1 -4 156 109 140 -16
T I 0 -3 109 78 125 16
I O 0 -1 78 78 203 125
O N -2 3 78 78 234 156
N S 1 4 78 110 124 46
S Space -2 -2 110 94 125 15
Space A 2 3 94 109 156 62
A Back 2 -12 109 110 265 156
Back Oemcomma -3 5 110 31 437 327
Oemcomma Back 3 -5 31 46 219 188
Back Back 0 0 46 78 124 78
Back Oemcomma -3 5 78 78 219 141
Oemcomma Space -1 4 78 124 125 47
Space A 2 3 124 125 93 -31
A K 0 -7 125 46 141 16
K K 0 0 46 31 156 110
K Space -2 4 31 125 62 31
Space O 3 -5 125 63 140 15
O Back 1 -4 63 78 235 172
Back Back 0 0 78 62 156 78
Back Back 0 0 62 63 124 62
Back Back 0 0 63 93 141 78
