D9 D5 0 4 62 78 421 359
E N -2 -3 93 94 140 47
N T 2 1 94 94 265 171
T S -1 3 94 78 172 78
S Space -2 -2 78 78 218 140
Space G 2 -1 78 62 515 437
G A 0 4 62 62 203 141
A R 1 -3 62 78 203 141
R G -1 -1 78 78 234 156
G A 0 4 78 94 218 140
A Back 2 -12 94 94 842 748
Back Back 0 0 94 109 500 406
Back A -2 12 109 94 982 873
A G 0 -4 94 78 593 499
G E 1 2 78 94 187 109
E Space -3 -1 94 109 203 109
Space I 3 -4 109 93 453 344
I N -2 2 93 93 187 94
N T 2 1 93 94 218 125
T O 0 -4 94 78 109 15
O Space -3 5 78 78 250 172
Space A 2 3 78 78 218 140
A Space -2 -3 78 78 203 125
Space LShiftKey 1 4 78 343 796 718
LShiftKey D2 3 -2 343 124 203 -140
D2 Oemplus 0 -10 124 31 920 796
Oemplus Back 0 -1 31 93 796 765
Back Back 0 0 93 94 171 78
Back Back 0 0 94 63 265 171
Back Space -4 9 63 78 453 390
Space D2 4 2 78 94 249 171
D2 LShiftKey -3 2 94 3151 344 250
LShiftKey Back 3 -13 3151 94 3556 405
Back LShiftKey -3 13 94 1669 359 265
LShiftKey D4 3 -4 1669 78 1576 -93
D4 D2 0 2 78 78 359 281
D2 Space -4 -2 78 78 1216 1138
Space B 1 -1 78 62 500 422
B I 2 -3 62 78 218 156
I L -1 -1 78 47 234 156
L L 0 0 47 62 125 78
L I 1 1 62 62 203 141
I O 0 -1 62 109 156 94
O N -2 3 109 78 187 78
N Space -1 2 78 109 187 109
Space C 1 1 109 94 265 156
C O 2 -6 94 78 78 -16
O M -2 2 78 78 172 94
M P 2 -3 78 94 171 93
P A -1 9 94 94 172 78
A N -1 -5 94 78 109 15
N Y 2 0 78 78 219 141
Y Space -3 2 78 94 249 171
Space W 3 2 94 93 609 515
W I 0 -6 93 62 156 63
I T 0 3 62 94 249 187
T H -1 -1 94 78 125 31
H Space -2 2 78 78 172 94
Space O 3 -5 78 62 265 187
O V -2 5 62 93 359 297
V E 2 1 93 93 234 141
E R 0 -1 93 62 218 125
R Space -3 0 62 93 359 297
Space D4 4 0 93 62 655 562
D4 Oemcomma -3 -4 62 62 390 328
Oemcomma D0 3 -2 62 63 374 312
D0 D0 0 0 63 63 156 93
D0 D0 0 0 63 62 172 109
D0 Space -4 6 62 47 343 281
Space E 3 1 47 62 453 406
E M -2 -4 62 78 156 94
M P 2 -3 78 93 187 109
P L -1 1 93 78 171 78
L O 1 0 78 94 156 78
O Y 0 3 94 78 546 452
Y E 0 3 78 78 172 94
E E 0 0 78 78 281 203
E S -1 1 78 78 296 218
S OemPeriod -1 -7 78 62 2512 2434
OemPeriod Space -1 5 62 62 312 250
Space W 3 2 62 94 343 281
W E 0 -1 94 63 218 124
E Space -3 -1 63 62 110 47
Space H 2 -2 62 109 156 94
H A 0 5 109 93 1014 905
A D 0 -2 93 78 234 141
D Space -2 -1 78 62 187 109
Space J 2 -3 62 63 483 421
J U 1 0 63 78 172 109
U T 0 2 78 78 359 281
T Back 1 -8 78 62 1560 1482
Back S -2 11 62 109 265 203
S T 1 -3 109 78 218 109
T Space -3 1 78 78 203 125
Space R 3 0 78 94 156 78
R E 0 1 94 94 203 109
E L -1 -6 94 78 281 187
L E 1 6 78 78 171 93
E A -1 2 78 109 219 141
A S 0 -1 109 93 234 125
S E 1 -1 93 265 203 110
E D -1 0 265 109 327 62
D Space -2 -1 109 94 343 234
Space O 3 -5 94 63 702 608
O U 0 2 63 62 219 156
U R 0 3 62 94 218 156
R Space -3 0 94 94 156 62
Space F 2 0 94 109 936 842
F I 1 -4 109 78 94 -15
I N -2 2 78 78 187 109
N I 2 -2 78 93 203 125
I Back 1 -5 93 78 873 780
Back E -1 10 78 125 156 78
E S -1 1 125 109 203 78
S T 1 -3 109 93 94 -15
T Space -3 1 93 78 249 156
Space C 1 1 78 62 562 484
C R 2 -1 62 94 218 156
R E 0 1 94 94 406 312
E A -1 2 94 78 265 171
A T 1 -4 78 93 141 63
T I 0 -3 93 78 280 187
I O 0 -1 78 94 172 94
O N -2 3 94 62 250 156
N Space -1 2 62 78 202 140
Space OemMinus 4 -7 78 78 390 312
OemMinus Space -4 7 78 78 250 172
Space T 3 -1 78 109 577 499
T H -1 -1 109 94 125 16
H R 1 2 94 109 328 234
R Space -3 0 109 63 202 93
Space Back 4 -9 63 78 375 312
Back E -1 10 78 94 171 93
E Space -3 -1 94 93 188 94
Space Back 4 -9 93 62 1154 1061
Back Back 0 0 62 62 156 94
Back Back 0 0 62 78 406 344
Back E -1 10 78 62 733 655
E Space -3 -1 62 78 171 109
Space M 1 -3 78 93 422 344
M LShiftKey 0 7 93 109 109 16
LShiftKey A 1 -1 109 94 998 889
A C -1 -2 94 93 297 203
C I 2 -5 93 63 951 858
I N -2 2 63 78 187 124
N T 2 1 78 109 484 406
T O 0 -4 109 94 265 156
O D -1 6 94 31 453 359
D Back 2 -10 31 62 608 577
Back S -2 11 62 93 203 141
S H 0 -4 93 94 171 78
H Space -2 2 94 78 203 109
Space OemMinus 4 -7 78 46 765 687
OemMinus Space -4 7 46 109 390 344
Space A 2 3 109 94 296 187
A Space -2 -3 94 94 187 93
Space Y 3 -2 94 0 21013 20919
Y E 0 3 0 78 47 47
E A -1 2 78 109 219 141
A R 1 -3 109 78 109 0
R Space -3 0 78 93 203 125
Space E 3 1 93 78 218 125
E A -1 2 78 93 250 172
A R 1 -3 93 78 171 78
R L -1 -5 78 78 312 234
L I 1 1 78 62 203 125
I E 0 5 62 93 125 63
E R 0 -1 93 141 218 125
R Oemcomma -2 -4 141 63 889 748
Oemcomma Space -1 4 63 47 203 140
Space A 2 3 47 93 141 94
A N -1 -5 93 63 202 109
N D 1 3 63 78 94 31
D Space -2 -1 78 47 140 62
Space I 3 -4 47 47 437 390
I Space -3 4 47 62 172 125
Space H 2 -2 62 94 140 78
H A 0 5 94 78 125 31
A D 0 -2 78 62 234 156
D Space -2 -1 62 78 140 78
Space J 2 -3 78 63 234 156
J U 1 0 63 78 219 156
U S -1 5 78 78 187 109
S T 1 -3 78 62 94 16
T Space -3 1 62 93 187 125
Space T 3 -1 93 78 296 203
T U 0 -2 78 62 219 141
U R 0 3 62 78 124 62
R N -2 -2 78 62 188 110
N E 2 3 62 156 140 78
E D -1 0 156 125 109 -47
D Space -2 -1 125 78 172 47
Space D3 4 1 78 93 515 437
D3 D0 0 -7 93 62 156 63
D0 Space -4 6 62 93 234 172
Space Back 4 -9 93 62 858 765
Back OemPeriod -3 4 62 78 686 624
OemPeriod Space -1 5 78 63 218 140
Space A 2 3 63 94 156 93
A N -1 -5 94 78 141 47
N D 1 3 78 94 140 62
D Space -2 -1 94 62 125 31
Space I 3 -4 62 63 187 125
I Space -3 4 63 63 187 124
Space G 2 -1 63 78 312 249
G O 1 -4 78 63 125 47
O T 0 4 63 78 187 124
T Space -3 1 78 78 188 110
Space F 2 0 78 62 764 686
F I 1 -4 62 78 156 94
I R 0 4 78 94 218 140
R E 0 1 94 78 203 109
E D -1 0 78 78 234 156
D OemPeriod -1 -6 78 62 765 687
OemPeriod Space -1 5 62 63 202 140
Space H 2 -2 63 78 203 140
H O 1 -3 78 78 203 125
O W 0 7 78 94 156 78
W Space -3 -2 94 62 172 78
Space C 1 1 62 63 124 62
C Q 2 2 63 47 250 187
Q Back 1 -12 47 47 2387 2340
Back A -2 12 47 93 936 889
A Back 2 -12 93 78 686 593
Back A -2 12 78 78 515 437
A N -1 -5 78 78 203 125
N Space -1 2 78 94 187 109
Space Y 3 -2 94 78 624 530
Y O 0 -3 78 125 187 109
O U 0 2 125 78 765 640
U Space -3 3 78 62 218 140
Space G 2 -1 62 63 967 905
G E 1 2 63 78 109 46
E T 0 -2 78 78 188 110
T Space -3 1 78 63 202 124
Space F 2 0 63 78 203 140
F I 1 -4 78 78 125 47
I R 0 4 78 109 203 125
R E 0 1 109 140 234 125
E D -1 0 140 94 218 78
D Space -2 -1 94 62 219 125
Space F 2 0 62 78 187 125
F R 1 0 78 124 125 47
R O 0 -5 124 93 78 -46
O M -2 2 93 94 171 78
M Space -1 3 94 78 203 109
Space A 2 3 78 110 530 452
A Space -2 -3 110 78 156 46
Space C 1 1 78 62 547 469
C O 2 -6 62 78 312 250
O M -2 2 78 63 202 124
M P 2 -3 63 62 1467 1404
P A -1 9 62 109 343 281
A N -1 -5 109 63 140 31
N Y 2 0 63 62 219 156
Y Space -3 2 62 78 218 156
Space Y 3 -2 78 78 702 624
Y O 0 -3 78 109 203 125
O U 0 2 109 62 203 94
U Space -3 3 62 78 187 125
Space S 2 2 78 94 218 140
S T 1 -3 94 78 125 31
T A -1 4 78 94 156 78
A R 1 -3 94 78 94 0
R T 0 -1 78 62 187 109
T E 0 2 62 203 187 125
E D -1 0 203 171 94 -109
D Space -2 -1 171 93 390 219
Space Back 4 -9 93 93 624 531
Back RShiftKey -3 2 93 266 327 234
RShiftKey OemQuestion 0 1 266 93 219 -47
OemQuestion Space -1 6 93 78 671 578
Space LShiftKey 1 4 78 312 452 374
LShiftKey W 2 -2 312 156 203 -109
W E 0 -1 156 110 327 171
E L -1 -6 110 63 203 93
L L 0 0 63 63 156 93
L OemPeriod -1 0 63 62 562 499
OemPeriod Back 3 -4 62 93 437 375
Back Oemcomma -3 5 93 62 265 172
Oemcomma Space -1 4 62 78 203 141
Space A 2 3 78 109 234 156
A S 0 -1 109 62 234 125
S Space -2 -2 62 94 140 78
Space LShiftKey 1 4 94 296 562 468
LShiftKey A 1 -1 296 141 171 -125
A P 1 -9 141 62 297 156
P P 0 0 62 78 140 78
P L -1 1 78 78 140 62
L E 1 6 78 78 188 110
E Space -3 -1 78 94 140 62
Space G 2 -1 94 78 577 483
G R 1 1 78 78 156 78
R E 0 1 78 109 219 141
E W 0 1 109 125 218 109
W Space -3 -2 125 94 998 873
Space W 3 2 94 78 203 109
W E 0 -1 78 94 187 109
E Space -3 -1 94 78 110 16
Space H 2 -2 78 62 187 109
H I 1 -2 62 78 187 125
I R 0 4 78 94 156 78
R E 0 1 94 171 203 109
E D -1 0 171 125 109 -62
D Space -2 -1 125 93 203 78
Space S 2 2 93 109 187 94
S O 1 -7 109 78 218 109
O M -2 2 78 62 219 141
M E 2 4 62 94 93 31
E O 0 -6 94 47 359 265
O N -2 3 47 93 172 125
N E 2 3 93 93 1326 1233
E Space -3 -1 93 47 187 94
Space W 3 2 47 78 187 140
W H -1 -4 78 94 125 47
H O 1 -3 94 94 187 93
O Space -3 5 94 93 219 125
Space I 3 -4 93 63 1341 1248
I Space -3 4 63 32 187 124
Space T 3 -1 32 63 203 171
T H -1 -1 63 62 203 140
H O 1 -3 62 109 187 125
O U 0 2 109 78 203 94
U G -1 2 78 47 281 203
G H 0 -1 47 93 156 109
H T 1 1 93 78 1092 999
T Space -3 1 78 94 218 140
Space W 3 2 94 94 655 561
W A -1 1 94 78 219 125
A S 0 -1 78 78 187 109
S Space -2 -2 78 63 109 31
Space V 1 0 63 94 156 93
V E 2 1 94 125 109 15
E R 0 -1 125 93 219 94
R Y 0 -2 93 78 78 -15
Y Space -3 2 78 47 187 109
Space T 3 -1 47 78 140 93
T A -1 4 78 93 141 63
A K 0 -7 93 47 187 94
K Back 2 -5 47 62 1342 1295
Back L -2 4 62 78 483 421
L E 1 6 78 110 109 31
E N -2 -3 110 47 156 46
N T 2 1 47 78 234 187
T E 0 2 78 140 141 63
E D -1 0 140 140 78 -62
D Space -2 -1 140 63 218 78
Space T 3 -1 63 62 843 780
T O 0 -4 62 140 187 125
O Space -3 5 140 94 218 78
Space R 3 0 94 94 203 109
R U 0 -3 94 94 62 -32
U N -2 1 94 93 188 94
N Space -1 2 93 78 187 94
Space T 3 -1 78 62 437 359
T H -1 -1 62 78 187 125
H E 1 3 78 109 125 47
E Space -3 -1 109 109 78 -31
Space C 1 1 109 109 187 78
C O 2 -6 109 94 109 0
O M -2 2 94 63 187 93
M P 2 -3 63 94 156 93
P A -1 9 94 94 156 62
A N -1 -5 94 78 78 -16
N Y 2 0 78 78 234 156
Y Space -3 2 78 94 390 312
Space W 3 2 94 62 749 655
W I 0 -6 62 78 94 32
I T 0 3 78 94 218 140
T H -1 -1 94 94 218 124
H Space -2 2 94 93 188 94
Space M 1 -3 93 94 171 78
M E 2 4 94 63 187 93
E Oemcomma -2 -5 63 62 250 187
Oemcomma Space -1 4 62 78 218 156
Space A 2 3 78 94 624 546
A N -1 -5 94 47 172 78
N D 1 3 47 94 140 93
D Space -2 -1 94 78 110 16
Space F 2 0 78 94 280 202
F O 1 -5 94 78 110 16
O R 0 5 78 94 202 124
R Space -3 0 94 62 94 0
Space T 3 -1 62 78 234 172
T H -1 -1 78 93 203 125
H E 1 3 93 94 187 94
E Space -3 -1 94 78 187 93
Space F 2 0 78 109 468 390
F I 1 -4 109 78 141 32
I R 0 4 78 78 202 124
R S -1 2 78 109 219 141
S T 1 -3 109 63 93 -16
T Space -3 1 63 78 188 125
Space Y 3 -2 78 78 187 109
Y E 0 3 78 110 93 15
E A -1 2 110 78 250 140
A R 1 -3 78 78 156 78
R Space -3 0 78 93 281 203
Space O 3 -5 93 78 499 406
O R 0 5 78 94 218 140
R Space -3 0 94 78 156 62
Space S 2 2 78 93 219 141
S O 1 -7 93 78 171 78
O Space -3 5 78 93 219 141
Space T 3 -1 93 94 483 390
T H -1 -1 94 63 78 -16
H I 1 -2 63 109 172 109
I N -2 2 109 78 187 78
N G 1 1 78 94 203 125
G S 0 3 94 109 187 93
S Space -2 -2 109 109 172 63
Space W 3 2 109 110 483 374
W N -2 -4 110 94 156 46
N E 2 3 94 109 110 16
E T 0 -2 109 78 187 78
T Space -3 1 78 109 187 109
Space W 3 2 109 94 156 47
W E 0 -1 94 78 218 124
E L -1 -6 78 63 203 125
L L 0 0 63 62 172 109
L OemPeriod -1 0 62 62 577 515
OemPeriod Space -1 5 62 63 218 156
Space LShiftKey 1 4 63 219 203 140
LShiftKey B 0 -5 219 62 141 -78
B U 2 -2 62 78 140 78
U T 0 2 78 63 218 140
T Space -3 1 63 78 188 125
Space O 3 -5 78 109 218 140
O U 0 2 109 93 203 94
U R 0 3 93 94 951 858
R Space -3 0 94 109 172 78
Space Back 4 -9 109 31 1342 1233
Back Back 0 0 31 62 156 125
Back Back 0 0 62 93 156 94
Back Back 0 0 93 78 218 125
Back Back 0 0 78 47 218 140
Back Space -4 9 47 110 468 421
Space T 3 -1 110 78 375 265
T H -1 -1 78 78 203 125
H R 1 2 78 31 187 109
R Back 1 -9 31 63 998 967
Back E -1 10 63 94 156 93
E M -2 -4 94 78 109 15
M Back 3 -6 78 109 375 297
Back N -3 7 109 78 281 172
N Space -1 2 78 63 202 124
Space O 3 -5 63 78 375 312
O U 0 2 78 62 203 125
U R 0 3 62 109 187 125
R Space -3 0 109 78 125 16
Space V 1 0 78 78 296 218
V I 2 -4 78 94 109 31
I S -1 6 94 109 234 140
S I 1 -6 109 62 141 32
I O 0 -1 62 109 156 94
O N -2 3 109 94 202 93
N S 1 4 94 109 266 172
S Space -2 -2 109 94 218 109
Space O 3 -5 94 78 1014 920
O Space -3 5 78 78 359 281
Space Back 4 -9 78 125 405 327
Back F -2 9 125 94 234 109
F Space -2 0 94 109 141 47
Space T 3 -1 109 31 359 250
T H -1 -1 31 94 218 187
H E 1 3 94 78 172 78
E Space -3 -1 78 78 109 31
Space F 2 0 78 94 218 140
F U 1 -3 94 62 125 31
U T 0 2 62 78 218 156
T U 0 -2 78 62 219 141
U R 0 3 62 94 171 109
R E 0 1 94 125 234 140
E Space -3 -1 125 78 250 125
Space B 1 -1 78 63 530 452
B E 2 2 63 109 141 78
E G -1 -2 109 94 265 156
G A 0 4 94 141 265 171
A N -1 -5 141 16 281 140
N Space -1 2 16 93 250 234
Space T 3 -1 93 63 280 187
T O 0 -4 63 62 219 156
O Space -3 5 62 94 187 125
Space D 2 1 94 109 265 171
D I 1 -5 109 93 141 32
I V -2 4 93 94 592 499
V E 2 1 94 93 266 172
E R 0 -1 93 93 390 297
R G -1 -1 93 93 265 172
G E 1 2 93 109 218 125
E Space -3 -1 109 78 312 203
Space A 2 3 78 141 265 187
A N -1 -5 141 78 203 62
N D 1 3 78 94 203 125
D Space -2 -1 94 78 109 15
Space E 3 1 78 78 172 94
E V -2 -1 78 62 156 78
V E 2 1 62 78 109 47
E N -2 -3 78 62 172 94
N T 2 1 62 63 249 187
T U 0 -2 63 78 203 140
U A -1 6 78 94 156 78
A L 0 -8 94 47 140 46
L L 0 0 47 78 110 63
L Y 1 3 78 94 249 171
Y Space -3 2 94 93 219 125
Space W 3 2 93 94 530 437
W E 0 -1 94 94 218 124
E Space -3 -1 94 78 110 16
Space H 2 -2 78 109 156 78
H A 0 5 109 94 171 62
A D 0 -2 94 109 250 156
D Space -2 -1 109 94 405 296
Space A 2 3 94 94 203 109
A Space -2 -3 94 110 109 15
Space F 2 0 110 78 359 249
F A 0 3 78 93 297 219
A L 0 -8 93 62 452 359
L L 0 0 62 109 156 94
L I 1 1 109 94 499 390
I N -2 2 94 94 187 93
N G 1 1 94 78 203 109
G Space -2 1 78 78 156 78
Space O 3 -5 78 109 203 125
O U 0 2 109 78 172 63
U T 0 2 78 78 202 124
T OemPeriod -2 -4 78 62 500 422
OemPeriod Space -1 5 62 78 202 140
Space LShiftKey 1 4 78 327 375 297
LShiftKey W 2 -2 327 156 187 -140
W H -1 -4 156 93 203 47
H E 1 3 93 109 156 63
E N -2 -3 109 78 125 16
N Space -1 2 78 93 187 109
Space W 3 2 93 94 249 156
W E 0 -1 94 109 203 109
E Space -3 -1 109 93 219 110
Space D 2 1 93 94 296 203
D I 1 -5 94 78 218 124
I D -1 5 78 93 110 32
D Oemcomma -1 -5 93 78 312 219
Oemcomma Space -1 4 78 78 202 124
Space O 3 -5 78 63 1092 1014
O U 0 2 63 47 234 171
U R 0 3 47 109 141 94
R Space -3 0 109 62 156 47
Space LShiftKey 1 4 62 203 187 125
LShiftKey B 0 -5 203 78 156 -47
B O 2 -4 78 93 203 125
O A -1 8 93 78 156 63
A R 1 -3 78 109 234 156
R D -1 1 109 93 203 94
D Space -2 -1 93 78 124 31
Space O 3 -5 78 78 250 172
O F -1 5 78 93 250 172
F Space -2 0 93 63 124 31
Space LShiftKey 1 4 63 265 203 140
LShiftKey D 1 -3 265 78 156 -109
D I 1 -5 78 78 265 187
I R 0 4 78 78 125 47
R E 0 1 78 94 203 125
E C -2 0 94 109 156 62
C T 2 -2 109 78 250 141
T O 0 -4 78 125 249 171
O R 0 5 125 109 203 78
R S -1 2 109 78 265 156
S Space -2 -2 78 94 265 187
Space S 2 2 94 78 780 686
S I 1 -6 78 78 141 63
I D -1 5 78 78 140 62
D E 1 0 78 187 156 78
E D -1 0 187 109 141 -46
D Space -2 -1 109 78 156 47
Space W 3 2 78 110 670 592
W I 0 -6 110 62 94 -16
I T 0 3 62 78 234 172
T H -1 -1 78 63 218 140
H Space -2 2 63 78 172 109
Space H 2 -2 78 78 172 94
H I 1 -2 78 109 187 109
I M -2 1 109 109 234 125
M Back 3 -6 109 78 1139 1030
Back OemPeriod -3 4 78 78 234 156
OemPeriod Space -1 5 78 62 234 156
Space LShiftKey 1 4 62 281 140 78
LShiftKey S 1 -2 281 110 218 -63
S O 1 -7 110 78 141 31
O Space -3 5 78 78 561 483
Space A 2 3 78 94 281 203
A T 1 -4 94 63 187 93
T Space -3 1 63 78 188 125
Space D3 4 1 78 109 405 327
D3 D0 0 -7 109 62 219 110
D0 Space -4 6 62 78 265 203
Space LShiftKey 1 4 78 218 593 515
LShiftKey I 2 -8 218 78 156 -62
I Space -3 4 78 109 187 109
Space W 3 2 109 94 93 -16
W A -1 1 94 94 250 156
A S 0 -1 94 78 203 109
S Space -2 -2 78 78 203 125
Space O 3 -5 78 78 374 296
O U 0 2 78 78 203 125
U T 0 2 78 93 359 281
T OemPeriod -2 -4 93 78 265 172
OemPeriod Space -1 5 78 78 249 171
Space LShiftKey 1 4 78 312 312 234
LShiftKey A 1 -1 312 125 203 -109
A N -1 -5 125 78 187 62
N D 1 3 78 109 141 63
D Space -2 -1 109 78 156 47
Space B 1 -1 78 15 702 624
B Oemplus 3 -7 15 109 686 671
Oemplus Back 0 -1 109 63 780 671
Back Back 0 0 63 62 172 109
Back V -3 9 62 62 702 640
V E 2 1 62 110 171 109
E R 0 -1 110 94 203 93
R Y 0 -2 94 78 109 15
Y Space -3 2 78 78 234 156
Space LShiftKey 1 4 78 452 718 640
LShiftKey P 2 -10 452 78 281 -171
P U 0 3 78 93 281 203
U B -2 2 93 94 202 109
B L 1 -4 94 93 266 172
L Back 2 -4 93 94 2074 1981
Back Back 0 0 94 78 188 94
Back Back 0 0 78 109 187 109
Back Back 0 0 109 78 281 172
Back P -1 3 78 78 530 452
P U 0 3 78 78 312 234
U B -2 2 78 93 515 437
B L 1 -4 93 62 1248 1155
L I 1 1 62 63 218 156
I C -2 5 63 94 281 218
C L 1 -6 94 78 125 31
L Y 1 3 78 63 249 171
Y Space -3 2 63 62 188 125
Space O 3 -5 62 94 452 390
O U 0 2 94 78 203 109
U T 0 2 78 63 218 140
T OemPeriod -2 -4 63 78 406 343
OemPeriod Space -1 5 78 62 234 156
Space LShiftKey 1 4 62 327 437 375
LShiftKey W 2 -2 327 125 202 -125
W H -1 -4 125 78 141 16
H A 0 5 78 109 187 109
A T 1 -4 109 78 94 -15
T Space -3 1 78 78 249 171
Space H 2 -2 78 78 749 671
H A 0 5 78 125 125 47
A D 0 -2 125 93 281 156
D Space -2 -1 93 78 202 109
Space B 1 -1 78 62 344 266
B E 2 2 62 47 296 234
E E 0 0 47 78 156 109
E N -2 -3 78 63 140 62
N Space -1 2 63 94 156 93
Space T 3 -1 94 63 312 218
T H -1 -1 63 78 188 125
H E 1 3 78 78 124 46
E Space -3 -1 78 78 125 47
Space F 2 0 78 93 141 63
F O 1 -5 93 78 187 94
O C -2 6 78 78 203 125
C U 2 -4 78 47 218 140
U S -1 5 47 94 234 187
S Space -2 -2 94 94 234 140
Space O 3 -5 94 78 624 530
O F -1 5 78 78 219 141
F Space -2 0 78 47 109 31
Space M 1 -3 47 78 171 124
M Y 2 1 78 78 203 125
Y Space -3 2 78 78 187 109
Space E 3 1 78 93 141 63
E N -2 -3 93 62 78 -15
N T 2 1 62 78 249 187
T I 0 -3 78 78 344 266
I R 0 4 78 78 156 78
R E 0 1 78 109 234 156
E Space -3 -1 109 94 218 109
Space A 2 3 94 109 952 858
A D 0 -2 109 78 265 156
D U 1 -4 78 63 249 171
U L -1 -2 63 78 203 140
L T 1 4 78 78 546 468
T Space -3 1 78 93 250 172
Space L 2 -5 93 94 608 515
L I 1 1 94 78 219 125
I F -1 4 78 94 249 171
F E 1 1 94 125 203 109
E Space -3 -1 125 93 172 47
Space W 3 2 93 78 218 125
W A -1 1 78 94 234 156
A S 0 -1 94 78 218 124
S Space -2 -2 78 78 94 16
Space G 2 -1 78 78 234 156
G O 1 -4 78 110 218 140
O N -2 3 110 94 203 93
N E 2 3 94 109 172 78
E Oemcomma -2 -5 109 63 483 374
Oemcomma Space -1 4 63 62 188 125
Space A 2 3 62 110 124 62
A N -1 -5 110 78 203 93
N D 1 3 78 125 172 94
D Space -2 -1 125 78 156 31
Space I 3 -4 78 63 561 483
I T 0 3 63 78 219 156
T Space -3 1 78 94 187 109
Space W 3 2 94 94 109 15
W A -1 1 94 93 250 156
A S 0 -1 93 94 187 94
S Space -2 -2 94 109 156 62
Space D 2 1 109 78 406 297
D E 1 0 78 93 156 78
E V -2 -1 93 62 265 172
V A 1 3 62 93 125 63
A S 0 -1 93 62 218 125
S T 1 -3 62 62 94 32
T I 0 -3 62 78 234 172
I N -2 2 78 78 171 93
N G 1 1 78 62 219 141
G OemPeriod -1 -4 62 93 499 437
OemPeriod Return 1 -3 93 94 374 281
Return I 1 4 94 78 2075 1981
I Space -3 4 78 78 577 499
Space Oemplus 4 -8 78 109 765 687
Oemplus Oemplus 0 0 109 78 187 78
Oemplus Back 0 -1 78 63 717 639
Back Back 0 0 63 78 156 93
Back Back 0 0 78 62 188 110
Back Back 0 0 62 62 187 125
Back LShiftKey -3 13 62 312 312 250
LShiftKey I 2 -8 312 63 218 -94
I Space -3 4 63 93 172 109
Space R 3 0 93 78 187 94
R E 0 1 78 93 172 94
E A -1 2 93 93 265 172
A L 0 -8 93 63 140 47
L L 0 0 63 78 156 93
L L 0 0 78 93 94 16
L Y 1 3 93 78 811 718
Y Back 1 -7 78 62 437 359
Back Back 0 0 62 31 187 125
