D9 D3 0 6 78 94 124 46
Left R 3 7 156 63 639 483
R Right -3 -9 63 765 499 436
Right Right 0 0 765 31 1077 312
Right Space 0 9 31 47 3697 3666
Space A 2 3 47 63 452 405
A N -1 -5 63 78 78 15
N D 1 3 78 93 141 63
D Space -2 -1 93 93 78 -15
Space I 3 -4 93 156 109 16
I N -2 2 156 93 125 -31
N Space -1 2 93 109 125 32
Space D1 4 3 109 109 218 109
D1 D0 0 -9 109 63 140 31
D0 Space -4 6 63 125 125 62
Space Y 3 -2 125 78 203 78
Y E 0 3 78 94 62 -16
E A -1 2 94 78 219 125
A R 1 -3 78 78 78 0
R S -1 2 78 63 140 62
S Space -2 -2 63 78 141 78
Space LShiftKey 1 4 78 156 2152 2074
LShiftKey A 1 -1 156 124 110 -46
A P 1 -9 124 62 187 63
P P 0 0 62 62 125 63
P L -1 1 62 62 156 94
L E 1 6 62 78 93 31
E Space -3 -1 78 78 109 31
Space H 2 -2 78 78 156 78
H A 0 5 78 62 94 16
A S 0 -1 62 63 187 125
S Space -2 -2 63 93 94 31
Space G 2 -1 93 140 281 188
G R 1 1 140 109 109 -31
R O 0 -5 109 172 93 -16
O U 0 2 172 109 125 -47
U W 0 5 109 94 203 94
W Back 1 -11 94 78 359 265
Back Back 0 0 78 94 140 62
Back W -1 11 94 78 172 78
W N -2 -4 78 78 140 62
N Space -1 2 78 109 1311 1233
Space F 2 0 109 109 2277 2168
F R 1 0 109 125 47 -62
R O 0 -5 125 140 78 -47
O M -2 2 140 125 78 -62
M Space -1 3 125 94 140 15
Space J 2 -3 94 94 172 78
J S 0 5 94 78 156 62
S U 1 -5 78 78 16 -62
U T 0 2 78 78 187 109
T Space -3 1 78 94 140 62
Space T 3 -1 94 78 141 47
T W 0 3 78 109 218 140
W O 0 -7 109 63 109 0
O Space -3 5 63 109 125 62
Space O 3 -5 109 78 250 141
O F -1 5 78 78 124 46
F Space -2 0 78 94 172 94
Space U 3 -3 94 63 530 436
U S -1 5 63 62 94 31
S Space -2 -2 62 109 94 32
Space I 3 -4 109 125 140 31
I N -2 2 125 94 109 -16
N Space -1 2 94 94 125 31
Space T 3 -1 94 62 47 -47
T H -1 -1 62 78 109 47
H E 1 3 78 78 94 16
E Space -3 -1 78 78 124 46
Space G 2 -1 78 78 203 125
G A 0 4 78 78 94 16
A R 1 -3 78 78 109 31
R A -1 3 78 62 94 16
A G 0 -4 62 78 390 328
G E 1 2 78 78 109 31
E Space -3 -1 78 78 140 62
Space Left 0 -7 78 1388 1061 983
Left Right 0 -2 1388 16 1638 250
Right Right 0 0 16 62 125 109
Right Oemplus 4 1 62 140 390 328
Oemplus Back 0 -1 140 62 437 297
Back Back 0 0 62 78 156 94
Back Back 0 0 78 125 343 265
Back U -1 6 125 78 624 499
U S -1 5 78 78 62 -16
S Space -2 -2 78 93 3729 3651
Space I 3 -4 93 156 670 577
I N -2 2 156 140 110 -46
N T 2 1 140 78 124 -16
T O 0 -4 78 94 125 47
O Space -3 5 94 94 156 62
Space Space 0 0 94 125 390 296
Space Back 4 -9 125 156 484 359
Back A -2 12 156 94 374 218
A Space -2 -3 94 94 187 93
Space LShiftKey 1 4 94 78 375 281
LShiftKey LShiftKey 0 0 78 1638 140 62
LShiftKey D4 3 -4 1638 62 1545 -93
D4 D2 0 2 62 109 343 281
D2 Space -4 -2 109 109 1466 1357
Space B 1 -1 109 110 421 312
B I 2 -3 110 94 94 -16
I L -1 -1 94 62 234 140
L L 0 0 62 78 125 63
L I 1 1 78 125 171 93
I O 0 -1 125 93 110 -15
O N -2 3 93 78 187 94
N Space -1 2 78 109 125 47
Space C 1 1 109 62 140 31
C O 2 -6 62 62 78 16
O M -2 2 62 78 109 47
M P 2 -3 78 109 156 78
P A -1 9 109 62 125 16
A N -1 -5 62 93 406 344
N Y 2 0 93 78 187 94
Y Space -3 2 78 94 920 842
Space W 3 2 94 78 1123 1029
W I 0 -6 78 62 110 32
I T 0 3 62 78 156 94
T H -1 -1 78 47 93 15
H Space -2 2 47 125 78 31
Space O 3 -5 125 94 109 -16
O V -2 5 94 78 234 140
V E 2 1 78 124 110 32
E R 0 -1 124 93 78 -46
R Space -3 0 93 109 109 16
Space D4 4 0 109 78 296 187
D4 D0 0 -6 78 78 234 156
D0 D0 0 0 78 78 172 94
D0 Back 0 -3 78 16 842 764
Back Back 0 0 16 109 390 374
Back Oemcomma -3 5 109 63 624 515
Oemcomma D0 3 -2 63 63 343 280
D0 D0 0 0 63 78 141 78
D0 D0 0 0 78 62 499 421
D0 Space -4 6 62 140 172 110
Space E 3 1 140 63 483 343
E M -2 -4 63 47 234 171
M P 2 -3 47 141 187 140
P L -1 1 141 93 110 -31
L O 1 0 93 62 234 141
O Y 0 3 62 93 265 203
Y E 0 3 93 94 187 94
E E 0 0 94 93 172 78
E S -1 1 93 78 234 141
S OemPeriod -1 -7 78 31 1513 1435
OemPeriod Space -1 5 31 78 187 156
Space LShiftKey 1 4 78 187 109 31
LShiftKey W 2 -2 187 125 156 -31
W E 0 -1 125 78 234 109
E Space -3 -1 78 94 203 125
Space J 2 -3 94 63 218 124
J U 1 0 63 78 141 78
U S -1 5 78 78 125 47
S T 1 -3 78 78 124 46
T Space -3 1 78 94 203 125
Space Back 4 -9 94 63 1279 1185
Back Back 0 0 63 62 172 109
Back Back 0 0 62 62 125 63
Back Back 0 0 62 63 140 78
Back Back 0 0 63 78 172 109
Back H -2 7 78 62 437 359
H A 0 5 62 62 78 16
A D 0 -2 62 109 187 125
D Space -2 -1 109 78 249 140
Space J 2 -3 78 78 453 375
J U 1 0 78 63 171 93
U S -1 5 63 63 125 62
S T 1 -3 63 62 63 0
T Space -3 1 62 93 156 94
Space R 3 0 93 124 156 63
R E 0 1 124 93 78 -46
E L -1 -6 93 109 187 94
L E 1 6 109 78 109 0
E A -1 2 78 78 203 125
A S 0 -1 78 156 234 156
S E 1 -1 156 109 125 -31
E D -1 0 109 93 234 125
D Space -2 -1 93 78 265 172
Space O 3 -5 78 140 2465 2387
O U 0 2 140 109 109 -31
U R 0 3 109 78 218 109
R Space -3 0 78 109 141 63
Space F 2 0 109 78 265 156
F I 1 -4 78 62 125 47
I N -2 2 62 63 171 109
N E 2 3 63 47 78 15
E S -1 1 47 78 156 109
S T 1 -3 78 63 156 78
T Space -3 1 63 94 156 93
Space C 1 1 94 63 187 93
C R 2 -1 63 109 250 187
R E 0 1 109 125 62 -47
E A -1 2 125 78 234 109
A T 1 -4 78 78 234 156
T I 0 -3 78 109 110 32
I O 0 -1 109 109 62 -47
O N -2 3 109 63 187 78
N Space -1 2 63 62 250 187
Space OemMinus 4 -7 62 62 1248 1186
OemMinus Space -4 7 62 94 171 109
Space T 3 -1 94 78 141 47
T H -1 -1 78 78 93 15
H E 1 3 78 78 110 32
E Space -3 -1 78 78 124 46
Space LShiftKey 1 4 78 203 203 125
LShiftKey M 0 -7 203 63 156 -47
M A 1 6 63 78 109 46
A C -1 -2 78 78 250 172
C I 2 -5 78 187 109 31
I N -2 2 187 125 125 -62
N T 2 1 125 110 452 327
T O 0 -4 110 78 110 0
O S -1 7 78 109 187 109
S H 0 -4 109 78 125 16
H G 0 1 78 47 15 -63
G Back 2 -8 47 94 827 780
Back Space -4 9 94 94 296 202
Space OemMinus 4 -7 94 47 1607 1513
OemMinus Space -4 7 47 124 141 94
Space A 2 3 124 62 187 63
A Space -2 -3 62 93 234 172
Space Y 3 -2 93 62 1763 1670
Y E 0 3 62 62 31 -31
E A -1 2 62 78 203 141
A R 1 -3 78 63 93 15
R Space -3 0 63 109 141 78
Space A 2 3 109 140 218 109
A Back 2 -12 140 94 374 234
Back E -1 10 94 110 234 140
E Q 0 2 110 78 94 -16
Q A -1 0 78 16 78 0
A R 1 -3 16 93 203 187
R L -1 -5 93 187 234 141
L I 1 1 187 109 109 -78
I E 0 5 109 140 94 -15
E R 0 -1 140 93 109 -31
R RShiftKey -2 -7 93 46 437 344
RShiftKey Left -1 0 46 62 265 219
Left Left 0 0 62 78 109 47
Left Left 0 0 78 63 140 62
Left Left 0 0 63 47 125 62
Left Left 0 0 47 47 125 78
Left Left 0 0 47 62 125 78
Left Back 4 -2 62 94 327 265
Back Right -4 0 94 47 640 546
Right Right 0 0 47 78 125 78
Right Right 0 0 78 47 171 93
Right Right 0 0 47 63 125 78
Right Right 0 0 63 62 125 62
Right Right 0 0 62 15 125 63
Right Space 0 9 15 78 483 468
Space Oemcomma 1 -4 78 63 2028 1950
Oemcomma Space -1 4 63 109 141 78
Space A 2 3 109 78 171 62
A N -1 -5 78 62 94 16
N D 1 3 62 62 125 63
D Space -2 -1 62 94 93 31
Space I 3 -4 94 94 78 -16
I Space -3 4 94 94 156 62
Space H 2 -2 94 110 156 62
H A 0 5 110 94 94 -16
A D 0 -2 94 78 265 171
D Back 2 -10 78 78 1467 1389
Back Back 0 0 78 47 187 109
Back Back 0 0 47 62 125 78
Back Back 0 0 62 78 124 62
Back Back 0 0 78 78 125 47
Back LShiftKey -3 13 78 359 203 125
LShiftKey I 2 -8 359 94 234 -125
I Space -3 4 94 125 187 93
Space H 2 -2 125 94 265 140
H A 0 5 94 62 110 16
A D 0 -2 62 78 187 125
D Space -2 -1 78 93 125 47
Space K 2 -4 93 281 171 78
K Back 2 -5 281 78 515 234
Back J -2 6 78 156 281 203
J U 1 0 156 93 125 -31
U S -1 5 93 78 124 31
S T 1 -3 78 62 110 32
T Space -3 1 62 93 187 125
Space T 3 -1 93 78 2168 2075
T U 0 -2 78 78 63 -15
U R 0 3 78 78 156 78
R N -2 -2 78 62 140 62
N E 2 3 62 62 78 16
E D -1 0 62 94 140 78
D Space -2 -1 94 78 156 62
Space D3 4 1 78 78 297 219
D3 D0 0 -7 78 46 203 125
D0 OemMinus 0 -1 46 15 0 -46
OemMinus Back 0 -2 15 94 452 437
Back OemPeriod -3 4 94 78 718 624
OemPeriod Space -1 5 78 62 343 265
Space Left 0 -7 62 1248 1950 1888
Left Left 0 0 1248 93 1404 156
Left Left 0 0 93 63 171 78
Left Left 0 0 63 47 141 78
Left Left 0 0 47 78 109 62
Left Oemplus 4 -1 78 109 312 234
Oemplus Back 0 -1 109 62 749 640
Back Back 0 0 62 78 109 47
Back Right -4 0 78 1451 343 265
Right LShiftKey 1 13 1451 172 6084 4633
LShiftKey A 1 -1 172 124 141 -31
A N -1 -5 124 78 218 94
N D 1 3 78 93 94 16
D Space -2 -1 93 94 124 31
Space T 3 -1 94 62 141 47
T H -1 -1 62 78 109 47
H E 1 3 78 94 78 0
E N -2 -3 94 78 125 31
N Space -1 2 78 109 109 31
Space I 3 -4 109 78 125 16
I Space -3 4 78 109 156 78
Space G 2 -1 109 78 109 0
G O 1 -4 78 78 94 16
O T 0 4 78 63 93 15
T Space -3 1 63 94 109 46
Space F 2 0 94 63 281 187
F I 1 -4 63 78 63 0
I R 0 4 78 125 140 62
R E 0 1 125 109 94 -31
E S -1 1 109 110 202 93
S OemPeriod -1 -7 110 94 125 15
OemPeriod Back 3 -4 94 78 593 499
Back Back 0 0 78 94 156 78
Back D -2 10 94 125 78 -16
D OemPeriod -1 -6 125 109 250 125
OemPeriod Left -1 -2 109 640 639 530
Left Left 0 0 640 63 858 218
Left Left 0 0 63 47 172 109
Left Left 0 0 47 46 125 78
Left Left 0 0 46 47 124 78
Left Left 0 0 47 47 125 78
Left Back 4 -2 47 78 453 406
Back LShiftKey -3 13 78 671 140 62
LShiftKey I 2 -8 671 78 499 -172
I RShiftKey -2 -3 78 203 453 375
RShiftKey Space -1 7 203 62 2309 2106
Space LShiftKey 1 4 62 375 2355 2293
LShiftKey H 1 -6 375 109 250 -125
H O 1 -3 109 125 234 125
O W 0 7 125 78 125 0
W Space -3 -2 78 94 124 46
Space C 1 1 94 141 125 31
C A 1 2 141 125 94 -47
A N -1 -5 125 62 109 -16
N Space -1 2 62 94 109 47
Space Y 3 -2 94 93 250 156
Y O 0 -3 93 140 125 32
O U 0 2 140 110 124 -16
U Space -3 3 110 93 188 78
Space G 2 -1 93 62 187 94
G E 1 2 62 78 125 63
E T 0 -2 78 78 124 46
T Space -3 1 78 110 156 78
Space F 2 0 110 78 156 46
F I 1 -4 78 94 125 47
I R 0 4 94 141 109 15
R E 0 1 141 125 94 -47
E D -1 0 125 94 234 109
D Space -2 -1 94 63 265 171
Space F 2 0 63 156 297 234
F R 1 0 156 125 109 -47
R O 0 -5 125 156 62 -63
O M -2 2 156 125 94 -62
M A 1 6 125 93 203 78
A Space -2 -3 93 78 124 31
Space C 1 1 78 78 156 78
C O 2 -6 78 172 234 156
O M -2 2 172 94 125 -47
M P 2 -3 94 62 250 156
P L -1 1 62 93 47 -15
L A 0 8 93 78 140 47
A Back 2 -12 78 62 312 234
Back Oemplus 0 1 62 0 62 0
Oemplus Back 0 -1 0 78 63 63
Back Back 0 0 78 78 749 671
Back Back 0 0 78 94 280 202
Back Back 0 0 94 62 188 94
Back Back 0 0 62 62 140 78
Back Back 0 0 62 63 140 78
Back Back 0 0 63 31 125 62
Back Back 0 0 31 31 125 94
Back Space -4 9 31 93 250 219
Space A 2 3 93 78 202 109
A Space -2 -3 78 78 188 110
Space C 1 1 78 94 358 280
C O 2 -6 94 156 110 16
O M -2 2 156 93 109 -47
M P 2 -3 93 94 187 94
P L -1 1 94 125 47 -47
L A 0 8 125 78 187 62
A Back 2 -12 78 63 374 296
Back Back 0 0 63 94 125 62
Back A -2 12 94 62 125 31
A N -1 -5 62 78 172 110
N Y 2 0 78 93 187 109
Y Space -3 2 93 94 187 94
Space Y 3 -2 94 78 702 608
Y O 0 -3 78 156 172 94
O U 0 2 156 110 124 -32
U Space -3 3 110 125 156 46
Space S 2 2 125 62 2902 2777
S T 1 -3 62 63 109 47
T A -1 4 63 62 94 31
A R 1 -3 62 62 78 16
R E 0 1 62 47 156 94
E Oemplus 1 -9 47 109 499 452
Oemplus Back 0 -1 109 78 343 234
Back Back 0 0 78 109 156 78
Back T -1 8 109 109 281 172
T E 0 2 109 62 94 -15
E D -1 0 62 78 140 78
D RShiftKey -1 -8 78 452 484 406
RShiftKey OemQuestion 0 1 452 125 327 -125
OemQuestion Space -1 6 125 78 297 172
Space LShiftKey 1 4 78 531 1528 1450
LShiftKey W 2 -2 531 140 484 -47
W E 0 -1 140 94 218 78
E L -1 -6 94 62 219 125
L L 0 0 62 94 109 47
L Oemcomma -1 1 94 63 296 202
Oemcomma Space -1 4 63 109 172 109
Space A 2 3 109 141 140 31
A S 0 -1 141 93 110 -31
S Space -2 -2 93 109 140 47
Space LShiftKey 1 4 109 187 94 -15
LShiftKey A 1 -1 187 109 156 -31
A P 1 -9 109 78 124 15
P P 0 0 78 47 141 63
P L -1 1 47 47 156 109
L E 1 6 47 78 62 15
E Space -3 -1 78 78 125 47
Space G 2 -1 78 140 281 203
G R 1 1 140 109 78 -62
R E 0 1 109 93 203 94
E W 0 1 93 94 202 109
W Space -3 -2 94 62 172 78
Space W 3 2 62 109 2231 2169
W E 0 -1 109 109 78 -31
E Space -3 -1 109 93 203 94
Space H 2 -2 93 141 483 390
H I 1 -2 141 140 94 -47
I R 0 4 140 94 93 -47
R E 0 1 94 93 63 -31
E D -1 0 93 78 218 125
D Space -2 -1 78 94 156 78
Space S 2 2 94 63 109 15
S O 1 -7 63 78 94 31
O M -2 2 78 78 140 62
M E 2 4 78 62 94 16
E O 0 -6 62 78 203 141
O N -2 3 78 63 171 93
N E 2 3 63 78 110 47
E Space -3 -1 78 78 140 62
Space W 3 2 78 78 2792 2714
W H -1 -4 78 94 94 16
H O 1 -3 94 94 78 -16
O Space -3 5 94 156 125 31
Space LShiftKey 1 4 156 202 359 203
LShiftKey I 2 -8 202 78 124 -78
I Space -3 4 78 140 94 16
Space T 3 -1 140 93 203 63
T H -1 -1 93 125 109 16
H O 1 -3 125 171 94 -31
O U 0 2 171 93 187 16
U G -1 2 93 78 140 47
G H 0 -1 78 78 78 0
H T 1 1 78 78 94 16
T Space -3 1 78 78 203 125
Space W 3 2 78 202 546 468
W A -1 1 202 93 312 110
A S 0 -1 93 78 187 94
S Space -2 -2 78 78 140 62
Space V 1 0 78 78 234 156
V E 2 1 78 140 47 -31
E R 0 -1 140 93 94 -46
R Y 0 -2 93 94 140 47
Y Space -3 2 94 110 140 46
Space T 3 -1 110 62 266 156
T A -1 4 62 93 78 16
A L 0 -8 93 62 655 562
L E 1 6 62 78 62 0
E N -2 -3 78 63 156 78
N G 1 1 63 109 234 171
G E 1 2 109 78 109 0
E Oemplus 1 -9 78 63 437 359
Oemplus Oemplus 0 0 63 93 141 78
Oemplus Back 0 -1 93 62 312 219
Back Back 0 0 62 78 156 94
Back Back 0 0 78 46 156 78
Back Back 0 0 46 78 124 78
Back T -1 8 78 94 640 562
T E 0 2 94 63 62 -32
E D -1 0 63 78 188 125
D Space -2 -1 78 110 124 46
Space T 3 -1 110 78 2247 2137
T O 0 -4 78 78 62 -16
O Space -3 5 78 94 125 47
Space R 3 0 94 78 374 280
R U 0 -3 78 78 125 47
U N -2 1 78 78 187 109
N Space -1 2 78 109 125 47
Space T 3 -1 109 78 905 796
T H -1 -1 78 78 109 31
H E 1 3 78 78 125 47
E Space -3 -1 78 94 109 31
Space C 1 1 94 46 141 47
C O 2 -6 46 156 46 0
O M -2 2 156 94 94 -62
M P 2 -3 94 63 187 93
P L -1 1 63 94 47 -16
L A 0 8 94 78 140 46
A Back 2 -12 78 78 312 234
Back Back 0 0 78 94 125 47
Back A -2 12 94 62 203 109
A N -1 -5 62 62 125 63
N Y 2 0 62 31 203 141
Y T 0 1 31 63 15 -16
T Space -3 1 63 125 203 140
Space Back 4 -9 125 63 421 296
Back Back 0 0 63 78 125 62
Back Space -4 9 78 94 156 78
Space W 3 2 94 47 1778 1684
W I 0 -6 47 78 94 47
I T 0 3 78 78 156 78
T H -1 -1 78 47 109 31
H Space -2 2 47 109 125 78
Space M 1 -3 109 62 125 16
M E 2 4 62 78 47 -15
E Oemcomma -2 -5 78 78 187 109
Oemcomma Space -1 4 78 62 1170 1092
Space A 2 3 62 78 3182 3120
A N -1 -5 78 62 141 63
N D 1 3 62 78 109 47
D Space -2 -1 78 109 109 31
Space F 2 0 109 94 156 47
F O 1 -5 94 78 109 15
O R 0 5 78 78 109 31
R Space -3 0 78 78 94 16
Space T 3 -1 78 78 109 31
T H -1 -1 78 78 109 31
H E 1 3 78 78 110 32
E Space -3 -1 78 78 109 31
Space F 2 0 78 78 140 62
F I 1 -4 78 62 125 47
I R 0 4 62 62 78 16
R S -1 2 62 109 187 125
S T 1 -3 109 78 141 32
T Space -3 1 78 94 124 46
Space Y 3 -2 94 78 281 187
Y E 0 3 78 93 63 -15
E A -1 2 93 78 171 78
A R 1 -3 78 62 141 63
R Space -3 0 62 110 124 62
Space O 3 -5 110 78 203 93
O R 0 5 78 94 125 47
R Space -3 0 94 110 140 46
Space S 2 2 110 93 297 187
S O 1 -7 93 62 125 32
O Space -3 5 62 94 124 62
Space T 3 -1 94 62 172 78
T H -1 -1 62 93 94 32
H I 1 -2 93 109 62 -31
I N -2 2 109 63 140 31
