D9 D6 0 3 31 125 452 421
N T 2 1 125 94 406 281
T S -1 3 94 94 1014 920
S Oem7 0 -9 94 32 1388 1294
Oem7 Space -2 7 32 78 2325 2293
Space G 2 -1 78 94 421 343
G A 0 4 94 109 125 31
A R 1 -3 109 78 140 31
R A -1 3 78 109 125 47
A G 0 -4 109 62 312 203
G E 1 2 62 93 125 63
E Space -3 -1 93 156 218 125
Space W 3 2 156 62 749 593
W H -1 -4 62 265 78 16
H G 0 1 265 46 16 -249
G E 1 2 46 78 296 250
E N -2 -3 78 94 156 78
N Space -1 2 94 93 250 156
Space LShiftKey 1 4 93 218 374 281
LShiftKey I 2 -8 218 78 187 -31
I Space -3 4 78 125 250 172
Space W 3 2 125 109 109 -16
W A -1 1 109 78 234 125
A S 0 -1 78 78 234 156
S Space -2 -2 78 125 125 47
Space Left 0 -7 125 608 1123 998
Left Left 0 0 608 78 842 234
Left Left 0 0 78 78 375 297
Left Left 0 0 78 140 234 156
Left Left 0 0 140 109 265 125
Left Back 4 -2 109 63 842 733
Back Right -4 0 63 78 1280 1217
Right Right 0 0 78 109 390 312
Right Right 0 0 109 124 156 47
Right Right 0 0 124 62 187 63
Right Right 0 0 62 78 156 94
Right Right 0 0 78 46 172 94
Right Right 0 0 46 94 140 94
Right Right 0 0 94 94 187 93
Right Space 0 9 94 94 905 811
Space D2 4 2 94 63 655 561
D2 D0 0 -8 63 110 109 46
D0 OemPeriod -3 1 110 78 1623 1513
OemPeriod Space -1 5 78 109 265 187
Space LShiftKey 1 4 109 250 156 47
LShiftKey W 2 -2 250 125 156 -94
W E 0 -1 125 94 265 140
E Space -3 -1 94 78 94 0
Space W 3 2 78 93 125 47
W O 0 -7 93 93 187 94
O R 0 5 93 109 296 203
R K -1 -4 109 109 125 16
K E 1 5 109 94 140 31
E D -1 0 94 109 219 125
D Space -2 -1 109 110 93 -16
Space H 2 -2 110 78 281 171
H A 0 5 78 93 94 16
A R 1 -3 93 63 296 203
R D -1 1 63 109 234 171
D Space -2 -1 109 140 250 141
Space Back 4 -9 140 78 1482 1342
Back Oemcomma -3 5 78 46 437 359
Oemcomma Space -1 4 46 125 218 172
Space A 2 3 125 125 140 15
A N -1 -5 125 63 125 0
N D 1 3 63 62 125 62
D Space -2 -1 62 94 109 47
Space Back 4 -9 94 63 390 296
Back Left -4 2 63 624 3432 3369
Left Left 0 0 624 109 827 203
Left Left 0 0 109 531 187 78
Left Left 0 0 531 187 718 187
Left Left 0 0 187 141 249 62
Left Left 0 0 141 109 422 281
Left Back 4 -2 109 94 764 655
Back LShiftKey -3 13 94 312 296 202
LShiftKey I 2 -8 312 78 219 -93
I Right -3 -5 78 812 1653 1575
Right A 2 12 812 140 4431 3619
A Back 2 -12 140 140 1747 1607
Back I -1 5 140 78 4430 4290
I N -2 2 78 110 312 234
N Space -1 2 110 94 250 140
Space D1 4 3 94 125 140 46
D1 D0 0 -9 125 110 234 109
D0 Space -4 6 110 109 328 218
Space Y 3 -2 109 78 250 141
Y E 0 3 78 109 140 62
E A -1 2 109 109 234 125
A R 1 -3 109 109 125 16
R S -1 2 109 109 140 31
S Space -2 -2 109 172 655 546
Space LShiftKey 1 4 172 250 406 234
LShiftKey A 1 -1 250 94 187 -63
A P 1 -9 94 234 250 156
P P 0 0 234 125 312 78
P L -1 1 125 125 234 109
L E 1 6 125 94 140 15
E Space -3 -1 94 171 172 78
Space W 3 2 171 62 359 188
W Back 1 -11 62 78 733 671
Back H -2 7 78 78 499 421
H A 0 5 78 93 125 47
A D 0 -2 93 109 265 172
D Space -2 -1 109 125 125 16
Space G 2 -1 125 93 1685 1560
G W 1 3 93 93 343 250
W Back 1 -11 93 78 452 359
Back R -1 9 78 78 328 250
R O 0 -5 78 78 265 187
O W 0 7 78 110 140 62
W N -2 -4 110 109 203 93
N Space -1 2 109 109 219 110
Space F 2 0 109 109 140 31
F I 1 -4 109 47 187 78
I O 0 -1 47 63 0 -47
O R 0 5 63 93 141 78
R Back 1 -9 93 78 842 749
Back Back 0 0 78 47 203 125
Back Back 0 0 47 78 437 390
Back R -1 9 78 78 670 592
R O 0 -5 78 78 203 125
O M -2 2 78 62 203 125
M Space -1 3 62 78 203 141
Space J 2 -3 78 31 218 140
J U 1 0 31 62 172 141
U S -1 5 62 140 125 63
S T 1 -3 140 109 156 16
T Space -3 1 109 156 280 171
Space T 3 -1 156 93 1046 890
T W 0 3 93 110 436 343
W O 0 -7 110 125 125 15
O Space -3 5 125 93 297 172
Space O 3 -5 93 62 265 172
O F -1 5 62 78 93 31
F Space -2 0 78 78 172 94
Space U 3 -3 78 46 250 172
U S -1 5 46 110 124 78
S Space -2 -2 110 94 156 46
Space I 3 -4 94 62 250 156
I N -2 2 62 47 203 141
N Space -1 2 47 78 156 109
Space G 2 -1 78 78 265 187
G A 0 4 78 94 140 62
A R 1 -3 94 78 188 94
R A -1 3 78 94 124 46
A G 0 -4 94 78 188 94
G E 1 2 78 94 124 46
E Space -3 -1 94 125 156 62
Space T 3 -1 125 109 375 250
T O 0 -4 109 109 125 16
O Space -3 5 109 125 327 218
Space Back 4 -9 125 78 1170 1045
Back Back 0 0 78 110 187 109
Back Back 0 0 110 78 406 296
Back I -1 5 78 62 593 515
I N -2 2 62 94 218 156
N T 2 1 94 93 219 125
T O 0 -4 93 63 280 187
O Space -3 5 63 109 281 218
Space LShiftKey 1 4 109 1155 655 546
LShiftKey D4 3 -4 1155 109 1030 -125
D4 D2 0 2 109 94 733 624
D2 Space -4 -2 94 125 952 858
Space B 1 -1 125 94 405 280
B I 2 -3 94 78 328 234
I L -1 -1 78 47 234 156
L L 0 0 47 94 140 93
L I 1 1 94 62 250 156
I O 0 -1 62 78 172 110
O N -2 3 78 78 280 202
N Space -1 2 78 110 234 156
Space C 1 1 110 109 578 468
C O 2 -6 109 62 140 31
O M -2 2 62 62 234 172
M P 2 -3 62 63 218 156
P A -1 9 63 93 110 47
A N -1 -5 93 46 156 63
N Y 2 0 46 62 234 188
Y Space -3 2 62 78 234 172
Space W 3 2 78 62 140 62
W I 0 -6 62 62 125 63
I T 0 3 62 62 234 172
T H -1 -1 62 63 93 31
H Space -2 2 63 125 234 171
Space D4 4 0 125 93 1046 921
D4 Oemcomma -3 -4 93 78 421 328
Oemcomma D0 3 -2 78 78 530 452
D0 D0 0 0 78 78 172 94
D0 D0 0 0 78 78 296 218
D0 Space -4 6 78 78 375 297
Space E 3 1 78 78 187 109
E M -2 -4 78 124 125 47
M P 2 -3 124 62 842 718
P L -1 1 62 62 203 141
L O 1 0 62 63 218 156
O Y 0 3 63 94 343 280
Y E 0 3 94 78 203 109
E E 0 0 78 109 203 125
E S -1 1 109 93 250 141
S Space -2 -2 93 141 436 343
Space Back 4 -9 141 62 890 749
Back OemPeriod -3 4 62 47 499 437
OemPeriod Space -1 5 47 110 249 202
Space LShiftKey 1 4 110 405 266 156
LShiftKey W 2 -2 405 109 327 -78
W E 0 -1 109 78 219 110
E Space -3 -1 78 109 62 -16
Space H 2 -2 109 78 250 141
H A 0 5 78 109 93 15
A D 0 -2 109 109 250 141
D Space -2 -1 109 94 109 0
Space J 2 -3 94 62 250 156
J U 1 0 62 93 187 125
U S -1 5 93 109 78 -15
S T 1 -3 109 109 203 94
T Space -3 1 109 156 312 203
Space R 3 0 156 78 499 343
R E 0 1 78 78 203 125
E L -1 -6 78 94 93 15
L E 1 6 94 94 156 62
E L -1 -6 94 94 156 62
L E 1 6 94 109 172 78
E A -1 2 109 125 577 468
A S 0 -1 125 93 250 125
S E 1 -1 93 62 218 125
E D -1 0 62 78 203 141
D Space -2 -1 78 109 109 31
Space O 3 -5 109 47 296 187
O U 0 2 47 78 281 234
U R 0 3 78 109 156 78
R Space -3 0 109 125 187 78
Space F 2 0 125 93 1233 1108
F I 1 -4 93 63 140 47
I N -2 2 63 62 203 140
N I 2 -2 62 78 203 141
I Back 1 -5 78 94 2215 2137
Back E -1 10 94 94 218 124
E S -1 1 94 109 219 125
S T 1 -3 109 109 343 234
T Left -3 -6 109 842 1326 1217
Left Left 0 0 842 47 1092 250
Left Left 0 0 47 203 3884 3837
Left Left 0 0 203 125 312 109
Left Back 4 -2 125 78 1295 1170
Back Back 0 0 78 94 203 125
Back Right -4 0 94 983 998 904
Right Space 0 9 983 141 4493 3510
Space C 1 1 141 93 952 811
C R 2 -1 93 78 187 94
R E 0 1 78 109 94 16
E A -1 2 109 234 249 140
A T 1 -4 234 109 203 -31
T I 0 -3 109 62 1763 1654
I O 0 -1 62 62 187 125
O N -2 3 62 63 265 203
N OemMinus 3 -5 63 78 343 280
OemMinus Space -4 7 78 109 281 203
Space T 3 -1 109 125 187 78
T H -1 -1 125 94 156 31
H E 1 3 94 110 156 62
E Space -3 -1 110 140 219 109
Space LShiftKey 1 4 140 219 452 312
LShiftKey M 0 -7 219 78 203 -16
M A 1 6 78 140 250 172
A C -1 -2 140 110 280 140
C U 2 -4 110 62 250 140
U Back 1 -6 62 31 406 344
Back I -1 5 31 62 655 624
I N -2 2 62 93 234 172
N T 2 1 93 94 1435 1342
T H -1 -1 94 47 109 15
H O 1 -3 47 78 203 156
O S -1 7 78 156 187 109
S H 0 -4 156 109 219 63
H OemMinus 2 -5 109 63 1185 1076
OemMinus Space -4 7 63 63 265 202
Space A 2 3 63 94 125 62
A Space -2 -3 94 172 187 93
Space Y 3 -2 172 63 312 140
Y E 0 3 63 63 125 62
E A -1 2 63 141 187 124
A R 1 -3 141 63 125 -16
R Space -3 0 63 125 250 187
Space E 3 1 125 78 187 62
E A -1 2 78 94 187 109
A R 1 -3 94 78 265 171
R L -1 -5 78 94 94 16
L I 1 1 94 94 296 202
I E 0 5 94 78 172 78
E R 0 -1 78 94 187 109
R Space -3 0 94 78 203 109
Space Back 4 -9 78 63 1310 1232
Back Oemcomma -3 5 63 63 390 327
Oemcomma Space -1 4 63 93 266 203
Space A 2 3 93 93 1482 1389
A N -1 -5 93 62 156 63
N D 1 3 62 78 140 78
D Space -2 -1 78 109 109 31
Space LShiftKey 1 4 109 234 156 47
LShiftKey I 2 -8 234 63 187 -47
I Space -3 4 63 62 250 187
Space H 2 -2 62 94 218 156
H A 0 5 94 78 110 16
A D 0 -2 78 63 249 171
D Space -2 -1 63 62 125 62
Space J 2 -3 62 47 218 156
J U 1 0 47 78 172 125
U S -1 5 78 94 156 78
S T 1 -3 94 78 172 78
T Space -3 1 78 78 265 187
Space T 3 -1 78 78 250 172
T U 0 -2 78 109 265 187
U R 0 3 109 94 140 31
R N -2 -2 94 125 187 93
N E 2 3 125 63 125 0
E D -1 0 63 109 203 140
D Space -2 -1 109 140 125 16
Space D3 4 1 140 63 2246 2106
D3 D0 0 -7 63 62 125 62
D0 OemPeriod -3 1 62 93 359 297
OemPeriod Space -1 5 93 109 312 219
Space LShiftKey 1 4 109 655 234 125
LShiftKey A 1 -1 655 93 593 -62
A N -1 -5 93 94 202 109
N D 1 3 94 109 188 94
D Space -2 -1 109 110 124 15
Space T 3 -1 110 124 344 234
T H -1 -1 124 109 109 -15
H E 1 3 109 125 171 62
E N -2 -3 125 93 141 16
N Space -1 2 93 141 218 125
Space LShiftKey 1 4 141 203 265 124
LShiftKey I 2 -8 203 78 156 -47
I Space -3 4 78 110 234 156
Space G 2 -1 110 78 250 140
G O 1 -4 78 109 125 47
O T 0 4 109 78 265 156
T Space -3 1 78 125 156 78
Space F 2 0 125 125 281 156
F I 1 -4 125 78 187 62
I R 0 4 78 78 125 47
R E 0 1 78 109 203 125
E D -1 0 109 109 249 140
D OemPeriod -1 -6 109 46 1701 1592
OemPeriod Space -1 5 46 109 234 188
Space LShiftKey 1 4 109 187 140 31
LShiftKey H 1 -6 187 63 140 -47
H O 1 -3 63 94 250 187
O W 0 7 94 109 187 93
W Space -3 -2 109 141 156 47
Space C 1 1 141 78 187 46
C A 1 2 78 140 219 141
A N -1 -5 140 93 125 -15
N Space -1 2 93 124 234 141
Space Y 3 -2 124 62 858 734
Y O 0 -3 62 93 265 203
O U 0 2 93 31 265 172
U Space -3 3 31 93 250 219
Space G 2 -1 93 46 234 141
G E 1 2 46 62 140 94
E T 0 -2 62 78 78 16
T Space -3 1 78 109 265 187
Space F 2 0 109 93 874 765
F I 1 -4 93 94 171 78
I R 0 4 94 78 156 62
R E 0 1 78 78 203 125
E D -1 0 78 125 203 125
D Space -2 -1 125 140 156 31
Space F 2 0 140 78 530 390
F R 1 0 78 93 188 110
R O 0 -5 93 110 124 31
O M -2 2 110 94 250 140
M Space -1 3 94 125 203 109
Space A 2 3 125 140 125 0
A Space -2 -3 140 109 156 16
Space C 1 1 109 109 405 296
C O 2 -6 109 63 156 47
O M -2 2 63 78 234 171
M P 2 -3 78 62 250 172
P A -1 9 62 140 125 63
A N -1 -5 140 63 171 31
N Y 2 0 63 63 265 202
Y Space -3 2 63 110 234 171
Space Y 3 -2 110 109 453 343
Y O 0 -3 109 172 62 -47
O U 0 2 172 93 328 156
U Space -3 3 93 141 327 234
Space S 2 2 141 109 874 733
S T 1 -3 109 94 78 -31
T A -1 4 94 94 156 62
A R 1 -3 94 78 125 31
R T 0 -1 78 93 203 125
T E 0 2 93 78 124 31
E D -1 0 78 94 234 156
D RShiftKey -1 -8 94 483 297 203
RShiftKey OemQuestion 0 1 483 203 265 -218
OemQuestion Space -1 6 203 125 1310 1107
Space LShiftKey 1 4 125 436 188 63
LShiftKey W 2 -2 436 125 343 -93
W E 0 -1 125 124 281 156
E L -1 -6 124 93 187 63
L L 0 0 93 93 156 63
L Oemcomma -1 1 93 78 234 141
Oemcomma Space -1 4 78 125 296 218
Space LShiftKey 1 4 125 281 187 62
LShiftKey A 1 -1 281 109 531 250
A S 0 -1 109 63 249 140
S Space -2 -2 63 93 110 47
Space LShiftKey 1 4 93 499 218 125
LShiftKey A 1 -1 499 110 374 -125
A P 1 -9 110 93 188 78
P P 0 0 93 109 265 172
P L -1 1 109 63 1809 1700
L E 1 6 63 94 156 93
E Left -3 -8 94 1747 9033 8939
Left Back 4 -2 1747 63 2636 889
Back Right -4 0 63 1576 1560 1497
Right Right 0 0 1576 624 1810 234
Right Space 0 9 624 109 1669 1045
Space G 2 -1 109 78 3494 3385
G R 1 1 78 94 125 47
R E 0 1 94 78 203 109
E W 0 1 78 125 265 187
W Space -3 -2 125 124 219 94
Space W 3 2 124 78 140 16
W E 0 -1 78 93 203 125
E Space -3 -1 93 109 109 16
Space H 2 -2 109 62 1092 983
H I 1 -2 62 62 203 141
I R 0 4 62 62 125 63
R E 0 1 62 63 171 109
E D -1 0 63 109 203 140
D Space -2 -1 109 94 140 31
Space S 2 2 94 93 188 94
S O 1 -7 93 63 124 31
O M -2 2 63 109 219 156
M E 2 4 109 78 125 16
E O 0 -6 78 62 140 62
O N -2 3 62 62 234 172
N E 2 3 62 94 109 47
E Space -3 -1 94 172 156 62
Space W 3 2 172 78 655 483
W H -1 -4 78 78 110 32
H O 1 -3 78 62 218 140
O Space -3 5 62 94 234 172
Space LShiftKey 1 4 94 203 234 140
LShiftKey I 2 -8 203 46 172 -31
I O 0 -1 46 0 15 -31
O Space -3 5 0 141 234 234
Space T 3 -1 141 78 187 46
T H -1 -1 78 62 141 63
H O 1 -3 62 78 218 156
O U 0 2 78 78 265 187
U G -1 2 78 93 110 32
G H 0 -1 93 78 156 63
H T 1 1 78 109 109 31
T Space -3 1 109 140 203 94
Space W 3 2 140 78 577 437
W A -1 1 78 62 187 109
A S 0 -1 62 109 203 141
S Space -2 -2 109 125 109 0
Space V 1 0 125 94 1778 1653
V E 2 1 94 78 110 16
E R 0 -1 78 78 202 124
R Y 0 -2 78 62 63 -15
Y Space -3 2 62 62 234 172
Space T 3 -1 62 63 249 187
T A -1 4 63 94 94 31
A L 0 -8 94 109 187 93
L E 1 6 109 125 109 0
E N -2 -3 125 78 188 63
N T 2 1 78 78 405 327
T E 0 2 78 62 125 47
E D -1 0 62 78 203 141
D Space -2 -1 78 94 109 31
Space T 3 -1 94 94 187 93
T I 0 -3 94 63 156 62
I Space -3 4 63 141 265 202
Space R 3 0 141 62 640 499
R U 0 -3 62 78 94 32
U N -2 1 78 63 202 124
N Space -1 2 63 78 188 125
Space T 3 -1 78 78 93 15
T H -1 -1 78 63 156 78
H E 1 3 63 125 78 15
E Space -3 -1 125 124 141 16
Space C 1 1 124 78 343 219
C I 2 -5 78 63 140 62
I O 0 -1 63 63 0 -63
O Left -3 -2 63 702 2278 2215
Left Left 0 0 702 187 858 156
Left Left 0 0 187 453 249 62
Left Left 0 0 453 141 546 93
Left Left 0 0 141 125 234 93
Left Back 4 -2 125 78 749 624
Back O -1 4 78 78 406 328
O Right -3 -4 78 795 702 624
Right Right 0 0 795 141 951 156
Right Right 0 0 141 187 219 78
Right Back 4 0 187 109 811 624
Back Back 0 0 109 94 234 125
Back O -1 4 94 47 811 717
O M -2 2 47 94 234 187
M P 2 -3 94 63 265 171
P A -1 9 63 109 344 281
A N -1 -5 109 63 124 15
N Y 2 0 63 62 297 234
Y Space -3 2 62 109 296 234
Space W 3 2 109 94 3432 3323
W I 0 -6 94 156 141 47
I T 0 3 156 94 218 62
T H -1 -1 94 78 109 15
H Space -2 2 78 93 219 141
Space M 1 -3 93 93 234 141
M E 2 4 93 94 124 31
E Oemcomma -2 -5 94 63 312 218
Oemcomma Space -1 4 63 109 203 140
Space A 2 3 109 140 172 63
A N -1 -5 140 94 140 0
N D 1 3 94 125 156 62
D Space -2 -1 125 125 94 -31
Space F 2 0 125 94 218 93
F I 1 -4 94 94 109 15
I Space -3 4 94 94 640 546
Space Oemplus 4 -8 94 93 796 702
Oemplus Oemplus 0 0 93 110 202 109
Oemplus Back 0 -1 110 62 843 733
Back Back 0 0 62 94 171 109
Back Back 0 0 94 93 219 125
Back O -1 4 93 94 483 390
O R 0 5 94 78 156 62
R Space -3 0 78 124 188 110
Space Oemplus 4 -8 124 47 499 375
Oemplus Back 0 -1 47 46 203 156
Back Back 0 0 46 47 218 172
Back Back 0 0 47 78 187 140
Back Back 0 0 78 94 187 109
Back Back 0 0 94 94 203 109
Back O -1 4 94 78 749 655
O R 0 5 78 94 140 62
R Space -3 0 94 78 172 78
Space T 3 -1 78 78 94 16
T H -1 -1 78 78 140 62
H E 1 3 78 109 94 16
E Space -3 -1 109 109 140 31
Space Y 3 -2 109 94 296 187
Y E 0 3 94 78 125 31
E A -1 2 78 110 265 187
A R 1 -3 110 78 125 15
R S -1 2 78 109 156 78
S Space -2 -2 109 125 265 156
Space Back 4 -9 125 94 6256 6131
Back Back 0 0 94 78 421 327
Back Left -4 2 78 562 936 858
Left Left 0 0 562 109 1342 780
Left F 2 7 109 156 998 889
F I 1 -4 156 93 219 63
I R 0 4 93 78 109 16
R S -1 2 78 187 265 187
S T 1 -3 187 93 172 -15
T Space -3 1 93 125 2698 2605
Space O 3 -5 125 94 437 312
O R 0 5 94 78 187 93
R Space -3 0 78 94 172 94
Space S 2 2 94 125 140 46
S O 1 -7 125 62 141 16
O Space -3 5 62 125 218 156
Space T 3 -1 125 78 156 31
T H -1 -1 78 62 125 47
H I 1 -2 62 78 203 141
I N -2 2 78 62 234 156
N G 1 1 62 93 78 16
G S 0 3 93 125 312 219
S Space -2 -2 125 141 93 -32
Space W 3 2 141 63 203 62
W E 0 -1 63 109 219 156
E N -2 -3 109 109 78 -31
N T 2 1 109 93 187 78
T Space -3 1 93 93 125 32
Space W 3 2 93 125 187 94
W E 0 -1 125 124 281 156
E K -1 -5 124 78 171 47
K K 0 0 78 110 187 109
K OemPeriod -1 -1 110 31 1077 967
OemPeriod Space -1 5 31 109 203 172
Space LShiftKey 1 4 109 219 124 15
LShiftKey B 0 -5 219 78 188 -31
B U 2 -2 78 62 234 156
U T 0 2 62 62 140 78
T Space -3 1 62 125 125 63
Space W 3 2 125 109 140 15
W H -1 -4 109 78 125 16
H E 1 3 78 109 125 47
E N -2 -3 109 78 140 31
N Space -1 2 78 141 234 156
Space O 3 -5 141 63 702 561
O U 0 2 63 78 250 187
U R 0 3 78 78 296 218
R Space -3 0 78 125 125 47
Space V 1 0 125 109 1217 1092
V I 2 -4 109 78 172 63
I S -1 6 78 109 140 62
S I 1 -6 109 78 109 0
I O 0 -1 78 78 234 156
O N -2 3 78 93 250 172
N S 1 4 93 93 156 63
S Space -2 -2 93 109 125 32
Space O 3 -5 109 63 280 171
O F -1 5 63 78 141 78
F Space -2 0 78 109 125 47
Space T 3 -1 109 94 124 15
T H -1 -1 94 78 141 47
H E 1 3 78 124 125 47
E Space -3 -1 124 125 124 0
Space F 2 0 125 109 1139 1014
F U 1 -3 109 94 187 78
U T 0 2 94 94 406 312
T U 0 -2 94 93 125 31
U R 0 3 93 109 125 32
R E 0 1 109 78 218 109
E Space -3 -1 78 94 156 78
Space B 1 -1 94 62 234 140
B E 2 2 62 78 94 32
E G -1 -2 78 78 577 499
G A 0 4 78 140 156 78
A N -1 -5 140 78 234 94
N Space -1 2 78 109 203 125
Space T 3 -1 109 78 171 62
T O 0 -4 78 62 125 47
O I 0 1 62 31 16 -46
I Back 1 -5 31 63 748 717
Back Space -4 9 63 141 1685 1622
Space Back 4 -9 141 125 7129 6988
Back Back 0 0 125 93 266 141
Back Back 0 0 93 110 202 109
Back Right -4 0 110 109 2559 2449
Right Right 0 0 109 93 203 94
Right Right 0 0 93 109 187 94
Right Right 0 0 109 109 187 78
Right Right 0 0 109 125 281 172
Right Back 4 0 125 62 749 624
Back Back 0 0 62 94 171 109
Back Back 0 0 94 78 187 93
Back Back 0 0 78 78 172 94
Back Back 0 0 78 94 3822 3744
Back Back 0 0 94 171 2777 2683
Back L -2 4 171 78 811 640
L L 0 0 78 78 172 94
L Right -2 -4 78 156 2589 2511
Right Back 4 0 156 109 562 406
Back Back 0 0 109 109 374 265
Back Back 0 0 109 125 328 219
Back E -1 10 125 78 733 608
E L -1 -6 78 62 437 359
L L 0 0 62 78 156 94
L Left -2 -2 78 1170 5007 4929
Left Y 3 5 1170 109 2075 905
Y E 0 3 109 109 141 32
E A -1 2 109 78 234 125
A R 1 -3 78 62 62 -16
R Space -3 0 62 110 296 234
Space T 3 -1 110 0 11576 11466
T O 0 -4 0 78 78 78
O Space -3 5 78 109 249 171
Space D 2 1 109 156 156 47
D I 1 -5 156 78 172 16
I V -2 4 78 47 327 249
V V 0 0 47 94 125 78
V E 2 1 94 125 187 93
E Back 1 -10 125 78 1560 1435
Back Back 0 0 78 63 203 125
Back E -1 10 63 78 874 811
E R 0 -1 78 78 203 125
R G -1 -1 78 109 109 31
G E 1 2 109 93 125 16
E Space -3 -1 93 156 171 78
Space A 2 3 156 93 8175 8019
A N -1 -5 93 78 140 47
N D 1 3 78 125 156 78
D Space -2 -1 125 187 109 -16
Space E 3 1 187 156 187 0
E V -2 -1 156 109 250 94
