D9 D7 0 2 16 125 281 265
Back RShiftKey -3 2 78 312 577 499
RShiftKey Oem7 1 0 312 172 109 -203
Oem7 Back 2 -2 172 93 843 671
Back Oem7 -2 2 93 171 858 765
Oem7 Back 2 -2 171 78 1123 952
Back RShiftKey -3 2 78 499 11653 11575
RShiftKey Oem7 1 0 499 265 156 -343
Oem7 Back 2 -2 265 94 1170 905
Back Oem7 -2 2 94 156 437 343
Oem7 Back 2 -2 156 78 577 421
Back Right -4 0 78 406 30014 29936
Right Right 0 0 406 1513 1046 640
Right Right 0 0 1513 78 1684 171
Right Right 0 0 78 62 250 172
Right Oem7 2 2 62 46 1108 1046
Oem7 Space -2 7 46 125 1294 1248
Space G 2 -1 125 94 827 702
G A 0 4 94 78 172 78
A R 1 -3 78 63 171 93
R A -1 3 63 78 156 93
A G 0 -4 78 62 250 172
G E 1 2 62 78 187 125
E Space -3 -1 78 109 141 63
Space W 3 2 109 78 187 78
W H -1 -4 78 94 140 62
H E 1 3 94 78 172 78
E N -2 -3 78 125 171 93
N Space -1 2 125 109 266 141
Space Capital 2 4 109 109 764 655
Capital I 1 -8 109 78 218 109
I Capital -1 8 78 93 110 32
Capital Space -2 -4 93 125 124 31
Space W 3 2 125 63 203 78
W A -1 1 63 78 187 124
A S 0 -1 78 78 188 110
S Space -2 -2 78 109 156 78
Space D2 4 2 109 78 156 47
D2 D0 0 -8 78 62 234 156
D0 OemPeriod -3 1 62 156 530 468
OemPeriod Space -1 5 156 78 484 328
Space Capital 2 4 78 125 171 93
Capital W 1 -2 125 47 250 125
W Capital -1 2 47 109 187 140
Capital E 1 -3 109 78 265 156
E Space -3 -1 78 109 234 156
Space W 3 2 109 63 156 47
W O 0 -7 63 78 858 795
O R 0 5 78 109 250 172
R K -1 -4 109 78 218 109
K E 1 5 78 62 141 63
E D -1 0 62 63 202 140
D Space -2 -1 63 109 125 62
Space H 2 -2 109 63 265 156
H A 0 5 63 124 188 125
A R 1 -3 124 63 249 125
R D -1 1 63 63 187 124
D Oemcomma -1 -5 63 94 1529 1466
Oemcomma Space -1 4 94 125 234 140
Space A 2 3 125 124 453 328
A N -1 -5 124 78 171 47
N D 1 3 78 78 187 109
D Space -2 -1 78 93 188 110
Space I 3 -4 93 93 187 94
I N -2 2 93 93 234 141
N Space -1 2 93 93 203 110
Space D1 4 3 93 94 202 109
D1 D0 0 -9 94 78 172 78
D0 Space -4 6 78 78 281 203
Space Y 3 -2 78 62 858 780
Y E 0 3 62 78 156 94
E A -1 2 78 140 187 109
A R 1 -3 140 62 172 32
R S -1 2 62 78 202 140
S Space -2 -2 78 109 812 734
Space Capital 2 4 109 125 296 187
Capital A 0 -1 125 93 250 125
A Capital 0 1 93 93 156 63
Capital P 1 -10 93 93 312 219
P P 0 0 93 78 171 78
P L -1 1 78 62 219 141
L E 1 6 62 78 187 125
E Space -3 -1 78 94 187 109
Space H 2 -2 94 78 1638 1544
H A 0 5 78 110 140 62
A D 0 -2 110 78 266 156
D Space -2 -1 78 140 156 78
Space G 2 -1 140 78 234 94
G R 1 1 78 109 312 234
R O 0 -5 109 78 296 187
O W 0 7 78 78 187 109
W N -2 -4 78 125 1295 1217
N Space -1 2 125 125 608 483
Space F 2 0 125 62 687 562
F R 1 0 62 78 171 109
R O 0 -5 78 78 156 78
O M -2 2 78 78 234 156
M Space -1 3 78 124 188 110
Space J 2 -3 124 110 280 156
J U 1 0 110 78 234 124
U S -1 5 78 109 250 172
S T 1 -3 109 110 187 78
T Space -3 1 110 62 219 109
Space T 3 -1 62 78 234 172
T H -1 -1 78 78 359 281
H E 1 3 78 93 156 78
E Space -3 -1 93 78 156 63
Space T 3 -1 78 47 218 140
T W 0 3 47 93 172 125
W O 0 -7 93 62 187 94
O Space -3 5 62 94 187 125
Space O 3 -5 94 63 187 93
O F -1 5 63 124 219 156
F Space -2 0 124 109 171 47
Space U 3 -3 109 63 234 125
U S -1 5 63 93 1077 1014
S Space -2 -2 93 63 249 156
Space I 3 -4 63 93 172 109
I N -2 2 93 93 234 141
N Space -1 2 93 62 234 141
Space A 2 3 62 124 749 687
A Space -2 -3 124 172 202 78
Space G 2 -1 172 78 375 203
G A 0 4 78 93 203 125
A R 1 -3 93 62 156 63
R A -1 3 62 140 187 125
A G 0 -4 140 47 187 47
G E 1 2 47 93 172 125
E Space -3 -1 93 78 249 156
Space I 3 -4 78 78 515 437
I N -2 2 78 62 203 125
N T 2 1 62 78 171 109
T O 0 -4 78 78 172 94
O Space -3 5 78 78 218 140
Space A 2 3 78 124 188 110
A Space -2 -3 124 94 218 94
Space RShiftKey 1 -7 94 249 1607 1513
RShiftKey D4 3 7 249 156 78 -171
D4 D2 0 2 156 94 811 655
D2 Space -4 -2 94 125 624 530
Space B 1 -1 125 93 515 390
B I 2 -3 93 110 249 156
I L -1 -1 110 93 266 156
L L 0 0 93 78 171 78
L I 1 1 78 78 234 156
I O 0 -1 78 94 187 109
O N -2 3 94 93 266 172
N Space -1 2 93 78 280 187
Space C 1 1 78 78 624 546
C O 2 -6 78 93 266 188
O M -2 2 93 78 234 141
M P 2 -3 78 109 265 187
P A -1 9 109 125 218 109
A N -1 -5 125 93 172 47
N Y 2 0 93 125 265 172
Y Space -3 2 125 109 265 140
Space W 3 2 109 93 874 765
W I 0 -6 93 47 187 94
I T 0 3 47 93 203 156
T H -1 -1 93 63 171 78
H Space -2 2 63 94 203 140
Space O 3 -5 94 62 219 125
O V -2 5 62 78 296 234
V E 2 1 78 109 172 94
E R 0 -1 109 78 218 109
R Space -3 0 78 109 172 94
Space D4 4 0 109 109 296 187
D4 Oemcomma -3 -4 109 94 343 234
Oemcomma D0 3 -2 94 93 297 203
D0 D0 0 0 93 78 234 141
D0 D0 0 0 78 47 265 187
D0 Space -4 6 47 31 234 187
Space E 3 1 31 78 468 437
E N -2 -3 78 47 218 140
N Back 3 -7 47 47 515 468
Back M -3 6 47 78 359 312
M P 2 -3 78 78 265 187
P L -1 1 78 93 203 125
L O 1 0 93 78 218 125
O Y 0 3 78 93 484 406
Y E 0 3 93 110 249 156
E E 0 0 110 78 250 140
E S -1 1 78 78 234 156
S OemPeriod -1 -7 78 78 952 874
OemPeriod Space -1 5 78 109 249 171
Space Capital 2 4 109 78 187 78
Capital W 1 -2 78 78 234 156
W Capital -1 2 78 125 515 437
Capital E 1 -3 125 62 281 156
E Space -3 -1 62 124 172 110
Space H 2 -2 124 62 374 250
H A 0 5 62 47 265 203
A D 0 -2 47 125 1295 1248
D Space -2 -1 125 125 390 265
Space J 2 -3 125 93 1217 1092
J U 1 0 93 78 203 110
U S -1 5 78 141 202 124
S T 1 -3 141 94 234 93
T Space -3 1 94 156 219 125
Space R 3 0 156 78 1061 905
R E 0 1 78 78 171 93
E L -1 -6 78 78 359 281
L E 1 6 78 78 140 62
E A -1 2 78 125 219 141
A S 0 -1 125 94 218 93
S E 1 -1 94 62 219 125
E D -1 0 62 78 171 109
D Space -2 -1 78 109 453 375
Space O 3 -5 109 93 889 780
O U 0 2 93 63 249 156
U R 0 3 63 125 250 187
R Space -3 0 125 78 234 109
Space F 2 0 78 110 1154 1076
F I 1 -4 110 62 188 78
I N -2 2 62 78 202 140
N E 2 3 78 78 188 110
E S -1 1 78 141 202 124
S T 1 -3 141 62 219 78
T Space -3 1 62 124 203 141
Space C 1 1 124 62 889 765
C R 2 -1 62 62 234 172
R E 0 1 62 78 187 125
E A -1 2 78 125 218 140
A T 1 -4 125 62 188 63
T I 0 -3 62 78 374 312
I O 0 -1 78 62 203 125
O N -2 3 62 78 265 203
N OemMinus 3 -5 78 94 1326 1248
OemMinus Space -4 7 94 78 811 717
Space T 3 -1 78 94 234 156
T H -1 -1 94 94 234 140
H E 1 3 94 109 141 47
E Space -3 -1 109 109 187 78
Space Capital 2 4 109 125 795 686
Capital M -1 -7 125 109 359 234
M Capital 1 7 109 125 702 593
Capital A 0 -1 125 94 546 421
A C -1 -2 94 62 281 187
C I 2 -5 62 63 265 203
I N -2 2 63 94 281 218
N T 2 1 94 78 390 296
T O 0 -4 78 78 187 109
O S -1 7 78 188 187 109
S H 0 -4 188 94 671 483
H OemMinus 2 -5 94 63 655 561
OemMinus Space -4 7 63 93 219 156
Space A 2 3 93 109 187 94
A Space -2 -3 109 156 515 406
Space Y 3 -2 156 62 3167 3011
Y E 0 3 62 78 171 109
E A -1 2 78 94 187 109
A R 1 -3 94 63 125 31
R Space -3 0 63 78 187 124
Space E 3 1 78 78 156 78
E A -1 2 78 141 203 125
A R 1 -3 141 94 265 124
R L -1 -5 94 94 312 218
L I 1 1 94 62 219 125
I E 0 5 62 63 171 109
E R 0 -1 63 78 172 109
R Oemcomma -2 -4 78 124 1030 952
Oemcomma A 1 7 124 125 826 702
A N -1 -5 125 124 188 63
N D 1 3 124 125 327 203
D Space -2 -1 125 124 219 94
Space Capital 2 4 124 125 374 250
Capital I 1 -8 125 94 156 31
I Capital -1 8 94 94 218 124
Capital Space -2 -4 94 125 250 156
Space H 2 -2 125 47 1544 1419
H A 0 5 47 141 125 78
A D 0 -2 141 109 250 109
D Space -2 -1 109 140 203 94
Space J 2 -3 140 93 265 125
J U 1 0 93 78 234 141
U S -1 5 78 125 249 171
S T 1 -3 125 78 172 47
T Space -3 1 78 93 203 125
Space T 3 -1 93 78 187 94
T U 0 -2 78 94 218 140
U R 0 3 94 94 234 140
R N -2 -2 94 78 188 94
N E 2 3 78 78 202 124
E D -1 0 78 62 219 141
D Space -2 -1 62 78 187 125
Space D3 4 1 78 62 156 78
D3 D0 0 -7 62 94 265 203
D0 OemPeriod -3 1 94 93 1389 1295
OemPeriod Space -1 5 93 78 265 172
Space Capital 2 4 78 94 140 62
Capital A 0 -1 94 62 250 156
A Capital 0 1 62 109 203 141
Capital N -1 -6 109 78 187 78
N D 1 3 78 110 249 171
D Space -2 -1 110 141 281 171
Space T 3 -1 141 172 1014 873
T H -1 -1 172 94 265 93
H E 1 3 94 109 141 47
E Left -3 -8 109 1372 1373 1264
Left Left 0 0 1372 94 1544 172
Left Left 0 0 94 78 187 93
Left Left 0 0 78 62 172 94
Left Left 0 0 62 78 156 94
Left Left 0 0 78 93 156 78
Left Space 0 7 93 140 187 94
Space Right 0 -9 140 249 250 110
Right Right 0 0 249 936 1060 811
Right Right 0 0 936 1061 1186 250
Right Left 0 2 1061 93 1732 671
Left N 1 5 93 78 702 609
N Space -1 2 78 125 218 140
Space Capital 2 4 125 109 1014 889
Capital I 1 -8 109 78 172 63
I Capital -1 8 78 94 358 280
Capital Space -2 -4 94 109 172 78
Space G 2 -1 109 78 406 297
G O 1 -4 78 110 280 202
O T 0 4 110 125 312 202
T Space -3 1 125 156 359 234
Space F 2 0 156 93 531 375
F I 1 -4 93 62 234 141
I R 0 4 62 63 124 62
R E 0 1 63 63 203 140
E D -1 0 63 125 172 109
D OemPeriod -1 -6 125 109 437 312
OemPeriod Space -1 5 109 125 1076 967
Space Capital 2 4 125 125 374 249
Capital H 0 -6 125 62 328 203
H Capital 0 6 62 109 187 125
Capital O 1 -9 109 94 359 250
O W 0 7 94 93 281 187
W Space -3 -2 93 109 187 94
Space C 1 1 109 62 172 63
C A 1 2 62 125 249 187
A N -1 -5 125 125 562 437
N Space -1 2 125 141 405 280
Space Y 3 -2 141 94 546 405
Y O 0 -3 94 62 188 94
O U 0 2 62 94 218 156
U Space -3 3 94 125 156 62
Space G 2 -1 125 109 343 218
G E 1 2 109 78 156 47
E T 0 -2 78 140 328 250
T Space -3 1 140 141 686 546
Space F 2 0 141 125 1186 1045
F I 1 -4 125 125 249 124
I R 0 4 125 93 141 16
R E 0 1 93 63 218 125
E D -1 0 63 109 172 109
D Space -2 -1 109 125 171 62
Space F 2 0 125 94 203 78
F R 1 0 94 94 203 109
R O 0 -5 94 94 156 62
O M -2 2 94 78 250 156
M Space -1 3 78 94 218 140
Space A 2 3 94 109 203 109
A Space -2 -3 109 62 187 78
Space C 1 1 62 78 328 266
C O 2 -6 78 78 826 748
O M -2 2 78 78 219 141
M P 2 -3 78 78 234 156
P A -1 9 78 140 234 156
A N -1 -5 140 94 218 78
N Y 2 0 94 62 250 156
Y Space -3 2 62 62 234 172
Space Y 3 -2 62 63 327 265
Y O 0 -3 63 78 266 203
O U 0 2 78 62 218 140
U Space -3 3 62 31 359 297
Space S 2 2 31 125 842 811
S T 1 -3 125 62 203 78
T A -1 4 62 94 156 94
A R 1 -3 94 63 109 15
R T 0 -1 63 62 203 140
T E 0 2 62 63 140 78
E D -1 0 63 93 188 125
D RShiftKey -1 -8 93 265 249 156
RShiftKey OemQuestion 0 1 265 94 125 -140
OemQuestion Space -1 6 94 140 562 468
Space Capital 2 4 140 125 374 234
Capital W 1 -2 125 63 265 140
W Capital -1 2 63 63 187 124
Capital E 1 -3 63 47 156 93
E L -1 -6 47 78 406 359
L L 0 0 78 62 203 125
L Oemcomma -1 1 62 78 203 141
Oemcomma Space -1 4 78 62 218 140
Space A 2 3 62 62 1264 1202
A S 0 -1 62 63 202 140
S Space -2 -2 63 94 156 93
Space Capital 2 4 94 109 172 78
Capital A 0 -1 109 78 281 172
A Capital 0 1 78 109 265 187
Capital P 1 -10 109 78 374 265
P P 0 0 78 78 172 94
P L -1 1 78 109 203 125
L E 1 6 109 94 327 218
E Space -3 -1 94 94 203 109
Space G 2 -1 94 93 219 125
G R 1 1 93 78 202 109
R E 0 1 78 141 234 156
E W 0 1 141 78 780 639
W Space -3 -2 78 125 936 858
Space W 3 2 125 78 266 141
W E 0 -1 78 78 202 124
E Space -3 -1 78 63 156 78
Space H 2 -2 63 78 172 109
H I 1 -2 78 78 250 172
I R 0 4 78 109 218 140
R E 0 1 109 78 234 125
E D -1 0 78 109 203 125
D Space -2 -1 109 140 390 281
Space S 2 2 140 109 296 156
S O 1 -7 109 62 250 141
O M -2 2 62 109 218 156
M E 2 4 109 78 187 78
E O 0 -6 78 93 219 141
O N -2 3 93 125 218 125
N E 2 3 125 47 234 109
E Space -3 -1 47 94 593 546
Space W 3 2 94 63 499 405
W H -1 -4 63 46 531 468
H O 1 -3 46 47 265 219
O Space -3 5 47 109 187 140
Space Capital 2 4 109 125 312 203
Capital I 1 -8 125 78 156 31
I Capital -1 8 78 93 203 125
Capital Space -2 -4 93 109 140 47
Space T 3 -1 109 78 437 328
T H -1 -1 78 47 156 78
H O 1 -3 47 78 328 281
O U 0 2 78 62 265 187
U G -1 2 62 78 234 172
G H 0 -1 78 78 187 109
H T 1 1 78 78 156 78
T Space -3 1 78 78 874 796
Space W 3 2 78 109 530 452
W A -1 1 109 78 219 110
A S 0 -1 78 94 171 93
S Space -2 -2 94 125 156 62
Space V 1 0 125 47 203 78
V E 2 1 47 78 172 125
E R 0 -1 78 78 202 124
R Y 0 -2 78 63 234 156
Y Space -3 2 63 62 188 125
Space T 3 -1 62 47 187 125
T A -1 4 47 62 203 156
A L 0 -8 62 63 171 109
L E 1 6 63 94 203 140
E N -2 -3 94 94 218 124
N T 2 1 94 78 266 172
T E 0 2 78 93 156 78
E D -1 0 93 109 187 94
D Space -2 -1 109 78 156 47
Space T 3 -1 78 63 218 140
T O 0 -4 63 62 125 62
O Space -3 5 62 63 218 156
Space R 3 0 63 62 219 156
R U 0 -3 62 47 187 125
U N -2 1 47 94 187 140
N Space -1 2 94 110 187 93
Space T 3 -1 110 78 156 46
T H -1 -1 78 62 172 94
H E 1 3 62 63 187 125
E Space -3 -1 63 62 125 62
Space C 1 1 62 109 203 141
C O 2 -6 109 63 171 62
O M -2 2 63 78 203 140
M P 2 -3 78 78 234 156
P A -1 9 78 109 312 234
A N -1 -5 109 78 265 156
N Y 2 0 78 78 344 266
Y Space -3 2 78 94 5818 5740
Space W 3 2 94 140 297 203
W I 0 -6 140 93 359 219
I T 0 3 93 93 156 63
T H -1 -1 93 94 171 78
H Space -2 2 94 94 187 93
Space M 1 -3 94 93 219 125
M E 2 4 93 109 187 94
E Oemcomma -2 -5 109 156 359 250
Oemcomma Space -1 4 156 125 577 421
Space A 2 3 125 156 265 140
A N -1 -5 156 63 234 78
N D 1 3 63 94 156 93
D Space -2 -1 94 109 141 47
Space F 2 0 109 109 156 47
F O 1 -5 109 94 171 62
O R 0 5 94 78 172 78
R Space -3 0 78 140 78 0
Space T 3 -1 140 62 203 63
T H -1 -1 62 93 156 94
H E 1 3 93 78 187 94
E Space -3 -1 78 78 171 93
Space F 2 0 78 109 1108 1030
F I 1 -4 109 63 187 78
I R 0 4 63 78 172 109
R S -1 2 78 109 218 140
S T 1 -3 109 62 172 63
T Space -3 1 62 78 187 125
Space Y 3 -2 78 62 203 125
Y E 0 3 62 78 125 63
E A -1 2 78 125 202 124
A R 1 -3 125 78 250 125
R Space -3 0 78 156 468 390
Space O 3 -5 156 93 593 437
O R 0 5 93 94 187 94
R Space -3 0 94 94 187 93
Space S 2 2 94 124 141 47
S O 1 -7 124 94 202 78
O Space -3 5 94 94 234 140
Space T 3 -1 94 78 921 827
T H -1 -1 78 63 140 62
H I 1 -2 63 78 250 187
I N -2 2 78 110 249 171
N G 1 1 110 63 281 171
G S 0 3 63 62 203 140
S Space -2 -2 62 94 140 78
Space W 3 2 94 62 141 47
W E 0 -1 62 94 187 125
E N -2 -3 94 63 187 93
N T 2 1 63 78 187 124
T Space -3 1 78 78 156 78
Space W 3 2 78 78 203 125
W E 0 -1 78 78 187 109
E L -1 -6 78 78 188 110
L L 0 0 78 78 156 78
L OemPeriod -1 0 78 125 296 218
OemPeriod Space -1 5 125 109 406 281
Space Capital 2 4 109 109 218 109
Capital B -1 -5 109 94 312 203
B Capital 1 5 94 140 156 62
Capital U 1 -7 140 78 172 32
U T 0 2 78 63 249 171
T Space -3 1 63 78 203 140
Space T 3 -1 78 63 187 109
T H -1 -1 63 109 219 156
H E 1 3 109 78 156 47
E N -2 -3 78 62 686 608
N Space -1 2 62 78 187 125
Space O 3 -5 78 78 203 125
O U 0 2 78 62 250 172
U R 0 3 62 171 390 328
R Space -3 0 171 62 764 593
Space V 1 0 62 78 593 531
V I 2 -4 78 78 187 109
I S -1 6 78 109 234 156
S I 1 -6 109 78 172 63
I O 0 -1 78 78 202 124
O N -2 3 78 110 234 156
N S 1 4 110 109 203 93
S Space -2 -2 109 124 609 500
Space O 3 -5 124 109 483 359
O F -1 5 109 94 187 78
F Space -2 0 94 125 141 47
Space T 3 -1 125 109 187 62
T H -1 -1 109 93 172 63
H E 1 3 93 94 202 109
E Space -3 -1 94 94 172 78
Space F 2 0 94 93 203 109
F U 1 -3 93 78 125 32
U T 0 2 78 124 312 234
T U 0 -2 124 78 171 47
U R 0 3 78 94 156 78
R E 0 1 94 234 250 156
E Space -3 -1 234 125 483 249
Space B 1 -1 125 63 515 390
B E 2 2 63 78 187 124
E G -1 -2 78 62 188 110
G A 0 4 62 141 171 109
A N -1 -5 141 62 281 140
N Space -1 2 62 109 187 125
Space T 3 -1 109 124 375 266
T O 0 -4 124 78 249 125
O Space -3 5 78 78 234 156
Space D 2 1 78 94 1061 983
D I 1 -5 94 94 234 140
I V -2 4 94 62 359 265
V E 2 1 62 140 156 94
E R 0 -1 140 93 312 172
R G -1 -1 93 62 187 94
G E 1 2 62 62 156 94
E Space -3 -1 62 171 905 843
Space A 2 3 171 156 327 156
A N -1 -5 156 109 359 203
N D 1 3 109 125 172 63
D Space -2 -1 125 125 156 31
Space E 3 1 125 110 171 46
E V -2 -1 110 62 328 218
V E 2 1 62 94 140 78
E N -2 -3 94 93 219 125
N T 2 1 93 78 249 156
T U 0 -2 78 62 188 110
U A -1 6 62 125 171 109
A L 0 -8 125 62 141 16
L L 0 0 62 125 140 78
L Y 1 3 125 94 374 249
Y Space -3 2 94 78 297 203
Space W 3 2 78 78 2293 2215
W E 0 -1 78 78 187 109
E Space -3 -1 78 109 156 78
Space H 2 -2 109 62 203 94
H A 0 5 62 125 125 63
A D 0 -2 125 78 234 109
D Space -2 -1 78 124 203 125
Space A 2 3 124 93 187 63
A Space -2 -3 93 109 125 32
Space F 2 0 109 93 234 125
F A 0 3 93 140 218 125
A L 0 -8 140 63 187 47
L L 0 0 63 78 172 109
L I 1 1 78 63 218 140
I N -2 2 63 78 203 140
N G 1 1 78 62 468 390
G Space -2 1 62 125 187 125
Space O 3 -5 125 78 187 62
O U 0 2 78 47 219 141
U T 0 2 47 109 187 140
T OemPeriod -2 -4 109 109 952 843
OemPeriod Space -1 5 109 125 249 140
Space Capital 2 4 125 141 234 109
Capital W 1 -2 141 78 328 187
W Capital -1 2 78 140 109 31
Capital H 0 -6 140 78 250 110
H E 1 3 78 63 171 93
E N -2 -3 63 125 203 140
N Space -1 2 125 62 250 125
Space W 3 2 62 125 249 187
W E 0 -1 125 94 312 187
E Space -3 -1 94 93 172 78
Space D 2 1 93 93 156 63
D I 1 -5 93 78 187 94
I D -1 5 78 125 203 125
D Oemcomma -1 -5 125 124 983 858
Oemcomma Space -1 4 124 125 343 219
Space O 3 -5 125 78 234 109
O U 0 2 78 78 249 171
U R 0 3 78 156 281 203
R Space -3 0 156 141 312 156
Space Capital 2 4 141 172 437 296
Capital B -1 -5 172 94 296 124
B Capital 1 5 94 125 125 31
Capital O 1 -9 125 78 203 78
O A -1 8 78 125 187 109
A R 1 -3 125 109 234 109
R D -1 1 109 125 234 125
D Space -2 -1 125 109 172 47
Space O 3 -5 109 93 468 359
O F -1 5 93 94 483 390
F Space -2 0 94 125 172 78
Space Capital 2 4 125 110 296 171
