D9 D3 0 6 62 125 983 921
D Space -2 -1 78 94 156 78
Space H 2 -2 94 62 562 468
H A 0 5 62 140 156 94
A R 1 -3 140 109 156 16
R D -1 1 109 47 234 125
D Oemcomma -1 -5 47 47 702 655
Oemcomma Space -1 4 47 63 171 124
Space A 2 3 63 140 188 125
A N -1 -5 140 78 124 -16
N D 1 3 78 109 203 125
D Space -2 -1 109 125 125 16
Space I 3 -4 125 78 624 499
I N -2 2 78 47 218 140
N Space -1 2 47 63 156 109
Space Y 3 -2 109 62 624 515
Y E 0 3 62 125 187 125
E A -1 2 125 124 281 156
A R 1 -3 124 47 140 16
R S -1 2 47 125 156 109
S Space -2 -2 125 62 1950 1825
Space LShiftKey 1 4 62 156 234 172
LShiftKey A 1 -1 156 125 125 -31
A P 1 -9 125 94 405 280
P P 0 0 94 47 156 62
P L -1 1 47 93 141 94
L E 1 6 93 124 203 110
E Space -3 -1 124 109 171 47
Space H 2 -2 109 62 437 328
H A 0 5 62 125 125 63
A D 0 -2 125 94 249 124
D Space -2 -1 94 32 156 62
Space G 2 -1 32 78 203 171
G R 1 1 78 110 187 109
R O 0 -5 110 47 250 140
O W 0 7 47 156 172 125
W N -2 -4 156 78 218 62
N Space -1 2 78 109 406 328
Space F 2 0 109 188 748 639
F R 1 0 188 140 110 -78
R I 0 -4 140 78 234 94
I Back 1 -5 78 78 2418 2340
Back R -1 9 78 109 873 795
R O 0 -5 109 141 187 78
O M -2 2 141 78 297 156
M Space -1 3 78 110 171 93
Space J 2 -3 110 78 734 624
J U 1 0 78 63 202 124
U S -1 5 63 140 172 109
S T 1 -3 140 140 125 -15
T Space -3 1 140 93 359 219
Space R 3 0 93 63 436 343
R W 0 2 63 109 266 203
W O 0 -7 109 141 124 15
O Space -3 5 141 109 328 187
Space O 3 -5 109 78 515 406
O F -1 5 78 110 171 93
F Space -2 0 110 78 125 15
Space U 3 -3 78 78 234 156
U S -1 5 78 156 156 78
S Space -2 -2 156 78 141 -15
Space I 3 -4 78 62 1123 1045
I N -2 2 62 62 187 125
N Space -1 2 62 46 172 110
Space A 2 3 46 124 156 110
A Space -2 -3 124 78 109 -15
Space G 2 -1 78 47 234 156
G A 0 4 47 125 109 62
A R 1 -3 125 62 94 -31
R A -1 3 62 125 124 62
A G 0 -4 125 63 125 0
G E 1 2 63 172 125 62
E Space -3 -1 172 94 234 62
Space I 3 -4 94 94 608 514
I N -2 2 94 62 219 125
N T 2 1 62 141 171 109
T O 0 -4 141 125 156 15
O Space -3 5 125 94 281 156
Space A 2 3 94 172 187 93
A Space -2 -3 172 93 219 47
Space OemQuestion 1 -6 93 218 2137 2044
OemQuestion D4 3 6 218 141 187 -31
D4 D2 0 2 141 78 531 390
D2 Space -4 -2 78 125 795 717
Space B 1 -1 125 94 733 608
B I 2 -3 94 63 1139 1045
I L -1 -1 63 31 234 171
L L 0 0 31 78 109 78
L I 1 1 78 188 234 156
I O 0 -1 188 125 125 -63
O N -2 3 125 78 265 140
N Space -1 2 78 62 172 94
Space C 1 1 62 141 187 125
C O 2 -6 141 124 141 0
O M -2 2 124 94 249 125
M P 2 -3 94 63 577 483
P A -1 9 63 156 141 78
A N -1 -5 156 47 234 78
N Y 2 0 47 63 249 202
Y Space -3 2 63 93 266 203
Space A 2 3 93 171 624 531
A N -1 -5 171 62 296 125
N Back 3 -7 62 94 1232 1170
Back W -1 11 94 125 406 312
W I 0 -6 125 47 156 31
I T 0 3 47 110 218 171
T H -1 -1 110 47 172 62
H Space -2 2 47 94 187 140
Space Back 4 -9 94 78 718 624
Back Back 0 0 78 62 156 78
Back Back 0 0 62 62 125 63
Back Back 0 0 62 78 124 62
Back Back 0 0 78 78 156 78
Back Back 0 0 78 94 203 125
Back Back 0 0 94 93 172 78
Back Space -4 9 93 78 577 484
Space W 3 2 78 78 187 109
W I 0 -6 78 62 125 47
I R 0 4 62 78 187 125
R Back 1 -9 78 78 718 640
Back T -1 8 78 94 218 140
T H -1 -1 94 78 125 31
H Space -2 2 78 78 187 109
Space O 3 -5 78 109 203 125
O V -2 5 109 62 250 141
V E 2 1 62 109 140 78
E R 0 -1 109 125 109 0
R Space -3 0 125 63 343 218
Space D1 4 3 63 125 640 577
D1 Oemcomma -3 -7 125 46 562 437
Oemcomma D0 3 -2 46 63 561 515
D0 D0 0 0 63 47 156 93
D0 Back 0 -3 47 47 874 827
Back Back 0 0 47 62 125 78
Back Back 0 0 62 94 124 62
Back Back 0 0 94 94 328 234
Back D4 0 9 94 125 1061 967
D4 Oemcomma -3 -4 125 78 951 826
Oemcomma D0 3 -2 78 62 562 484
D0 D0 0 0 62 63 140 78
D0 D0 0 0 63 109 125 62
D0 Space -4 6 109 93 531 422
Space E 3 1 93 94 1029 936
E M -2 -4 94 46 1077 983
M P 2 -3 46 78 187 141
P L -1 1 78 62 187 109
L O 1 0 62 78 156 94
O Y 0 3 78 78 234 156
Y E 0 3 78 94 265 187
E E 0 0 94 93 172 78
E S -1 1 93 156 296 203
S OemPeriod -1 -7 156 62 1030 874
OemPeriod Space -1 5 62 62 234 172
Space LShiftKey 1 4 62 218 203 141
LShiftKey W 2 -2 218 187 171 -47
W E 0 -1 187 156 94 -93
E Space -3 -1 156 94 343 187
Space H 2 -2 94 78 515 421
H A 0 5 78 109 203 125
A D 0 -2 109 62 187 78
D Space -2 -1 62 63 171 109
Space J 2 -3 63 62 250 187
J U 1 0 62 78 156 94
U S -1 5 78 171 172 94
S T 1 -3 171 63 795 624
T Space -3 1 63 78 297 234
Space R 3 0 78 156 514 436
R E 0 1 156 109 94 -62
E L -1 -6 109 78 359 250
L A 0 8 78 171 390 312
A Back 2 -12 171 78 936 765
Back E -1 10 78 78 187 109
E A -1 2 78 94 218 140
A S 0 -1 94 172 312 218
S E 1 -1 172 171 63 -109
E D -1 0 171 62 265 94
D Space -2 -1 62 93 281 219
Space Right 0 -9 93 156 4929 4836
Right Right 0 0 156 156 546 390
Right Back 4 0 156 62 812 656
Back T -1 8 62 62 374 312
T Left -3 -6 62 62 484 422
Left Left 0 0 62 46 156 94
Left Left 0 0 46 47 124 78
Left Left 0 0 47 47 125 78
Left Left 0 0 47 62 125 78
Left Left 0 0 62 47 125 63
Left Left 0 0 47 62 125 78
Left Left 0 0 62 63 124 62
Left Left 0 0 63 63 125 62
Left Left 0 0 63 47 125 62
Left Back 4 -2 47 78 874 827
Back Space -4 9 78 125 12027 11949
Space D 2 1 125 202 1701 1576
D E 1 0 202 141 124 -78
E O 0 -6 141 124 188 47
O M -2 2 124 78 265 141
M Space -1 3 78 78 218 140
Space Back 4 -9 78 94 1919 1841
Back Back 0 0 94 46 172 78
Back Back 0 0 46 78 124 78
Back Back 0 0 78 110 312 234
Back Back 0 0 110 109 375 265
Back O -1 4 109 172 889 780
O U 0 2 172 171 94 -78
U R 0 3 171 94 327 156
R Space -3 0 94 218 141 47
Space F 2 0 218 78 1123 905
F I 1 -4 78 109 437 359
I N -2 2 109 78 234 125
N E 2 3 78 94 280 202
E S -1 1 94 156 266 172
S T 1 -3 156 125 171 15
T Space -3 1 125 156 328 203
Space C 1 1 156 78 780 624
C R 2 -1 78 187 281 203
R E 0 1 187 125 109 -78
E A -1 2 125 141 249 124
A T 1 -4 141 78 297 156
T I 0 -3 78 187 296 218
I O 0 -1 187 156 94 -93
O N -2 3 156 62 281 125
N OemMinus 3 -5 62 62 2605 2543
OemMinus Space -4 7 62 124 281 219
Space T 3 -1 124 78 436 312
T H -1 -1 78 78 219 141
H Space -2 2 78 78 312 234
Space Back 4 -9 78 125 920 842
Back E -1 10 125 125 359 234
E Space -3 -1 125 125 390 265
Space LShiftKey 1 4 125 188 577 452
LShiftKey M 0 -7 188 172 156 -32
M A 1 6 172 156 874 702
A C -1 -2 156 63 218 62
C I 2 -5 63 109 406 343
I N -2 2 109 62 281 172
N T 2 1 62 78 686 624
T O 0 -4 78 78 219 141
O S -1 7 78 94 296 218
S H 0 -4 94 62 203 109
H Space -2 2 62 63 1185 1123
Space OemMinus 4 -7 63 78 281 218
OemMinus Space -4 7 78 110 343 265
Space A 2 3 110 140 531 421
A Space -2 -3 140 94 1778 1638
Space Y 3 -2 94 78 328 234
Y E 0 3 78 47 296 218
E A -1 2 47 156 312 265
A R 1 -3 156 140 125 -31
R Space -3 0 140 110 764 624
Space E 3 1 110 94 281 171
E A -1 2 94 109 234 140
A R 1 -3 109 109 125 16
R L -1 -5 109 93 328 219
L I 1 1 93 78 187 94
I E 0 5 78 124 203 125
E R 0 -1 124 124 156 32
R Oemcomma -2 -4 124 63 1294 1170
Oemcomma Space -1 4 63 47 203 140
Space A 2 3 47 125 156 109
A N -1 -5 125 62 125 0
N D 1 3 62 156 250 188
D Space -2 -1 156 141 171 15
Space I 3 -4 141 63 655 514
I Space -3 4 63 78 297 234
Space Back 4 -9 78 109 593 515
Back Back 0 0 109 109 546 437
Back LShiftKey -3 13 109 344 436 327
LShiftKey I 2 -8 344 125 297 -47
I Space -3 4 125 141 374 249
Space H 2 -2 141 62 718 577
H A 0 5 62 156 125 63
A D 0 -2 156 78 234 78
D Space -2 -1 78 62 218 140
Space J 2 -3 62 94 218 156
J U 1 0 94 78 203 109
U S -1 5 78 141 156 78
S T 1 -3 141 140 94 -47
T Space -3 1 140 62 281 141
Space T 3 -1 62 78 280 218
T U 0 -2 78 78 219 141
U R 0 3 78 109 203 125
R N -2 -2 109 62 374 265
N E 2 3 62 78 140 78
E D -1 0 78 93 188 110
D Space -2 -1 93 109 187 94
Space D3 4 1 109 78 1934 1825
D3 D0 0 -7 78 78 187 109
D0 OemPeriod -3 1 78 78 422 344
OemPeriod Space -1 5 78 78 655 577
Space LShiftKey 1 4 78 312 234 156
LShiftKey N 0 -6 312 156 390 78
N A 1 5 156 156 171 15
A Back 2 -12 156 78 1326 1170
Back Back 0 0 78 109 266 188
Back LShiftKey -3 13 109 328 1216 1107
LShiftKey A 1 -1 328 188 156 -172
A N -1 -5 188 109 453 265
N D 1 3 109 125 312 203
D Space -2 -1 125 125 171 46
Space T 3 -1 125 78 1124 999
T H -1 -1 78 93 109 31
H E 1 3 93 171 156 63
E N -2 -3 171 93 156 -15
N Space -1 2 93 125 218 125
Space LShiftKey 1 4 125 203 952 827
LShiftKey I 2 -8 203 156 140 -63
I Space -3 4 156 109 312 156
Space G 2 -1 109 125 234 125
G O 1 -4 125 78 375 250
O T 0 4 78 109 140 62
T Space -3 1 109 94 156 47
Space F 2 0 94 109 359 265
F I 1 -4 109 109 125 16
I R 0 4 109 203 202 93
R E 0 1 203 172 94 -109
E D -1 0 172 93 281 109
D OemPeriod -1 -6 93 31 967 874
OemPeriod Space -1 5 31 63 187 156
Space LShiftKey 1 4 63 218 172 109
LShiftKey H 1 -6 218 171 156 -62
H O 1 -3 171 156 93 -78
O W 0 7 156 125 219 63
W Space -3 -2 125 109 187 62
Space C 1 1 109 109 3978 3869
C A 1 2 109 140 172 63
A N -1 -5 140 78 171 31
N Space -1 2 78 78 172 94
Space Y 3 -2 78 93 312 234
Y O 0 -3 93 203 156 63
O U 0 2 203 140 125 -78
U Space -3 3 140 109 265 125
Space G 2 -1 109 78 234 125
G E 1 2 78 141 140 62
E T 0 -2 141 156 78 -63
T Space -3 1 156 62 281 125
Space F 2 0 62 156 203 141
F I 1 -4 156 94 187 31
I R 0 4 94 62 328 234
R E 0 1 62 78 124 62
E D -1 0 78 94 203 125
D Space -2 -1 94 31 172 78
Space F 2 0 31 218 109 78
F R 1 0 218 141 140 -78
R O 0 -5 141 125 125 -16
O M -2 2 125 62 250 125
M Space -1 3 62 78 156 94
Space A 2 3 78 156 125 47
A Space -2 -3 156 62 140 -16
Space C 1 1 62 94 187 125
C O 2 -6 94 109 156 62
O M -2 2 109 62 203 94
M P 2 -3 62 63 187 125
P A -1 9 63 140 141 78
A N -1 -5 140 63 124 -16
N Y 2 0 63 62 219 156
Y Space -3 2 62 78 234 172
Space Y 3 -2 78 62 702 624
Y O 0 -3 62 187 265 203
O U 0 2 187 125 125 -62
U Space -3 3 125 78 249 124
Space S 2 2 78 110 156 78
S T 1 -3 110 63 125 15
T A -1 4 63 156 125 62
A R 1 -3 156 172 140 -16
R T 0 -1 172 124 110 -62
T E 0 2 124 93 187 63
E D -1 0 93 63 218 125
D OemQuestion -1 -7 63 250 733 670
OemQuestion Oemcomma 0 2 250 140 172 -78
Oemcomma Back 3 -5 140 109 1295 1155
Back Back 0 0 109 125 390 281
Back RShiftKey -3 2 125 203 764 639
RShiftKey OemQuestion 0 1 203 125 109 -94
OemQuestion Space -1 6 125 63 2340 2215
Space LShiftKey 1 4 63 218 328 265
LShiftKey W 2 -2 218 156 109 -109
W E 0 -1 156 31 297 141
E L -1 -6 31 62 1326 1295
L L 0 0 62 78 124 62
L Oemcomma -1 1 78 47 1108 1030
Oemcomma Space -1 4 47 62 156 109
Space A 2 3 62 187 203 141
A S 0 -1 187 156 109 -78
S Space -2 -2 156 125 187 31
Space LShiftKey 1 4 125 312 375 250
LShiftKey A 1 -1 312 156 187 -125
A P 1 -9 156 63 296 140
P P 0 0 63 62 125 62
P L -1 1 62 62 172 110
L E 1 6 62 109 187 125
E Space -3 -1 109 94 171 62
Space G 2 -1 94 125 624 530
G R 1 1 125 202 266 141
R E 0 1 202 171 109 -93
E W 0 1 171 141 327 156
W Space -3 -2 141 94 702 561
Space W 3 2 94 203 671 577
W E 0 -1 203 141 109 -94
E Space -3 -1 141 109 125 -16
Space H 2 -2 109 94 515 406
H I 1 -2 94 78 250 156
I R 0 4 78 172 280 202
R E 0 1 172 140 110 -62
E D -1 0 140 63 249 109
D Space -2 -1 63 110 265 202
Space S 2 2 110 125 390 280
S O 1 -7 125 93 141 16
O M -2 2 93 63 218 125
M E 2 4 63 93 141 78
E O 0 -6 93 94 358 265
O N -2 3 94 63 234 140
N E 2 3 63 125 156 93
E Space -3 -1 125 109 172 47
Space W 3 2 109 140 796 687
W H -1 -4 140 78 156 16
H O 1 -3 78 94 202 124
O Space -3 5 94 78 297 203
Space LShiftKey 1 4 78 390 546 468
LShiftKey O 2 -9 390 187 187 -203
O I 0 1 187 31 172 -15
I Back 1 -5 31 109 1185 1154
Back Back 0 0 109 62 359 250
Back LShiftKey -3 13 62 296 1014 952
LShiftKey I 2 -8 296 109 234 -62
I T 0 3 109 63 452 343
T Back 1 -8 63 78 1139 1076
Back Space -4 9 78 94 343 265
Space LShiftKey 1 4 94 234 281 187
LShiftKey T 2 -5 234 110 187 -47
T Back 1 -8 110 156 531 421
Back T -1 8 156 94 374 218
T H -1 -1 94 78 203 109
H O 1 -3 78 171 281 203
O U 0 2 171 109 109 -62
U G -1 2 109 109 203 94
G H 0 -1 109 78 78 -31
H T 1 1 78 78 218 140
T Space -3 1 78 125 172 94
Space W 3 2 125 125 717 592
W A -1 1 125 93 266 141
A S 0 -1 93 94 202 109
S Space -2 -2 94 109 125 31
Space V 1 0 109 47 265 156
V E 2 1 47 93 110 63
E R 0 -1 93 78 218 125
R Y 0 -2 78 94 140 62
Y Space -3 2 94 93 219 125
Space T 3 -1 93 63 218 125
T A -1 4 63 110 187 124
A L 0 -8 110 94 125 15
L E 1 6 94 125 187 93
E N -2 -3 125 62 141 16
N T 2 1 62 62 390 328
T E 0 2 62 78 156 94
E D -1 0 78 125 390 312
D Space -2 -1 125 109 265 140
Space T 3 -1 109 78 343 234
T O 0 -4 78 78 156 78
O Space -3 5 78 63 234 156
Space R 3 0 63 78 499 436
R U 0 -3 78 93 141 63
U N -2 1 93 62 234 141
N Space -1 2 62 78 156 94
Space T 3 -1 78 63 171 93
T H -1 -1 63 63 125 62
H E 1 3 63 94 156 93
E Space -3 -1 94 47 125 31
Space C 1 1 47 78 328 281
C O 2 -6 78 78 405 327
O M -2 2 78 62 203 125
M P 2 -3 62 63 218 156
P A -1 9 63 140 172 109
A N -1 -5 140 94 109 -31
N Y 2 0 94 125 359 265
Y Space -3 2 125 62 1950 1825
Space W 3 2 62 109 265 203
W I 0 -6 109 62 141 32
I T 0 3 62 78 343 281
T H -1 -1 78 109 156 78
H Space -2 2 109 78 281 172
Space M 1 -3 78 94 358 280
M E 2 4 94 125 172 78
E Oemcomma -2 -5 125 62 1248 1123
Oemcomma Space -1 4 62 78 250 188
Space A 2 3 78 156 514 436
A N -1 -5 156 109 203 47
N D 1 3 109 93 375 266
D Space -2 -1 93 78 140 47
Space T 3 -1 78 78 140 62
T Back 1 -8 78 171 999 921
Back F -2 9 171 110 717 546
F O 1 -5 110 94 156 46
O R 0 5 94 94 156 62
R Space -3 0 94 47 141 47
Space T 3 -1 47 93 78 31
T H -1 -1 93 63 218 125
H E 1 3 63 125 125 62
E Space -3 -1 125 94 187 62
Space F 2 0 94 47 983 889
F I 1 -4 47 63 187 140
I R 0 4 63 62 141 78
R S -1 2 62 124 234 172
S T 1 -3 124 156 187 63
T Space -3 1 156 94 374 218
Space Y 3 -2 94 78 390 296
Y E 0 3 78 63 187 109
E A -1 2 63 140 219 156
A R 1 -3 140 125 187 47
R Space -3 0 125 78 374 249
Space O 3 -5 78 78 297 219
O R 0 5 78 63 296 218
R Space -3 0 63 94 125 62
Space S 2 2 94 156 265 171
S O 1 -7 156 94 125 -31
O Space -3 5 94 62 234 140
Space T 3 -1 62 93 203 141
T H -1 -1 93 63 249 156
H I 1 -2 63 78 734 671
I N -2 2 78 78 218 140
N G 1 1 78 62 203 125
G S 0 3 62 125 156 94
S Space -2 -2 125 63 140 15
Space W 3 2 63 78 156 93
W E 0 -1 78 63 468 390
E N -2 -3 63 63 156 93
N T 2 1 63 93 141 78
T Space -3 1 93 94 140 47
Space W 3 2 94 125 296 202
W E 0 -1 125 62 250 125
E L -1 -6 62 47 203 141
L L 0 0 47 78 109 62
L OemPeriod -1 0 78 63 842 764
OemPeriod Space -1 5 63 63 203 140
Space LShiftKey 1 4 63 156 203 140
LShiftKey B 0 -5 156 188 140 -16
B U 2 -2 188 125 141 -47
U T 0 2 125 93 203 78
T Space -3 1 93 78 140 47
Space T 3 -1 78 62 702 624
T H -1 -1 62 62 125 63
H E 1 3 62 109 140 78
E N -2 -3 109 94 156 47
N Space -1 2 94 47 265 171
Space O 3 -5 47 249 609 562
O U 0 2 249 156 156 -93
U T 0 2 156 94 249 93
T Space -3 1 94 125 141 47
Space LShiftKey 1 4 125 390 795 670
LShiftKey V 0 -4 390 156 250 -140
V Oemplus 3 -8 156 141 655 499
Oemplus Back 0 -1 141 125 936 795
Back Back 0 0 125 172 265 140
Back V -3 9 172 78 734 562
V I 2 -4 78 78 234 156
I S -1 6 78 125 202 124
S I 1 -6 125 156 110 -15
I O 0 -1 156 141 93 -63
O N -2 3 141 63 265 124
N S 1 4 63 93 141 78
S Space -2 -2 93 94 140 47
Space O 3 -5 94 31 1498 1404
O F -1 5 31 109 889 858
F Space -2 0 109 94 749 640
Space T 3 -1 94 78 187 93
T H -1 -1 78 109 125 47
H E 1 3 109 94 1092 983
E Space -3 -1 94 109 125 31
Space F 2 0 109 78 296 187
F U 1 -3 78 78 297 219
U T 0 2 78 62 312 234
T U 0 -2 62 62 218 156
U R 0 3 62 203 156 94
R E 0 1 203 171 125 -78
E Space -3 -1 171 125 109 -62
Space B 1 -1 125 62 702 577
B E 2 2 62 125 140 78
E G -1 -2 125 62 188 63
G A 0 4 62 250 218 156
A N -1 -5 250 109 328 78
N Space -1 2 109 78 234 125
Space T 3 -1 78 78 234 156
T O 0 -4 78 109 156 78
O Space -3 5 109 78 249 140
Space D 2 1 78 78 250 172
D I 1 -5 78 94 608 530
I V -2 4 94 47 624 530
V E 2 1 47 109 125 78
E R 0 -1 109 78 125 16
R G -1 -1 78 78 281 203
G E 1 2 78 93 234 156
E Space -3 -1 93 93 499 406
Space A 2 3 93 125 218 125
A N -1 -5 125 94 156 31
N D 1 3 94 78 172 78
D Space -2 -1 78 62 109 31
Space E 3 1 62 94 296 234
E V -2 -1 94 62 141 47
V E 2 1 62 124 125 63
E N -2 -3 124 78 234 110
N T 2 1 78 78 265 187
T U 0 -2 78 62 203 125
U A -1 6 62 125 187 125
A L 0 -8 125 109 234 109
L L 0 0 109 93 515 406
L Y 1 3 93 78 499 406
Y Space -3 2 78 94 577 499
Space W 3 2 94 219 421 327
W E 0 -1 219 140 141 -78
E Space -3 -1 140 109 171 31
Space H 2 -2 109 62 1077 968
H A 0 5 62 124 156 94
A D 0 -2 124 62 156 32
D Space -2 -1 62 63 202 140
Space A 2 3 63 140 172 109
A Space -2 -3 140 78 125 -15
Space F 2 0 78 63 639 561
F A 0 3 63 125 156 93
A L 0 -8 125 31 219 94
L L 0 0 31 78 93 62
L I 1 1 78 78 203 125
I N -2 2 78 78 172 94
N G 1 1 78 78 171 93
G Space -2 1 78 15 110 32
Space O 3 -5 15 156 249 234
O U 0 2 156 110 109 -47
U T 0 2 110 78 188 78
T OemPeriod -2 -4 78 63 1107 1029
OemPeriod Space -1 5 63 78 234 171
Space LShiftKey 1 4 78 218 203 125
LShiftKey W 2 -2 218 156 140 -78
W H -1 -4 156 78 312 156
H E 1 3 78 156 203 125
E N -2 -3 156 109 141 -15
N Space -1 2 109 93 234 125
Space W 3 2 93 202 936 843
W E 0 -1 202 140 109 -93
E Space -3 -1 140 109 203 63
Space D 2 1 109 141 327 218
D I 1 -5 141 78 156 15
I D -1 5 78 78 125 47
D Oemcomma -1 -5 78 78 998 920
Oemcomma Space -1 4 78 93 266 188
Space O 3 -5 93 250 1450 1357
O U 0 2 250 187 141 -109
U R 0 3 187 78 468 281
