D9 D6 0 3 0 78 31 31
E Back 1 -10 140 31 484 344
Back Back 0 0 31 63 249 218
Back Back 0 0 63 109 141 78
Back Back 0 0 109 63 358 249
Back I -1 5 63 78 749 686
I V -2 4 78 109 125 47
V E 2 1 109 110 62 -47
E R 0 -1 110 110 156 46
R S -1 2 110 63 546 436
S I 1 -6 63 124 266 203
I Y 0 2 124 78 187 63
Y Back 1 -7 78 63 920 842
Back T -1 8 63 63 234 171
T Y 0 -1 63 63 156 93
Y Return -1 -6 63 62 1857 1794
Return LShiftKey -1 12 62 218 2714 2652
LShiftKey M 0 -7 218 78 109 -109
M Y 2 1 78 47 234 156
Y Space -3 2 47 125 94 47
Space S 2 2 125 94 109 -16
S E 1 -1 94 93 63 -31
E C -2 0 93 109 343 250
C O 2 -6 109 62 125 16
O N -2 3 62 110 124 62
N D 1 3 110 94 203 93
D Space -2 -1 94 109 125 31
Space S 2 2 109 78 218 109
S T 1 -3 78 109 219 141
T O 0 -4 109 78 187 78
O R 0 5 78 94 421 343
R Y 0 -2 94 78 109 15
Y Space -3 2 78 140 219 141
Space I 3 -4 140 125 109 -31
I S -1 6 125 47 125 0
S Space -2 -2 47 125 31 -16
Space A 2 3 125 78 109 -16
A V -1 -3 78 46 219 141
V Back 3 -9 46 62 858 812
Back B -3 8 62 63 280 218
B O 2 -4 63 125 281 218
O U 0 2 125 109 94 -31
U T 0 2 109 78 93 -16
T Space -3 1 78 125 78 0
Space L 2 -5 125 125 63 -62
L I 1 1 125 63 249 124
I V -2 4 63 156 94 31
V E 2 1 156 125 125 -31
E Back 1 -10 125 63 249 124
Back Back 0 0 63 47 141 78
Back Back 0 0 47 94 109 62
Back P -1 3 94 94 187 93
P V -2 6 94 94 125 31
V E 2 1 94 78 78 -16
E Space -3 -1 78 109 109 31
Space A 2 3 109 78 125 16
A Back 2 -12 78 47 234 156
Back Back 0 0 47 62 125 78
Back Back 0 0 62 202 125 63
Back Back 0 0 202 62 312 110
Back Back 0 0 62 125 140 78
Back O -1 4 125 78 671 546
O V -2 5 78 109 125 47
V E 2 1 109 62 62 -47
E Space -3 -1 62 110 62 0
Space A 2 3 110 78 125 15
A N -1 -5 78 78 47 -31
N D 1 3 78 63 109 31
D Space -2 -1 63 125 31 -32
Space L 2 -5 125 94 94 -31
L O 1 0 94 110 374 280
O S -1 7 110 63 78 -32
S S 0 0 63 125 125 62
S Oemcomma -1 -6 125 62 952 827
Oemcomma Back 3 -5 62 78 437 375
Back OemPeriod -3 4 78 63 327 249
OemPeriod Return 1 -3 63 94 109 46
Return LShiftKey -1 12 94 187 1155 1061
LShiftKey I 2 -8 187 78 125 -62
I Space -3 4 78 109 109 31
Space W 3 2 109 109 47 -62
W A -1 1 109 94 93 -16
A S 0 -1 94 94 125 31
S Space -2 -2 94 125 78 -16
Space L 2 -5 125 62 671 546
L U 1 2 62 63 171 109
U C -2 4 63 94 94 31
C K 1 -5 94 94 187 93
K Y 1 2 94 110 187 93
Y OemPeriod -2 -3 110 78 484 374
OemPeriod Back 3 -4 78 78 983 905
Back Space -4 9 78 78 171 93
Space OemMinus 4 -7 78 78 141 63
OemMinus Space -4 7 78 78 125 47
Space LShiftKey 1 4 78 171 421 343
LShiftKey I 2 -8 171 78 93 -78
I Space -3 4 78 125 125 47
Space F 2 0 125 78 156 31
F O 1 -5 78 62 453 375
O U 0 2 62 125 452 390
U N -2 1 125 156 47 -78
N D 1 3 156 63 140 -16
D Space -2 -1 63 93 219 156
Space T 3 -1 93 78 109 16
T Back 1 -8 78 93 359 281
Back W -1 11 93 94 218 125
W H -1 -4 94 78 172 78
H A 0 5 78 141 93 15
A T 1 -4 141 78 375 234
T Space -3 1 78 94 124 46
Space LShiftKey 1 4 94 125 141 47
LShiftKey I 2 -8 125 78 62 -63
I Space -3 4 78 140 125 47
Space L 2 -5 140 110 62 -78
L O 1 0 110 109 219 109
O V -2 5 109 124 47 -62
V E 2 1 124 109 78 -46
E D -1 0 109 109 624 515
D Space -2 -1 109 124 546 437
Space T 3 -1 124 94 124 0
T O 0 -4 94 62 453 359
O Space -3 5 62 109 125 63
Space D 2 1 109 78 124 15
D O 1 -6 78 63 156 78
O Space -3 5 63 156 63 0
Space E 3 1 156 124 203 47
E A -1 2 124 124 78 -46
A R 1 -3 124 78 748 624
R L -1 -5 78 94 78 0
L Y 1 3 94 62 188 94
Y Space -3 2 62 109 93 31
Space I 3 -4 109 94 125 16
I N -2 2 94 94 78 -16
N Space -1 2 94 172 265 171
Space L 2 -5 172 78 312 140
L I 1 1 78 47 265 187
I F -1 4 47 93 609 562
F E 1 1 93 63 62 -31
E OemPeriod -2 -6 63 63 624 561
OemPeriod Space -1 5 63 124 141 78
Space LShiftKey 1 4 124 125 62 -62
LShiftKey W 2 -2 125 94 78 -47
W I 0 -6 94 125 203 109
I Z -2 7 125 93 125 0
Z Space -1 -3 93 94 249 156
Space Back 4 -9 94 78 265 171
Back Back 0 0 78 47 156 78
Back Back 0 0 47 94 125 78
Back O -1 4 94 109 687 593
O Z -2 8 109 124 78 -31
Z Space -1 -3 124 109 218 94
Space A 2 3 109 93 281 172
A N -1 -5 93 94 109 16
N D 1 3 94 47 109 15
D Space -2 -1 47 94 78 31
Space LShiftKey 1 4 94 187 141 47
LShiftKey I 2 -8 187 94 124 -63
I Space -3 4 94 109 188 94
Space S 2 2 109 125 62 -47
S T 1 -3 125 110 296 171
T A -1 4 110 141 156 46
A R 1 -3 141 109 110 -31
R T 0 -1 109 78 187 78
T E 0 2 78 78 187 109
E Space -3 -1 78 94 187 109
Space Back 4 -9 94 78 343 249
Back D -2 10 78 94 78 0
D Space -2 -1 94 109 484 390
Space LShiftKey 1 4 109 172 78 -31
LShiftKey A 1 -1 172 109 78 -94
A O 1 -8 109 47 359 250
O Back 1 -4 47 78 717 670
Back P -1 3 78 47 359 281
P P 0 0 47 31 141 94
P L -1 1 31 94 795 764
L E 1 6 94 78 125 31
E Space -3 -1 78 94 62 -16
Space U 3 -3 94 31 250 156
U N -2 1 31 94 31 0
N Back 3 -7 94 63 624 530
Back Back 0 0 63 78 125 62
Back I -1 5 78 124 328 250
I N -2 2 124 62 78 -46
N Space -1 2 62 109 109 47
Space M 1 -3 109 78 93 -16
M Y 2 1 78 110 156 78
Y Space -3 2 110 125 1077 967
Space P 3 -6 125 47 156 31
P A -1 9 47 63 452 405
A R 1 -3 63 140 94 31
R E 0 1 140 125 234 94
E N -2 -3 125 78 93 -32
N T 2 1 78 109 125 47
T S -1 3 109 109 921 812
S Oem7 0 -9 109 78 592 483
Oem7 S 0 9 78 94 47 -31
S Back 2 -11 94 47 905 811
Back Space -4 9 47 109 359 312
Space G 2 -1 109 94 2277 2168
G A 0 4 94 62 32 -62
A R 1 -3 62 124 78 16
R A -1 3 124 78 109 -15
A G 0 -4 78 78 31 -47
G G 0 0 78 63 218 140
G E 1 2 63 94 47 -16
E Space -3 -1 94 93 1030 936
Space Back 4 -9 93 62 655 562
Back Back 0 0 62 78 140 78
Back Back 0 0 78 94 437 359
Back E -1 10 94 78 78 -16
E Space -3 -1 78 125 1014 936
Space W 3 2 125 125 203 78
W G -1 -3 125 78 109 -16
G E 1 2 78 93 94 16
E Back 1 -10 93 63 842 749
Back Back 0 0 63 62 141 78
Back H -2 7 62 78 405 343
H E 1 3 78 93 94 16
E N -2 -3 93 62 312 219
N Space -1 2 62 109 125 63
Space LShiftKey 1 4 109 156 93 -16
LShiftKey I 2 -8 156 78 109 -47
I Space -3 4 78 140 110 32
Space W 3 2 140 78 78 -62
W A -1 1 78 109 93 15
A S 0 -1 109 109 94 -15
S Space -2 -2 109 124 125 16
Space D2 4 2 124 109 265 141
D2 D0 0 -8 109 110 93 -16
D0 OemPeriod -3 1 110 78 531 421
OemPeriod Space -1 5 78 109 468 390
Space LShiftKey 1 4 109 125 78 -31
LShiftKey W 2 -2 125 109 62 -63
W E 0 -1 109 78 250 141
E Space -3 -1 78 125 140 62
Space S 2 2 125 78 109 -16
S Back 2 -11 78 109 328 250
Back W -1 11 109 110 140 31
W O 0 -7 110 94 390 280
O R 0 5 94 78 32 -62
R K -1 -4 78 109 1466 1388
K E 1 5 109 78 62 -47
E D -1 0 78 78 203 125
D Space -2 -1 78 141 109 31
Space H 2 -2 141 93 765 624
H A 0 5 93 78 78 -15
A R 1 -3 78 78 140 62
R D -1 1 78 109 203 125
D Oemcomma -1 -5 109 94 780 671
Oemcomma Space -1 4 94 93 125 31
Space A 2 3 93 63 93 0
A N -1 -5 63 110 156 93
N D 1 3 110 47 125 15
D Space -2 -1 47 94 78 31
Space I 3 -4 94 94 156 62
I N -2 2 94 93 63 -31
N Space -1 2 93 109 873 780
Space D1 4 3 109 62 125 16
D1 D0 0 -9 62 78 78 16
D0 Space -4 6 78 78 156 78
Space Y 3 -2 78 109 156 78
Y E 0 3 109 109 78 -31
E A -1 2 109 78 78 -31
A R 1 -3 78 140 125 47
R S -1 2 140 93 125 -15
S Space -2 -2 93 78 873 780
Space LShiftKey 1 4 78 265 78 0
LShiftKey A 1 -1 265 140 94 -171
A P 1 -9 140 46 827 687
P P 0 0 46 62 343 297
P L -1 1 62 94 187 125
L E 1 6 94 109 125 31
E Space -3 -1 109 94 93 -16
Space H 2 -2 94 93 188 94
H A 0 5 93 109 93 0
A D 0 -2 109 47 187 78
D Space -2 -1 47 172 702 655
Space F 2 0 172 31 188 16
F Back 2 -9 31 125 296 265
Back G -2 8 125 62 78 -47
G R 1 1 62 109 390 328
R O 0 -5 109 93 359 250
O W 0 7 93 125 78 -15
W N -2 -4 125 78 140 15
N Space -1 2 78 63 889 811
Space F 2 0 63 94 234 171
F R 1 0 94 78 203 109
R I 0 -4 78 93 63 -15
I M -2 1 93 93 78 -15
M Space -1 3 93 109 156 63
Space J 2 -3 109 109 187 78
J Back 2 -6 109 78 842 733
Back Back 0 0 78 63 156 78
Back Back 0 0 63 62 125 62
Back Back 0 0 62 78 125 63
Back O -1 4 78 63 717 639
O M -2 2 63 63 156 93
M Space -1 3 63 62 141 78
Space J 2 -3 62 62 125 63
J U 1 0 62 63 171 109
U S -1 5 63 47 94 31
S T 1 -3 47 94 171 124
T Space -3 1 94 109 500 406
Space T 3 -1 109 78 561 452
T H -1 -1 78 94 109 31
H E 1 3 94 109 94 0
E Space -3 -1 109 125 187 78
Space T 3 -1 125 94 437 312
T W 0 3 94 109 203 109
W O 0 -7 109 94 109 0
O Space -3 5 94 125 437 343
Space O 3 -5 125 93 468 343
O F -1 5 93 93 78 -15
F Space -2 0 93 93 78 -15
Space U 3 -3 93 78 717 624
U S -1 5 78 78 94 16
S Space -2 -2 78 109 78 0
Space I 3 -4 109 125 62 -47
I N -2 2 125 109 94 -31
N Space -1 2 109 125 234 125
Space A 2 3 125 94 530 405
A Space -2 -3 94 125 94 0
Space G 2 -1 125 31 250 125
G A 0 4 31 78 530 499
A R 1 -3 78 109 109 31
R A -1 3 109 78 94 -15
A G 0 -4 78 94 171 93
G E 1 2 94 109 47 -47
E Space -3 -1 109 93 874 765
Space I 3 -4 93 110 171 78
I N -2 2 110 125 78 -32
N T 2 1 125 93 110 -15
T O 0 -4 93 94 124 31
O Space -3 5 94 125 156 62
Space A 2 3 125 93 219 94
A Space -2 -3 93 109 374 281
Space LShiftKey 1 4 109 156 265 156
LShiftKey LShiftKey 0 0 156 328 437 281
LShiftKey D4 3 -4 328 125 172 -156
D4 D2 0 2 125 78 343 218
D2 Space -4 -2 78 94 702 624
Space B 1 -1 94 63 187 93
B I 2 -3 63 78 1030 967
I L -1 -1 78 46 203 125
L L 0 0 46 62 140 94
L I 1 1 62 124 172 110
I O 0 -1 124 93 78 -46
O N -2 3 93 62 187 94
N Space -1 2 62 125 140 78
Space C 1 1 125 109 125 0
C O 2 -6 109 109 94 -15
O M -2 2 109 78 78 -31
M P 2 -3 78 78 140 62
P A -1 9 78 78 109 31
A N -1 -5 78 110 109 31
N Y 2 0 110 110 234 124
Y Space -3 2 110 94 1092 982
Space W 3 2 94 109 110 16
W I 0 -6 109 110 46 -63
I T 0 3 110 94 156 46
T H -1 -1 94 78 78 -16
H Space -2 2 78 140 110 32
Space O 3 -5 140 94 124 -16
O B -2 4 94 78 328 234
B E 2 2 78 93 94 16
E R 0 -1 93 172 46 -47
R Back 1 -9 172 47 999 827
Back Back 0 0 47 62 125 78
Back Back 0 0 62 94 140 78
Back V -3 9 94 125 140 46
V E 2 1 125 171 141 16
E R 0 -1 171 78 936 765
R Space -3 0 78 78 546 468
Space D4 4 0 78 125 686 608
D4 Oemcomma -3 -4 125 78 375 250
Oemcomma D0 3 -2 78 62 218 140
D0 D0 0 0 62 62 156 94
D0 D0 0 0 62 94 140 78
D0 Space -4 6 94 109 359 265
Space E 3 1 109 109 94 -15
E M -2 -4 109 94 109 0
M P 2 -3 94 62 780 686
P L -1 1 62 94 156 94
L O 1 0 94 93 172 78
O Y 0 3 93 93 187 94
Y E 0 3 93 62 78 -15
E E 0 0 62 125 140 78
E S -1 1 125 109 141 16
S OemPeriod -1 -7 109 110 124 15
OemPeriod Space -1 5 110 125 1217 1107
Space LShiftKey 1 4 125 141 78 -47
LShiftKey W 2 -2 141 109 78 -63
W E 0 -1 109 125 187 78
E Space -3 -1 125 94 203 78
Space H 2 -2 94 125 156 62
H A 0 5 125 125 78 -47
A D 0 -2 125 110 109 -16
D Space -2 -1 110 125 1498 1388
Space J 2 -3 125 47 452 327
J U 1 0 47 78 141 94
U S -1 5 78 63 62 -16
S T 1 -3 63 109 156 93
T Space -3 1 109 94 156 47
Space R 3 0 94 93 172 78
R E 0 1 93 109 390 297
E L -1 -6 109 62 234 125
L E 1 6 62 125 249 187
E A -1 2 125 140 94 -31
A S 0 -1 140 125 47 -93
S E 1 -1 125 125 78 -47
E D -1 0 125 140 343 218
D Space -2 -1 140 93 1030 890
Space O 3 -5 93 109 156 63
O Y 0 3 109 93 234 125
Y R 0 2 93 93 78 -15
R Back 1 -9 93 109 780 687
Back Back 0 0 109 94 140 31
Back U -1 6 94 94 1014 920
U R 0 3 94 125 62 -32
R Space -3 0 125 124 188 63
Space F 2 0 124 93 187 63
F Back 2 -9 93 78 983 890
Back F -2 9 78 78 1076 998
F I 1 -4 78 78 78 0
I N -2 2 78 125 62 -16
N E 2 3 125 124 110 -15
E S -1 1 124 125 62 -62
S T 1 -3 125 78 187 62
T Space -3 1 78 109 125 47
Space C 1 1 109 78 140 31
C O 2 -6 78 47 78 0
O Back 1 -4 47 125 874 827
Back C -3 10 125 93 172 47
C R 2 -1 93 109 234 141
R E 0 1 109 110 202 93
E A -1 2 110 93 63 -47
A Back 2 -12 93 78 265 172
Back Back 0 0 78 94 156 78
Back Back 0 0 94 125 109 15
Back Back 0 0 125 78 187 62
Back R -1 9 78 94 312 234
R E 0 1 94 93 188 94
E A -1 2 93 110 46 -47
A T 1 -4 110 110 156 46
T I 0 -3 110 125 234 124
I O 0 -1 125 94 78 -47
O N -2 3 94 78 219 125
N Space -1 2 78 94 889 811
Space OemMinus 4 -7 94 78 140 46
OemMinus Space -4 7 78 140 219 141
Space T 3 -1 140 109 359 219
T H -1 -1 109 93 109 0
H E 1 3 93 78 109 16
E Space -3 -1 78 140 94 16
Space LShiftKey 1 4 140 250 62 -78
LShiftKey M 0 -7 250 62 47 -203
M A 1 6 62 125 421 359
A C -1 -2 125 141 109 -16
C H 1 -3 141 78 156 15
H I 1 -2 78 141 343 265
I N -2 2 141 110 78 -63
N Back 3 -7 110 63 281 171
Back Back 0 0 63 31 156 93
Back Back 0 0 31 125 109 78
Back I -1 5 125 125 546 421
I N -2 2 125 110 468 343
N T 2 1 110 94 172 62
T O 0 -4 94 94 78 -16
O S -1 7 94 94 140 46
S H 0 -4 94 203 78 -16
H Space -2 2 203 124 1561 1358
Space OemMinus 4 -7 124 110 904 780
OemMinus Space -4 7 110 140 328 218
Space A 2 3 140 93 406 266
A Space -2 -3 93 125 140 47
Space Y 3 -2 125 93 640 515
Y E 0 3 93 109 62 -31
E A -1 2 109 125 62 -47
A R 1 -3 125 109 141 16
R Space -3 0 109 125 109 0
Space E 3 1 125 78 156 31
E A -1 2 78 78 1279 1201
A R 1 -3 78 63 234 156
R L -1 -5 63 93 219 156
L I 1 1 93 110 514 421
I E 0 5 110 62 110 0
E R 0 -1 62 125 31 -31
R Oemcomma -2 -4 125 47 1638 1513
Oemcomma Space -1 4 47 94 249 202
Space A 2 3 94 78 110 16
A N -1 -5 78 78 93 15
N D 1 3 78 78 141 63
D Space -2 -1 78 94 171 93
Space LShiftKey 1 4 94 249 94 0
LShiftKey I 2 -8 249 78 93 -156
I Space -3 4 78 109 453 375
Space J 2 -3 109 109 203 94
J U 1 0 109 94 202 93
U S -1 5 94 46 110 16
S T 1 -3 46 78 124 78
T Space -3 1 78 125 687 609
Space T 3 -1 125 93 281 156
T U 0 -2 93 93 109 16
U R 0 3 93 78 218 125
R N -2 -2 78 93 94 16
N E 2 3 93 93 78 -15
E D -1 0 93 78 203 110
D Space -2 -1 78 141 124 46
Space D3 4 1 141 110 390 249
D3 D9 0 -6 110 94 94 -16
D9 Back 0 -4 94 125 624 530
Back D0 0 3 125 62 250 125
D0 OemPeriod -3 1 62 78 998 936
OemPeriod Space -1 5 78 125 140 62
Space LShiftKey 1 4 125 156 437 312
LShiftKey A 1 -1 156 140 47 -109
A N -1 -5 140 94 624 484
N D 1 3 94 78 78 -16
D Space -2 -1 78 109 78 0
Space T 3 -1 109 109 125 16
T H -1 -1 109 124 125 16
H E 1 3 124 93 109 -15
E N -2 -3 93 78 140 47
N Space -1 2 78 125 125 47
Space LShiftKey 1 4 125 141 109 -16
LShiftKey I 2 -8 141 109 78 -63
I Space -3 4 109 125 125 16
Space G 2 -1 125 78 109 -16
G O 1 -4 78 125 125 47
O T 0 4 125 93 94 -31
T Space -3 1 93 109 234 141
Space F 2 0 109 109 951 842
F I 1 -4 109 78 109 0
I R 0 4 78 94 94 16
R E 0 1 94 62 172 78
E D -1 0 62 78 156 94
D OemPeriod -1 -6 78 125 93 15
OemPeriod Space -1 5 125 125 624 499
Space LShiftKey 1 4 125 47 187 62
LShiftKey LShiftKey 0 0 47 187 172 125
LShiftKey H 1 -6 187 78 125 -62
H O 1 -3 78 47 249 171
O W 0 7 47 109 94 47
W Space -3 -2 109 109 312 203
Space C 1 1 109 125 78 -31
C A 1 2 125 93 94 -31
A N -1 -5 93 93 78 -15
N Space -1 2 93 125 140 47
Space Y 3 -2 125 94 140 15
Y O 0 -3 94 94 125 31
O U 0 2 94 62 94 0
U Space -3 3 62 125 561 499
Space G 2 -1 125 110 312 187
G E 1 2 110 156 94 -16
E T 0 -2 156 109 125 -31
T Space -3 1 109 94 655 546
Space F 2 0 94 78 125 31
F I 1 -4 78 110 327 249
I R 0 4 110 94 94 -16
R E 0 1 94 62 905 811
E D -1 0 62 109 156 94
D Space -2 -1 109 125 78 -31
Space F 2 0 125 78 156 31
F R 1 0 78 94 187 109
R I 0 -4 94 78 62 -32
I M -2 1 78 93 63 -15
M Back 3 -6 93 63 530 437
Back Back 0 0 63 63 156 93
Back O -1 4 63 94 187 124
O M -2 2 94 110 156 62
M Space -1 3 110 109 172 62
Space A 2 3 109 78 94 -15
A Space -2 -3 78 94 93 15
Space C 1 1 94 94 156 62
C O 2 -6 94 109 94 0
O M -2 2 109 109 78 -31
M P 2 -3 109 93 234 125
P A -1 9 93 62 577 484
A N -1 -5 62 62 172 110
N Y 2 0 62 78 171 109
Y Space -3 2 78 141 234 156
Space Y 3 -2 141 110 499 358
Y O 0 -3 110 63 125 15
O U 0 2 63 109 47 -16
U Space -3 3 109 125 686 577
Space S 2 2 125 63 78 -47
S T 1 -3 63 93 141 78
T A -1 4 93 109 125 32
A R 1 -3 109 109 93 -16
R T 0 -1 109 110 187 78
T E 0 2 110 78 203 93
E D -1 0 78 63 187 109
D LShiftKey -1 3 63 296 63 0
LShiftKey OemQuestion 0 -10 296 172 15 -281
OemQuestion Space -1 6 172 94 1092 920
Space LShiftKey 1 4 94 125 47 -47
LShiftKey W 2 -2 125 109 63 -62
W E 0 -1 109 124 156 47
E Oem1 -1 -7 124 62 156 32
Oem1 Oem1 0 0 62 63 171 109
Oem1 Oemcomma -1 2 63 62 203 140
Oemcomma Back 3 -5 62 62 281 219
Back Back 0 0 62 94 93 31
Back Back 0 0 94 62 172 78
Back L -2 4 62 31 733 671
L L 0 0 31 31 141 110
L OemPeriod -1 0 31 93 234 203
OemPeriod Space -1 5 93 109 421 328
Space Back 4 -9 109 47 265 156
Back Back 0 0 47 78 125 78
Back Oemcomma -3 5 78 93 234 156
Oemcomma Space -1 4 93 125 171 78
Space LShiftKey 1 4 125 124 110 -15
LShiftKey A 1 -1 124 110 46 -78
A O 1 -8 110 47 219 109
O O 0 0 47 47 156 109
O Back 1 -4 47 62 421 374
Back Back 0 0 62 109 94 32
Back P -1 3 109 46 1092 983
P P 0 0 46 47 140 94
P L -1 1 47 94 343 296
L E 1 6 94 63 78 -16
E Back 1 -10 63 47 4555 4492
Back Back 0 0 47 16 156 109
Back Back 0 0 16 46 110 94
Back Back 0 0 46 47 140 94
Back Back 0 0 47 78 125 78
Back Back 0 0 78 63 140 62
Back A -2 12 63 109 203 140
A S 0 -1 109 125 62 -47
S Back 2 -11 125 31 328 203
Back Back 0 0 31 63 109 78
Back Space -4 9 63 63 187 124
Space A 2 3 63 93 63 0
A S 0 -1 93 94 62 -31
S Space -2 -2 94 93 250 156
Space LShiftKey 1 4 93 156 62 -31
LShiftKey A 1 -1 156 140 47 -109
A P 1 -9 140 78 593 453
P P 0 0 78 63 140 62
P L -1 1 63 93 172 109
L E 1 6 93 94 109 16
E Space -3 -1 94 109 94 0
Space G 2 -1 109 46 234 125
G R 1 1 46 78 936 890
R E 0 1 78 78 187 109
E W 0 1 78 78 47 -31
W Space -3 -2 78 109 858 780
Space W 3 2 109 125 62 -47
W E 0 -1 125 109 109 -16
E Space -3 -1 109 124 63 -46
Space H 2 -2 124 109 249 125
H I 1 -2 109 78 187 78
I R 0 4 78 94 125 47
R E 0 1 94 78 187 93
E D -1 0 78 78 188 110
D Space -2 -1 78 109 156 78
Space S 2 2 109 78 577 468
S O 1 -7 78 125 140 62
O M -2 2 125 47 94 -31
M E 2 4 47 93 593 546
E O 0 -6 93 94 171 78
O N -2 3 94 94 546 452
N E 2 3 94 94 47 -47
E Space -3 -1 94 93 125 31
Space W 3 2 93 78 125 32
W H -1 -4 78 124 78 0
H O 1 -3 124 63 124 0
O Space -3 5 63 187 219 156
Space LShiftKey 1 4 187 297 93 -94
LShiftKey I 2 -8 297 78 188 -109
I Space -3 4 78 109 140 62
Space T 3 -1 109 94 140 31
T H -1 -1 94 62 1358 1264
H O 1 -3 62 109 156 94
O U 0 2 109 109 343 234
U G -1 2 109 46 125 16
G H 0 -1 46 78 93 47
H T 1 1 78 124 843 765
T Space -3 1 124 124 702 578
Space W 3 2 124 93 109 -15
W A -1 1 93 94 109 16
A S 0 -1 94 94 78 -16
S Space -2 -2 94 141 109 15
Space V 1 0 141 93 250 109
V E 2 1 93 156 78 -15
E R 0 -1 156 109 125 -31
R Y 0 -2 109 62 1014 905
Y Space -3 2 62 109 140 78
Space T 3 -1 109 125 62 -47
T L -1 -4 125 62 250 125
L Back 2 -4 62 78 312 250
Back A -2 12 78 62 78 0
A O 1 -8 62 47 156 94
O L -1 0 47 15 16 -31
L E 1 6 15 94 62 47
E Back 1 -10 94 62 515 421
Back Back 0 0 62 78 125 63
Back Back 0 0 78 63 436 358
Back L -2 4 63 78 312 249
L E 1 6 78 109 94 16
E N -2 -3 109 94 109 0
N T 2 1 94 63 109 15
T E 0 2 63 78 172 109
E D -1 0 78 94 187 109
D Space -2 -1 94 124 2793 2699
Space T 3 -1 124 78 171 47
T O 0 -4 78 78 78 0
O Space -3 5 78 125 187 109
Space R 3 0 125 47 156 31
R U 0 -3 47 62 63 16
U N -2 1 62 109 811 749
N Space -1 2 109 94 218 109
Space T 3 -1 94 140 32 -62
T H -1 -1 140 63 202 62
H E 1 3 63 109 94 31
E Space -3 -1 109 125 234 125
Space C 1 1 125 78 140 15
C O 2 -6 78 124 32 -46
O M -2 2 124 62 140 16
M P 2 -3 62 47 577 515
P A -1 9 47 62 125 78
A N -1 -5 62 93 94 32
N Y 2 0 93 78 234 141
Y Space -3 2 78 125 826 748
Space W 3 2 125 109 141 16
W U 0 -5 109 94 374 265
U T 0 2 94 94 156 62
T Back 1 -8 94 63 390 296
Back Back 0 0 63 78 187 124
Back I -1 5 78 93 344 266
I T 0 3 93 94 93 0
T H -1 -1 94 78 63 -31
H Space -2 2 78 125 124 46
Space M 1 -3 125 109 110 -15
M E 2 4 109 109 93 -16
E Oemcomma -2 -5 109 78 172 63
Oemcomma Space -1 4 78 94 1731 1653
Space A 2 3 94 94 156 62
A N -1 -5 94 109 125 31
N D 1 3 109 78 125 16
D Space -2 -1 78 94 78 0
Space F 2 0 94 109 125 31
F O 1 -5 109 93 125 16
O R 0 5 93 78 109 16
R Space -3 0 78 93 78 0
Space T 3 -1 93 94 93 0
T H -1 -1 94 94 94 0
H E 1 3 94 78 109 15
E Space -3 -1 78 125 47 -31
